,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04469525170244008,0.03452956604296714,0.08107741914619868,0.010178839347746707,-0.0014506119758307709,0.02759737536712341,0.01748982895067916,-0.02826056125823604,-0.024968820335496494,0.011372017066215549,0.08420092517098131,0.1164922429933365,0.13952568534755094,0.10207354569570322,0.042807089612111326,0.10261948322153273,0.09381274584698587,0.004311984005170237
HALLMARK_ALLOGRAFT_REJECTION,-0.02549270216891296,0.030885180038742764,0.042320961044952574,-0.0405308478935404,0.011097713980217501,-0.062122588950243786,-0.045022756519304846,0.0006354188391260513,0.020142557245853707,-0.0377394678432659,0.061469982040839054,0.04796059256709088,0.012495390610812165,0.02806454891934227,0.011651836878267116,0.043179710546468304,0.035222756171929714,-0.029544752291564974
HALLMARK_ANDROGEN_RESPONSE,0.089938317865868,-0.02485373640373846,0.04179055448282498,0.046906574961992416,0.034599812170087264,-0.023305113635382145,-0.03370824258157792,-0.004216027371607195,-0.039365757508185356,0.09854563317479872,0.039907621528173495,0.12397010163225598,0.135345804517536,0.12867024625245627,-0.009209223421755128,0.06505217573223553,0.036359682553463966,0.059550285092746895
HALLMARK_ANGIOGENESIS,0.007711926496571616,-0.046974865551217805,0.03143901997471017,0.003918778699937492,-0.06443676878213998,-0.027698571873521937,-0.058690325514374246,0.0011084003860866063,0.012965795396043483,-0.00608868144257633,-0.07614579475059656,-0.00012577451007353413,0.010933261813005394,-0.030488614389673593,-0.00527360315668892,-0.0576074438266374,-0.1273619888761724,0.034913774080434376
HALLMARK_APICAL_JUNCTION,0.0022450383013090016,0.056475304016604486,0.08821566843605752,0.054016982362759515,0.0063743937357131865,-0.06893864775858567,-0.034857355775829164,-0.02738955737526005,-0.04048629805122182,0.07930004815782044,0.029899063151829962,0.14380550460184657,0.17531439027567058,0.11972926526191759,0.026555636300496545,0.0629678395647532,0.04236759707603033,0.08437422086624434
HALLMARK_APICAL_SURFACE,-0.08356188431589558,-0.04445506120079513,-0.024914237928380902,0.024658775930423513,0.06865864940848877,0.07742142971494415,0.06543752639564446,0.01855431622275324,-0.02008385027842568,-1.6816028622598977e-05,-0.033560379139883134,0.04060480471124399,0.10535302820209251,0.09394996612502288,0.03185374002050788,0.03851785753706007,0.02626440159341324,-0.003794896694499309
HALLMARK_APOPTOSIS,0.001738715388689134,0.0638710515099848,0.023705973044022194,-0.017617563831722957,-0.00028928644513774457,0.010936992568641203,-0.028871874260154112,0.005101774374719872,0.008320457360182613,-0.010983917472057212,0.04444277479547265,0.028135742682653692,-0.028213853240237233,0.023908577226363296,0.04354911394680011,0.04347429177761444,0.010655809022418689,0.0080619442767496
HALLMARK_BILE_ACID_METABOLISM,0.028771808413389707,-0.033772399132780385,-0.008551194128607954,0.054443383501852294,-0.023304434429252483,-0.03769224776602571,-0.07858220324905661,-0.020766452146830337,0.04582960806879976,0.009790426686149083,0.04598071896932116,0.05684500495460598,0.15540612585474797,0.05960370968463968,0.05097597669484359,0.0690584142135016,0.1131279676089241,0.044333863644861804
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01886415506736818,-0.04027733198405709,0.09080000072011649,0.06199799512313432,-0.008831592002019986,-0.0014143841948355538,-0.05350226196525752,-0.04204529267530722,0.008669347671390694,-0.013563443975998807,-0.0030230216902067094,0.10472381111175796,0.1511651508382752,0.11818593103012884,0.06086283716752686,0.03793287019396709,0.06257750279215633,0.0512177066904559
HALLMARK_COAGULATION,-0.04350192107404821,0.060685402203093146,0.03934085021540793,0.028917427298860446,0.024609269760017642,-0.06937737093112827,-0.05722197727635248,-0.025510867726630942,0.014131836655114293,-0.014102974252165638,0.043201299714199067,0.09703759668904045,0.08006656116247125,0.11839145997465536,0.03201704784583519,0.09685107686883333,-0.0009285234829820155,0.03684085904574558
