,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.033716993207467974,0.0466659883364447,0.07894489021677081,0.09226477447628689,0.040540004313354965,0.0633604437295181,0.08386008090367951,-0.034052705594981865,0.14990125562560425,0.006012340433336507,0.20331978717910662,0.18496035109712447,0.07941231682559845,0.11437232324034578,0.0714910470139531,0.08339036277155985
HALLMARK_ALLOGRAFT_REJECTION,0.02005275137502454,-0.056206040388315885,-0.041434499266464704,0.014028506992171784,-0.12711279799914332,0.00556650764820178,-0.02299551813983169,-0.0614421039579429,-0.30552303153205285,-0.07276596356818758,0.05991941244729411,0.1049855052303567,-0.008557497759374182,-0.036347749067307686,0.021962011991208587,0.02070861656744764
HALLMARK_ANDROGEN_RESPONSE,0.018819438046342323,0.048153766306169514,0.11196992217949167,0.20657505312807048,-0.04226781000184473,0.008825465642292982,-0.010760600017416357,-0.012153553655603474,-0.07351566998199324,-0.08958559597397055,0.18254252017591768,0.1936932449933264,0.009880203790057255,0.0414636732479248,0.032827811824174415,0.07439946974319069
HALLMARK_ANGIOGENESIS,-0.0343572029486956,-0.13063757389292274,-0.052076457671531094,-0.2561631144979329,-0.07880077915814958,0.044352825100475425,-0.056393258286617357,-0.07980847562116312,-0.31215841217565327,-0.21158120279458284,-0.0395514589934333,-0.13785356988216557,-0.010289368748781636,-0.0507458567040215,-0.07263883430849594,0.03667452661439499
HALLMARK_APICAL_JUNCTION,0.05097657561530426,0.008522389995430384,0.1019362713431926,0.021858822855219243,-0.0795541204717583,0.03032138300666959,0.053901046972028036,-0.02518253087858722,0.07899447111230687,-0.13714675982459928,0.17090014577740384,0.20328455306805535,0.11752937153346461,0.06549484104180867,0.016412290195972217,0.1323472949282299
HALLMARK_APICAL_SURFACE,0.008894222484232623,0.11973263746379015,0.10956159736681244,0.04035111026206904,0.15339979918643737,0.04073718835818956,-0.035511515160423134,0.11065005084518258,0.3048660827684625,-0.07678222367770436,0.2052157673559415,0.16809963149271764,0.05999873677189404,0.041220182594365336,0.06152905355933376,0.06745681875591236
HALLMARK_APOPTOSIS,0.016829012619208775,-0.019850957889744485,-0.014186239808083848,-0.002587910383576375,0.06185496170412774,-0.04017164322771143,-0.0960962369736299,0.00045994675327729414,-0.1486758820116777,0.09489851038617167,-0.033499025739510746,-0.13811139896661115,-0.03335351798143445,-0.013994397164042136,0.020235390507054266,0.12132563934598467
HALLMARK_BILE_ACID_METABOLISM,0.02432736745819755,-0.04401805050242091,0.025848694906811985,-0.032305868372207176,-0.030809909159355744,-0.0006693134214988567,-0.06654710109245124,0.001888673362568055,0.03281959158280568,-0.05978468478415318,0.16894458232348522,0.14662076050300668,0.036290204728232564,0.12815835087854194,0.03189132377381412,-0.02533210871441368
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.042045269890618436,-0.09172402069701643,0.08672400364770727,-0.01799519436133121,-0.07963135065114973,-0.054354879973752865,-0.08038784059204801,0.0017035778739989225,-0.2485117994119327,-0.17067526815449233,0.21166962283238772,0.21230281725940411,0.07830342193676973,0.10632000746172252,0.03099586837519491,0.006697236546366637
HALLMARK_COAGULATION,-0.05028846209337362,-0.09692678965363656,0.030374198308619378,0.06338763234109973,-0.14407348802647144,-0.030618738909560503,0.011445852883885619,-0.03930842234912377,-0.3356931634645255,-0.09731265434332716,0.1437513223372415,0.0847636635515128,-0.08002211297565258,-0.022273919334757537,0.003633795352742269,-0.02429554156684627
HALLMARK_COMPLEMENT,-0.0532277891425141,0.04272026021334788,0.03128087343754446,0.191279114512783,-0.037177753427243776,0.06506453027094877,-0.06065155537823916,-0.01743818247159391,-0.20283168121092662,-0.0013280237862336574,0.16572573288143716,0.12063887922129207,0.08025203600149226,0.08939173503921564,0.04297212592286767,0.11976127099808734
HALLMARK_DNA_REPAIR,0.027127466290224632,0.036517748311370744,0.12421008873392611,0.17061547379462824,-0.05684974931944331,0.07248452215232709,0.06599153178129578,-0.005505947693023158,0.20215484897743063,-0.141746865549888,0.22311018716651854,0.22173130648016728,0.16476525545988455,0.15728555780444942,0.02080547212275959,0.14291652769218288
HALLMARK_E2F_TARGETS,-0.010833430516535921,0.06975682549798634,0.1406063845058292,0.1073246507767719,-0.09630835365539107,0.020515894900953877,0.015599710528713992,-0.009657200220386663,0.24290037039740353,-0.12844125315971408,0.16402803168983962,0.13269063565405018,0.060166392702206986,0.1684699488928909,0.019991439165623022,0.05251792772477287
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0543287194832668,-0.16854830209395158,-0.01169523179789881,-0.1624947589028435,-0.15003425073577056,0.02790127581116473,-0.04012578277558993,-0.1056588333809571,-0.26458528808701454,-0.1862341015545304,-0.011685560258569115,-0.08320772854415132,-0.050951775355946034,-0.016456928451812777,-0.01870589884146135,0.014165187306485204
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005086338696803119,0.07651508668102072,0.03708511579366023,0.24435632750775674,0.04593310201490201,0.0624438479354184,0.0863439929291834,-0.011393714828620144,0.2978739823948648,0.16421296403118388,0.13742459587141917,0.14834335806083904,0.1589511631858556,0.12349425295178554,0.01955973631930361,0.13972116761056455
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02152062857433193,0.044955782861999805,0.08636715764737017,0.058941588498964366,0.008874945145960978,0.07200725726047448,0.021608564146636734,0.005572506034320023,-0.05840682338574974,-0.14373589172245835,0.2021654525110004,0.1709865051144272,0.11047512534804434,0.11674460789976618,0.02962251746028669,0.009655296573808182
HALLMARK_FATTY_ACID_METABOLISM,-0.044567638103277844,-0.03319850939658639,0.01320146649719838,0.16010777902245785,0.09843279672311613,0.009674029970600762,-0.06962104033570496,-0.005283127711124929,0.1291793958298007,0.0788436087056335,0.07001728063382583,0.07114738858706922,0.06462374228654624,0.12847995802344345,-0.018325536230807345,0.09271791133378875
HALLMARK_G2M_CHECKPOINT,-0.015942077120211024,0.0016289790616262137,0.11638331629225263,-0.009109068521572129,-0.1433006713750124,0.024417034952979356,-0.009095595386944731,-0.03724598047230909,-0.0427014326548724,-0.18916438714063938,0.11580447501015181,0.09090890637763321,0.051544551589952754,0.17818848855445435,-0.018080616704960382,0.10551344506880164
HALLMARK_GLYCOLYSIS,0.04052799624542068,0.041293775563811586,0.039762826240477896,0.08004625249395902,0.08032172818871827,0.11485164838646876,0.05744839403466651,0.04285508358363415,0.3500414768051954,-0.023697138578903487,0.1569477190790179,0.16107859539021754,0.1078360848477054,0.14842621999809488,0.009410694927892411,0.1228823813905597
HALLMARK_HEDGEHOG_SIGNALING,0.024725608991350078,0.11766136237083172,0.1741127349517982,0.24878054984133982,0.17589921008998438,0.0942863564162485,0.08699342392650514,0.06737562755077862,0.4007796857193699,0.14758593485763316,0.11921707146247615,0.10058717087530542,0.15005767505383708,0.07813766088191192,0.04627135285387983,0.17159957307598986
HALLMARK_HEME_METABOLISM,0.040820068761227554,0.039952128712355206,0.10537917083418194,0.24751561480445383,0.06239110896955172,0.055052353382721735,0.09452887327972476,-0.059659583209697456,0.23420224449983862,-0.06275403836526808,0.19606682054819752,0.19761792642081155,0.12182177447593236,0.14800588132912318,0.060345968004348126,0.06369003501896052
