,UKF248,UKF251,UKF259,UKF275,UKF313,ZH1007inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.0005179271700885372,0.0009148915856481354,0.0045273651718182,0.02372768219488376,0.1626373641883383,0.05193301310813759,0.12099498542334004
HALLMARK_ALLOGRAFT_REJECTION,0.052550920864954775,0.002137040302303334,0.028073247025680287,0.048834402648249474,0.12197796536667177,0.11703779341480199,0.17395078067028158
HALLMARK_ANDROGEN_RESPONSE,0.021742957430146377,0.0038343320883901188,0.025257951872034317,0.04279708422137842,0.09988196725560462,0.03475817578176558,0.20051892476605335
HALLMARK_ANGIOGENESIS,-0.04026062178990351,0.08613320604902505,0.013743741408739886,-0.030179350790620358,-0.1023842232661478,0.004963187190882913,0.12989230150492176
HALLMARK_APICAL_JUNCTION,0.04984568502787208,0.015455343089119949,0.03006137861612851,-0.0028369735388609854,0.17161756998865574,0.1305653436094078,0.23262209484117216
HALLMARK_APICAL_SURFACE,0.01314535663750183,-0.053288393867983924,-0.0003470416636903033,0.10357209821952164,0.11328790456732542,0.03787878164113016,0.21275646565282244
HALLMARK_APOPTOSIS,0.061636925806691834,0.00791425411328453,-0.02817944266580042,0.05688473357360527,0.04719635221631006,-0.146909586218625,0.06330960141401334
HALLMARK_BILE_ACID_METABOLISM,-0.06587552174759481,-0.06558946861971797,0.004244829683808768,0.048709724842515956,0.058242906907295014,0.004936131075226409,0.015888046473149724
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02241137011864327,0.04396853206632455,-0.01960337746670503,-0.03129783277212693,0.14467236213455628,-0.13375169181420826,-0.0004551526466399916
HALLMARK_COAGULATION,0.06991497880614533,-0.025023007329479444,-0.00011435991210556063,0.014753132444122885,0.07132887702929205,0.06520784508999553,0.2506159297476912
HALLMARK_COMPLEMENT,0.0328583302992062,-0.0005441099862434878,0.03864778113683387,0.02222398234263187,0.13332212533282722,-0.06772964781615361,0.03648725654813248
HALLMARK_DNA_REPAIR,0.010808089221330383,0.012113317956125589,0.016849817494180214,0.02384358512521579,0.14626114107863775,0.032019931706977055,0.0717718637180486
HALLMARK_E2F_TARGETS,0.0023677587347904084,0.0217664310486339,-0.0025312384689361576,0.004542563375416744,0.15021211363947842,0.04163911954346781,0.025041999360931058
