,UKF251,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.03902478775265931,0.2928688795735016,0.19724472370130552,0.015659225981276628,0.10296186419472607,0.1376451666924187
HALLMARK_ALLOGRAFT_REJECTION,-0.03142322222404201,0.14801044011629957,0.10762245916153644,0.026422226653169067,-0.015075481683459683,-0.007665904228125684
HALLMARK_ANDROGEN_RESPONSE,0.04287073594165785,0.21889562374474772,0.15618809669062816,0.02418189767172262,-0.01380978406845096,-0.024509958005013606
HALLMARK_ANGIOGENESIS,0.01185522902020529,-0.18027844504807544,-0.14444117242215385,-0.05211745051053096,-0.05960582480397448,-0.0626113215072423
HALLMARK_APICAL_JUNCTION,0.004415606683846957,0.22506517169620066,0.21835577817366245,0.016016526203352418,0.07723352744228092,0.05905318939196274
HALLMARK_APICAL_SURFACE,0.006830962078007012,0.15450396981327616,0.1950017878912718,0.039469224020229905,0.043110316523815743,-0.10340840874047177
HALLMARK_APOPTOSIS,-0.031003685552936575,-0.07012402117045996,-0.08492085014775345,-0.0776514344736303,-0.03526694172745851,0.0037074516685069517
HALLMARK_BILE_ACID_METABOLISM,0.015125586595159057,0.23341817124344158,0.2085048145993373,0.09353889045055748,0.10430201700266968,0.04286666943561954
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.039381499065937284,0.2106067327704628,0.20244590565497897,0.0039063026027344626,0.1309563625640161,0.041266597168635136
HALLMARK_COAGULATION,0.043648887169944826,0.169677109170022,0.09521025518100379,-0.058665606287324035,-0.04657992489010226,-0.06626192618825402
HALLMARK_COMPLEMENT,0.005638305137276634,0.1370949832790017,0.09554236003923676,-0.007086829903749441,0.05624662734443479,0.052389611907086304
HALLMARK_DNA_REPAIR,0.0686117252481441,0.25593245569713,0.22543455946963423,-0.0061361621472659335,0.12281654208781903,0.05431342062074942
HALLMARK_E2F_TARGETS,0.03688033157534445,0.040853693410716777,0.12387313786935215,-0.04984372125957957,0.08440279603304335,0.11145126787165473
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.018977560681209385,-0.15541911224162427,-0.14857904361545027,-0.03573663513775286,-0.10781724473889223,-0.022085357019499163
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0066328058970404795,0.20139224810418738,0.10737538198645837,-0.0345747948920677,0.0821650582862399,0.02997466331115189
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02840083830621473,0.18186830534824552,0.19346650914340865,0.034326573834477694,-0.013325623536986853,0.07785950881457658
HALLMARK_FATTY_ACID_METABOLISM,0.061152081339656196,-0.047740493101029575,-0.022806068856830293,0.04943575505369202,0.001928529039447523,0.11055892410566298
HALLMARK_G2M_CHECKPOINT,0.019542758922630108,0.03543213080213471,0.09740961446591051,-0.004986006402263563,0.05802854267995102,0.013849690939432415
HALLMARK_GLYCOLYSIS,0.012070163399187938,0.08236045757030233,0.14314703997023115,-0.045491971928953545,0.07034418486415886,0.056973023973815574
HALLMARK_HEDGEHOG_SIGNALING,0.019196661476339437,0.07245409962227489,0.136931813363034,-0.01590067562211456,0.08725253630907492,0.16279278406345138
HALLMARK_HEME_METABOLISM,0.02547853456223993,0.2597838340853476,0.20820602909512007,0.006087590672353172,0.10504626969151185,0.05623805400057544
HALLMARK_HYPOXIA,0.056255009321798534,-0.14978427496571323,-0.14414574883271347,-0.03687421761420136,-0.03560110187735227,0.04328037696066962
HALLMARK_IL2_STAT5_SIGNALING,-0.017264989485751083,0.14017822674854405,0.16744248988244181,0.011472290261877299,0.010996312891045476,-0.07115489044366029
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05561872344692771,0.02728879528312664,0.060605714591500943,-0.027313194690871442,-0.05457721494715397,-0.039754021981533424
HALLMARK_INFLAMMATORY_RESPONSE,0.056256619174983036,-0.04824494923910035,-0.02776057011063374,-0.017277892912699194,-0.015193893848183836,0.04279134992607553
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.002772276591209659,0.25091697346970837,0.19388109953125932,0.023711264008183717,-0.030956275705427114,-0.06817713088495098
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01873580226309036,-0.01520744089237068,-0.005292281882126242,-0.04112446406030559,-0.02346504112591767,0.10034606592232198
HALLMARK_KRAS_SIGNALING_DN,0.01273489120448154,0.24262213130061602,0.254658911173902,-0.016870992606740957,0.14175326812319902,0.06212259685024129
HALLMARK_KRAS_SIGNALING_UP,0.05545886658867096,0.19685848677950976,0.1728290922416376,-0.06264485622224675,0.05485994860484309,0.16410818157100596
HALLMARK_MITOTIC_SPINDLE,0.016848467995977626,0.20696140312926437,0.18508922848108067,-0.007188311035211447,0.10350695575105896,0.01226668926201985
HALLMARK_MTORC1_SIGNALING,0.026234446595397535,-0.12993666612824686,-0.09007650569822717,0.020714857712741754,-0.02788322156571537,0.06729138444826235
HALLMARK_MYC_TARGETS_V1,0.0158058578567059,0.24822904345368493,0.22969313217787402,0.03587337487154118,0.13540540986097493,0.06741280279631194
HALLMARK_MYC_TARGETS_V2,-0.03471511298084228,0.1363948702384484,0.11992949321842367,-0.03401432730678995,0.012331272528070083,0.05430786786858597
HALLMARK_MYOGENESIS,0.05928992776640411,0.27890914427366187,0.16524121890457472,-0.07029559069471945,0.058775363886642396,0.04397188702712542
HALLMARK_NOTCH_SIGNALING,0.08882001310688974,0.24490867318798398,0.2527035539438629,0.020160633255621382,0.028309312200522335,0.03489011346393299
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01921677012790618,0.273616979765718,0.24929593727470084,0.03416255887130299,0.16949686062085523,0.03998822717179433
HALLMARK_P53_PATHWAY,0.028714967774719293,0.23989310925929197,0.19873584421041654,-0.0026611667835648714,0.10405212819515065,0.06578958489902241
HALLMARK_PANCREAS_BETA_CELLS,0.07179978382375315,0.29999696632579703,0.2379423627222724,0.03924325634279667,0.1638902449620228,0.033679091203728244
HALLMARK_PEROXISOME,-0.006843057188548545,0.2798899949487028,0.22148026523463224,0.036600399420408124,0.0820587872415092,0.009115282498277885
