,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.00479507122962693,0.061118849499085574,0.059272895488564736,0.016113427511914757,0.03556830475096196,0.02970641231185448,0.08589994111544844,0.03957722842109247,0.09933809459232387,0.026166170841570354,0.04103431295988723,0.09384354119490791,0.15419028125542303,0.14593816977029853,0.040912325250974706,0.005159385488282473,0.08889246271420197
HALLMARK_ALLOGRAFT_REJECTION,-0.03023853152016084,0.039551591738740434,-0.003732963887293704,-0.017149851157816275,0.028564325755818278,0.07805892814416676,0.12215209022417836,-0.030162272733475347,0.12299640775946137,0.0204963172868441,0.016934829005474456,-0.09057796696711826,0.12041456967330853,0.05235162312180106,0.08758225682213801,-0.02083266009022456,-0.01048419163545181
HALLMARK_ANDROGEN_RESPONSE,0.004568310782628873,0.07716514117504823,0.0520745626326301,-0.02226404640926067,0.011314986635954219,0.07532257090073949,0.1232643598032722,0.008328793307269896,0.09382683503869114,-0.040791723698832445,-0.004091187595884252,0.04295524080168941,0.07344326431430007,0.1542257859685869,-0.018871643100575607,0.010769753531446047,0.030832493866990482
HALLMARK_ANGIOGENESIS,-0.0666458906064553,-0.060047540272330724,-0.0008867469846935964,-0.01636642869353206,-0.05516687076833584,0.03460917752742031,0.1394402468723007,-0.007578243831535766,-0.04315409967174338,-0.014146106867698825,-0.02240268629603217,0.02199553028201696,-0.11951025792716737,-0.013047109711508971,0.08255998211907965,0.016245290853541056,-0.07577246682614641
HALLMARK_APICAL_JUNCTION,0.05153109241807131,0.1025839500474023,0.03574094603663169,-0.0209262972681206,0.01571177483400516,0.07503472474744291,0.11140269429566116,0.07227875693207991,0.1448742861473602,0.0004484754883703563,-0.008605230785620482,0.06134203110559363,0.2387902314330263,0.1467076674648791,0.05572498417485996,0.07132838817913019,0.05935323378866199
HALLMARK_APICAL_SURFACE,-0.008460163046132006,0.04158709857544023,-0.037691813965173855,0.04101530287687441,0.017134598340186585,-0.009128769621925834,-0.13110527861198662,0.023053421882703793,0.1506042414302246,-0.0420344252756024,0.06649105586490539,0.11116752371128431,0.17518593623425174,0.09078087575133349,0.07463845023987352,0.045229770541916896,0.0260270276905843
HALLMARK_APOPTOSIS,0.005729983075579082,0.03465194189780008,0.049506152505946865,-0.045034482310966455,-0.027196286329748628,0.008950248181729523,-0.03602645372395188,0.012468338074290467,-0.023106570946013066,-0.03297493576036009,-0.022902587612492767,0.0357543407767608,0.0582460879437811,-0.07028985216329756,-0.04410524805631772,-0.06751359457795002,-0.03489943708199281
HALLMARK_BILE_ACID_METABOLISM,0.03677512473954437,-0.028148088286908294,0.009201309178665821,0.04002124638706759,0.07589440477571807,0.015267908728544706,0.13162145380276732,0.05235169512657323,0.07850451325294643,-0.028649392616647867,0.0358471648912369,0.055093970054390325,0.10678755822717459,0.18783048050023823,0.031071594616439508,0.03429734060523908,0.09326817722022322
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013868254330882353,-0.01267897596829558,0.09910780916507479,0.02819778427296905,0.03260457879052845,0.037147146824165436,0.05785780175640006,0.010490227147688666,0.11184747277231902,-0.0396019318230494,0.03125488147156478,0.07977344987888517,0.11409763350714208,0.14779026085971675,0.05201352095737552,0.0017053157622460237,0.1096698041835118
HALLMARK_COAGULATION,-0.0002525978740288564,0.08898041450354056,0.00826796118161948,-0.011839321176542857,0.01837895456318796,0.06619800264518448,0.09871655759373743,0.0015176763477408306,0.11002921883889663,0.028850450748641416,-0.010529880716676977,0.041200231024034965,0.21150177371720688,0.08834449202630805,0.04143520153748691,-0.050671530983992755,-0.012278180185028426
