,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.0874991991145945,0.06784837579411819,-0.02028681201888301,0.04120368092291871,0.12633145176943023,0.06111182536428325,0.04250090995726618,-0.002825973868359146,0.0672922307393347,0.08612909085653364,0.2661014936990578,0.04122270987831349,0.13776279550488774,0.17252450097685912,0.07647092221882518,-0.006923787755658658,0.06584137920316264,0.08074248469432041
HALLMARK_ALLOGRAFT_REJECTION,0.03294892053866834,-0.08762596943513007,-0.005105934925112476,0.03023612621571378,0.08667121742313062,-0.018174254239883166,0.010129405395032216,-0.02495129676664453,0.056782889459891954,-0.01257167042752409,0.10815998110734208,0.0342077728710752,0.06527040424745668,0.10050031348768095,0.08601230059344607,0.033832094541105445,-0.01332767527055725,0.0743728765183599
HALLMARK_ANDROGEN_RESPONSE,0.07591048874768365,0.024660600130823367,-0.04181953763156554,0.010505277969730359,0.04717621714146279,0.022344402824640446,0.028394053169241422,-0.060192568659318296,0.10698599465201956,0.08412426192206506,0.0470092850851256,-0.014683805390485291,0.03564795683166331,0.13103864941765148,0.07477995300436467,-0.009578298558139823,0.013371950382714564,-0.02611580789185651
HALLMARK_ANGIOGENESIS,0.11521515976202985,0.04898788373097873,0.017731099051113215,-0.06959453343907851,0.09019757480934393,-0.047598169832876264,0.024831596370945643,-0.053949454457421935,0.09440756765479903,0.024637865055078187,-0.16377289939040385,-0.006581771580469618,0.05288489227719536,-0.011195101232306687,-0.05155270223945205,0.013053984723399678,-0.05619814387942597,-0.006690449271403644
HALLMARK_APICAL_JUNCTION,0.0730053412673973,0.024649157876959926,0.00016053939616852972,0.08740413248713319,0.12095733561551052,0.08248942063038003,0.07176513372072862,0.007157943894202595,0.10613168929246562,0.1340784782764841,0.23622438991527994,0.07097521514988132,0.09115881276133138,0.13840362375966347,0.06943478132437828,0.042651067467341035,0.049209546870340425,0.11841594087538468
HALLMARK_APICAL_SURFACE,0.07961865490596336,0.0375263881144395,0.006100254488556305,-0.03562129417220094,0.04349530211838991,0.04515461335091086,0.07259105179980255,0.00874149661430123,0.05526475768775031,0.06933563639291995,0.21982338589863795,-0.053552350541768344,0.056796619940187414,0.11906340281373534,0.07604981392218148,-0.015638409818464743,0.008182988834349307,0.05239293447421354
HALLMARK_APOPTOSIS,-0.025507090206180076,-0.04079008707656242,-0.04146102826660108,0.020023738207753074,-0.11687663699209881,-0.040722259251033385,-0.007796978376749688,0.035751356496936865,-0.10319513631645741,-0.011776941647962893,-0.020867233884521427,-0.042715819706263126,0.07851334504670865,-0.07943926111704727,-0.017357993515600294,-0.04090444578516627,-0.0184002806110574,-0.006411433052189218
HALLMARK_BILE_ACID_METABOLISM,0.00898003711354712,0.09917462819105002,0.002033482008944161,0.0714760085693319,0.06891578703757871,0.0570699652987083,0.0025626064125316528,0.015491306953515973,0.0839463202318618,0.15243021915743873,0.24583511942219263,-0.039755920955651225,0.05745977520843189,0.15181093209971558,0.11337185603035746,0.034041679888642595,0.08272646568298957,0.02353272884726733
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.058613253199291865,0.030760409186289462,-0.008622220482747526,0.03797424271339488,0.08424538833567345,0.042017450699462604,0.06883790634044593,0.008472791460622365,0.09966460874936212,0.08187866682512034,0.06477720202872361,0.013049723825466765,0.0766376443009599,0.14158578014917766,0.1021224851603135,0.05051283018721611,0.07498351831746332,0.05632047202187963
HALLMARK_COAGULATION,0.00823613489049358,0.030559609434825982,-0.026321433957352203,-0.0005929825324322074,0.005172106989460993,-0.04392029020540918,0.017152494455075974,-0.02284549245312149,0.09623461933645235,0.03626691752156875,0.21007087596204696,-0.05254920543270737,0.07761703638440412,0.05531756923233448,0.035141485138239933,-0.037195083297665764,-0.014083206248515962,0.052422450711903504
