,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.01163604211511835,0.013492768427737521,0.047851596664752555,0.021008514300847263,0.12106391865425865,-0.029073568257673703,0.10561101510773925,0.027892087915427074,0.12512884104165878,-0.007037092825304908,0.030430374933161215,0.054063722858396515,0.06586708551537537,0.035928650459232596,0.06335466142038608,0.07982107047958147,0.1320982462318452,0.2949054376605533,0.029924165396928108,0.0487845274038813,0.15299349980609842,0.0961099165858497,-0.03849864812585103
HALLMARK_ALLOGRAFT_REJECTION,0.017028398370257634,0.01767446023609002,-0.05746010014692742,0.06338435231395688,0.08331384455690606,-0.02234473736964108,-0.024336690067131045,0.13188166982929628,0.17858149307707283,0.020316122129410894,-0.0030682231639116058,0.004091588041394745,0.012753928139585511,-0.11389016136810147,0.10166131017020308,0.10949527144787799,0.0315475151508543,0.23327151788290787,0.06436812699352751,0.054709680457662266,0.095092288376267,0.032505574264013515,-0.013647524399226677
HALLMARK_ANDROGEN_RESPONSE,-0.044187857145881325,0.015454728603162507,0.049831117964354854,-0.026283823134909106,0.05216583227288941,-0.011301551429091537,0.012188342210863854,0.1296273873431511,0.15226743940547216,0.019513905405464216,0.00175920446291702,0.06248556499121281,0.024431980081510173,0.09115296824673287,0.15098421143988788,0.07274895673374449,0.1290201289261367,0.2778762370547031,0.060128704318645546,0.0032894391291192955,0.12767534096163277,0.0889894396683864,-0.007666931709453648
HALLMARK_ANGIOGENESIS,0.023514829587724297,-0.033509387793566936,0.05972252035274195,-0.06676633448928147,0.03447293470581991,0.03953196502975111,-0.09198859052696973,0.21033706986512257,0.19055755711273703,0.005853302748057816,0.027728011487489643,0.06510846285489708,-0.025983850963407867,0.12648086277716727,-0.07866697840385034,0.052243490153371236,-0.0006799578034657607,-0.11108791218109258,0.005749962130062461,0.04251581273363394,-0.04335436361819012,0.14918188820297576,0.06487935448513536
HALLMARK_APICAL_JUNCTION,-0.03375832740183177,0.02391224372038098,0.015776243972234396,0.03357519767273295,0.09957812474546676,-0.002983924517972621,0.11201816921366188,0.1695151661639532,0.1816841758763175,-0.04202872825378302,0.005804678438391588,0.01071733379599575,0.0358185047649629,0.016774302093194728,0.07293180631061696,0.12928031815302624,0.1414901661740524,0.27767330107854704,0.0449849790717619,0.02469478497726731,0.11261920948420945,0.12591231920299814,-0.03226254783143666
HALLMARK_APICAL_SURFACE,-0.003192633723269725,0.030344828672032295,0.012375976204876684,-0.026491519956549924,0.04714419943616177,-0.02595533524857369,0.09573561630620013,-0.03552541686009111,-0.08914177229491099,-0.022233892096780384,0.06841375722124056,0.010954230105391627,0.007389554901801088,-0.1338514333166923,0.10446715901926709,0.057876851763750396,0.18835511427776627,0.25468080662229914,0.04052368682692364,0.10377471075672833,0.11297935232382901,0.0560216726019535,0.006413522943041151
HALLMARK_APOPTOSIS,-4.046764386660348e-05,0.04581230053466739,-0.013322503865406605,0.000636709789100164,0.00263514392747945,0.03689790192216732,-0.05404503513095635,-0.052408170379309664,0.05755541081602167,-0.08606410808070551,-0.005522733005382104,-0.008606842785507739,0.041176379268228015,0.05210086804357847,-0.031010640163094225,0.04187379261274573,-0.05777759123919022,-0.05776239730739713,-0.030964826312849143,0.0019034558323008165,0.06066979936933683,0.034257336305727894,0.025362027226384837
HALLMARK_BILE_ACID_METABOLISM,-0.019464514939431854,0.060208350317640595,0.0618641378727207,0.04591347520102598,0.08194669003941846,-0.04202265597319782,0.08341739186645253,0.0929697500744978,0.11003688785463603,-0.004728544441630253,0.05073464591955259,0.030002274851171108,0.06278882553885808,-0.11490340643999403,0.03293055876454164,0.045482957762690415,0.1377251042948171,0.2599381218837034,0.029042354198943063,0.0018095863793277569,0.14313994014847073,0.10424550814725424,-0.00033878705343798045
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06068682697675451,0.029202907304806493,0.07943269279569729,0.03003001739593302,0.06802242042031809,-0.012677977477290433,0.06970191624563507,0.15964344289067461,0.0795717093803601,-0.0480059226905858,0.035266620579124025,0.032081542281686116,0.04373031551273551,0.07932871767636125,0.12000340133323241,0.04788553925803086,0.16521192143753466,0.3166088429529661,0.09419581936267953,-0.04615126705055159,0.13959784062607816,0.07420627436652537,0.00849693345936518
HALLMARK_COAGULATION,0.051134745729762426,0.05817457144461636,-0.001973121411878859,-0.04954740494329475,0.1429606929420475,-0.032546608975314244,-0.020884366396854984,0.11718737094051358,0.12323247806842533,0.017567883344749857,0.007354528396104026,0.009930914193670195,0.036131876494395504,-0.008213072097329126,-0.016913963802614364,0.14002293438899358,0.09633112796186973,0.24246867118363594,0.005377284868000805,-0.0159785790255907,0.09863592986531046,0.11616526751800767,-0.033074480566133095
HALLMARK_COMPLEMENT,0.02903367303385332,0.041111550780713754,0.06945723723739543,0.013772239550406445,0.018874587527423964,-0.025838521925137352,-0.008342780632352166,0.001611334138457971,0.1880117477125501,-0.035163888000115565,0.04816698567776784,0.026390317899136564,-0.0022076646715709,0.07523059363717528,0.07793758037785996,0.10750242775291072,0.11112008357610179,0.2468488875599012,0.05567771017130008,0.10535106870752728,0.14767644321552054,0.06186760497110199,-0.021707924973232935
