,UKF259,UKF269,UKF275,UKF334,ZH1007inf
HALLMARK_ADIPOGENESIS,0.07154494570922439,0.08030782868439888,0.010878744111280888,0.043785424395097486,0.12157561314036398
HALLMARK_ALLOGRAFT_REJECTION,0.04687375092762283,0.08682713327160463,0.06503665240650881,0.023714101325902084,0.15758488247533836
HALLMARK_ANDROGEN_RESPONSE,0.04166128242157993,0.07722620043476693,0.08094603601394665,0.03764129090106695,0.12114820141922596
HALLMARK_ANGIOGENESIS,-0.013158507907256235,0.07917642466015605,0.015302895689853454,0.07042409375567954,0.168984823129944
HALLMARK_APICAL_JUNCTION,0.0730936803442366,0.07076420595287784,-0.0027744207868432417,0.027174023371919435,0.10070465926285536
HALLMARK_APICAL_SURFACE,0.06338633215809748,-0.03917170308273586,0.10806629446279964,-0.03057801431496011,-0.036235942245717544
HALLMARK_APOPTOSIS,0.04124097993305922,-0.013496111805099974,0.05574077922372984,-0.07107252371675406,0.11375810634471932
HALLMARK_BILE_ACID_METABOLISM,0.06736895873577588,0.06894887479118092,0.003820682690785658,0.027204684823761722,0.0023921846022459474
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06638926658573416,0.04156561625195519,-0.029773557678515805,0.05102601588055477,0.08159052599768475
HALLMARK_COAGULATION,0.0814753856816589,0.07565645980659744,-0.03247055473826087,0.055674375564529484,0.1480034274834851
HALLMARK_COMPLEMENT,0.07907471603319617,0.07011391025804788,0.05817460594879779,-0.04600519813807116,0.1863371335928915
HALLMARK_DNA_REPAIR,0.07559772287610453,0.09949178479557813,0.048071171526345075,0.07129072094431056,0.0647767989581135
HALLMARK_E2F_TARGETS,0.08749586446402544,0.09154016164923306,-0.029503582880007713,0.028203561817616747,-0.048785728202687575
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010308151189813661,0.08986041485390998,-0.02188856115965557,0.056382282502758,0.13266443046529416
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.028986414595084994,0.022598599331677315,0.006821315132702097,-0.020205567134331897,0.06815879456744525
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05681947743010578,-0.00441418898745428,0.06170481732349721,0.08605006667829673,-0.0018507315391788485
HALLMARK_FATTY_ACID_METABOLISM,0.02462303514982051,0.007050411784987507,0.02334949160201687,-0.007468101930350107,0.01779433516226193
HALLMARK_G2M_CHECKPOINT,0.07033300482997396,0.09876915954808202,0.04858664597211205,0.03154050724927826,-0.013143701186056336
HALLMARK_GLYCOLYSIS,0.0015609951706565595,0.06406036436003251,-0.07366591056464009,0.04691982059374608,0.037221917524937254
HALLMARK_HEDGEHOG_SIGNALING,0.021293961080562893,-0.038132588584829076,0.023680612487237032,-0.0022292211667031612,0.10888517190128957
HALLMARK_HEME_METABOLISM,0.03651426674287169,0.08297522317315413,0.026297112438415347,0.057335857775424964,0.11929975271062414
HALLMARK_HYPOXIA,-0.023614490716614436,-0.01664837412264582,0.020512984307530693,0.05008012451252112,0.04609577375621041
HALLMARK_IL2_STAT5_SIGNALING,0.08535528364625118,0.0753595273730155,-0.009604591131302291,-0.010832390148745706,0.12881420412036887
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0018770647276493422,0.053337873924624836,0.016466792879502142,0.06381470083676363,0.13439967510838546
HALLMARK_INFLAMMATORY_RESPONSE,-0.0044978117396836164,0.0077445971616975865,-0.05082493365407038,0.018247489971787552,0.0457820670351923
