,UKF266,UKF275,UKF296,UKF304
HALLMARK_ADIPOGENESIS,-0.007029162302521634,-0.025531212835744325,0.01591859111618892,-0.015977218260097605
HALLMARK_ALLOGRAFT_REJECTION,-0.025986382238339264,0.07793580141055295,0.006395488940454882,-0.004533474550637451
HALLMARK_ANDROGEN_RESPONSE,-0.016108735549638944,0.04408567644695845,0.008827767030318361,0.050023640254082256
HALLMARK_ANGIOGENESIS,0.028480969120004324,-0.039838151517060445,-0.03208199550839366,0.012822093815090738
HALLMARK_APICAL_JUNCTION,0.02205022029350552,-0.022101253102504156,0.06521075034617528,-0.014137029282083113
HALLMARK_APICAL_SURFACE,-0.004022161049422867,0.04950137835463622,-0.029302032240295126,-0.009833639729193936
HALLMARK_APOPTOSIS,0.02071548781922219,0.030890811628093102,0.001364986122991862,0.01138863320903161
HALLMARK_BILE_ACID_METABOLISM,0.03476388878740298,0.006395426346409994,0.029024397668796737,0.028325630079684094
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03407016541850902,-0.011314097155209923,-0.04205110437367729,0.05508194975497907
HALLMARK_COAGULATION,-0.0013671298787870435,0.04016995816055046,0.011066738472537075,0.0403331509888301
HALLMARK_COMPLEMENT,0.016078497706799727,-0.05888310003852087,-0.02797910036362567,0.017638491293609823
HALLMARK_DNA_REPAIR,-0.004135495588422505,0.0004142551053866948,0.02423844225837328,-0.04216275789217613
HALLMARK_E2F_TARGETS,-0.005844735585389805,0.030280568852732323,-0.030534310450635375,-0.019854566618145112
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.006074414519296174,-0.037923558599261074,0.013722669525614474,0.012313126610670435
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00911468734835867,-0.009518933301428254,-0.020257462072613905,0.025927137388881232
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.007494705696158424,0.04622736364969143,-0.006808029819134145,-0.04036957114135284
HALLMARK_FATTY_ACID_METABOLISM,0.027507903531480915,0.0011883969757297513,-0.04670009898843917,0.03333273833035317
HALLMARK_G2M_CHECKPOINT,0.007338385533241053,0.007715838232001165,0.018306462963354555,0.0073839833513086985
HALLMARK_GLYCOLYSIS,-0.016689108461388328,-0.050878241199187754,-0.0006473419679113777,-0.028065167229654815
HALLMARK_HEDGEHOG_SIGNALING,0.02215549627162566,0.008782767957763846,-0.021145638467389594,-0.030762576699023568
HALLMARK_HEME_METABOLISM,-0.011174248573274804,-0.022592959908718246,-0.008866569102004037,-0.025045361332779067
HALLMARK_HYPOXIA,-0.03679199177836728,-0.01810024901654963,0.01423513121190695,-0.07370100281086332
HALLMARK_IL2_STAT5_SIGNALING,0.04772911172590045,-0.036583795055296006,-0.007688138800002414,0.036222951375685646
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01561427684570563,-0.020244994450333408,-0.07017327694728266,0.01900918388374756
HALLMARK_INFLAMMATORY_RESPONSE,0.04101706142143163,-0.05311776767500226,-0.04205344820517055,0.002386826651082155
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0008073338224060251,0.0504770023009259,-0.007253173582697431,0.03559864385031002
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.002309888645843132,0.017333743202566265,-0.005214227465554379,-0.000979823914775994
