,UKF296,ZH1007nec
HALLMARK_ADIPOGENESIS,-0.0021610583560592684,0.12116234210994581
HALLMARK_ALLOGRAFT_REJECTION,0.023334627323418636,0.0438380155122734
HALLMARK_ANDROGEN_RESPONSE,-0.011112317824722958,0.12045629519247775
HALLMARK_ANGIOGENESIS,-0.02679361181401464,-0.08945484561941192
HALLMARK_APICAL_JUNCTION,0.027962954478174554,0.08666550334354074
HALLMARK_APICAL_SURFACE,0.034716303754558156,0.11006311619296305
HALLMARK_APOPTOSIS,0.02224320655017139,0.02205230601965505
HALLMARK_BILE_ACID_METABOLISM,0.012599380045283489,0.03807759692405274
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.037392425678290195,-0.0028368382586505428
HALLMARK_COAGULATION,0.007910161385475846,0.05053616462116434
HALLMARK_COMPLEMENT,-0.011086819976833617,0.06449166613382606
HALLMARK_DNA_REPAIR,-0.014869246958989224,0.10904405724301228
HALLMARK_E2F_TARGETS,0.013647966510370884,0.09631882548903063
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.004742680253314861,-0.10076375166890168
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03076041253143934,0.04223648923985866
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.040309247978195684,0.07689288974746353
HALLMARK_FATTY_ACID_METABOLISM,-0.01799177512757442,0.040829673986894896
HALLMARK_G2M_CHECKPOINT,-0.002209344726508827,0.1383644191450218
HALLMARK_GLYCOLYSIS,0.0086940567297335,0.09600683765902018
HALLMARK_HEDGEHOG_SIGNALING,-0.02371983837535562,-0.026365155100493906
HALLMARK_HEME_METABOLISM,-0.01758905936393711,0.10563763860509266
HALLMARK_HYPOXIA,0.019745284966161118,0.021897775251038767
HALLMARK_IL2_STAT5_SIGNALING,-0.00499269471839231,0.05112744458687859
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04362993814638738,7.965143841933366e-05
HALLMARK_INFLAMMATORY_RESPONSE,-0.02584584375356608,0.019953478799584774
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.031034398052175956,0.13777932941402998
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03156057755030609,0.047256679559971204
HALLMARK_KRAS_SIGNALING_DN,-0.03335160865101523,0.15519270729761303
HALLMARK_KRAS_SIGNALING_UP,0.016084228718442273,0.02865709513395954
HALLMARK_MITOTIC_SPINDLE,-0.0021213617580746772,0.1515580715879358
HALLMARK_MTORC1_SIGNALING,-0.0027289821078730855,-0.010671131793523973
HALLMARK_MYC_TARGETS_V1,-0.0004776103220857755,0.05037799849652016
HALLMARK_MYC_TARGETS_V2,-0.024430024677445143,0.07993266641025976
HALLMARK_MYOGENESIS,-0.021151548315686306,0.08824755851401038
HALLMARK_NOTCH_SIGNALING,0.0012272670970113018,0.08675007320482135
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.012705093253930285,0.1180520980660639
HALLMARK_P53_PATHWAY,-0.024067292493841156,0.05290872402066045
HALLMARK_PANCREAS_BETA_CELLS,-0.00022528926116547268,0.06710066998977453
HALLMARK_PEROXISOME,-0.01863252967295816,0.020666897723858664
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006044146230876855,0.02352106863973201
HALLMARK_PROTEIN_SECRETION,0.00070921259168716,0.07940075642301972
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0007592685853312099,0.08422794647945912
HALLMARK_SPERMATOGENESIS,-0.014002656036974958,0.08320537597817487
HALLMARK_TGF_BETA_SIGNALING,0.01647053758112702,0.06379443185960827
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01053660677623534,-0.01207494196890431
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.022209834893348226,0.04560222115319359
HALLMARK_UV_RESPONSE_DN,-0.02039955809628551,0.0791841544825958
HALLMARK_UV_RESPONSE_UP,0.04151925677428863,0.061724068464288954
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04930474504354028,-0.013689490244180593
HALLMARK_XENOBIOTIC_METABOLISM,0.0019362237317360757,0.13356180994791653
