,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.021953604556250644,-0.04296609133097571,-0.06896157506508016,0.1351459230725452,0.13504361041588453,0.07962502519863125
HALLMARK_ALLOGRAFT_REJECTION,-0.045031145643794214,-0.05922947784567471,-0.13063658125816224,0.05447054279517059,0.09407693865905818,-0.024728768384278295
HALLMARK_ANDROGEN_RESPONSE,0.034010608443711364,-0.03563942750658545,-0.039187127958052584,0.058834272616693405,0.09222738673035032,0.06130281737395647
HALLMARK_ANGIOGENESIS,-0.009926325878250411,-0.0033270836302169474,0.12023793436003737,0.16616063753118304,-0.04038867360092547,0.1278057420846975
HALLMARK_APICAL_JUNCTION,0.0166449939478686,-0.025548259737022114,-0.01780954668448336,0.14115129843278612,0.10718264954196019,0.07837945452695419
HALLMARK_APICAL_SURFACE,-0.017965572868020648,-0.03286234787955377,-0.026607154023096866,0.16298956966923453,0.10223815019908283,0.01650607429503895
HALLMARK_APOPTOSIS,0.05966273324116404,0.10474201841309135,0.1582960280837843,0.035409980600335275,0.06471736637230584,0.0520445488013143
HALLMARK_BILE_ACID_METABOLISM,-0.015411000109239533,-0.02575313393293803,-0.04120559587440499,0.07522097881240081,0.11723670692502239,0.08909072936391223
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0038760142199300613,0.00224868946963739,-0.1070333572297887,0.08558774046668009,0.10565631682980796,0.08785889144008976
HALLMARK_COAGULATION,-0.0129605451127739,-0.036602278373994296,-0.03853071072067623,0.1219229638613155,0.09208007384968074,0.06063815884143271
HALLMARK_COMPLEMENT,-0.05707483774599844,0.061281716162241213,0.04118915389462172,0.1729250073579303,0.11226716105395902,0.039289565633108016
HALLMARK_DNA_REPAIR,0.025947555322426794,0.00033883567792745273,-0.041114600052908866,0.16161875123833896,0.13222177558438014,0.11923582874127535
HALLMARK_E2F_TARGETS,0.011215890748021864,-0.031052546162403574,-0.06326437318654787,0.10320471089843815,0.0973584699293726,0.09486804467723182
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0168040207776597,0.10949261572102749,0.19288594415140425,0.16279763325630472,0.05649980972799333,0.13545938232719237
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05868806425376581,0.05477514709238577,0.11647212963926475,0.13928531532372415,0.09762285136898512,0.10451187928820911
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03783414099120182,-0.033739871848024024,-0.10151626930430678,0.09060907317205937,0.11810930927796842,0.03686255105132332
HALLMARK_FATTY_ACID_METABOLISM,-0.02927376719818153,0.18434231953391253,0.14496748175866625,0.0753765406548655,0.05842791798384787,0.051108919586195144
HALLMARK_G2M_CHECKPOINT,0.011969074411529694,0.02759346989499375,-0.0035699295521495005,0.1555042430949834,0.10358798555395689,0.14334813248331038
HALLMARK_GLYCOLYSIS,0.016336504844588248,0.04023675447577508,0.03936801208912025,0.12281320191476403,0.10317661070469757,0.09424147189726648
HALLMARK_HEDGEHOG_SIGNALING,0.014270241397026128,0.0081846994305294,-0.012411795709041303,0.10263191044654811,0.08656173187023132,-0.09046811601848125
HALLMARK_HEME_METABOLISM,0.02894096905812764,-0.0033263301640523123,-0.035127535885994945,0.15316002615986526,0.11659956669602918,0.021795650832138427
HALLMARK_HYPOXIA,0.029782479258811848,0.14784628789256593,0.20298347176609013,0.11748699291514295,-0.024184882890475587,0.12262822268183889
HALLMARK_IL2_STAT5_SIGNALING,0.03662773793854939,0.03752221825714682,-0.03348745805524062,0.1053758454772272,0.09427254996762932,0.11743357712040493
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03014098638353525,-0.05851546746840768,-0.07285434637538049,0.18216487701752146,0.08680229195303019,0.09929817096237449
HALLMARK_INFLAMMATORY_RESPONSE,0.06336832631854061,0.08280461435676474,0.1529982000855902,0.11732974070898303,0.06031722089324278,0.10226580186325904
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.023107762769754132,-0.09043402866086996,-0.1259980540926124,-0.057442534801104374,0.1321618867477721,-0.008201103047400581
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02784347657186565,0.034402038265095,0.09316086099520371,0.16334326995672016,0.11225580146306649,0.1458502868739122
HALLMARK_KRAS_SIGNALING_DN,-0.024455643597745557,-0.039299089272515825,-0.05653065191385494,0.14987579162362238,0.10774809727873112,-0.009683402028583017
HALLMARK_KRAS_SIGNALING_UP,-0.01421761060732943,-0.039765718071364975,-0.1014631747762154,0.1558591589928545,0.09930223226534342,0.027482766056680163
HALLMARK_MITOTIC_SPINDLE,0.008677992222451253,0.007339808893426387,-0.02591236708589628,0.1298197896705849,0.11700769651837463,0.06441009271953495
HALLMARK_MTORC1_SIGNALING,0.010897445290156328,0.09217301484867418,0.13053380415156002,0.10429374358460324,0.060192382799025834,0.11033626232693264
HALLMARK_MYC_TARGETS_V1,0.03496516122074131,-0.008424114161852927,-0.06130993978075666,0.13331479653291972,0.07986326632866216,0.09169725910184855
HALLMARK_MYC_TARGETS_V2,0.04977687193875241,0.005602119261966143,-0.0318056951013502,0.1072803682737593,0.061437863742986085,0.13467361259314198
HALLMARK_MYOGENESIS,0.014140029869040482,-0.05436042628120645,-0.07360357311203776,0.037731769221450606,0.09874422580737058,-0.024204907807492005
HALLMARK_NOTCH_SIGNALING,-0.024737089263098824,-0.07707418861073893,-0.07975011798002708,0.13903578256499258,0.08453559952177939,0.09734261921542611
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03224916756922584,-0.021643687167153043,-0.07714123545667413,0.1430527549881966,0.1033475205137873,0.041963585711152405
HALLMARK_P53_PATHWAY,0.011394757775062245,0.05575759151011836,-0.00814362662747125,0.1217090617920669,0.10714196570588662,0.11938898716448805
HALLMARK_PANCREAS_BETA_CELLS,-0.034720493133948566,-0.09344772753398611,-0.08073042149138775,0.16217875451821068,0.08211116427964277,-0.08616524885040548
HALLMARK_PEROXISOME,0.002161456980620903,-0.07998536920820717,-0.08396760264202421,0.09419487282500145,0.06484568590199355,0.07495027750578656
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.027417532190976805,-0.015868357581749586,-0.033247241766994354,0.14500763187462687,0.10602501434381152,0.0790283914994793
HALLMARK_PROTEIN_SECRETION,0.044699932240080384,0.009987898314446271,-0.029292464013840603,0.16303654605564866,0.0972735816865544,0.04479149261485726
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02799406862786745,-0.0021354477354794347,-0.08257806432993256,-0.14122447394452323,0.12612832266839819,-0.0023606454345228233
HALLMARK_SPERMATOGENESIS,-0.005447160422520057,-0.06045909460918765,-0.09875183927130969,0.06591220339695389,0.09189120657440049,0.013543542211288702
HALLMARK_TGF_BETA_SIGNALING,-0.03023742256040312,-0.021169497409659385,-0.01460699509477714,0.11060099552390584,0.10994211883775241,0.11318624007340601
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.026932471881641704,0.09672927162347862,0.11032369793673964,0.11185330403784251,0.033286510098774404,0.17955574532146396
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02378009681078817,0.020337668477207037,-0.01456099880366301,0.16047250926639536,0.10477167680872355,0.12424960426828457
HALLMARK_UV_RESPONSE_DN,0.009745047245060064,0.0065747205989531415,-0.026532741414556044,0.09027349515581803,0.08531796968037363,0.09077111652065645
HALLMARK_UV_RESPONSE_UP,0.05987171493685401,0.05655766510227242,0.015418983211315301,0.10312827863947427,0.10939876651559453,0.04658674113096547
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.028135996678845508,-0.0015867985993732127,-0.05147953489768875,0.1121779808713981,0.06022974653249516,0.07054573977489217
