,UKF243,UKF251,UKF266,UKF269,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1284248134117791,0.009268813182321136,0.0789317651680895,0.03981784861120336,-0.012553073207597092,0.05861129743754347,0.051594309300091595,0.10592175293299855
HALLMARK_ALLOGRAFT_REJECTION,-0.06544213011710229,-0.03652649122537938,0.11737392541041965,0.0657867253034859,-0.03237189285021566,0.05828208613373562,0.06372777447781254,-0.029366549084876375
HALLMARK_ANDROGEN_RESPONSE,0.10586786666914806,0.06658010369414906,0.13263016897795385,0.07189389035782934,0.019356139908723407,0.054498103699902385,0.12232199966103198,0.11713370301370546
HALLMARK_ANGIOGENESIS,0.06727521697314998,0.0012428353620681629,0.09677515155262677,0.08581972581193437,0.039848361056039866,-0.009369261372006476,0.09519477596065919,0.06776208442135427
HALLMARK_APICAL_JUNCTION,0.13164035421140557,0.07143564126551355,0.14659603928351683,0.07467989825662358,0.07352643208664635,0.0774556004555476,0.14830805653893997,0.09574489526280405
HALLMARK_APICAL_SURFACE,0.0980617770538077,0.001959211197624411,0.008367257408849627,-0.06262770575080279,0.06525043865301405,0.05153645248424623,0.11386543189811622,0.01155460940160153
HALLMARK_APOPTOSIS,-0.0015574886290971072,0.023477294576348805,0.03201709527292475,0.00397731359246572,-0.05386152445729418,-0.01153756431073073,0.024776242724920468,-0.07008149933771404
HALLMARK_BILE_ACID_METABOLISM,0.1672163587862288,0.08633378685360567,0.11838157312266927,0.07041443869251462,0.02203336034641834,0.0635028540077511,-0.013660081069559947,0.07469584392823471
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15734148824552982,0.009718217195655288,0.11805328824734919,0.03574859801389331,0.06135770468752328,0.060943102851629447,0.01896434696769097,0.06917454859587384
HALLMARK_COAGULATION,0.08588722270770179,-0.02655279856618048,0.11400095268664266,0.03799338115607933,0.010946853603034998,0.06673216909896447,0.09884094526360743,0.02053090618665491
HALLMARK_COMPLEMENT,0.010935028976678599,-0.04350998132280228,0.09458300432998527,0.05357017298936216,-0.02269821739604601,0.05499543797534295,0.02870350766143851,0.009614125540354321
HALLMARK_DNA_REPAIR,0.1311946905257853,0.0855254731983806,0.15044886553704231,0.08413479740582178,0.05588196724630908,0.05817487588604161,0.05003511498848435,0.1552683616618444
HALLMARK_E2F_TARGETS,0.09147648325383294,0.06623165925845488,0.13059876133821716,0.0836634225017856,0.06472865419786751,0.053063483054784116,0.0468344405723487,0.04563319630795484
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09432929423185298,0.023173873827380797,0.1433881419299659,0.05938837284842452,0.06788228757445733,0.026826771359399676,0.1435139571148381,0.10681374322391544
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09816440978762996,-0.00763736057621421,0.06331408338924137,0.05104449670276993,-0.000993618962331201,0.01686236891088044,0.04936736698072219,0.1407476949506332
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1153579465531227,0.06771517866441291,0.05308098769531895,-0.05457951292481281,0.03875501254345234,0.04324963020226023,0.0062372821507119675,-0.026849856155337897
HALLMARK_FATTY_ACID_METABOLISM,0.09613099503965997,-0.006690722112034138,0.02091557762198024,0.02314067509699028,-0.03393007706670933,-0.03751517497176661,0.019380419842348694,0.07865346756729527
HALLMARK_G2M_CHECKPOINT,0.0938285892373805,0.07803286974047252,0.1442381871289608,0.08437563075961306,0.07590853753867305,0.07345888440415548,0.06468787415893822,0.09809770523988451
