,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0885424347352351,0.2253157923042299,0.003821967532407426,0.07811020612892348,0.16932033096058524,0.04694235742728511,0.043051465144632046,0.01388990846011833,0.09440603889772438,0.1088496727485991,0.07103661755383626,-0.034457533895057145,0.08992133658755509,0.09112494795951577,-0.031865364719762174,0.002184448500493061,0.08280502802018605,0.09276487152092923,0.008958013146409509,0.043117008461464754,0.20196883333484658,0.0636042696974193
HALLMARK_ALLOGRAFT_REJECTION,-0.010068224899009912,-0.06213233120430119,-0.037442999395017496,0.05045392353713254,0.025354301041410923,-0.008709779050908925,0.08387614447811041,0.029263937243265346,0.16049973356554811,0.1221868392511051,0.06351005349824593,0.04138814567582637,0.10480336750853839,0.02368696828735188,-0.06140513710865655,0.18739427289324423,0.013196100647262676,0.05449270504407216,0.006640170008548982,0.0033314655263938335,0.1395049970519497,0.02658255949637549
HALLMARK_ANDROGEN_RESPONSE,-0.028236866272901995,0.12118917255366345,-0.03425003002063035,0.05506386889585781,0.07197121372873856,0.011531730816933799,0.09546771261219206,-0.027079565699180908,0.12377121970273916,0.08431752762480235,0.05041923212624036,0.012870873311217217,0.10560980889390383,0.02165260649870424,-0.05529876291712724,-0.03171689864985005,0.10052880700641023,0.05240037404898309,0.017749039271182574,-0.029746994661562047,0.08684943930790007,0.04043220660388004
HALLMARK_ANGIOGENESIS,-0.008553548290291564,0.03879263206449497,-0.12054043880731415,-0.007849543026412732,0.14145495297428556,-0.08312959126779383,-0.07081082479859059,-0.016939136783989943,0.1326237681297396,-0.004885912652585436,0.040557075149666125,0.0346890368634653,0.037583165837715066,-0.08088763362833534,-0.04996887167010769,-0.08012421862180767,-0.008892670949665274,0.0442581446150558,-0.08996241364043933,-0.05542263344451493,-0.14168993155420198,-0.006494122595111799
HALLMARK_APICAL_JUNCTION,0.05872904161580312,0.1600103834659049,-0.02033841308585198,0.10260678194496943,0.19293932432907476,0.03782979005096454,0.03329186025856887,0.000612116733847482,0.12052037511178712,0.04025355236236956,0.025351439563896527,0.020417833100018153,0.09470304967921744,0.006571216835052757,0.03786403717193503,0.09046842717273088,0.030875816714032188,0.044745924998281665,-0.027359195469744774,0.003058397117221717,0.09759468892051415,0.04120778861589061
HALLMARK_APICAL_SURFACE,0.06527051747922263,0.2114813507372799,0.010463471872544575,0.013163424710576849,0.1650030471292363,0.036524172653716186,-0.022375733738613103,-0.015818535217614386,-0.04113632270195395,0.09811629312692793,-0.05619102221509608,0.025228676486353612,0.09380190513694166,0.002320339890934381,0.04844689418164871,0.09759789120480533,0.17635966082640248,-0.002157293927861672,-0.03878602483605127,-0.052035350125699105,0.09012609335123828,0.026981796331692943
HALLMARK_APOPTOSIS,0.042294981755755225,0.021244499465418683,-0.019942612856227403,0.058331212231428474,-0.061006598701466574,0.00835601884854824,0.03913981848862763,0.03098419979626283,0.032230605386119604,0.001495292899820735,0.0016410841432337414,0.05681854965881434,-0.004569021817901915,0.05950460852925886,-0.1165572392752581,0.013201593429171939,-0.052104536370281736,0.0932814702563138,-0.019949136417775945,0.046500290724498794,0.08727578435888143,0.052081630976628594
HALLMARK_BILE_ACID_METABOLISM,0.06878039188492695,0.21429562230118276,0.06464715950349872,0.07686657289430851,0.16970191131859585,0.0023160901519389287,0.014575543916282092,-0.008729147177009374,0.1471627040179161,0.01723168603478518,0.06080171740935891,0.07419121480417441,-0.021429068829995436,0.008309798226102246,0.1009326907203638,0.09899964525282309,0.11188740019205357,0.06571382253310394,0.05462770375395159,0.007221371628371917,0.1997707220397561,0.02447324439618914
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.026535064507406572,0.1856858863203012,0.04928279835275827,0.10219091206840578,0.12030070399753794,0.033502425380653254,0.018845487302085785,-0.06505507112061842,0.09702292834845065,-0.06620743671805292,0.07870435237544826,0.027276100960973458,0.0826265127269488,0.007449929714844247,-0.04994148974354883,0.04879127278244714,0.12153887834439184,0.05117501715912452,0.0027470524403359034,0.05641056590841382,0.18460758000130043,0.07335913642744742
HALLMARK_COAGULATION,0.008824831899679654,0.1448173491827543,-0.04944788455709804,0.1205354261170994,0.07980302220838965,0.015508401465743176,0.0939399129835409,-0.02388394278158382,0.14780052893479556,0.07153813100516297,0.06738926991270655,0.020246585408491807,0.09915666934387499,0.010969714784574642,-0.08958029853223182,0.1094488678707721,0.002037964890062616,0.13826968442664403,-0.03940159990882063,0.04794752454737837,0.08143031990656696,0.06048208263970882
