,UKF243,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07869305700742238,0.008182417649592268,-0.060189994922452354,0.07158348715154693,0.0655178805428651,0.05940569442137864,0.07167517767299351
HALLMARK_ALLOGRAFT_REJECTION,-0.0037059621745361504,0.0003462126499053753,-0.042908045138742086,0.02275596479876173,0.03615424374593362,0.03889592026900153,-0.1157141394246843
HALLMARK_ANDROGEN_RESPONSE,0.059644588643333996,0.0233579009540638,-0.002073826277786143,0.021507183967874238,0.0771644744078904,0.019141392106504156,0.051007199993682174
HALLMARK_ANGIOGENESIS,0.022674015391924006,-0.004228732746242421,0.021735651778204405,0.055521892906596086,-0.03538408486962767,-0.06487261323339111,0.14166312588354943
HALLMARK_APICAL_JUNCTION,0.06205258535798259,-0.00891536172050213,-0.032359529342971594,0.047202353558438076,0.07208647980952154,0.018715326980044432,0.09135500045727804
HALLMARK_APICAL_SURFACE,0.04099543889795086,-0.0045539392962360035,-0.09840312191434179,-0.04968748606539711,0.04469576089299983,0.015051518291053969,-0.006251798642709556
HALLMARK_APOPTOSIS,0.025762594318629057,-0.002810628467022632,0.08062582550316362,0.07086357653548321,0.001667579746875759,-0.01468811361030615,-0.011504764464322961
HALLMARK_BILE_ACID_METABOLISM,0.06358261148776126,0.01414767271300784,0.03743368835267978,0.12188388538785906,0.030529321570510786,0.09187432942431671,0.042689321930689646
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05997170452903285,0.0788241358781167,-0.141416667372672,0.038978300750358914,0.08012221130950345,0.04645324005497864,0.05683981955353322
HALLMARK_COAGULATION,0.07243721825356599,0.008509829935246066,0.00011842233859806273,0.09011707787727694,0.056669488446118695,0.013691773854627809,0.12544656869525012
HALLMARK_COMPLEMENT,-6.08164802936096e-05,0.045820235162288996,-0.03230068374597928,0.08920330778965277,0.05146577061496906,0.0942737978236437,0.02824977177698815
HALLMARK_DNA_REPAIR,0.011180214155371149,0.06885919757456457,-0.15349326001798871,0.09585975553630181,0.061772747134729,0.06159924551524128,0.09697410319087925
HALLMARK_E2F_TARGETS,0.039912524182922106,0.028757659714009537,-0.13448297672324386,0.014719279185370632,0.005218654127821199,0.03378827645376797,0.07854680431130166
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.046809554186585015,0.03493216097940072,0.09324981457616524,0.13588970836592956,0.0074385072375354406,-0.023481935861738135,0.14848624717900258
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02611089579024414,0.007016932695700489,0.048719682783108245,0.11733523127442218,0.05794692504290658,0.07633317421492435,0.10694880304844916
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05651056572983149,0.0403786479528186,-0.09433714206021895,0.028789027738633597,0.03162137728799184,0.06401612334819083,0.03497071616069329
HALLMARK_FATTY_ACID_METABOLISM,0.0023753954106705837,-0.031108571287702256,0.07340324037632237,0.11756212856711153,-0.035517369626915124,0.04820984899794618,0.05932850301436706
HALLMARK_G2M_CHECKPOINT,0.028475502673852675,-0.013841854381807872,-0.06770355251666066,0.07167286430340887,-0.00040566110249073105,0.0524445714786059,0.09722372999136177
HALLMARK_GLYCOLYSIS,0.017067294066749585,-0.012606054557545012,0.004868337952898677,0.11538031540393251,0.057136828400168295,0.04430018802094748,0.130849517881549
HALLMARK_HEDGEHOG_SIGNALING,0.09376710861175831,0.005809565850962064,0.006331019688968114,0.14490774181085098,0.01858177436131039,0.054104478240054155,-0.008687555090670467
HALLMARK_HEME_METABOLISM,0.05530347561553214,0.005720504789734316,-0.0583987291008493,0.08401458165616857,0.041644472740157805,0.08125988437414093,0.10745804759846232
HALLMARK_HYPOXIA,-0.06006130444594383,0.01694519927126483,0.06856413281544263,0.14706639652172568,-0.059504554348537554,-0.02217216717128756,0.11062264298529285
HALLMARK_IL2_STAT5_SIGNALING,0.04707740683681503,0.010426565175088982,-0.059534820082489094,0.025858902877803996,0.042738473794532786,0.04729413475180903,0.09378501488921208
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05311566503513594,0.038867131903101676,-0.12130414124375946,0.07942431890631504,0.007198279529841208,0.0398850602961059,0.14194873757285323
HALLMARK_INFLAMMATORY_RESPONSE,0.08495389645193416,-0.03129362028397686,-0.06442520781767695,0.004068600098401363,0.01666290961183532,0.0582097998892417,0.13422729256256694
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04692761763061015,0.0361040969597239,-0.11176112630541145,-0.07345770187465349,0.04897987128630439,0.04379851307383969,-0.024329700215113523
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05578281370339446,0.03194171637322238,-0.0261898617257984,0.09695371050064833,0.0471098675635941,0.008556932316200817,0.10985695348713594
HALLMARK_KRAS_SIGNALING_DN,0.010107246100290745,0.058408829781069926,0.038849076576649065,0.03304477203063798,0.07989762994644707,0.05859325887848126,-0.0013423094187980673
HALLMARK_KRAS_SIGNALING_UP,0.035061951061929775,0.015069361284212473,-0.10966583516102688,0.11612313622580965,0.012244304461695272,0.06407738627130509,-0.02003740226574818
HALLMARK_MITOTIC_SPINDLE,0.05458345192919887,-0.011213012794198932,0.005619115723261947,0.046311152863648265,0.053775947662005275,0.054032229419018064,0.05516447121969344
HALLMARK_MTORC1_SIGNALING,-0.06436183526952985,-0.01729236800838303,-0.05699094478085967,0.1393487202718535,-0.059112987211843326,0.014309152222334543,0.08595462445658456
HALLMARK_MYC_TARGETS_V1,0.0007266533898536498,0.06153817863215533,-0.1817225611359649,0.05855251552056675,0.03035893729331924,0.07673164366682636,0.05061946301518108
HALLMARK_MYC_TARGETS_V2,0.03340453360050617,0.05561891678101614,-0.05992522821728236,0.029762461135428384,-0.01925356144156421,0.05592841417161847,0.10017343856886549
HALLMARK_MYOGENESIS,0.0784231712481128,0.029823702080819765,0.028765453311132425,0.04410545754653044,0.08075860298497227,0.0004785815666407291,-0.01973387953682527
HALLMARK_NOTCH_SIGNALING,0.055558110952077085,0.06718056172606868,-0.15281532733990014,0.02430431182309213,0.047871295767920104,0.05706427905444461,0.12606034891048293
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04099655437187651,0.06535047024272399,-0.2244415014926381,0.0696092206774694,0.05409747877984431,0.0853567157685142,-0.048755869079154426
HALLMARK_P53_PATHWAY,-0.02624963549058172,0.03014589029422952,-0.03329808813884043,0.11317059765214846,0.04200984980624908,0.06829705699246268,0.0655730725144923
HALLMARK_PANCREAS_BETA_CELLS,0.06756099344161925,0.0685475819580366,-0.1512407881742353,0.009708196557752694,0.05492385205637409,0.11512083294155182,-0.0846163237273986
HALLMARK_PEROXISOME,-0.0009361688584398986,0.054088593778391494,-0.15991497242405828,-0.03985385350108628,0.057167644481905,0.07116710851143423,0.04716461388044688
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03577789590209717,0.009503658434571837,-0.024536135750369777,0.05985519950052227,0.07797991294573942,0.07114518833664017,0.02116988388519057
HALLMARK_PROTEIN_SECRETION,0.041453393561125235,0.04478687765443052,-0.08921628984661951,0.12472283646544338,0.025583880282757255,0.09580310051388156,0.06980083830448502
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03491782341206452,0.09091354242879444,-0.10180686176265794,-0.027178004786700547,0.04145932530127824,0.09329309455317492,-0.05094894195970544
HALLMARK_SPERMATOGENESIS,0.03388593005346149,0.06559739989744091,-0.006861407384066931,0.015972616812014943,0.027674397669078716,0.06233237423177389,-0.02493252652217887
HALLMARK_TGF_BETA_SIGNALING,0.0823305753856148,0.0035079579232183094,-0.06854072079529476,0.034269085855684334,0.08227830211184543,0.01654383309139846,0.08395932352431204
