,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,0.04210890251562575,0.012052296200243538,0.007796290167309322,0.09853528180965168,0.044406195872311316,0.03498392789594502,0.08463499759348399,0.14743512120990276
HALLMARK_ALLOGRAFT_REJECTION,0.09539207848214537,-0.028278111977673503,0.028751704687437263,0.06521502399087074,-0.02916461039287455,-0.0190976704491687,0.014374635025098467,0.09491265863485238
HALLMARK_ANDROGEN_RESPONSE,0.09478456244061062,-0.0020477425879780447,0.037306211299298724,0.12272801311263151,0.0008619142052803322,0.043094725473497915,0.07474201353215472,0.06874324684042533
HALLMARK_ANGIOGENESIS,-0.04604242683213583,0.02049231927463833,0.01624969436822231,0.07182358140066503,0.0001535020005161327,0.05490775425718701,-0.024775897454353935,-0.10676562827001256
HALLMARK_APICAL_JUNCTION,0.10592127066605614,-0.002236462081729267,0.03020279786526606,0.0823406582841936,-0.029851974495136855,0.07248632667221352,0.040277653635486695,0.1620407968507333
HALLMARK_APICAL_SURFACE,0.056909800615352606,0.04622928774882542,0.017180452068680255,-0.03291566649865259,0.02665947980748092,-0.0015076680460315006,0.13435847923121846,0.1176170047709536
HALLMARK_APOPTOSIS,0.03700917646207463,0.05561447541449137,0.018269797080592395,0.014719169983609398,-0.008663866926075604,-0.06251008972077761,0.046293155870209074,0.032846222731387764
HALLMARK_BILE_ACID_METABOLISM,0.06759216905481878,0.030889053892738744,-0.01839873951393482,0.1288077156103965,0.03473403320813272,0.09015385342328246,0.05319371056927654,0.12188053839424913
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09946715760636077,0.03150286831276928,0.060208835966539184,0.10152603492950604,-0.03562876408598275,0.07005473277295043,0.05174047486137718,0.20234891420302947
HALLMARK_COAGULATION,0.018925913704387082,0.055474321304386384,0.022712512870439204,0.06885480534068152,0.008241910094599982,0.05787343884375393,-0.053854841258231485,0.16970951325184006
HALLMARK_COMPLEMENT,0.04264520601747891,0.01939210796888226,0.07295229368717675,0.08464118805990764,-0.0032739083785636217,0.049979020012555594,0.06482266129962848,0.07397887275823808
HALLMARK_DNA_REPAIR,0.1637295001115243,0.0029243245227413023,0.05310179314961891,0.1226330047749293,0.04553691988991615,0.10651543871848686,0.053888936549667865,0.1639922250237411
HALLMARK_E2F_TARGETS,0.08434772319231319,0.01263896837450485,-0.01738395225568912,0.12998603657198388,0.02155848998468336,0.04391454772073083,0.021259384576465857,0.14628579110706935
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004551508386343247,0.016691258673935574,0.03902800136047739,0.07296282065523052,-0.012035635539219384,0.04094784350665309,-0.10355627303200195,0.12665003663519378
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.028904748568715156,0.036235836794459,0.04060991362816611,0.07181720555995694,0.07203143061783546,-0.05624879666225435,-0.052804239360545784,0.15167558288210323
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04409487144552746,0.008077589334378677,-0.011705072588614241,-0.010845742864051676,0.02054544194223978,0.09675350497270734,0.06938709772212576,-0.025001665142593176
HALLMARK_FATTY_ACID_METABOLISM,-0.0019655214863702427,-0.028831144177503012,0.043840428319996426,0.0992895856180036,0.03510174735873915,0.028456258057360125,0.048507896055085264,0.03001789415240676
HALLMARK_G2M_CHECKPOINT,0.11816177044197479,-0.009281268273829137,0.03594267378702247,0.10503630924113523,-0.003252719950747184,0.05816979122120681,0.10166667345241755,0.12655249487702103
HALLMARK_GLYCOLYSIS,0.0660138323296944,0.02296385408125141,-0.03008993487676011,0.09822353941190191,-0.021036621529252085,0.05698930930626967,-0.026645738808970275,0.0680396216088426
HALLMARK_HEDGEHOG_SIGNALING,0.058966786752293436,0.005443608149289129,-9.452427741126259e-05,-0.07710318861214345,0.00716534192289246,-0.018241027311664916,0.07519432577897708,0.18111045442790438
HALLMARK_HEME_METABOLISM,0.0947393961296539,0.03617311790330623,0.002083264793913004,0.10153938768529064,0.0790598657453561,0.07951351964834463,0.02788725571913283,0.1761360630733434
HALLMARK_HYPOXIA,-0.055681315911274516,0.00038876139826869596,0.04088554214452369,-0.02407722410311281,-0.010773311385043753,0.06448864243414465,-0.13684104756237253,0.06801090775378049
HALLMARK_IL2_STAT5_SIGNALING,0.03564835361125756,-0.004737492386937415,0.07697399614419831,0.08215369595706137,0.07736373769082246,0.03349301113248908,0.05605038896651674,0.12986943007441268
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.049230903476338975,-0.011107929201213335,0.023107818566263538,0.08868236538882149,-0.019010392760527902,0.06443505211845993,0.060562418469725765,0.1661753813781535
HALLMARK_INFLAMMATORY_RESPONSE,0.07352386186615227,-0.030561672711232297,0.047005941649525075,0.026131994605388228,0.00363534262400431,0.017815158654647254,0.051730062226689404,0.12596096507730203
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.036537709324567694,0.0889204914930958,0.017441174542311103,0.08848679211481114,0.03210194086302577,0.10305099299358111,0.0418986731247477,0.0951015571169865
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05430512313979387,0.019373769275925115,0.004937208880770788,0.04977076983388633,0.01905554833526067,0.057798469007450747,0.027855194257305347,0.09472572761431777
HALLMARK_KRAS_SIGNALING_DN,0.09381473868529139,0.06630983520761555,0.01691323998304604,0.03631004921964581,0.009324385128434098,0.06202035827304624,-0.01373703660408301,0.17429853152943833
HALLMARK_KRAS_SIGNALING_UP,0.059556455469822966,0.007881941696726815,0.05068400744645448,-0.013367641651054248,0.02933325988588396,0.01793612058596728,0.007941818167844747,0.12472048885203062
HALLMARK_MITOTIC_SPINDLE,0.09689469256634455,-0.01165864134829044,0.034582450914402374,0.1047509592026294,0.05350032730529143,0.06312999784738683,0.0021682485587461936,0.11552629140099131
HALLMARK_MTORC1_SIGNALING,0.10022571588025891,-0.024915088403314314,0.0321110546031968,0.11131019734739335,-0.041109481851415115,0.03451232840078162,-0.046589185498880636,0.08739196185177278
HALLMARK_MYC_TARGETS_V1,0.1433234018017265,-0.002234877963938534,0.04293602938159945,0.1253208802308676,0.021895630583713483,0.10267734305367487,0.04708766711009921,0.12162842620224462
HALLMARK_MYC_TARGETS_V2,-0.03413257849771784,0.029145684440121455,-0.0038672736905128514,-0.019634463794181253,0.055817613700813395,0.017434892021623606,0.053937812912628,0.1028495760759168
HALLMARK_MYOGENESIS,0.02900011649462566,0.028172376067531753,0.0019969533476972717,-0.028835405978582616,0.05198305289498178,-0.0014546111297919564,-0.006608556922754368,0.15802713085057524
HALLMARK_NOTCH_SIGNALING,0.0486956869696807,0.006307166564760358,-0.02927224376433596,0.13595793304246895,0.04258102201873946,0.10822689619539673,0.011180111748882771,0.18603650719071632
