,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.06800622151556766,0.14655705930201413,0.05573648768798887,0.10576235732875418,0.07050246198188213,0.07461610938285974,0.0182046517225157,0.09530432630515123,0.0675054217410528,0.06953254752793137,0.057756657508346305,0.12982870928288168,0.18332060180461665,0.05136948119568327,-0.01277271257185044,0.09166141491606501,0.07553063099866349,-0.0014829514169559584,-0.011397813861472168,0.009109934569451106,0.13985552649402222
HALLMARK_ALLOGRAFT_REJECTION,-0.09889756707778115,-0.034682451628736836,0.026067325278499847,0.17105884715530278,-0.02952245538067977,0.013957946097899295,0.08049941287089701,0.11803729179968335,0.054415547348332975,-0.023227821361295007,0.03160340696005557,0.054565043308968685,0.027614873457225037,0.019214890935365554,-0.07385795709957686,0.03664015750813862,0.06789656349276414,0.03373402861200453,0.006997928301028369,0.011563616277338326,0.07815254326284958
HALLMARK_ANDROGEN_RESPONSE,0.07755385698380743,0.1151615837091832,0.040983856734112964,0.05441102701580525,0.03748096840574432,0.03963617527230115,0.10029866026303953,0.1399555989764125,0.02275486926594078,0.03237810183322439,0.1234771976380735,0.14497326153138443,0.06388456469807853,0.00727104175403818,-0.04426945418760234,0.08820555465374663,0.08384946107374218,0.045263418039346415,0.028717627824695807,0.0014342497748267267,0.07499142145637619
HALLMARK_ANGIOGENESIS,-0.13181867526472124,0.04719430976498393,-0.014361377774255798,-0.12783330319958827,-0.029803228723191445,-0.09700354191334531,0.08078573371229665,0.10172888567429059,-0.024957226141051527,0.02661526154895375,0.08956097540896471,0.14842799291522177,-0.27411139912832316,-0.07099945503780031,-0.10231604153486293,-0.03810849394331704,-0.06848054895169428,-0.045166634092175986,0.03665786687311677,-0.02559619109562837,-0.09351894278003191
HALLMARK_APICAL_JUNCTION,0.08646394694740922,0.10658673451166271,0.04424050194874038,0.13836977412148474,0.0860495431241707,0.06151703569748692,0.12299461433675705,0.12166912275655206,0.042041156313550966,0.05258892494636967,0.16756127810709454,0.06265412574670744,0.16142227926830072,0.03566732318407834,0.010264600681560623,0.08408027479063752,0.05707376407400391,-0.0012145759047943537,0.053309915076275145,0.01719552518577083,0.06961809421557896
HALLMARK_APICAL_SURFACE,0.09509905197602035,0.10114369318609209,0.052976462123234355,-0.013600833298628764,0.03960720255462203,0.08639181403692746,-0.04918734192618707,-0.056125607062015255,0.009905112758346987,0.027216600012146132,0.1059168642469953,-0.0030295152225968394,0.13169250575360458,0.1006869408155296,0.07444746115420917,0.026783035410965206,0.042772234853298556,-0.04190889964512416,-0.0027891164441523706,0.02666606511859113,0.06368029485983676
HALLMARK_APOPTOSIS,0.019563099811308944,0.03546274838499309,0.04370902444170448,0.07881062180305647,0.028237937250483593,-0.037697021349577926,0.009766664560118729,0.056177594535420906,-0.08308577131129494,0.005803362191606467,-0.09301348158245766,0.045349326401981534,-0.040797467665529295,0.07225636123017716,0.03498951502642036,-0.08363983333625326,-0.09116120058678942,-0.008722315988456644,0.012813716354937003,0.001256260399230561,0.051095782877067654
HALLMARK_BILE_ACID_METABOLISM,0.047898282543223064,0.1302244691850318,0.002561899352540025,0.00033867065683345867,0.09620316194843563,0.06494769606494748,0.05812796587910235,0.12271541999412146,-0.01431057700567161,0.05515590822574845,0.1112073147441295,-0.016300014788910723,0.22143533790220216,0.06977258968300078,0.030758543015816493,0.09835934158583401,0.10730898880395741,0.017353667317705636,0.024469008677790147,0.011569399542559398,0.12447298062586082
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05610729648766501,0.12508150663643397,0.04528604360256259,0.13122376247312814,0.11838736256627619,0.0672060483195316,0.12444243714562697,0.09331792383016434,0.017434049731316594,0.0581700892075828,0.17611651023977096,0.15730220740643056,0.17469118193958597,0.10039009320681477,0.11724921149473386,0.07049954245920648,0.08061179229409109,-0.026633017525785677,0.04491838628622277,0.07718625163354162,0.07547482234748765
HALLMARK_COAGULATION,-0.10009188477942184,0.11548711915485864,0.09079418937256357,0.08892720211294537,0.03537256303296271,0.05434852851151151,0.029335324694559264,0.1271407393762504,0.06478911378138452,0.04334447428560294,0.1221872182028576,0.10157594101075132,0.0757534696288916,-0.047241030908303845,-0.012650726999643595,0.017763192277353193,0.009495417560942887,-0.045853038206763744,0.017249277391038688,-0.041282103801081216,0.08498590195348366
HALLMARK_COMPLEMENT,-0.06622648841862584,0.08787914137428772,0.004739054536408199,0.0456548808742886,0.0052324994156796685,0.014553909291934591,-0.015637400538749464,0.09464160986314549,-0.007161479006718631,0.01646090600122696,0.0602681207180803,0.09558350315653971,0.03760518456662301,0.10504991135708806,-0.07177821574083297,0.041936623972707046,0.03698670334754516,-0.03350770614473066,0.019080178856117916,0.042468379180402714,0.06695921382628597
HALLMARK_DNA_REPAIR,0.06579707967661935,0.13804364790417456,0.05883422440460334,0.17690014901120282,0.07279508819157306,0.0824187792589637,0.10019372346124804,0.13279432159287669,0.04259059480386441,0.09005090179886499,0.17683272269576883,0.09647512085111974,0.258877093994814,0.10827211020746592,0.03726948611298259,0.11125701181061086,0.09740061023071682,0.0046201619061861186,0.03443983637159856,0.07319578360953141,0.10322097797903672
