,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1440770457516745,0.0244255359192397,0.03379950042968911,0.004365079657249184,0.012987857731958725,0.16840851262737644,-0.034300621170043434,0.1313706122984552,-0.010149411851629231,0.1610453712411881,0.01000805256198219,0.10068096733855149,-0.021536286606479035,0.15321375694311248,0.09942897337128537,0.046239445285844887,0.18432688709008585,0.1448394971875975
HALLMARK_ALLOGRAFT_REJECTION,-0.17454075932363358,-0.08242404387583109,0.12778265819826373,-0.006808006299298411,0.02181906862010499,0.16086094652022137,0.02766093548382707,0.11451990356005749,0.11897552327562842,0.026133783079122345,-0.006731022313471108,0.10473652945858826,0.05337201569759276,0.13546588996551515,0.04069968117717111,0.1913461627787872,0.3270538360930536,0.08664506127269772
HALLMARK_ANDROGEN_RESPONSE,0.18801008773969513,0.06737315293408672,0.08996285514819936,0.0563533548360802,0.010810975834987122,0.1704203668000557,0.052865408240725824,0.10805885745891249,0.07808651385880142,0.16972295446463623,0.01774912768652463,0.03582706613699912,0.0680370424317127,0.18330906295050844,0.06524528623095303,0.1847009814167467,0.38137781848281116,0.22719473311461802
HALLMARK_ANGIOGENESIS,-0.08462606017529924,-0.06296093940454392,0.11278564233060932,0.04490112155817056,-0.003137771342543069,0.17538799207636327,0.027282041084187397,-0.07682070381234882,0.12139421028341575,0.13572306502832976,0.008304160256758938,-0.018990302895158725,-0.06744527209366029,0.07161221947627402,0.05824435257859426,0.22403439253112933,0.20173321122070767,0.2608436827134484
HALLMARK_APICAL_JUNCTION,0.23447008184975443,0.05837457249935718,0.10107495202681493,-0.0007134296549400983,-0.03263513649587456,0.19427664256958466,0.06174944136221357,0.1322046916927746,0.09861756165607355,0.1793782582733154,0.07480726135012246,0.11273047945840413,0.06542435602654748,0.2008500232248057,0.13704167561189468,0.04364760550243034,0.3655656775554543,0.25176911428982784
HALLMARK_APICAL_SURFACE,0.1627931239031583,-0.05046465878679617,-0.007788690062136452,-0.015581620512963915,-0.06225673971125468,-0.03925814202486631,-0.010088266783487421,0.13726130605248923,0.048114469276176075,0.09292676218799446,-0.11952120543178829,-0.025896364079730196,0.012849559977306467,0.11930329946614371,0.02468353371258482,0.001168056472932308,0.34475438641999007,0.056639366726496304
HALLMARK_APOPTOSIS,0.0076448715103160855,0.027138106261798654,0.1092501273928372,0.003547582237106317,0.024600255895784955,0.07697663195638538,0.06635597512107112,0.0038686180189631916,-0.030092932344841093,-0.020987064355922787,0.08337746314863266,0.07556342631427865,-0.02580746926165949,0.11307381676901627,0.09204624171161915,0.24108815267079173,0.2905150958094986,0.1388552365700688
HALLMARK_BILE_ACID_METABOLISM,0.185559569428271,0.02795444000071802,-0.07580346124504608,-0.015775007628660475,-0.013198949635877682,0.16801588885001978,0.03907706888303583,0.044590583419071655,0.038640271792205666,0.04969191333367455,-0.07055411378493917,0.014028241808933877,0.012847331475985295,0.1263851251022208,0.06924694287586147,0.02715006385950897,0.06793616077940366,0.18540439066789763
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10983478737572636,0.027004168620064082,-0.12340395780952458,0.0028629286940153984,0.03311309739883326,0.10428575538544722,0.04584389285744604,0.0999035861169118,0.08696935184087175,0.1372489253503401,0.06424556828983516,0.0609764607758604,-0.06515234358892665,0.09914398941702157,0.05899145254891304,-0.14391144311066945,0.11101998742683876,0.13227695667188688
HALLMARK_COAGULATION,-0.18741281673080104,0.04941860491921346,0.1638147556997372,0.023817060177759992,0.023059087300248193,0.1486019109363727,0.03865334468144126,0.08239372961803053,0.0760905204953017,0.08340781403944568,-0.04240106238823297,0.199009066636645,0.04143909598416518,0.2449861399190294,0.14326867933564696,0.2667386963444848,0.40973955868600836,0.24767368988031901
