,MGH258,UKF243,UKF259,UKF266,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02430885342156627,0.05421047143854911,-0.004411554994077247,0.020442978235169502,0.011855376945668981,0.05506282377862899,0.08774778483906477,0.03265210442253518,-0.030380736808103794,-0.05195046387978798,0.08716642229474623
HALLMARK_ALLOGRAFT_REJECTION,0.05279367363937422,-0.0265292817506431,-0.010159499759356119,0.019878212862774754,0.1079878195736207,0.05195474075328615,0.0003636712623189207,-0.02760277130991872,0.0025504097255862348,-0.04133355120109824,9.282310312140072e-05
HALLMARK_ANDROGEN_RESPONSE,0.0034420822000206857,-0.00047044100045683427,0.06698074228673122,-0.014261032734377748,0.07258934446942251,0.013032823630201203,0.04678851870804905,0.05277962808869393,-0.019418794435299827,-0.01830098198586463,0.09421094426537839
HALLMARK_ANGIOGENESIS,0.003943598159622055,-0.023087769552422126,0.0010403745039308657,-0.001249262791073417,0.017684045221199485,0.01969816490794184,0.022055504133548762,-0.034884964934148076,-0.0026639425276763196,-0.01647290201737109,0.12335663134981747
HALLMARK_APICAL_JUNCTION,0.02437535334569505,0.09093073720768198,0.02497838433766155,0.0028680853490031222,0.05024453671727983,0.05176696574204271,0.10136207567258776,0.07192973771214707,-0.03875984786470403,0.035423398596663366,0.09078992696142363
HALLMARK_APICAL_SURFACE,0.04339141904869327,-0.008830700067839379,-0.015623233170817341,0.03803147947074931,0.059344575410701726,0.07220880669531168,0.08706614598736104,0.07207493414176655,0.009939055697210776,-0.0011223330297210055,-0.007929430307256645
HALLMARK_APOPTOSIS,-0.009070372194766373,0.1044399028227625,0.027272410251676857,-0.0024657374592423633,0.028681807846461595,0.07446112006340451,0.03502589420084657,-0.026101576615083718,0.04603872256700328,-0.04774155999486331,0.06151417342197489
HALLMARK_BILE_ACID_METABOLISM,-0.035797663666332274,0.061626785453754836,0.0011218523743231272,-0.017386302129188628,0.06295967432662011,0.06538215745586813,0.05690123197750628,0.07080849317591659,0.04259201119377794,-0.04985308496755988,0.06274489601963476
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.003256398596842272,0.07217026234265501,0.022574182313091645,-0.016863943378433784,-0.01534413991851663,0.025709796410255566,0.09464084882480865,0.047621245167286254,0.0337900910763833,0.01180781153210276,0.04717729297583135
HALLMARK_COAGULATION,0.09181911951901285,0.12929852323175492,0.02953483793725943,-0.02580796132672335,0.0744884539108133,0.08709427213016534,0.1113041360076933,0.0004443381524984068,-0.010025528357365818,-0.09019887251159447,0.10689251216293733
