,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.13805900438750876,0.105861327735464,0.08065913420365843,-0.01983843240465692,0.05960433930677665,0.06629394139624513,0.048268586499631165,0.0777031379928693,0.05436854435979895,0.06901089525427623,-0.00901346305212969,0.0574536797990821,0.15913891396591923,0.2863904711106361,0.02140252481709824,0.3352252526007067,0.36808051797714486,-0.0009217650590775826,0.12069091481924868,-0.05664349158968135,0.11024809379563792,0.17128395984734884,0.0455611492246866
HALLMARK_ALLOGRAFT_REJECTION,-0.1367970993675964,0.03210385028875238,0.05965145150489529,-0.02801406720638205,-0.030251962153248116,-0.06921007270528182,0.021392319721032515,0.04274387127376586,-0.030916774567262495,-0.08728814185649753,0.02330363711794636,-0.020794178241900878,0.09019119475900549,0.1311829073922666,0.08109887325686183,0.2300571935879898,0.2193731518315341,0.015369001378469941,-0.007628145508040843,-0.022218781714623353,0.10874917305242882,-0.01970504628644337,0.05846115148207369
HALLMARK_ANDROGEN_RESPONSE,0.16998082030763645,0.07830135328862595,0.06966128707482994,0.035962622115998134,0.09584732887953991,0.0224709995865296,-0.030666304425014078,0.02888163713154096,-0.021307643046546105,0.02629989729113034,0.03765990984454439,0.052409435029807314,0.11981441566169267,0.22723632643238348,0.03104433705810734,0.3237100943386132,0.2965603120514681,0.06170655353837277,0.04068622498259259,0.008081440006170042,0.057371652454714296,0.13172994117769402,0.014796423272287156
HALLMARK_ANGIOGENESIS,-0.1301732881799434,-0.023138356654042683,0.11028194594106674,0.08468658747872262,-0.1683556822002871,-0.08689425865021191,-0.02446874437881266,0.0009191651160926032,0.02231840548205566,-0.07433467617583371,0.06746196013493684,-0.12429905859729812,0.07676482873685575,-0.14813960828937484,-0.05261635561269149,-0.10389025942999688,-0.2813975425417259,-0.09806324830560362,-0.14239254601704,0.02465716038478488,-0.1398109353078962,-0.033365863180996304,-0.1530501226584495
HALLMARK_APICAL_JUNCTION,0.18108482199481982,0.09986695723468433,0.08015494185198715,-0.01228192925399,-0.0217533806298696,-0.0036907515578424276,0.007431642757363361,0.08836451770470488,0.0795194073585756,0.14632942119542558,0.02409148086276043,-0.018789295785629833,0.11667875981690905,0.27274330393855706,0.04381388347222615,0.3237652384414069,0.3665486697740561,0.0211073878957287,0.14923344462712337,-0.0772146408949037,0.07113170305280599,0.1163870097178686,0.15029401948737314
HALLMARK_APICAL_SURFACE,0.23523263026508667,0.09508933236505579,0.03514719239033259,-0.06420734157814174,0.03973667348867549,0.08608867124443491,0.12395651614416357,-0.050598843734478045,0.043973018104908244,0.059185470864366124,0.02588717630017412,0.04415370677432495,0.10430610665095022,0.3081687018907859,0.042450205064338845,0.2764360614692037,0.3230885769245884,0.02008864487237675,0.07237872543826837,0.0005342041789914196,0.047964626744844245,0.1207610590532357,0.05973062418976524
HALLMARK_APOPTOSIS,0.052249514790469596,0.0858303318992492,-0.0812416577831238,-0.0004878053192947275,-0.04924212840561487,0.021441586206730378,0.014494510243853027,-0.07940722378011819,-0.0029120330108762956,0.031310427192135705,-0.0758683332054163,0.1049061823965218,-0.01847644490425325,0.01960679626757549,0.02492347303034995,-0.22805627733546255,-0.22498522125878823,0.015351240734525243,-0.06731944033507505,0.07916529298027339,0.07640919480130043,-0.005560154888070596,0.18942876388726987
HALLMARK_BILE_ACID_METABOLISM,0.16305014381398295,0.05875777077074815,0.16707432071034853,-0.04152028817106681,-0.012856336201479546,0.021128626696806097,-0.04448115967350201,0.019327514722037212,0.08039696361050351,0.0046324041712836285,-0.09126412740732605,0.02608248801314021,0.06781913971203818,0.2532632445387134,0.025902828040001588,0.3039769895108253,0.32397770359025624,0.09962418623806182,0.07019407766268047,0.008023910846901834,0.13087072624301285,0.14382619251470433,-0.0005895065870607933
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11832813600351134,0.10776242357874431,0.14664627489734447,-0.0184144877295317,0.012420496724690049,-0.015297945693018606,-0.011603320636438604,0.025407994294489915,0.0365959054425447,0.005113220233053066,-0.020010432387446566,-0.019018870829515516,0.15051916546194455,0.10878144369542361,0.045106957482460075,0.3473249302233705,0.3980766595909239,0.06800183569840874,0.13282127683952447,-0.005866194468774192,0.14703319386853064,0.14131055621126762,0.010954003677308364
HALLMARK_COAGULATION,-0.12644498823564856,0.1111459784944955,0.06639047813301359,-0.05313087990649224,0.019986473024920466,-0.10809027797040924,-0.040916611143311195,0.10295740147120631,-0.010384912681696671,-0.03028150290768876,0.11235514135582954,0.006401046046981723,0.07478267266425459,0.3275641987047106,0.03142011908965441,0.15915157213702819,0.2029753222766447,-0.029097306481191732,-0.0509501512220507,-0.02679048534859698,0.05336799022280315,0.11582176815134759,-0.005048617061969748
HALLMARK_COMPLEMENT,-0.07881547132305215,0.05913200873309181,0.11874944628727573,-0.012798066255580548,0.08290976294711494,-0.0022695932980578994,0.0516392208463635,-0.02945253354872819,0.04523169848248894,-0.0018485351313859953,-0.027765614930610465,0.0725953599001436,0.10273576164133098,0.09809372922795648,-0.015680196513709648,0.18090263329295828,0.19729643535407476,-0.0034041325200534576,0.06788373094452889,-0.05446016337900972,0.13438260551390768,0.055837606952080863,0.048480104883169804
HALLMARK_DNA_REPAIR,0.20153256976422532,0.11989849954400804,0.11189820107618488,0.056302241051732045,0.07204368270453827,0.06947773288721526,0.09627437683070886,0.07810527113353914,0.06707285581308685,0.14931022426525678,0.018086049029328526,0.02748285644186701,0.1716256045483452,0.26336151783149825,-0.025245028496726832,0.38071648458982427,0.4113645956893564,0.04932938986523141,0.1971373002472864,-0.07877384383350262,0.15362282669287855,0.17476816853712074,0.14283678543274417
HALLMARK_E2F_TARGETS,0.12682161904939315,0.08819996332172572,0.09211021840211446,-0.0023271038720457707,0.06726401447402602,-0.014186303355086069,0.021869166018313197,0.05280819448826012,0.06335202564303778,0.11931137540097103,0.055801063262207865,0.022240871220780348,0.06359561213262782,0.21248705146342547,0.06848967591998241,0.20364616922587805,0.2363407653738688,-0.009757418120903118,0.10068478779827857,-0.024972197790253035,0.06350862905563304,0.10829433943149498,0.13006175072044987
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.18032177731758917,0.06559354746758665,-0.03653981938110744,0.03847886679388794,-0.16009190710539276,-0.07606158953828701,0.024435326077200354,0.0015881109656149916,0.031909346323672115,-0.01163001037710817,0.10701632055040339,-0.07328307922657004,0.083514270055315,0.15709162574232277,-0.004661954144136159,-0.09913290800693669,-0.2069983017721774,-0.02503397521118111,-0.06948438267314021,-0.044843352490201605,-0.021698431014200856,0.05557495354293176,0.02324010102266807
