,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.073613444233254,0.048211215312417975,0.0727258015958698,0.043236531450572116,0.015216812403034827,0.04136729190763026,0.06860511041425786,0.022061106521396114,-0.03502206825764698,-0.03190853044585498,0.10623931950217985,0.07435050494142921,0.020780676181593065,0.04768191826313553,0.18383733565670338,0.03919013300664569,0.03843315873258165,0.09808018038823885,0.03373825009111897,0.11724605448581359
HALLMARK_ALLOGRAFT_REJECTION,-0.03213272966955332,-0.04943833398877036,0.07744015517975564,-0.008561833915946927,-0.0021113713656624182,0.06801234922134783,0.021607203597895013,-0.08272884019507314,0.01709037598518155,-0.0667685323390601,-0.18655762925734423,-0.08242226056185332,-0.019045305809192056,0.02578090459703687,0.08993289811337259,-0.036124536244151885,0.06888416438046269,0.02655761366964022,0.006392519633645347,0.007161887077298668
HALLMARK_ANDROGEN_RESPONSE,0.014818876277674477,0.04830118202269114,0.04964512706930362,0.03700694083300941,0.03615475528350361,0.07460266442388234,0.0356842550801964,-0.09712742265221175,-0.010100574692429094,0.044016691583744036,-0.0735460801950234,-0.058099226872826336,0.00937251433378398,0.040201455241175896,0.15825214549359937,0.031100894891429275,0.08648469643497904,0.02067347336744438,0.02501865925557832,0.08165086892689416
HALLMARK_ANGIOGENESIS,-0.04438361658473184,0.009345592336997461,-0.024866366046545414,-0.11271328630749734,0.01755047974448813,-0.12148236636481093,-0.009023162550459981,-0.07238236147977213,-0.09914222947598457,-0.07215649499311351,-0.17514743390382134,-0.19388880964693664,-0.030039943136250236,-0.013115456875852588,-0.09955414189131548,-0.06588384273843365,-0.038099286956667096,-0.08375887355623117,-0.04643752877921787,-0.13389441042086772
HALLMARK_APICAL_JUNCTION,0.043786271988685885,0.013554209501933928,0.12188354853327724,0.05557393664687258,0.026617168189011744,-0.0051262487447615536,0.054232753304841494,-0.03845580593715964,-0.02106747238084492,-0.02556751735251346,0.0597387587738913,-0.1462545407949151,0.021226434534281576,0.0681402431794681,0.1930659453338968,0.06451820255737482,0.05655500404354693,0.055275314138979584,0.010387390608056345,0.13800047278623348
HALLMARK_APICAL_SURFACE,0.09357607913223259,0.06186953872568558,-0.006035734005979892,0.01221217007701756,-0.04794858877619279,-0.02489523190629845,0.03360287305259863,0.08270031679135346,0.02984369277604745,0.0842444382912473,0.08232223621140412,-0.05845549311692894,0.0004507970167429735,0.08313259543618708,0.10784311231811412,0.04809493985609331,0.060273406000732874,0.03586704421596604,-0.004551278256942946,0.10093871446235463
HALLMARK_APOPTOSIS,0.005745788971693812,-0.07036601489655432,-0.015242980434718079,-0.05795987909310888,0.04558955979442224,0.0023935554474742962,0.03409785277251377,-0.00743564954798429,-0.07667244745945977,-0.02491286084818694,-0.01663639323588798,0.0896999360248986,0.048697244577226705,-0.059542033396805756,-0.04254132982779486,-0.04414583863393012,-0.010281023994458221,0.022555010712620966,0.001968233540619988,0.08571880290059337
HALLMARK_BILE_ACID_METABOLISM,0.12026004261193134,0.07661206001987737,0.014061612475759324,0.007386804792769273,0.005850273528367756,-0.04296642752517455,0.01651898101291188,-0.07086831516318676,-0.08300550946800617,-0.06373686532660026,-0.05145048825287197,-0.07833006656864802,-0.0033885696666813908,0.05756732896812048,0.13741910173829547,-0.0259965927340502,-0.00812072005389502,0.1253847022037958,-0.03550596674913797,-0.021118272782054852
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02739247447965279,0.03821572334206547,0.0493030129526331,-0.01954959068554156,0.008283146449612458,-0.03695815840546085,0.004328704084870934,-0.09195149848543777,-0.07136968613177413,-0.06157395869882257,-0.12398261997715729,-0.16453348689445102,-0.015880480062550755,0.10583798476922834,0.17428778722932853,0.022789165631141365,0.0787527873887238,0.09166739855054885,0.025654000297657464,0.09899402224376082
HALLMARK_COAGULATION,0.04046267355928643,-0.03978502416861567,0.05020663771407173,-0.014884404069328686,0.00874759100001815,0.030301525743473,-0.019065020157741246,-0.10451154950970834,-0.04692052401101277,-0.13294242336801562,-0.17646732622391698,-0.12359203019164178,0.03823409098183769,0.023827988151657896,0.13531658328709487,-0.11215503612263146,0.04669366464555242,0.02613524212175434,0.01676237059966324,-0.009166921201997783
HALLMARK_COMPLEMENT,0.021163144166174264,0.03548293245504599,0.04421724880449073,-0.01462176825846459,-0.041827232585803835,0.08126629231574552,0.014945503697859184,-0.044186850255982096,-0.0511549036050507,0.011998919526123407,-0.10289677033295958,0.061656080967864846,-0.033329223885036785,0.08186511648996982,0.12679757858387664,0.035398366758275186,0.05727533823440305,0.08988283280839988,0.04835079331798582,0.1761458371164034
HALLMARK_DNA_REPAIR,0.0706322295383903,0.06113745485969284,0.1256654485162322,0.1153408885913228,0.08093018400481396,0.026655994875611634,0.07886316129428421,-0.014868418273182346,-0.005761725313221953,-0.01910941811113542,0.10788210490308188,-0.09502777451299012,0.048444303641692645,0.10547953957910852,0.17775984759603072,0.14612296203294414,0.08243930497035493,0.10634799517162774,-0.002193020218168983,0.16673259592637574
HALLMARK_E2F_TARGETS,0.10598125742618249,0.04269643001993134,0.09610287230067048,0.045967028389379036,-0.0047801351554154076,0.02591821428655399,0.03129579483722486,-0.04013472339188938,0.002031596708893768,-0.008632007721803342,0.16574524193937665,-0.1218574011158624,-0.006420946638745098,0.13748701417091896,0.12965534261691217,0.06906071451971435,0.037199211101844154,0.11332225357415107,-0.05256094111136599,0.10497594858980026
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0859135285996158,-0.05131909390078595,-0.008668899222920941,-0.034840394324687565,0.0599889931137774,0.004039525418667687,0.002164022072346925,-0.06554572653215598,-0.07185680590550886,-0.06383195047793441,-0.13403858513187078,-0.19129855392348363,-0.000672743359336605,0.022059391864284603,-0.02315225486514836,-0.052433198434692165,0.025183394651499734,-0.029134768352339944,-0.04051671488669894,0.10922957215822351
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1192602635778682,0.0254372722589791,-0.0022651377723997184,-0.0039563212229225654,-0.009709734844268984,0.07654280028743654,0.06658502570903536,-0.04083286415098929,0.10414584196753662,-0.014367694106321768,0.13220457160739854,0.1561488634462394,0.0499199513091025,0.08892294220741018,0.10131337000492484,0.07678605070478904,0.013860145485933856,0.06820101038077143,0.003494433731476334,0.08347153568987153
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09704445192983832,0.009022626410817653,0.031200939165606376,0.024931042119328672,-0.011044165951426807,-0.031071355334804318,0.050730157416223644,0.08852985666194971,-0.007398681757161448,0.016227357966538146,-0.013450005868192704,-0.13051853837501237,-0.08192517769675782,0.11046655780548975,0.16232251100129813,0.05113363349184576,0.09279682173712321,0.11452858929740664,0.03694782199143366,0.05013626269729601
HALLMARK_FATTY_ACID_METABOLISM,-0.023337292609709338,0.01840711665503986,-0.01764955226510732,-0.009465758633653194,0.03139357733679349,-0.006364409940030661,0.07067411786503809,-0.09415622337878728,-0.08849165349551197,0.02533916943389147,0.014093035694232375,0.11995282346466991,0.033738581294434536,0.03700648020925183,0.04338524360444761,0.061803279695237405,0.0718839267010178,0.06437314986599062,0.001966927465621901,0.11660388197749291
HALLMARK_G2M_CHECKPOINT,0.004272065780915046,0.05826959737007414,0.1026490692744494,0.1183987895463113,0.03835108664052023,-0.023723375320040724,0.01362641180735781,-0.040907104457137126,-0.05254610688083196,-0.021649114379048193,0.023905012279829798,-0.18120414796002376,-0.04767506305670759,0.0988661862111612,0.12554288695529534,0.05218790987302099,0.014384728934747381,0.09719933512200891,-0.05230353478110984,0.07581592680951124
HALLMARK_GLYCOLYSIS,0.06403959885311532,0.07588694149205544,0.14161248332580773,0.028405090961788653,0.030920182530555552,0.05124551568532775,0.05281382157395114,0.0071497039759367146,0.05058262558946408,0.04581412010648129,0.1558480116360199,-0.006069554452504261,0.10136081655403929,0.12692065094368013,0.1489932903353022,0.12641377755051383,0.09042165129369527,0.10012452127265148,0.060098830518292345,0.15254609359801796
HALLMARK_HEDGEHOG_SIGNALING,0.1390529938557817,0.10796413319813214,0.046710163061606365,0.03065703984233354,-0.015666221690155673,0.08924815434257156,0.1100868985991,0.12290299649105473,0.116749723531783,0.13148802864725642,0.20064755379360652,0.16990283103101148,-0.007346276865330854,0.123822215078915,0.09121138462249709,0.15906046048879638,0.006095460193478908,0.031395936355589925,0.0825558642578864,0.15322091324119563
HALLMARK_HEME_METABOLISM,0.09497594378828884,0.06282189305030403,0.07073141056600475,0.059027827116893125,0.038276520009581365,0.07955301081162353,0.02877040829951221,-0.018915884951855807,0.012046129750978827,-0.027370333266391676,0.13253244160103025,-0.030609200499155574,-0.030612008540574283,0.09532285365753486,0.16593878217565133,0.09512561137974626,0.0631074141619352,0.10576425261361662,0.06453641365776204,0.09693845477777352
HALLMARK_HYPOXIA,-0.13011421369109877,0.002810266741374809,-0.11481740172335951,0.008291519766801505,0.03936296405174771,-0.05457324869804509,0.0422642034239518,0.08874290722269307,-0.07859449033937214,0.06917157468146055,0.0204291626806035,-0.14246237813934984,0.04303098086975255,-0.011417169935285902,-0.0871955152221937,0.05141091357843093,-0.06916337935035623,0.015466724385372933,-0.0636651692636025,0.11769277691579322
