,MGH258,UKF251,UKF259,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.020212395087662025,0.010174859339534012,0.01346353610849416,0.042397704668009094,-0.007727284429809923,0.0894599861163696,0.03315877032891562,0.11829280634307462,0.13243201164050883,-0.05330783599049797,0.12223559807562788,0.08767834807662087
HALLMARK_ALLOGRAFT_REJECTION,-0.005237858777274407,0.037854124858760954,0.0012400284744873992,-0.014906384816102897,0.015357684794222563,0.07942037086377893,0.043400702390647236,0.07149361082151673,0.09192500700608867,-0.021809217736916117,0.04220832738491226,0.0386065610140224
HALLMARK_ANDROGEN_RESPONSE,0.011165981916988546,0.008889852409424545,-0.03383270010047755,-0.006819613493933432,0.02015717657183293,0.1486795046145385,0.05701053324571206,0.08906441119252671,0.11517448731343419,0.002727157130446877,0.023084520512878216,0.028111930090677216
HALLMARK_ANGIOGENESIS,0.00148233856155649,-0.03000877399071884,-0.003335337090965227,0.015686224746743156,0.014140974448141242,-0.002688843468438737,-0.0979598145749334,-0.06575422484007372,-0.10443399425812154,0.095774554024391,-0.08223259141299813,-0.01947452837899302
HALLMARK_APICAL_JUNCTION,-0.01278112994713823,-0.033716378258862624,0.007030220870311292,-0.02248895126879825,0.005759518732343806,0.1334578990050209,0.045185085812882386,0.11754338986168963,0.13952050327741622,0.026486876803340647,0.06618444169327431,0.08577256689144722
HALLMARK_APICAL_SURFACE,0.12400052744204625,-0.04637707857355732,0.017944086908927816,0.029485544173798093,-0.010477455766668139,0.12061765995272834,-0.018761023685729333,0.10517451854669436,0.13829896993001253,-0.013816483309222935,0.04006954752014268,0.020968515719629943
HALLMARK_APOPTOSIS,0.02331493764267217,0.010137002574017746,-0.023292862653837405,0.0031655316171636015,-0.01167576986865666,-0.04085611607787672,0.055357529642880696,-0.08513833361938034,-0.08926839267965858,4.1172663991995553e-05,-0.007997157263785153,0.0021580977307666164
HALLMARK_BILE_ACID_METABOLISM,0.022215333447956606,-0.011559499150920369,-0.004436844974923811,0.0610792936512184,-0.059705706605993156,0.051104144948105105,0.03545558588478774,0.12416808827043184,0.14967645265126286,-0.10308262531289854,0.12503580220070895,0.06835503378810659
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.027078419972959022,0.0302687910266988,-0.00105283104987165,-0.0056323264786354976,0.030737612175726514,0.06057898602697676,0.001433310980555811,0.12634227471131282,0.15379396854144883,-0.052968770492522306,0.0859765889636603,0.07978842180580312
HALLMARK_COAGULATION,0.04152222811584354,0.01619141283162216,-0.0036617076861207025,0.008316347721544597,-0.010104736968487123,0.12851283435022778,0.10507624324700349,0.0811769041080496,0.08692889801208592,-0.06426567097429811,0.0150194421287371,0.04641994762929875
HALLMARK_COMPLEMENT,0.004104065172167963,0.04317847150082893,-0.002104997726117734,0.008485036823573365,0.016036137641829547,0.0617222234149825,0.07419778792394975,0.000351103108466324,0.05489657404517158,-0.04771429420307305,0.07117594320191996,0.07786475699795337
HALLMARK_DNA_REPAIR,-0.006053186297050154,-0.0018113478935416517,-0.04441987711634291,-0.005887486546624539,0.041460153080855745,0.13189277186673687,0.05710551308419535,0.10248740964852564,0.15581918181935467,-0.019862206074132298,0.13163222986001658,0.1253900118620941
HALLMARK_E2F_TARGETS,-0.008188866302039946,0.004693882872059813,0.025755375290611244,0.0310368475857426,0.03423740481355333,0.02597503547751145,0.005093179453251716,0.04464270701589072,0.07998329936446426,0.054026643872998985,0.12464656643188095,0.0984204965860149
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.012055295033112394,-0.048110815949968855,-0.056905676050678776,0.006042628002696198,-0.00032556434393497433,0.0730263739150474,0.1022526592521598,-0.08681494347347307,-0.09801204274986046,0.08087830049765621,-0.022172471485595244,0.006063865926477054
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03795355246271259,0.029596457014782935,0.020024730165582136,-0.00350915985561126,-0.043369763592195784,-0.04572107149526459,0.0786437565432607,0.041613009415933405,0.0838612080736164,-0.04737009245079509,0.08131851152165136,0.10285965976208522
