,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF313,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06479529675604596,-0.026787565660507228,0.13933048926041103,-0.029511020221765816,0.13556263339302363,0.056716167155826995,0.13539484485871642,0.042595361455551796,0.07516038057064306,0.13959562357295918,0.02819378658331619
HALLMARK_ALLOGRAFT_REJECTION,0.06211479459785722,-0.041959082299294036,0.04412688958161987,0.04286523452235172,0.037967200411099494,0.023971255256557595,0.1863690347917658,0.05142575991822891,0.044885544246149545,0.16220789825302778,-0.011628411135487645
HALLMARK_ANDROGEN_RESPONSE,0.03865231145471685,0.048845450789407524,0.04678615987721337,-0.0022143799480474017,-0.04485526172143435,0.08582148164546444,0.13896711932874103,0.019793901715965293,0.08158763931479188,0.1843109595258386,0.07187163292881084
HALLMARK_ANGIOGENESIS,-0.05633897339988284,-0.026109904946812368,0.09669016206096753,-0.030170436287498468,-0.04842034238561582,-0.007965056393105328,-0.09033431617875423,-0.12153165727797059,0.012162448758237607,0.08904979609975132,0.03247552909909379
HALLMARK_APICAL_JUNCTION,0.08367373135940137,-0.05305382090529911,0.10680750993383477,0.00838716278733045,0.1162181218322812,0.06392879179938216,0.22047148985226192,0.07252265152357278,0.06341078319496447,0.2415267164127209,0.10436299843411859
HALLMARK_APICAL_SURFACE,0.004912597188328544,0.04448906969256551,-0.01704563631912273,0.0020933762967958233,0.17413595037692822,-0.003893054955243015,0.18195377274649488,0.04608081057193748,-0.027385550520708974,0.19066823473719505,0.051721194560259115
HALLMARK_APOPTOSIS,0.04281886296818122,-0.043136729283519394,-0.04907410154004232,-0.04758821842601155,-0.08929159814094685,0.04008446733428895,-0.0220439021686021,0.037456601736287815,0.05859813064872258,-0.025219100383365795,0.09047846732819025
HALLMARK_BILE_ACID_METABOLISM,0.0007608245480608756,-0.05503946562506443,0.03454710667798916,0.019707073681983895,0.1578241692730158,0.047094155550957036,0.08164476130281455,0.02333467922248855,0.0072966951830502865,0.02766735512256592,0.027482968892597524
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02955691360785084,-0.073392437658594,0.07739781958471886,0.007839325930974498,0.09937307292092092,-0.020578111469621723,0.1636838037996263,0.027004615121296486,-0.03861412962069758,-0.021360953425371705,0.00722610759175864
HALLMARK_COAGULATION,0.09405435318016094,-0.07100561250642644,0.10678819479152557,-0.0038858832328154246,-0.019586270245153952,0.034001494466628084,0.17628378607849823,0.11358815148362611,0.06951668095790753,0.20977354594043,0.04755770880467905
HALLMARK_COMPLEMENT,-0.05020402877680134,-0.05022194270124274,0.0623497805057342,0.05801851182719244,-0.028718909072326396,0.02551380849015361,0.11931726246357742,0.05996803484401882,0.06294709091185759,0.03552736985468076,0.02319050935792701
HALLMARK_DNA_REPAIR,0.030978095354051393,-0.0555223083138803,0.08244629333388663,-0.023423853421201214,0.08587663276675679,0.07157692662231162,0.16477523543784592,0.09198288145619139,0.049381839389687265,0.10831833537870533,0.03454922877812039
HALLMARK_E2F_TARGETS,0.009935128213922626,-0.04762190484665527,0.10549391431916176,0.04416262325370683,0.1072313397113501,0.04434037979475374,0.1992762036783766,0.0016043468680982274,0.02224330790488582,0.05720770110009079,0.05317394570826403
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09312742230239503,-0.02271077474005058,0.020411372879062892,0.020438005512877586,0.001612404676358432,0.04180265339603198,0.02398100100105755,0.04474274576006396,0.08857798046633149,0.20344315423970089,0.08879972131601091
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06064764750983759,-0.01133240418453514,0.0343265290803195,-0.029322594408957164,-0.004758025481233475,0.013021498412049472,-0.09440796077722896,0.02695163094085495,0.05542033712040582,0.12269186374491578,0.061198003832480655
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008748386661502306,-0.016435526906690635,0.08198110704826196,0.01697354961750405,0.022558352272603152,0.03169304736226442,0.15082027541785853,0.0019779458359451023,0.006260081173113292,-0.03947280228385749,-0.0022929936890960477
HALLMARK_FATTY_ACID_METABOLISM,-0.0021245956781365625,0.0191697373534496,-0.10289257617548392,-0.0538613995947398,0.012642288103708859,0.036316330296814324,-0.043424213594526265,0.03591171713349005,0.012274096072429703,0.05059282902849916,0.00696810840493703
HALLMARK_G2M_CHECKPOINT,0.002212753032447936,-0.011514017299425186,0.09054527852925692,0.023501958267529776,0.11798530215162557,0.032784877771595715,0.13837742543900192,0.0018500729780098603,0.03035165292740628,0.04407028912692741,0.03810075753805318
HALLMARK_GLYCOLYSIS,-0.008587116138294564,-0.0032316935342772955,0.04664352319314013,-0.05227834095675235,0.044009241242149284,0.04010015074664234,0.007151651324191337,0.012120547184171769,0.03323683365152734,0.03184796770310509,0.0057419662302012715
HALLMARK_HEDGEHOG_SIGNALING,-0.04798897882838949,-0.0002426550914410599,0.04923446368375015,-0.07213488894291228,0.006753583526254387,0.012131641870113029,0.16432601160091415,-0.08436331771462727,0.051352961597777885,0.016053544019332712,-0.017871495821619777
HALLMARK_HEME_METABOLISM,0.04575104692944725,-0.07219441426896979,0.10636546863145137,-0.027411835149474786,0.06226025608831584,0.05991204657822076,0.12797480826274546,0.07638419505683662,0.05080978750172157,0.11808881307829065,0.016316422142318918
HALLMARK_HYPOXIA,-0.054511596190882555,0.019195868601377432,-0.1057581667059704,-0.05946089935951656,-0.06675804064868664,0.05215898454363448,-0.10714219667161659,-0.05437367923065855,-0.009444422890293812,0.011878533125044879,0.0008144608282980486
HALLMARK_IL2_STAT5_SIGNALING,-0.036920974812143674,-0.022465824651115195,0.10110440552302259,-0.037739956526393795,0.09520766558732591,0.05404419067423132,0.03504394825228142,0.03342149846257197,0.016613759648850646,0.11930047415519533,0.029677156232559763
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08021827186433848,-0.02079684100894594,0.04187657594001111,0.026086488966233536,0.04977677408812793,0.03496744531281035,0.008037851675761907,-0.0006189091695866301,0.00994368664144684,0.02595114372834584,0.03205914139446072
HALLMARK_INFLAMMATORY_RESPONSE,0.021498411183448963,-0.005933210923857917,-0.04836907229573344,0.033864034195602966,-0.07159271638139122,0.04802335545523479,0.03928175958618763,0.033485409684983716,-0.0006757619856974599,-0.010490674006228783,0.009879863201066713
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03236801693379114,0.055950699584824334,0.12088724973258226,0.05414860835419322,0.10212287951869684,0.01920247043971323,0.2206631000327603,0.08502717017333249,0.07215118933974979,0.1692553745446119,0.06916342812463055
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0018067307595684746,0.0027454941018260994,0.009768294710064754,0.02941061814085103,-0.03544800084758323,0.03331104953733179,0.0428309375873344,0.028145438633476877,0.06129566392869982,0.040320904756293,0.042469225301038166
HALLMARK_KRAS_SIGNALING_DN,-0.058123516196899344,-0.08279505924595895,0.05300073390262681,-0.008431196786947898,0.1253609010768461,0.048508075917329384,0.03127533332506378,0.02241751348055444,0.04814199932864499,0.02334212298506079,-0.008294037872980107
HALLMARK_KRAS_SIGNALING_UP,-0.008712401235301835,-0.057693070604752726,0.08037525540918501,-0.028466743893159865,-0.003791481038258676,0.03323908427508634,0.17448945448847145,0.12653737679534569,0.0809180532466699,0.19801964983628378,0.01666227153725603
HALLMARK_MITOTIC_SPINDLE,0.03152009750858937,-0.04596751996608491,0.08397611897983322,0.003329054103880028,0.09000040676239467,0.03981238567937628,0.1447573116487214,0.085899001924532,0.06941052180586006,0.21130336625639023,0.06237194673416045
HALLMARK_MTORC1_SIGNALING,-0.02687404820564362,-0.043952450701771374,-0.0789862046268932,-0.03560335879829121,-0.005972352593668592,0.019544335372533323,-0.019973442636581594,-0.012124441597053887,-0.008344484903254654,0.06595256305483262,-0.005432039500011667
HALLMARK_MYC_TARGETS_V1,0.03351312289239921,-0.025330388972832633,0.06322435488323021,0.003588874884529301,0.08892981855560722,0.067786949631002,0.1639619745590876,0.11987964481271969,0.016869215992667795,0.09661185034480047,-0.004323705731488332
HALLMARK_MYC_TARGETS_V2,0.021770079840304254,0.012860310414857749,0.09273632588025447,-0.06495025447688339,0.10259594918475183,0.004177162662083243,0.0897208245544395,0.06878288086172332,0.019853637932557452,0.08478719483993845,0.0289298968733896
HALLMARK_MYOGENESIS,0.09481664063031435,-0.006193700574660928,0.16664106835341752,0.02434982640635813,0.06827838398846604,0.030789255189312796,0.09470161426370592,0.058164896473041384,0.1274324673597815,0.22116954690233628,0.113455565623792
HALLMARK_NOTCH_SIGNALING,0.020445831632672933,0.017763099187270998,0.14551568568449783,0.029326443416744608,0.06307760539501375,0.0747391155483659,0.20014116743965926,0.1303376683978422,0.004269002700098536,0.179994242509412,0.013283144395142485
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.008475887675667544,-0.02314263676098494,0.08726142888019936,0.00011435154539514338,0.055313801193364064,0.08286509762843076,0.1828172250841928,0.09640266197905954,0.039459849223695144,0.06760293919160512,-0.0259322727785696
