,UKF248,UKF259,ZH8811Abulk
HALLMARK_ADIPOGENESIS,-0.05974128405075918,-0.056789410592597234,0.12717402452849288
HALLMARK_ALLOGRAFT_REJECTION,-0.013619546207919844,-0.003851266064623884,0.017206950465815312
HALLMARK_ANDROGEN_RESPONSE,-0.04835212965701214,0.04393634481403626,0.10295979050706494
HALLMARK_ANGIOGENESIS,0.03945689707010567,0.05064615565006771,-0.07312512222798992
HALLMARK_APICAL_JUNCTION,-0.09920547743725824,-0.021161430120333377,0.1220178237668733
HALLMARK_APICAL_SURFACE,-0.128474732770718,-0.048758998397265024,0.12109742651112633
HALLMARK_APOPTOSIS,0.006466912587508991,-0.023336314147263476,-0.060206920963082125
HALLMARK_BILE_ACID_METABOLISM,-0.09357248270119584,-0.0507438456075771,0.10846440583136113
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06757491705578093,-0.05981811144557048,0.09525532790905754
HALLMARK_COAGULATION,-0.07868015762751229,-0.05395572116509789,0.07268546409119286
HALLMARK_COMPLEMENT,-0.0007360817774950975,-0.04804911294380206,0.07772102103241996
HALLMARK_DNA_REPAIR,-0.0940494118816768,0.019716249526057245,0.12208558682529011
HALLMARK_E2F_TARGETS,-0.10730280402064757,0.006155968636390194,-0.006468811732204119
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.005025534678673554,0.06353634715255647,-0.050574747346381003
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005201709250678501,-0.0612792963936168,0.10183148841777245
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07761968146549367,-0.03568297472086902,0.07002902558178879
HALLMARK_FATTY_ACID_METABOLISM,0.046554828683657165,0.02575746102433645,0.07879391898890642
HALLMARK_G2M_CHECKPOINT,-0.09335084641497272,-0.034596673979062076,-0.010479762876066686
HALLMARK_GLYCOLYSIS,0.010319878766414776,0.017732022633297796,0.08213968865901632
HALLMARK_HEDGEHOG_SIGNALING,-0.07514556929562502,-0.021160566824958583,0.05767551827405042
HALLMARK_HEME_METABOLISM,-0.07123447763563638,-0.036481031354973534,0.14701175051573936
HALLMARK_HYPOXIA,0.12005113943636167,0.03307082555238795,0.013070586529097507
HALLMARK_IL2_STAT5_SIGNALING,-0.012255790042123899,0.0012554881303332363,0.09885721340551078
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.053834594014667655,0.018101220193023616,0.0070644823660284935
HALLMARK_INFLAMMATORY_RESPONSE,0.0063349081253615495,0.04996756686648745,0.03751452124762623
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.10490094482940578,-0.06558145769014057,0.09292757333079822
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014019368053405257,0.01573746516028451,-0.003586090529790406
HALLMARK_KRAS_SIGNALING_DN,-0.08837190869585569,-0.06738376097276796,0.16459228792686764
HALLMARK_KRAS_SIGNALING_UP,0.03638845637283838,-0.041632907818807276,0.07050275914512397
HALLMARK_MITOTIC_SPINDLE,-0.05148923561601232,-0.05286787324993984,0.12132117140373691
HALLMARK_MTORC1_SIGNALING,0.09730481395257548,0.02489340372901987,0.0018132466611066576
HALLMARK_MYC_TARGETS_V1,-0.04848222036356315,0.03456948862266046,0.13375515061254442
HALLMARK_MYC_TARGETS_V2,-0.1104680723418696,-0.04403820964545041,0.014888030391006312
HALLMARK_MYOGENESIS,-0.08459673244448397,-0.06322816035850266,0.09594203108455979
HALLMARK_NOTCH_SIGNALING,-0.13758289678231214,-0.037187266509167684,0.11639308228296258
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09734611572843574,0.02754975635620234,0.1353047293717776
HALLMARK_P53_PATHWAY,0.01776682539776542,0.02481903803331412,0.1742500036839036
HALLMARK_PANCREAS_BETA_CELLS,-0.11826899346269722,-0.01872365857193759,0.12879074948207997
HALLMARK_PEROXISOME,-0.1059412106023365,-0.03498166268354194,0.0930939967616588
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.09533831215100413,0.02088135151566803,0.08612368176111315
HALLMARK_PROTEIN_SECRETION,-0.022530348343017127,-0.010239346104421378,0.12167510347275379
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01841344222173806,0.04171815602452186,0.13473228312881205
HALLMARK_SPERMATOGENESIS,-0.09015635603781892,-0.05568141724138188,0.11252264988671158
HALLMARK_TGF_BETA_SIGNALING,-0.07626893923193587,-0.03999585681037429,0.09259059059394198
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04640889250122893,0.014793750562850231,0.037838656257231214
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.038098252793185745,0.04403175946929036,0.12931028610393244
HALLMARK_UV_RESPONSE_DN,-0.06762721192206175,-0.006338062009172853,0.0537884323517976
HALLMARK_UV_RESPONSE_UP,-0.03818647081635392,-0.006841873305192273,0.12291917399190662
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07138037505679438,-0.013920057829128682,0.1504933330903612
HALLMARK_XENOBIOTIC_METABOLISM,-0.04826227643381667,-0.0006538669970179906,0.14055689578388203
