,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09844070806590512,0.21232039566118768,0.007867689089498517,0.009116418727482428,0.017264562391041568,-0.024741335809665626,0.16119338004331096,0.025191196198405888,0.04294782781633992,0.090236983426381,0.0899243299239704,0.09618370277257292,0.1613885347628669,0.09288379802071278,0.2876344060272414,0.15837285573660667
HALLMARK_ALLOGRAFT_REJECTION,0.010791995557149167,-0.08138176699973268,-0.029591692643008947,-0.025692841225456935,-0.07226713867367403,0.006232637053840813,0.21772818005331662,-0.015741666507671823,-0.005298452115484385,0.018542958579776198,-0.019801443651598,0.034966969439410155,0.10883534744939358,-0.02024773929461193,0.13172257190078854,-0.02018970821499469
HALLMARK_ANDROGEN_RESPONSE,0.08031146395513913,0.12520741364468324,0.05672284660056111,0.03809074599485757,0.05489094508298597,-0.02339879851984198,0.14083612751607544,-0.004289703868822635,0.027980650005250643,0.08001181306140705,0.08452297302212493,0.04955624681897883,0.07527127943114895,0.01482915086662467,0.301810587634587,0.1808943593472524
HALLMARK_ANGIOGENESIS,-0.017541220725208948,0.062674820609818,0.09497549345625692,-0.07784046753833478,-0.1108236545527039,0.03725873672156971,0.19315985015523285,0.06152065202583248,-0.04809580461826749,0.0804269772495762,0.008911991803961393,-0.0025125864979419574,0.03799659819145504,-0.054378415584569455,-0.025141787605604652,0.1823455534211676
HALLMARK_APICAL_JUNCTION,0.09823212037600892,0.2177976098097832,0.001927107644042222,0.03619102977207764,0.047073917490253525,0.010392517050351324,0.25298650515468596,0.13067308859873766,0.0006755379390545832,0.11462561023650002,0.09061912213100959,0.09595790541600686,0.1843433007358149,0.06192862540985436,0.28224851216325925,0.21577441886526522
HALLMARK_APICAL_SURFACE,0.06905211868276397,0.10874491307949606,-0.05328521652495222,0.006637340767074579,0.027103239335278993,0.0025035473175716427,-0.0545104329415877,-0.0116076903369572,0.07879967536677736,0.09388984061804433,0.05596616581440757,0.1324127850208632,0.086096250703458,0.05029397992191905,0.2638936742985387,0.06636408213417734
HALLMARK_APOPTOSIS,-0.00377293536941125,0.1039594424653178,0.030714662845048358,0.03162193000823593,0.032499555571629056,-0.017697599440648772,0.07094696620244442,0.044816839236372336,0.05900405977534031,0.05908873950772182,-0.0022685909832835674,-0.042110370780809286,0.05061457229449711,0.02131126913856678,0.18439414099121343,0.0313981423472803
HALLMARK_BILE_ACID_METABOLISM,0.09956998282842744,0.18283560948981284,-0.04638329638689738,-0.026225229681314924,-0.002047448135120355,-0.02801068716835133,0.13074060683057528,0.09661538622930464,0.032478255023705424,0.11420565490050724,0.10085370232338595,0.10784915564221592,0.09371545436133161,0.10192636114842839,0.21366158485391565,0.18582602037100074
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.056348398519958764,0.2254984149688878,0.044833909274809985,-0.0009755566843753023,0.014150324754473318,-0.003878809079221512,0.04974036770446009,0.08023930620929276,-0.021599264974071296,0.014852221375632406,0.09530225831300583,0.09316560113080016,0.14830507385451602,0.14066341220836476,0.36905369628106544,0.2482941794683056
HALLMARK_COAGULATION,-0.016616570323075956,0.23707126348540283,0.01766967275399846,0.0542848129073544,-0.059731303360559616,0.019061309229033062,0.19451360457789188,0.05592118167581002,-0.0018456767911232093,0.1487980229183422,0.06707669861671542,0.06299251311215869,0.17198963215793453,0.045018542782561614,0.26135941618916936,0.1458575781776068
