,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02396351835412022,-0.09384956177430763,0.054075415999068635,0.023523942663631472,0.008921900171050955,-0.0068761910171990905,-0.14455431485354125,0.06644590361535269,0.17680744796210462,0.07698753949418052,0.08073958806974707,0.08422310539545459
HALLMARK_ALLOGRAFT_REJECTION,-0.022688380603228416,0.0026608648671707976,0.007791557343440762,0.024540120444231935,-0.0016058773422085266,0.011476825835017213,-0.13591625965468077,0.06266052430379947,0.03884256694127966,0.03921187492399015,-0.042325780031154024,0.046835400438165725
HALLMARK_ANDROGEN_RESPONSE,0.056019327256780646,-0.061911307637025285,-0.0035598065861973853,0.03728078499377279,-0.018032908849164038,-0.0010694901142676142,-0.1416840589151379,0.10864624024488735,0.15963478379689228,0.09362592694951348,0.017000900960203617,0.11843812515661883
HALLMARK_ANGIOGENESIS,-0.1034086492536087,0.032883024637813604,0.007795681072010201,-0.03715599585696795,-0.06339843942903828,0.06527656309461745,0.04565830594803732,0.02937735935243495,-0.05041530283358453,-0.028453057302370414,-0.08320669333855649,0.11652570452730576
HALLMARK_APICAL_JUNCTION,0.08911037403364486,-0.08826343857109117,0.013051017581948017,-0.018504118365056724,-0.04411324871652562,0.0020296669860669163,-0.15813481214419714,0.1340021960992485,0.17496267557498396,0.07934833699619515,0.12906810740607047,0.08832443072226973
HALLMARK_APICAL_SURFACE,0.013571734280728982,-0.12494297447377922,0.01532885899843632,0.048979472529572216,-0.010994665537900553,0.014250900993180242,-0.1291621685382443,0.08521239219393366,0.10123839711725326,0.06684070760677986,0.049016556368933456,0.07978864849393058
HALLMARK_APOPTOSIS,0.12096595655810059,0.047996172434553334,0.0299649954788563,-0.00878891635367182,-0.014801956689165618,-0.032923855495814745,0.041380339795198375,-0.025672843342220825,-0.02181016265281717,0.009531448917997327,-0.043027036324542675,0.016765379306117194
HALLMARK_BILE_ACID_METABOLISM,-0.018224427892937416,-0.12782112801876408,-0.027475349410953143,0.015527272537215774,-0.0704230281146449,-0.003661126267126393,-0.07007100431500927,0.04997034782493446,0.12966241734741885,0.02559058969852138,0.03967844078218501,0.07636170868086903
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.035148364051775315,0.0014251552858937995,-0.0388198981772727,0.09774940917028203,-0.03443177734336239,0.04809850025219006,-0.14022778300541283,0.08139604920526586,0.18494066244756177,0.1022000765154999,0.03076191853098762,0.12094664101331017
HALLMARK_COAGULATION,0.04241674766138478,-0.09168352934552064,0.008752142341195025,0.02030510026157491,0.0017044183629681565,0.027970235145455977,-0.04315217053547709,0.09325436177853831,0.07785310139741708,0.038194781547175004,-0.06957564742449826,-0.012972036232474603
