,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02663941094470425,0.15574445264913517,0.07643933757353782,-0.05798196654345397,0.01356107547048844,0.007725356256314937,0.019734127858401975,0.1886622988864226,0.07342276924113814,0.08072480097752843,0.09248988198937338,0.10553617040623989,0.02477654463595469,0.07818177346415586,0.06755166455122871,0.10846920062493276,0.07875522345502199,0.0584933782031832,-0.024089954130115488,0.04976021045752923,0.26459883499489595,0.08442691691341077,-0.01931830541098055
HALLMARK_ALLOGRAFT_REJECTION,0.04682483146568966,0.04010365946911884,-0.014259883788342576,-0.016499247025539347,-0.004332100263697596,-0.011098637614561667,-0.027997782198651688,0.23821974672169247,0.10023921786342531,0.09603927446311541,-0.03542743003003006,0.043746393392443586,-0.055569006937518615,0.01859306708326933,0.04686061576077657,0.07806384529467392,0.10490108773237862,0.009160675984591202,-0.029047250570369557,0.003500534849955248,0.07850805727193731,-0.0006396540301210093,-0.03101448943311083
HALLMARK_ANDROGEN_RESPONSE,0.09426332690138406,0.1304475219628068,0.05306350599513382,0.043673555227661344,-0.0033961930074992556,0.04668465771752108,0.026051664475887637,0.21486671021952974,0.13315322888784636,0.03945735278070535,0.02398611442780324,0.08857308327983825,0.03775293021193144,0.06470174604733621,0.06795996700134396,0.0272384747730533,0.07943227209692096,0.037953401234314225,-0.05434689954790184,-0.02879540611574978,0.08767571413833428,0.09492572227778542,0.023077355904313764
HALLMARK_ANGIOGENESIS,0.008696000976034523,-0.059691363491634675,-0.07114898068379599,0.03262293069907061,-0.04222558465519557,-0.053505335235515435,0.014263083476456705,0.20110950022412766,-0.040876136914939375,0.10871940177535848,-0.037956687615126335,0.010079837771593377,0.026027797651574112,-0.058500798183241345,-0.010470820010381713,-0.03641683451772571,-0.06501817129737479,0.0683063955812933,0.0020980357506959514,0.023652602513213782,-0.19312615478806985,0.012883468751557414,0.010604019646047859
HALLMARK_APICAL_JUNCTION,0.021847160318250538,0.18732851711240783,0.05951690450283871,-0.041689066631367726,0.012300500863849642,-0.014702179581915832,0.016359282286810165,0.2168992075191848,-0.0033240776494738184,0.09567603373621336,0.040503897809552075,0.1348390444156685,0.07373233091640015,0.08694969393228005,0.06706598993864014,0.06620434742813323,0.07951852045371756,0.056836740816002554,-0.002930220333128091,0.04355256808012198,0.16917952245896833,0.0815727288377745,0.04923542645708889
HALLMARK_APICAL_SURFACE,0.019416567352421275,0.12439177088602474,0.07816477988685985,0.038041087941420054,-0.023467282575767395,0.011279968599497404,0.09227790749421454,-0.09360492432707179,0.0845177212538398,-0.07484292681608459,0.05386515999093758,0.10610376989439985,0.14460454718053417,0.11435303570628116,-0.017272310022666586,0.1186106036177805,0.05623574105516194,0.08987259627405034,0.07012672064536643,-0.028458439132259192,0.13084656473205872,0.028220757324936487,0.12429907690507304
HALLMARK_APOPTOSIS,-0.03449088502767884,0.023538671852824496,0.039152987698073884,0.007542209813694052,0.03509581744324194,-0.017548753625966834,-0.03339263634793007,0.042226730541114074,-0.011825678784486171,0.07537063889162023,-0.02286819898651442,0.0026903847218491695,-0.02323551206755091,-0.04318147714713782,-0.02283561253919495,0.05830197245563492,-0.009375010346641587,0.01632683578614646,-0.005977071004543328,0.029780932111942368,-0.011100367879743271,-0.0029994989102073767,0.03317471224963446
HALLMARK_BILE_ACID_METABOLISM,0.0006567064501709413,0.14547717000455113,0.015594376403819974,0.0007269832863067368,0.026592404686289053,-0.01857110868858769,0.06633202784122157,0.20735385917283744,0.07840447054858249,0.0861868645582228,-0.017211023133464714,0.06633496738660626,0.18746005114363726,0.12731803918412574,0.06661308786941567,0.08300790516937087,0.08655880101544547,0.08733780054244014,-0.0545920729230183,0.03990039327362909,0.2692437337490088,0.11170455389452684,0.08657845176000013
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12408594869010366,0.1548285429328024,0.0520164007267493,-0.03293989295781571,0.005664820909177328,0.03022612245629013,-0.007370995261108831,0.16216493286425826,-0.04997633528416554,0.10001281188357049,-0.02722315690450691,0.13779296339535088,0.1153846310916012,0.02490651934958366,0.043845187364046,0.13533730526031867,0.09448984662766828,0.021131085238656065,-0.03812601093283124,0.013288987649371248,0.24754505787255246,0.11506895315568015,0.011276114665563455
HALLMARK_COAGULATION,-0.0063716172644756154,0.13681800280081577,0.07204306943774687,0.049208121310207825,-0.015336399322427731,-0.007305142155953359,-0.022621644296939112,0.20292439735802503,0.013639401167264963,0.14012416836414301,-0.01621162027166244,0.07906880300036664,-0.04040002394396121,0.08555308021521653,0.01612882520320006,0.0763065082839578,0.06313272122830252,0.007479561822889943,0.00039862743466889883,0.04550151861570245,0.04151096162332372,0.08107268043454906,0.06890742516198149
