,UKF255,UKF259,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.06651948029275752,0.006649309877280183,0.07032559177173081,0.006106359152126195,0.09074133048912414,0.00110172037903311,-0.017590362558633558,-0.026013520734782664,0.009558432091745167
HALLMARK_ALLOGRAFT_REJECTION,-0.0598851861991626,0.03637606153688769,0.11153682442998598,-0.017667040161132404,0.11316995252399066,-0.017252430252473624,-0.0713709845400978,-0.03997845464947408,0.022107027732937844
HALLMARK_ANDROGEN_RESPONSE,0.030984005958518218,0.027279807216618827,0.07309404619225922,0.01804208605320132,0.11618269907444871,0.03380544086298552,0.033687450005037124,0.006401004911545938,-0.013281440159780432
HALLMARK_ANGIOGENESIS,-0.0376123974769107,-0.03901999747082209,0.12908337189725785,0.06330986116834493,0.03888928273172175,0.02799236524308539,0.09012637691661442,0.08820125834416258,-0.007151643294831556
HALLMARK_APICAL_JUNCTION,-0.07024034221286055,0.02387369836952491,0.12973742481010356,0.0878627527097818,0.15317257087457525,0.046636596295975614,0.0038365954085615534,-0.0018181065110421115,0.009802371273956572
HALLMARK_APICAL_SURFACE,-0.032967500293905265,0.033490751768168375,-0.07666182835881244,-0.09271898739596127,0.13909878813367607,-0.0389680498891345,-0.0367143817943568,-0.04808005960928493,-0.009215970288484247
HALLMARK_APOPTOSIS,0.08228953730965849,0.06551208051368873,-0.01648872595330954,0.02222705236026273,-0.043192248386739074,-0.011007515989998638,0.11695602225143216,0.12396880934519519,-0.061357739750914686
HALLMARK_BILE_ACID_METABOLISM,-0.10370002646979995,-0.029388768041589505,0.0906717211167273,0.02621106724714762,0.009397621055896244,0.0030653386513181296,0.02558797121051238,-0.027525294887834072,0.01433774349929915
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04122401266990412,-0.01719714628694528,0.004980535039419662,0.09836261662156193,0.10115579796656264,-0.03195424061659926,0.05796519836150988,-0.04439565558402013,0.022079282151704693
HALLMARK_COAGULATION,-0.009754688633644405,-0.009280564915045053,0.0929412046963698,0.04262251456514289,0.14519147285215628,-0.045926856181006656,-0.022825848094463502,-0.0030539713878050523,-0.023556575971955217
HALLMARK_COMPLEMENT,-0.026329248652487508,0.03849461785868482,0.13114456076778852,0.05051054765286243,0.1345947221416224,-0.01758905165749512,0.0788682892014171,-0.006242748450227732,0.02304390357036833
HALLMARK_DNA_REPAIR,-0.03179046012357301,0.05872041100834276,0.11277881660383741,0.006308803292731136,0.1451670317846448,0.07228455340064689,0.03159724410232573,-0.03784742419245164,0.0500548597556383
HALLMARK_E2F_TARGETS,-0.12283917769481742,0.02238606261190572,0.11185501450103473,0.03013875216285775,0.17986008278146368,0.004609218145933331,0.016708351645640343,-0.031020490397772785,0.02897383702213008
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.19629236971869982,0.06432676315542218,0.13006387214745707,0.09121885329225228,0.09519406953716063,0.0577454189980223,0.18467696722952318,0.14723680693938612,-0.008077503857762952
