,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.019804134468166954,-0.005041331565875619,-0.08078857769523724,0.050482791279692,0.08797490176910132,0.08223844373871544,0.08057723577699852,0.07552318493680757,0.08358513090943204
HALLMARK_ALLOGRAFT_REJECTION,-0.01575489043319901,-0.05933708801267948,0.056375618751064845,0.018530717404482342,0.05328920660504935,0.029479423817350133,0.044631566245533744,0.029626893197209538,0.06445424671256564
HALLMARK_ANDROGEN_RESPONSE,0.015130388093282713,-0.009708478397276737,-0.012648463731276526,0.0854265803857828,0.09216005088036865,0.030776601748422682,0.013968061604350136,0.055342902733077036,0.0692011015456928
HALLMARK_ANGIOGENESIS,0.051118089207075224,0.08966244212108099,0.017432859068567928,0.0284190535600162,-0.07111471939173442,0.04532237588561749,-0.05180078676552858,-0.032204309253827876,0.032741477208647986
HALLMARK_APICAL_JUNCTION,0.030051820632588055,0.022720155445916223,-0.05004341643296956,0.07487613122224693,0.10457533372252298,0.06370695752823503,0.03357384579524473,0.07986834057215261,0.07575788654582509
HALLMARK_APICAL_SURFACE,0.04765186685133731,-0.031528231183059176,-0.10369960748749386,0.10243045818317585,0.06679498812995141,0.019993629956817513,0.0765283214938313,0.05797856534531766,-0.0029714996213420657
HALLMARK_APOPTOSIS,0.002383013412947227,-0.017818887191240636,-0.07231192991630696,0.09506957521823022,-0.01426090973670466,0.05547822586534274,0.06049689718248096,-0.011153071088102894,0.02606926890482971
HALLMARK_BILE_ACID_METABOLISM,0.03816632820322604,0.07318008710817711,-0.05463770216098298,0.029654884666965513,0.09882496038338429,-0.0004392593567572455,0.06754665018849328,0.06859449166478766,0.10703541441027159
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.009285067021705732,0.10795778920646094,0.04339263465289462,0.08383892230177692,0.0886764313678728,-0.010078580035361436,0.04940404628900196,0.05698381853668614,0.07800415367557614
HALLMARK_COAGULATION,-0.04544631762345558,-0.013031149974183155,-0.08108414068597501,0.07776152075725619,0.04579105130644822,0.06875976240568,0.08666781431689038,0.02172574832506696,0.04962430835276981
HALLMARK_COMPLEMENT,0.002725608174127921,0.03590549999967878,0.00465872946112774,0.06147341244993218,0.04065838336919065,0.09914285767853863,0.056509746593075526,0.056231180617312033,0.06697052869606111
HALLMARK_DNA_REPAIR,0.09114409233356101,0.033553329005018985,-0.021857128363856705,0.06218544786439642,0.11675988529665163,0.05784118830994215,0.048054885225308194,0.08710802842006071,0.09168730783919907
HALLMARK_E2F_TARGETS,-0.0030479661642948725,0.055396634428612986,-0.06325676808441474,0.07845596078091564,0.04056030638643159,0.05484808659454557,0.02755974599010609,0.08303083520014808,0.10472380048667104
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05648833346522621,0.08987738397254444,0.03904147158845039,0.07284132489447866,0.015243578835992425,0.0657338570895312,-0.030220803706607968,0.009429119911841583,0.05952258418261725
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03410167794092922,-0.02853992942910689,-0.045783734594555224,0.07412002993169098,0.05142358511945898,0.060322897551807995,0.027820884951944607,0.0636425513222799,0.069695654458681
HALLMARK_ESTROGEN_RESPONSE_LATE,0.014415296336479099,0.04778486149944024,-0.08491147320585628,0.07584682060152088,0.10995169680433559,0.03356597681943548,-0.03601582105200034,0.08301457599694205,0.03397410134381195
HALLMARK_FATTY_ACID_METABOLISM,0.023826132536340795,0.12080834119358677,0.037877487234349194,0.0036597776481494078,0.025151594289473417,0.04507400576563627,-0.0013614207081053954,0.08466730907700616,0.02776175536246011
HALLMARK_G2M_CHECKPOINT,0.03402714365836506,0.07268627167382884,-0.015578380577209694,0.0994603699751666,0.02898590491797126,0.06239652888158769,0.015285217153798266,0.10394608115144455,0.039375284956013716
HALLMARK_GLYCOLYSIS,0.050026276932824555,-0.00891852132210853,-0.06876338425519554,0.08506616899078814,0.1156315111551602,0.04749379960949268,-0.01473037755054492,0.11733386926908104,0.09402405316837761
HALLMARK_HEDGEHOG_SIGNALING,0.06479023387303312,-0.10678865514490338,0.04103588640677856,0.02574796143718085,0.084062084244614,0.06612502355833451,0.029814184164576697,0.07351367876783828,0.0017807354654076877
HALLMARK_HEME_METABOLISM,0.05994035551039055,0.0009751214273820956,-0.08043334369740734,0.03755518073871758,0.09312950755917596,0.05257318360755473,0.06359140108240831,0.09087437433226597,0.022788001582678668
HALLMARK_HYPOXIA,0.023906727035092508,0.06489937128086705,0.10608066084087782,-0.01662223325484366,-0.028246527354255986,0.06285264374521118,-0.07668488403501367,0.052720532069210096,0.030228461922426633
HALLMARK_IL2_STAT5_SIGNALING,0.06128898179232582,-0.004254086965042685,-0.031076650948137316,0.0736176892641227,0.07968426628190403,0.060766504411165885,0.015654386896500318,0.08286859740776592,0.09300641111960536
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.037021975092428765,0.05489401104844135,-0.0626752591458739,0.10134129145250356,0.0561811199526025,0.0687597779435735,-0.07250486011035423,0.020355374120165044,0.026466668891806707
HALLMARK_INFLAMMATORY_RESPONSE,0.035748588888815415,0.09055647900521588,-0.058271047231693275,0.03439069872189635,0.03774563192081649,0.015156329447027538,0.02900940892988711,0.035494240610990824,0.021988897405826616
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08600926878227408,-0.029185559087032357,-0.1554723973309656,0.07408170534733986,0.08992040813993224,-0.011494548269802217,0.028298743004306428,0.0736659321755834,0.06774160737269999
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0022638483325636244,0.00161542095275418,0.010662401183487142,0.06566217840883057,0.003783384412817105,0.06615539703254371,0.03553483940442398,0.011767836138577268,0.05000498940237035
HALLMARK_KRAS_SIGNALING_DN,-0.015036653540472187,-0.019362856080098145,-0.13852732279367821,0.04498618898992925,0.11800461099982035,0.0849099234890255,0.020771936185007604,0.0996179568821995,0.06908591593679372
HALLMARK_KRAS_SIGNALING_UP,0.08722598189959876,-0.05915086706318204,-0.049596975640856036,0.0532809658116184,0.030871001911659545,0.03152792105060802,0.019683444610259303,0.06962268029112716,0.06522119785135076
HALLMARK_MITOTIC_SPINDLE,0.04564131292493819,0.023984046953893064,-0.03294208284571642,0.0719455664243357,0.08440942991504405,0.07413429179830862,0.00678509033001632,0.10613443258534852,0.08384708020088016
HALLMARK_MTORC1_SIGNALING,0.05145195998260527,0.08139225402585204,0.08364073490245426,0.035322638681870126,0.024422091398930607,0.03031188821453759,-0.058091060668651544,0.06257388981765385,0.012860396143381771
HALLMARK_MYC_TARGETS_V1,0.06043025153412455,0.028374941003703177,0.05037748339089115,0.028428339729611018,0.10529620246014486,0.030743633445999376,0.020137244844312053,0.0752310844704956,0.08463289595430734
HALLMARK_MYC_TARGETS_V2,0.012868742168561955,0.011763829894455758,0.00941026457975652,0.05210667557299703,0.04706012661856132,0.008139224073609737,-0.024178083393480952,0.06763609621549047,0.07825537458069623
HALLMARK_MYOGENESIS,0.007027337044395622,-0.05514672795529124,-0.07200407715606212,0.055344640276167444,0.09198843788064223,0.030481350696180354,0.10494361514502624,0.02321411618456932,0.04002506862531161
HALLMARK_NOTCH_SIGNALING,-0.012053221739395893,-0.03843535849329109,-0.12791527386972493,0.04488906346467464,0.10157301517233513,0.09654882500457827,0.042172540586889726,0.07199386716162168,0.12069980674618733
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.053957234224910805,-0.02066640691734785,-0.002498510140789476,0.02942886215419374,0.10525310537892393,0.06140070839490203,0.061137798369170916,0.08740673605340377,0.1000025396003288
HALLMARK_P53_PATHWAY,0.031173886476281713,0.03223245772523906,0.08146975308493601,0.030865953228321835,0.1021008422425877,0.06928258144608891,0.012027990214697134,0.09710350593332116,0.05578399851463803
HALLMARK_PANCREAS_BETA_CELLS,0.0044225012145071105,-0.024524715170115986,-0.04745877051929502,0.016098341243503737,0.11140603413819802,0.13637708254647316,0.05700194624208207,0.07438929556874443,-0.013778421591797426
HALLMARK_PEROXISOME,-0.007419380644055697,-0.09825704487080762,-0.0013845320235855395,0.004932096401289578,0.07322261404254896,0.03572516600597062,0.0214376540822684,0.07092312599146927,0.03935023385272861
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07694780835916833,-0.006595820329124967,0.010780382970755115,0.004654240584774635,0.09724072144350134,0.07483617884612052,0.015847168204397438,0.058283661233531146,0.03725542969570558
HALLMARK_PROTEIN_SECRETION,0.059860336150785995,0.008231109711115967,-0.02573440746155995,0.08958978228861753,0.10476313947063916,0.09367505431124364,0.0418575429478721,0.08531541444955038,0.06495835559840589
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04667128211208822,-0.0303795260659062,0.13058553055642208,0.007204712261691319,0.08039564525955206,-0.03506043938424769,0.05733489455060973,0.01921678610108974,-0.05758682353476961
