,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07674622796961107,0.16834581090875753,0.18842200895224206,0.014368190197613944,0.130725107968691,0.06302271735370853,0.11545142336627681,0.05589222101146702,0.25862928404838603,0.07854774136496281,-0.0012434600026081481,0.0029701884737322894,0.11136737127751599,0.0670131230971031,0.23085263200323164,0.07570359638361258,0.19410201516188436,0.28389529859420426,0.16359225717748643,0.14949979540835345,0.1298564991795671,0.1638160578681945,0.06026539026662589
HALLMARK_ALLOGRAFT_REJECTION,0.03241226111981185,0.07039336506123556,0.10422933221523013,0.07103616779733399,0.03544509008479706,0.1045100934242224,0.1451803637175036,0.07521660260966738,0.37395523632975525,0.09152792366978743,0.1063657900313925,-0.031909429039409215,0.13205337295328082,0.09080132494735711,0.14931480333002814,-0.04588484130347156,0.16264312831153677,0.2152877144161694,0.09693875642543703,0.08761461381686662,0.08198101996108317,0.17908865914067196,0.008007469584324292
HALLMARK_ANDROGEN_RESPONSE,0.06061544692893662,0.10876781304445206,0.15127664700430263,0.013120966175633367,0.10350459445170589,0.0031432789317863037,0.08301123979343593,0.10881974828988937,0.30509396199623845,0.04524994704389815,0.05142565030946299,0.0629819396754934,0.09192390101918156,0.0740968239343747,0.18249204974852884,0.009958847339751884,0.14539314029708567,0.26066209586641587,0.0844139796304901,0.05937889594087039,0.05946831055262453,0.19436133132369546,0.02266331868899426
HALLMARK_ANGIOGENESIS,0.01509378224222748,-0.13628482773721837,-0.06787539685100769,0.01612885609160264,0.08101892018758038,-0.06187075354986219,-0.08202648087193413,0.05911084412026977,0.3457974376385208,-0.017388086317194632,0.052286755423609665,0.07271280566902896,0.035690961835768364,-0.061674865608125594,0.15829330889662266,-0.06613081752519806,0.07531133857157303,-0.16691668195637022,0.1870382007972687,-0.09999501838044754,0.017377531565913224,0.0492870501578624,0.035104555505328976
HALLMARK_APICAL_JUNCTION,0.10902237407771719,0.20598369188265386,0.25005649285746534,0.08424622613777129,0.09598697082629329,0.09186362695875652,0.07282630948263552,0.1368506625723419,0.3786700055607891,0.088168802810202,0.03032223053137436,0.0024128410330060373,0.20026347161562033,0.045489483761891825,0.274658156850644,0.05488380998589926,0.19898970293228638,0.2509499868227178,0.21454648037000618,0.12031477142202152,0.09958701785767302,0.22399885039450596,0.038441426378409166
HALLMARK_APICAL_SURFACE,0.05007899562439886,0.21881502372547507,0.16556952428273394,-0.004475232472350205,0.061643496502838284,0.09483471061944773,0.055654516448757234,-0.03885201771367078,-0.10741553198561203,0.016347495919828675,-0.017604419295442136,0.05521261611237209,0.16922891732955972,-0.009309889035729314,0.1479101033126284,0.013450095677264738,0.170410734782891,0.21939607796629482,0.114802423836841,0.02407005562402935,0.08172497418240879,0.18089762595763031,-0.012142597353899949
HALLMARK_APOPTOSIS,0.02813671575155236,0.11898093804841371,0.056363179128933134,0.013534689431882886,0.006353161384316712,0.012559076040388854,0.06693759476516403,0.04659000731579268,0.11840868320012557,0.03578717618798827,0.007323904340554178,-0.01135997473019369,-0.07197201430013399,0.06832700614797872,0.09087831165013643,0.058335639632246465,0.010781069632264181,-0.056857109358749526,0.09688425076588333,0.055152373864214746,0.007602894058718972,0.1111639192647973,0.050584958143199354
HALLMARK_BILE_ACID_METABOLISM,0.018822879534022865,0.16215631333723135,0.0691650192793096,-0.010128306713383432,0.10499702845555493,0.027716145234055627,-0.0034476738917602412,0.06142502965374091,0.3062519460503994,0.019774509635200607,0.023536211674433715,0.03640236073793493,0.00898545886433891,0.0175688651132458,0.1872539758943899,0.08616157152486767,0.1293884835562338,0.2259940367678788,0.00614073458716852,0.09253379839505134,0.05516070025847658,0.09065350566395634,0.04130858718702775
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05120315475564616,0.08630796970346588,0.011995294169015033,0.062217065404496584,0.11204066165918967,-0.004802999007376355,0.015880968921462943,0.07696620363744247,0.17041183067785196,0.014202321515620701,-0.01856151452600388,0.03946699673282757,0.07839095623921745,-0.03420087106424239,0.15624030858478793,0.037729363162289684,0.20654464188343843,0.2613994376287567,-0.00012298582020718712,0.09114594050618792,0.08694012874197843,0.09478168431355226,0.006263137214229261
HALLMARK_COAGULATION,0.07720310230700328,0.17604322014178078,0.19309552255030363,0.03777884484226475,0.09291018099472657,0.12581408885338805,0.13157981828393245,0.0953560526725415,0.38050906023045555,0.11361681097510343,0.06421135185572396,0.01428708552348048,0.1803778964516194,0.1336268866002433,0.21779743122134626,0.032470991184578156,0.230058862777846,0.22050930459213003,0.19115812970241514,0.14760070155108287,0.16438066574898416,0.18220819042616318,0.10267523107881245
