,UKF255,UKF259,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.011020530404479307,-0.022859099526206638,-0.006668041306930882,0.1266335512897655,0.01191557783442215,-0.028733763267947385,0.0816991045389723,0.008266515799796417,0.09381635022059878,0.08536950587408292,0.039280294876582904,0.050808678385642986,0.21643417316794594,0.06506089236362357,-0.06292553358587263
HALLMARK_ALLOGRAFT_REJECTION,-0.0015255872086764866,0.0031480753494233975,0.013455283137665816,0.0501726007983281,0.012347178341932068,-0.05708254807779979,-0.0367239155845563,-0.04381366627288462,0.06385448236610398,0.09346154456908848,-0.021866100655782452,0.06323830437263274,0.11862595244533844,-0.006592261088934403,0.012647307995164546
HALLMARK_ANDROGEN_RESPONSE,-0.04442568215678258,0.053839499062275094,-0.013557706752812258,0.0348164370852952,0.07385005454980981,0.012732383139989593,-0.004384312672753202,0.05666163850592193,0.0670840257499585,0.03525392919811723,0.030223439992642657,0.05159344261407593,0.11483832066111244,0.10190274968947743,-0.11003157005139358
HALLMARK_ANGIOGENESIS,-0.09487959545703474,0.0046790082027758,-0.054320390713243266,0.0651229864446252,-0.07574168544378182,0.03807487892065356,0.01756346225236578,0.025841494852741898,-0.000545339096976326,0.033893615944542314,-0.0568899315603389,0.03769371853360506,-0.16709273903370872,0.11873801435122021,0.011323974142282745
HALLMARK_APICAL_JUNCTION,0.022138466183865134,0.03132039992796308,-0.01291281683035843,0.046853238362403335,0.050542177618684986,0.0027226166814047553,0.043151431932500074,0.021242309757469175,0.09908938618293832,0.12525380794586252,0.0496587565470953,0.05020272269852369,0.16827664417977045,0.07676502425225414,-0.03315248261949004
HALLMARK_APICAL_SURFACE,0.007901434406109744,-0.05311855173047939,-0.03416653988164462,0.08996240690165266,-0.04003284424474261,-0.09183518089781266,0.049629567249794226,-0.036816189786076974,0.09983416641146343,0.028922900508186866,0.07820349366470436,0.028999612988670712,0.11627775360721379,0.008897579255104301,-0.04605005022692529
HALLMARK_APOPTOSIS,0.06280849909069568,-0.013396112156662494,0.05908092065388964,0.06597954027709835,-0.009989090113339217,0.009840287986730653,0.05974379764029163,0.07739645538604112,-0.034781970105532065,0.04583184445294806,0.014661415898628507,0.04305358464957141,0.05880237384847263,-0.032285794466948854,-0.029768986921397008
HALLMARK_BILE_ACID_METABOLISM,-0.03299805702273228,0.03328481475035133,-0.03213736653800671,0.010081539759713275,0.027209420007151715,-0.08104145949382754,-0.00590697410111953,0.01941009734839332,0.07744186764352536,0.006336687663297611,0.047410988146231715,0.06684045998360884,0.23413497193623978,0.05590762750296025,-0.07268318676455604
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06560737865265619,0.032897238799696735,-0.019505876517572643,0.07216424435684024,0.006859615525873883,-0.07432963307116597,0.034700036885349235,0.016502324500267784,0.0711054243823301,0.01798757973590564,0.09812129449185103,0.014329362917960404,0.18812736627105475,0.12329811437133004,0.0175868100631508
HALLMARK_COAGULATION,0.07968212345143615,0.030367010718026062,0.07696763824101328,0.062206132087324624,-0.02923411735021693,-0.07508083524059904,0.05302174959007158,0.055905531085712244,0.056221203845376336,0.0997993980897599,0.03449484961624029,0.07439218421748293,0.09114530708464644,0.016360048726230484,-0.11999924642035582
HALLMARK_COMPLEMENT,-0.0732326862443546,0.005979613453480742,0.055920888165724325,0.12453919462921073,0.003008669419532967,-0.07712128202415064,0.05331735938398715,0.008209009070216492,0.10784257297164568,0.11152783021258333,0.04758454215566916,0.04993599303636505,0.1581741264062842,0.07482325899692224,-0.07436917127495339
HALLMARK_DNA_REPAIR,-0.023083085920322325,0.034474569179044255,0.0280528043402799,-0.008896605899726294,0.0538725905593049,-0.035047298954345864,0.07917837960713558,0.020203365431527166,0.11939163943527636,0.09223859530012818,0.08844353381375795,0.02616952584373835,0.2480035417865646,0.14167004813736897,-0.09833415533099027
HALLMARK_E2F_TARGETS,-0.003762220379162087,0.02716649943374489,-0.04514033970984024,-0.0292337519618881,-0.027740781981686523,-0.07531019175186683,0.029595815686023836,-0.041651801880697246,0.05363569182896256,0.040759943482561935,0.06787726157851184,0.017618395940663955,0.20892605444610715,0.09726369438540815,-0.09819930508977243
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.026679368693170065,0.0005645813192308824,0.014646923581261073,0.04623501923595833,-0.06869105655172919,-0.02690380939953492,0.07187019440109829,0.0935039018558318,0.040797354287691254,0.09569074287926725,-0.030209657185669363,0.05215620897867489,0.030317856240281726,0.13154327719316708,-0.08994515842499876
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03210081911038208,-0.013783790372610944,-0.009817819556553085,0.06582204833059295,-0.043154218542150374,-0.04631169592682467,0.12183793772966893,0.10037177224494456,0.10690599131488596,0.04287079322282272,0.049333132355561804,0.028464136580609343,0.15601967155724927,0.12124366314049925,-0.026822102746288334
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008572130979567459,0.039322244561553296,0.03173566604473335,-0.0065934609142740295,0.10024448305771595,0.022598577277202776,-0.012067725106966779,-0.06858343036281608,0.07061030922030777,0.060852752613165674,0.003189593058001587,0.027689339118911863,0.18988054730758386,0.006264417421727719,-0.0647326076237647
HALLMARK_FATTY_ACID_METABOLISM,0.03318830448837168,-0.029197494511711348,0.03470056865098521,0.0909419472335603,0.004920764204176754,0.02444300811206136,0.11012824905630336,0.06873559476079624,0.052716190053322905,0.02420116585351575,0.0139565381433872,-0.05399199248975964,0.10593701561998231,0.046891061911874365,-0.06603783152179843
HALLMARK_G2M_CHECKPOINT,-0.01682037830162632,0.031039451797612302,-0.013982403839438082,-0.02938155875276521,-0.00212843221552888,-0.07289450852899415,0.043325672076491094,-0.0025405015485241785,0.0314488945130963,0.09006826400828126,0.0791223501361303,0.021598458123693102,0.16360043392444604,0.19804428353995812,-0.06398520360793476
HALLMARK_GLYCOLYSIS,0.02703417316423928,-0.05975878629818701,0.0029751822955702144,0.06386123698604684,0.024367906467922678,0.03375813053478759,0.08861779063703673,0.07302356639457147,0.09721259565211465,0.057534641760021626,0.061148732157403685,0.06016948943398899,0.1816125464802052,0.06909514991299921,-0.12297975997356167
HALLMARK_HEDGEHOG_SIGNALING,0.06560875925354072,0.04574547059019512,0.03882014626769171,0.11728948121531564,-0.08172701534718867,0.07360931146850555,0.05639160736606288,0.026547993136394884,0.059043012542006425,0.03766385822676033,0.014706084441365725,0.011221630128254367,0.09822207714082323,-0.11748848436653456,0.013957808021776057
HALLMARK_HEME_METABOLISM,0.04245195057348505,0.032913441110361694,0.031294062371690294,0.0942157628121747,0.04286020359292368,-0.026046511747432433,0.10085090380222143,0.02237657947361021,0.10832225002260115,0.042987113833001606,0.08635191758050978,0.0703503043502969,0.20429909815635192,-0.006262698101894505,0.004469261166904744
HALLMARK_HYPOXIA,0.019724893743766545,0.0373278342978973,0.04432929379518457,0.026182927938976596,0.032264273854955255,0.07119382417450205,0.08421370561693949,0.1168549905017995,0.028630939598037752,0.0666982139975615,-0.09095793920015645,0.05342910747317575,-0.0018046003739387436,0.20029244607607757,-0.04873319927217945
HALLMARK_IL2_STAT5_SIGNALING,-0.02592982852544815,-0.008476422981179324,-0.02266202836848289,0.08578392789448024,-0.011690764942150498,-0.062021501242607885,0.060032212822655064,-0.011954934844237654,0.07901854260862488,0.01789432343666443,0.054844837130622756,0.10305221522523816,0.13336742362119314,0.13089968482266542,-0.02280594694575976
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06697978553819177,0.005545398186795169,0.033245705382261334,0.01225832841065418,-0.037781628685183095,0.037543824605636086,0.01387705623599482,-0.056396562675900985,-0.002803485448323053,-0.028751723148112612,0.012263536289608972,0.0018223758367858526,0.11485165876542383,0.1167618741359413,0.015203877487241708
HALLMARK_INFLAMMATORY_RESPONSE,-0.026180805836246473,0.011365275629539215,0.000518251712567872,0.09378372499358077,-0.008435420373811533,-0.03270630817038542,0.021410569928604205,0.12009087082120581,-0.00924237187729758,0.03828727236446643,0.051506720019756445,-0.017535932811126476,0.054051407336278896,0.0620441595519052,-0.024111622404347437
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0010025850610949202,-0.011666769570903983,0.043921131228880625,0.03394741902332792,-0.010221389378948294,-0.06099517140107549,-0.02537771247464232,0.0006128227497432319,0.06631577696577963,0.053739788298874464,0.09701720161485224,0.06936632343913961,0.19234466791658184,0.021970216027684796,-0.02202279834713256
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.017427105927849854,0.05282282190501858,0.002355636497500408,0.08853548560082583,0.020549429734780973,-0.004375189613572145,0.061195921072828945,0.061472087861104786,0.07374163754152666,0.06901276395352218,-0.0059599780867805275,0.04702617175754895,0.1155058370171609,0.16905930867156707,0.02849796279373912
HALLMARK_KRAS_SIGNALING_DN,0.032132270924282905,-0.027297624944829048,-0.04119924595609087,0.14946632232462115,0.11611312181293117,-0.056507344457590244,0.05259638009973237,-0.005714705118476006,0.11549912084659394,0.0505832259476148,0.045940513921336815,0.028841331240752728,0.21336921719828594,-0.010428540166724377,-0.0947513075314987
HALLMARK_KRAS_SIGNALING_UP,-0.1016861602616739,0.008473633279093506,0.035682272921178926,0.012795105695785002,-0.05155822684378073,-0.03414959641544038,0.05158026772874948,-0.038466995796163445,0.06497900072439308,0.00852391861963716,-0.011746862198569533,-0.008527518158070136,0.13698972871581278,-0.0447281562909435,-0.004096462280097682
HALLMARK_MITOTIC_SPINDLE,-0.00831784819165135,0.020805461802325086,0.013751087802883387,0.09579327829832493,0.03689992490234754,-0.05382625381151777,0.08271022248542206,0.012820062434257743,0.10231735018400166,0.05777562658616317,0.06324296351514873,0.07453836346293642,0.22601737615150053,0.03202168381298316,-0.10270519019423738
HALLMARK_MTORC1_SIGNALING,-0.01842066398316127,-0.002558771197214851,-0.00035394999113437395,0.039513945579527004,0.031285690603031074,0.04062346722646392,0.03411890882197857,0.09382868368359037,0.058423247630465275,0.01090798282151238,0.008306391433294582,0.027706899612683872,0.058908548148543294,0.15742405631895984,-0.11383382874741729
HALLMARK_MYC_TARGETS_V1,0.012627722409189064,0.023732013877423026,0.012432755823968316,-0.02814303203418559,0.04620066089321499,-0.0067606997905887084,0.05555387149066671,-0.021435855079451362,0.0947403044766227,0.05343189835943512,0.06796946531286326,0.12393460861978205,0.17813669819693004,0.18157629380515947,-0.09769201245692168
HALLMARK_MYC_TARGETS_V2,-0.016007805074769833,0.007882707944513402,-0.021606716820436106,-0.031625061817647376,0.04257434009348123,-0.10106921053856628,-0.0035261883976476774,-0.050143696477165385,0.014346413880981504,0.02136897522357514,0.09979188297166575,0.004130868855895531,0.13656975503054994,0.1173249558289315,-0.04342282339132669
HALLMARK_MYOGENESIS,0.02275454273482842,0.01004852673198129,0.052206831082462324,0.060871927014303676,0.002580752412343968,-0.03914816638116982,0.08030148707285224,0.00994539043569229,0.08805597780274894,0.06932088917140745,0.041027133883545126,0.09226378349402169,0.1592770752240241,-0.09906836135680369,-0.06224826405397535
HALLMARK_NOTCH_SIGNALING,0.02125047099618665,0.05126989567145393,-0.014082551428112008,-0.0007989338129491615,-0.0642700717174838,-0.004054062196960572,0.08787996525417317,-0.01888630849364777,0.0602912492189375,0.08993778981935172,0.08023616279004356,0.012454424251843467,0.21799393703631287,0.09504692182602202,0.061906361415596786
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0034078440271171624,0.016121188918801363,-0.007060569825580183,-0.04797822244034407,0.06627471444769069,-0.00875915248650938,0.05759780856153029,-0.02449657673660224,0.10374311911837832,0.11834069160167154,0.06495363040002788,0.11919315664935431,0.23690365227779497,0.06260228406332159,-0.111031491482264
HALLMARK_P53_PATHWAY,0.023018303878817207,-0.0067312815966517545,0.04014521906622346,-0.01875820775675692,0.07147083735409837,0.019950511530526946,0.06531937957260998,0.028539066609646658,0.1359125711846349,0.058635081191027824,0.06536575783568667,0.06475906686368582,0.2123010389029928,0.16140414322149874,-0.003818800072105404
HALLMARK_PANCREAS_BETA_CELLS,0.012939671834051534,0.01604427907578972,0.018275535140352912,-0.06513415266357123,0.0507599475219171,-0.014454935333271341,-0.0017576487359518235,-0.029554718465461483,0.07249455776522641,0.09416478130909728,0.05431112135151133,-0.025194681135421882,0.22236436307977545,-0.10381116674792608,0.03908356413127102
HALLMARK_PEROXISOME,-0.003649479050679991,0.046222068082772176,-0.03362097948723163,0.014463956193388606,0.014914765651277195,-0.013871731284236312,0.006441736890043221,-0.0077844239024285515,0.09995969396070403,0.06052555579468624,0.06537150206928322,0.009109268840260452,0.15557219508487427,0.04301084550773314,0.02438049106471007
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03204720798853405,0.03795500673349189,-0.012713420913736137,-0.013389952311783382,-0.04903537018879566,-0.003049687273715262,0.037857143910560345,-0.018664772338687113,0.07877029931498818,0.09939517742899869,0.0672632431780367,0.031526900268020845,0.20405045118256676,0.0579222052543183,-0.11778241682926725
HALLMARK_PROTEIN_SECRETION,-0.001946395022033298,0.03352898225610031,0.06617143271058265,0.04231672477904077,0.05301829133672729,-0.03278728121804908,0.09969674436371001,0.029949938460257883,0.10842798877013389,0.09612357094091974,0.09015481602204814,0.051974078181782755,0.1905521950905144,0.07301467685597304,-0.13260907488954213
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0059203351930918625,0.02077684178962196,0.03461405540619615,-0.03257133646896919,0.14030430553166087,-0.07900246040692056,-0.02728069089715555,-0.04314560088907827,0.10820653369119847,-0.018701711272608133,-0.02254209247634568,0.05568610553081885,0.16884153729901014,0.04772352150251738,0.03892380676055082
HALLMARK_SPERMATOGENESIS,0.004532048078631995,0.0010129496269332657,-0.03140548465380074,0.017558063875731694,0.03707083249594129,-0.024885132490338385,0.04912276883788197,-0.025117872422180776,0.09665412677276625,0.06702737029921742,0.04260258417790728,0.024851064987018223,0.2397194475932434,-0.005224610146542433,-0.17517379063028513
HALLMARK_TGF_BETA_SIGNALING,0.001628315861993574,0.0415555552719477,-0.012253760521622812,0.049191604364844044,-0.031526823448113465,-0.048355266687346216,0.021017029810473133,0.021851968932087986,0.04764939433957914,0.019178434566708983,0.06656311522377033,0.05779680569102352,0.11634175628311565,0.09791185508909563,-0.04206262793743521
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09871331171325343,0.039865704530209434,0.02028791218426636,0.07363617999782948,0.04653843446199483,0.039965766667385855,-0.018238002922606283,0.07883892409148113,0.02688194992072166,-0.007517690648130245,-0.07923958528516675,-0.00537149401049107,0.026245588342777917,0.20807232892823818,-0.03610150576564376
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02862692527844756,0.006297691020288328,0.039629940246593325,0.12514973385991268,0.03967245807677047,0.024431372114218575,0.10643673127209159,0.041310085526055904,0.08585476475330692,0.07700569423689652,0.006028240345427286,0.05115621004954987,0.16726542139253153,0.19119109755819766,-0.14742800888770988
HALLMARK_UV_RESPONSE_DN,0.040736613711988105,-0.0152734286588561,0.03575796837454432,0.07126206046125239,0.02766049531728427,-0.05669187679756096,0.017313425665570353,0.04787659783293947,0.12308043077805775,0.0036297880732390274,0.014317105268294038,-0.009112472443853993,0.09858188792969151,0.045357100768084135,-0.057544904389362495
HALLMARK_UV_RESPONSE_UP,0.05847259258147937,0.011547500491873114,0.05362193296859291,0.056979068571781026,0.04968358097906629,-0.0168846818949774,0.024507692521720758,0.06445873615705593,0.110960951010685,0.04654773179894849,0.0196581059145025,0.06988827352091713,0.17292855610519367,0.0540863124834236,-0.12412451351052685
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.014831025352070364,0.008694085542473256,-0.04035488012886395,0.0023809590536960534,0.01302323707675854,-0.047106699083460137,0.016106733095002032,0.022159028580550674,0.05267968365442005,0.02582392167866227,-0.030231648436108007,0.028987391834221273,0.1323557838807978,0.06514858911183484,-0.07904023247678602
HALLMARK_XENOBIOTIC_METABOLISM,-0.026565210257530045,0.006966142960660059,0.05186095262290779,0.0007847139409828827,0.020379801134354208,-0.0001586914991112512,0.05575422052061648,0.10323953202634521,0.11654559383460765,0.06303848586417408,0.036920385242172025,0.06048925653341851,0.22529917836986754,0.1575038718982091,-0.09102754907282828
