,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02739081546150085,0.05281558237708995,0.014815930368353707,-0.030537251189126296,0.13164653349130614,0.06857181770769012,0.07321811668951357,0.12227717158537292,-0.03806294338443986,0.06120589882754237,0.11262668875006046,0.19651509231928177,0.03218227522031821,0.10129473735027442,0.2678732093720622,0.29702081166128946,0.021475881314796202,0.1252110248101256,0.08813015378124117,0.11118777411923407,0.1250123751033628
HALLMARK_ALLOGRAFT_REJECTION,0.0631784512234568,0.08331671873739763,-0.009865102999535852,-0.036248426506235,0.07076273777204323,0.052838863011656904,-0.036805310582466236,-0.06929800329776649,-0.09424542493336473,0.10996508140416304,0.000508573745338558,-0.375433892770719,0.07953039335970502,-0.09583310368641489,0.17249335181448672,0.1591735946713068,0.05285083706987618,0.03152461255613681,0.014894601640381764,0.04601919623560881,-0.030056498635697475
HALLMARK_ANDROGEN_RESPONSE,0.07750264914270363,-0.007099194132720048,-0.045380809097413474,-0.021439205656374628,0.06896590686814649,0.048483171320908215,0.16530938099326503,0.03800909184939223,-0.13914528700561166,0.031706792416483984,0.0009016938066284264,-0.17377383010748787,0.025210734218036716,-0.09305428702999585,0.2573650199976237,0.22234432500912088,0.031680518795544,0.09070912925141707,-0.018634126045195813,0.008022062060760601,0.0535980490773847
HALLMARK_ANGIOGENESIS,0.07142815125599028,-0.08192771346980092,-0.07834771687790805,0.11472003165849254,0.09984454020234217,-0.04046632733495784,-0.19864038734361988,-0.0007018936038677233,-0.11216326735263223,-0.21249571395036285,0.17165924659809198,-0.37721107872504234,-0.05333364219339762,-0.21972444384231093,-0.012477217853556998,-0.1672854985346324,-0.01996115927612945,-0.027185667431794652,-0.020673704778148963,-0.16893715784780702,-0.0009528016757496406
HALLMARK_APICAL_JUNCTION,0.019015659457526833,0.017915658418909252,-0.007837799764915884,-0.04778344428338018,0.12950528602772574,-0.008788958316184942,0.010364265010046442,0.04223489359641023,-0.12073837773664906,-0.12665245373501033,0.05553691474132939,0.0022250637390594944,0.060078313937491266,-0.10368932959016458,0.2279757287116212,0.3118865067277898,0.008425922053041456,0.13550691471380544,0.031320971936705855,-0.006260603183818855,0.054822208434002505
HALLMARK_APICAL_SURFACE,0.05086626373850857,0.10875515822143314,0.006503721899388043,0.05048607824647508,0.08807435254161994,0.10119905304043914,0.006366006047714517,0.11836409354906176,0.07834502385365097,0.15633401625150964,-0.05583180547928511,0.2399795163177632,0.04640163744931142,-0.07235285963786965,0.20930362560382115,0.2868506812555505,0.003345787257487662,0.05573309544058075,0.005626442353066039,0.07796134548936592,0.03193669056557699
HALLMARK_APOPTOSIS,-0.010602238563623542,-0.008121339911392631,-0.06879988496049454,-0.014882225114317705,-0.03425436039782294,0.05293816801972366,0.0005069540947417436,0.020794658320374866,-0.018690873260430858,-0.13759005618106085,0.029302235133501428,-0.07749620870469229,6.90337096967343e-05,0.1520405464885653,-0.11031910881549438,-0.15012591294702374,0.027454366165305596,-0.028437455447964183,0.052038983048294796,-0.01974940738093327,0.01619997123508591
HALLMARK_BILE_ACID_METABOLISM,-0.01415119439327303,0.010234137288854635,-0.0465380347705214,-0.009823817181575219,0.1428138956672129,-0.015611620546604426,-0.02908623046041148,0.03199558838975696,-0.12195996080532077,-0.0898008132019363,0.09358012242615425,-0.10866277081621585,0.03464928533529529,-0.07094851707950094,0.21987169678311447,0.29322655993652114,0.030847022325164695,0.07289204570085842,-0.026851091654921725,0.06240842145710168,0.04013687612011316
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.015399826680229656,-0.031802190620679134,0.03891502758249936,-0.04745954556590403,0.07399277418156681,0.030908335295015334,0.002099029222839521,0.04160630096110518,-0.0724624561701858,-0.23728179994775517,0.12119769270187607,-0.2830400194860001,0.03461170242678217,-0.17702480282728775,0.283588084052125,0.3053962107956642,0.051670013567868524,0.10041680924306642,0.007465989033316573,0.008144163500053215,0.08904383746799904
HALLMARK_COAGULATION,0.07545540159967075,-0.020410938657205446,-0.04854388321504817,-0.04008405638233351,0.09445129409853024,0.04597842952627394,0.046307301802155,-0.10846081449600067,-0.12995340899284502,-0.0877303469584365,0.13057106613867225,-0.39328679335804445,0.04466860603459177,-0.13300694691772985,0.17567068949142614,0.17289751183825988,-0.02641092815746842,-0.011915157950083879,0.010259350109979812,0.028030869355132416,-0.0422603127627566
HALLMARK_COMPLEMENT,0.043303162922184654,0.08803489012895242,-0.027090431543472192,0.03462485984364992,0.1317069714732139,0.008876977942355882,0.11446253360278569,-0.0027054841372604766,-0.11184090738101203,-0.08290424252972856,0.029771043245228525,-0.29412509361441724,0.050238209113015735,0.09960854159083546,0.2143667356349619,0.1738618005643564,0.023245679977965637,0.07967893869711445,-0.022263155051812377,0.06362462894646578,0.10961035205530213
HALLMARK_DNA_REPAIR,0.039000813979102565,0.0838068237983164,0.01972997286122738,-0.027818677891829225,0.08664111629091978,0.031271271823760126,0.10223028368132514,0.057783170217476205,-0.0669642991962202,0.05141643650019829,0.1415532869400643,0.16394765732508196,0.07793524367380478,-0.06043229917612254,0.27908330123830627,0.3392342178493899,0.027696843731768162,0.196869400176563,0.019068219938746713,0.011615707947806314,0.07117127126570139
HALLMARK_E2F_TARGETS,0.03899228588692808,0.07447205321518967,0.03211812313607465,-0.015087995677141763,0.10860601498801063,0.057809285434813916,0.10608179271002821,-0.0019724967727731803,-0.09488603951012854,-0.04639139847302043,0.04584876659403293,0.30454169721339847,0.03902240343517439,-0.11773188733766224,0.16977856488775037,0.18363335616264378,0.019385062615771057,0.13611910447552578,-0.03714736746548211,-0.05468029594962228,0.0761264773757232
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04835134739005831,-0.07467432546475768,-0.09230418203797794,-0.005577558010250702,0.025876416737339134,-0.03681662418715432,-0.14087346615312832,-0.037386318004460364,-0.10747070382675711,-0.24208990552892573,0.15854130638786681,-0.33299819290484656,-0.02518473321928255,-0.18786146655530933,-0.06305232589340229,-0.14056630582239552,0.016458246433635387,-0.0019280702057081019,-0.000721555458247635,-0.1284535900145724,0.011033516853475886
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.028972380290699595,-0.050012560538794215,-0.019506287449965878,-0.020565531025053027,-0.03261011387669201,0.030768605370835315,0.15978041206020313,0.0854034366407829,-0.0648857754621541,0.07371351624571393,0.025159050706099754,0.2994613411849577,-0.021490741687759968,0.24441021551073944,0.21035879463633417,0.1842971397463381,0.024446868506443425,0.11776499428033402,0.009946422544882675,0.0367455300002405,0.06685164617782037
