,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.046095207978743065,0.03403247710228955,0.04672623661521838,0.020145117008112428,0.00914162614064385,0.09433311694060091,0.049918489000372525,0.0875270040459773,0.053996105617312974,0.03734039812966726,-0.05767796445502313,0.11478740300753505,0.01511106889633306,0.09039765677330067,0.04879534607746241,0.08031706205305719,0.138691533541119,0.049221253541564265,0.016954295581908738,0.1727045974167082,0.12145674039344302
HALLMARK_ALLOGRAFT_REJECTION,0.03049110865360398,-0.005857832749683832,0.01593851281099624,0.05986630952078406,0.03653621044117104,0.005836997261540336,-0.006251538573163252,0.09327293905324095,0.009525363855778589,-0.0337563373864313,0.046782535294150204,0.005639709780730109,0.09559144086413088,-0.017673751852246462,0.08364119627509325,0.0503164693883065,0.09628218430622333,-0.03392101571257831,0.0571139590955223,0.0936975884937438,0.10713549344788321
HALLMARK_ANDROGEN_RESPONSE,0.0206523946155952,0.043966690203480235,0.033337059581096146,0.05850282816805286,0.03912203750070396,0.016613711348468157,0.04945804507107929,0.12448023525155298,0.017487828771747253,0.03904791431818543,0.06328219432223453,0.009468986362632228,0.019242151832916016,0.06090622403244594,0.019602787550697186,0.07191068347006278,0.11465463995512956,0.00891322245411658,-0.006681581419811972,0.10508170885549747,0.1365549312841515
HALLMARK_ANGIOGENESIS,0.07038728839793947,0.012586754749447662,0.010191011912002662,-0.046041270743629695,-0.02052986400291308,-0.039670356638212924,0.07684759792773153,0.10393136296580126,0.03697588285196846,0.005021723661627071,0.05453419909962963,-0.11920242899014759,0.08397636029656085,-0.08793735188778934,-0.10636942315873406,0.005797653829278054,-0.08020745628456628,0.07826434479984733,0.010697951433524774,-0.03512210573421544,0.14418913914976608
HALLMARK_APICAL_JUNCTION,0.03116910302408329,0.05851074991096809,0.03949189496848646,7.958483434558592e-05,0.0425472119949079,0.061197401125387116,0.10277170413521085,0.12091411736731032,0.02983514022723664,0.014704208664232986,0.02414225391731438,0.029670982720824236,-0.021857135393407577,0.15574061451926866,0.06540805967963727,0.06984268949525382,0.15791391170045113,0.06458720430918767,-0.009983238095710062,0.1709279993528921,0.1688442017919867
HALLMARK_APICAL_SURFACE,-0.03475285973585281,0.011306718253448889,-0.031864293628566236,-0.02645727429912452,-0.014725907266009646,0.17221993743123457,-0.02716864449511038,-0.012024590870628548,0.037812508742543854,-0.004781155367068932,0.040855487579426045,0.011395540442896347,-0.06670044886211257,0.04659838622735958,0.0065948617425738935,0.04762819039574441,0.09047117940797919,0.06957074163965798,-0.04334589872937938,0.14535518574130848,0.10675406903894812
HALLMARK_APOPTOSIS,0.03422711243773378,0.014680724457747657,0.02675411403372548,0.06138774344610568,0.0643710496006529,-0.13600481172244072,-0.04099660145680875,0.05409677041351381,0.008140714410809909,0.0019834125259061567,0.07969344349813058,0.08191054105919127,0.030136526034597096,0.013765509649913904,-0.03942378051604155,0.08319960075629654,-0.03698315947104883,0.1195923447660305,0.025088258503995695,0.07853706249466713,0.03674984266285407
HALLMARK_BILE_ACID_METABOLISM,0.018353286676068052,0.01930145094199999,-0.05719367527258371,-0.03320947808377051,-0.001142525918482654,0.11634216579965256,0.03177122614690933,0.13722823119644154,0.038837217912845154,0.002855130057848229,-0.05251465091671889,0.0933178383095304,-0.012417114968428348,0.12757605252520327,0.04639669074640417,0.052515586044852985,0.1270940242317969,-0.030132364571920395,0.015200286507588846,0.11757678361271219,0.1306441179592187
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022553036347900117,0.014679785972788639,0.034733575404454854,0.006452601838040418,0.03186422916111422,0.1403834642929754,0.07182186594367605,0.09597054822543474,0.049217841476170296,0.03179620580120885,0.06648513358926492,0.09445915541696398,-0.015509306745314652,0.11504582511966267,0.10919718367045321,0.06287867073125264,0.13910313263705584,0.020839778530556106,-0.019208903468132064,0.1588071770572355,0.12166985169099707
HALLMARK_COAGULATION,0.08023537708529431,0.0315300894099372,0.03992235913550307,0.03869875817336368,0.042019596418111295,0.00986012826174392,0.027821203348376563,0.13188741858886063,0.01992906604927212,0.02656347365129264,0.04526225670229716,-0.044868791146576874,0.006698394793509129,0.08510963613966577,0.08001444634556222,0.08673531565644384,0.07427623668507789,0.07066053089211027,0.05149844578236651,0.10807527654218854,0.09923504371513814
HALLMARK_COMPLEMENT,0.06106458008306355,0.036041151380451004,0.0020409582450312685,-0.018775599251333187,0.03611995722894113,-0.029565780190170178,0.03537423867914403,0.11452737336574327,0.07120945664949895,0.03955029467878847,0.0644176464040573,0.07383127606942841,0.03538936859225469,-0.0156577479461458,0.07171803878348999,0.06695207204555784,0.09546509526034096,0.051479429402671896,0.006200214065713167,0.14260692038639186,0.0741334838152578
HALLMARK_DNA_REPAIR,0.030943509922335008,0.05443913352251549,0.031353443896865334,0.08194329421449764,0.11042821217574332,0.08529813425363914,0.09004080762181309,0.14226385082996715,0.05707455812252034,0.05369571478326568,0.0787574213454712,0.0596864379369833,0.05939186441447665,0.11444626431252779,0.11152843874417064,0.06485825084980089,0.1664629117178073,0.06123612147975374,-0.039670140633568426,0.1628815044142219,0.16869948906294888
