,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07219059087911485,0.08840433289302146,0.14995854388710833,-0.02738145754032101,0.2769041000724857,0.10795761976813319,0.2091773870893562,0.0789165096523808,-0.24634893219730455,0.18399053339169685,-0.08396916047416518,0.3419541405141073,0.22704024385638547,0.14190558406372822,0.020658696486508255,0.0005587755645625204,-0.016190005872895392,-0.0686585872003399,0.18556729698296304
HALLMARK_ALLOGRAFT_REJECTION,-0.1596125477605101,0.1860668359032006,-0.11914270747932224,-0.16409167998390342,0.16489990327449483,0.11178797566151605,0.13785686585277682,-0.6126828057500827,-0.6691242751800535,0.17009824415344718,-0.19069669475521214,-0.6999274867427968,-0.18260675207158525,0.10426453288811663,-0.07691816534551206,-0.1828177529841868,-0.05538948148882218,0.05798606031478326,0.04048758568403138
HALLMARK_ANDROGEN_RESPONSE,0.12640417980433194,-0.04562534592501182,0.12619367814689902,-0.033060711797671644,0.1609308052694016,0.08688119925407176,0.3366158919621544,-0.3014682031306631,-0.6374305224857363,-0.07026067943468833,-0.09829878520107928,-0.3173597828428518,-0.16923648851696002,0.16034636988307654,-0.03951298344479534,-0.16787919429641762,0.013927853638027508,-0.13757862763942563,-0.03332535948132752
HALLMARK_ANGIOGENESIS,-0.09273625789258241,-0.25676457371033656,0.03139156110969726,0.14623146521215827,0.2880487910354191,-0.10668661289053376,-0.40604329697976627,-0.571303027642928,-0.735999627874031,-0.6025758524726913,-0.26277705472710505,-0.6861433716939237,-0.6363125746931945,0.055189559353573205,-0.1314672033324639,-0.23131563601826255,-0.045690138015623376,-0.3966531975178321,-0.2483476865895532
HALLMARK_APICAL_JUNCTION,0.138373226021932,-0.03781438511072844,0.11354516041524527,-0.13878198389353466,0.18045495178420007,0.12019518990649435,0.007316475693576942,-0.4518117707321948,-0.5616359668912073,-0.3746928043761986,0.047654346210691964,0.014568472022405249,-0.3445269218296339,0.12054546550894407,-0.006577058446563424,-0.17512483010851282,-0.000959124838735953,-0.08703175672072389,0.24418939337691958
HALLMARK_APICAL_SURFACE,0.15135578442691097,0.25596068198963023,0.17790827865479125,0.10431207071257553,0.1368312526006714,0.12021511861774872,0.07694354210698928,0.3921714543639635,0.4857475246086794,0.1812249092823783,0.25871144942109425,0.45710101114900553,-0.1924834331401489,0.03247449953184642,0.010145089435620737,-0.09925478906164768,0.08132131146271004,0.25641000100485645,0.11249304255804471
HALLMARK_APOPTOSIS,0.05445758030823453,0.028533107591081436,-0.11586920435767353,-0.05602875834451046,-0.10599956842644777,0.04405146708631389,-0.06831041000441834,0.10991957729374265,-0.13682621382082147,-0.5472787994482039,-0.02582034947339571,-0.19387807968304852,0.3657386604005733,0.0751039213090423,0.0038996264914165197,0.0018547012526824054,-0.016432993417339135,0.15547064808035732,0.16049255129625514
HALLMARK_BILE_ACID_METABOLISM,0.13121219910826787,-0.037792130896031464,0.20436326071379116,0.012652077210072683,0.19213850075056396,0.048071661749725596,-0.004644132770742065,-0.2733801772225488,-0.6996557069731695,-0.28313679467718383,-0.09433727618224907,-0.14014348143759459,-0.20037834423648163,0.05876702814440036,0.021520244670639007,0.05365721454981119,-0.07800679340982933,-0.22622570098377204,-0.008066701320056158
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13107721485358437,-0.1176128295352546,0.20351622249847176,-0.09784124304828563,0.1606274606104444,0.0760684408486958,0.06006929524414262,-0.41939110191004625,-0.545600911084943,-0.5486259180611243,-0.17452267677578479,-0.5191257726423496,-0.47448341483463363,0.079867157672437,-0.04681206283357294,0.0822760499411831,-0.039848087294361505,-0.25626255472052434,-0.06463243793151834
HALLMARK_COAGULATION,-0.13445405839961339,-0.09223478382583114,-0.04962349575340039,-0.08649393438666399,0.1635987191056882,0.0639509142023392,0.056296401053577506,-0.5965464841648823,-0.739961558843267,-0.1483949579547874,-0.32034778462575964,-0.7508362123473447,-0.27233313961169436,0.14242870881594186,-0.044384268145863354,-0.03088663645686007,-0.11234609474191978,-0.07629212564779289,-0.1782824234787273
