,MGH258,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.047657986186055656,-0.027811867407091656,0.058473865411291244,0.12232074881762672,0.04306641494373138,0.03574955204633216,0.10563181748190689
HALLMARK_ALLOGRAFT_REJECTION,0.028149614525799307,-0.07228647337231332,0.03593108438981125,0.0893333092637479,0.006057088046938565,0.08348045792420025,-0.021734247857640308
HALLMARK_ANDROGEN_RESPONSE,0.042975406632056616,-0.05552068410893868,0.10341930156463609,0.06656351148628792,0.03308825908822823,0.10678724326846822,0.04595234208450869
HALLMARK_ANGIOGENESIS,0.03285605263948473,0.006714352166642923,0.08077628201706182,0.04640216843787384,-0.05177054052532606,0.10046863921019009,-0.1355928036584134
HALLMARK_APICAL_JUNCTION,0.0728929155313017,-0.02255098670976544,0.09152879993281351,0.04997997985513546,0.05118718339820802,0.061536650203572935,0.06474684582178189
HALLMARK_APICAL_SURFACE,0.06469445593469479,-0.029855683031768224,0.0958064274244979,0.029688433978168054,0.08857872449314447,-0.003435773240441396,0.01725996562922662
HALLMARK_APOPTOSIS,-0.023535149825173247,0.017242905932088524,-0.07691397074338845,0.012043564758542456,0.04440146169918888,0.018511423251554995,-0.023828881835554698
HALLMARK_BILE_ACID_METABOLISM,-0.010408031996003037,-0.06929165518786377,0.06375589279545431,0.13435777306809693,-0.0041692776713219285,0.018253413308826776,0.1807698828310473
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06613990417582227,0.011288036027695797,0.06954478874548752,0.07408778538651421,-0.061104680890136605,-0.028354731039582973,0.17366947584051004
HALLMARK_COAGULATION,0.05586220666020226,-0.043384487084044424,0.057716227889284016,0.04555871653004967,0.06655351408411546,0.03135389790486753,-0.012809348787292106
HALLMARK_COMPLEMENT,0.06568087365586471,-0.0007491899757817081,0.028360701125770917,0.045786986935760346,-0.006448613312417488,0.04329450552838391,0.13969467658008441
HALLMARK_DNA_REPAIR,0.0765499961871147,-0.06499828474294067,0.1006726075004193,0.058926226950155466,0.0005580501235912845,0.024106134074168298,0.1861310107376538
HALLMARK_E2F_TARGETS,0.05133947354475378,-0.007763576647008831,0.10902978704210534,0.03933861993943762,0.03830295133987398,0.030941363432457507,0.18496310254621967
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.026752540817619557,0.008381190090890622,0.10040769076871654,0.041873086839412724,0.038650342828312985,0.0866034419695586,-0.06013408291995907
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.016499439884554826,-0.006603165643319306,-0.015460300696147684,0.014986546453522409,0.0051337916958971485,0.017903134915461888,0.11142759374672266
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04869733913489222,-0.01836684256624974,0.07852818511756106,-0.04938849100981445,0.08270003035718525,0.04993039676214171,0.16532926689842956
HALLMARK_FATTY_ACID_METABOLISM,-0.020888442181369263,0.043129315644665975,-0.011734042157262706,0.08224541405771198,0.005087372785115597,-0.018243914414747736,0.10875460612218435
HALLMARK_G2M_CHECKPOINT,0.06911234322850172,-0.07159629919668783,0.08387583433249554,-0.019750252094107287,0.004925554620381528,0.03856220730824699,0.12368802092386168
HALLMARK_GLYCOLYSIS,0.022079589595951347,0.016031425428298954,0.07752022487225517,0.12116103664855613,1.875856056565252e-07,0.05963107473717145,0.15688785145379391
HALLMARK_HEDGEHOG_SIGNALING,0.05871079580236614,-0.027340686913843122,0.04143614187273417,0.03480975858257485,0.030493916055524737,-0.04318893690366231,0.1525697007816721
HALLMARK_HEME_METABOLISM,0.0496258256434893,-0.011682481346361366,0.0907990468425029,0.09294374980750486,0.017448496802221103,0.009241757380064919,0.14526312707792585
HALLMARK_HYPOXIA,0.06286641448875185,0.03802476096304437,0.03474592947354379,-0.0026529168359618067,-0.08276752706874785,0.011390301294726407,0.06111689542917412
HALLMARK_IL2_STAT5_SIGNALING,0.03923574623290386,-0.06783032320623493,0.03102941856182596,0.0910684993813381,0.004078537397894804,0.05555542051065603,0.12261752846466281
