,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.14307742685343838,-0.010971766116573387,-0.015222467356866075,-0.007923988582519947,0.07025116280739846,-0.003942995572153694,-0.016075586821938163,-0.06388925233737006,0.06393968682815748,0.06483543137474349,0.0520801507826521,0.10579437044371501,0.05692489803578756
HALLMARK_ALLOGRAFT_REJECTION,-0.013830373379371885,-0.011367673446891123,-0.05355611069487896,-0.014706429339577111,0.09418184560973222,-0.03973248962449843,0.035881968750217826,0.08646438986100412,-0.0007960254519569946,0.05029071355061836,0.08806910012440194,0.03998784501202858,-0.032890326004254435
HALLMARK_ANDROGEN_RESPONSE,0.0825215376899219,0.039102174869061854,-0.0116125639630577,0.05288774808222015,0.10858647421884236,0.00010668800797558773,-0.0510566768937924,-0.039070803472482464,-0.01385841476720347,-0.0017295214419837759,0.058256095750953286,0.05228150838425223,0.014708291709089253
HALLMARK_ANGIOGENESIS,-0.0071624772565163225,0.06515688161883665,0.033220499369441034,0.023814966575059323,0.09796949291752566,0.044259328154530764,0.020679793553436195,0.05798042827460077,3.9301266824227476e-05,-0.061597858118851004,0.04046373497153985,-0.04373039903640657,-0.086463741552001
HALLMARK_APICAL_JUNCTION,0.0993573689048129,-0.004807611655185349,-0.0037032903632082683,0.1144074762793601,0.08581055764575501,0.030757407771635475,-0.0032298577338668918,-0.10361374489674907,0.010812043547055873,0.07164279495134954,0.07852841560732017,0.10937630360871312,0.14245720692999156
HALLMARK_APICAL_SURFACE,0.11016186099370885,-0.01715646342065331,-0.022345476975006107,-0.06143712342759364,-0.036416764641575894,-0.035257175695714134,-0.03834693767754008,-0.12988862179039012,0.11197525505033966,0.09761533464446766,0.04818165437000036,0.0764829069129306,0.06589741493988774
HALLMARK_APOPTOSIS,0.01591234639111998,-0.006318184387169647,-0.0007452059229659233,0.07072680629684508,0.007739703257540022,0.03770151011375456,0.004755483941628762,-0.03554349840860974,-0.06591599691170237,-0.005584075858724651,0.02773020501167796,0.008292718391826121,-0.001378803489482418
HALLMARK_BILE_ACID_METABOLISM,0.16325884883540456,0.017579935687546875,0.057141448145109165,0.016840820092592624,0.09998387921024145,0.00019243337690935384,-0.030941965855718304,-0.10329798541583801,0.02586647754488057,0.08040992658798642,0.04656572241823222,0.06421832756164139,-0.043448490258287634
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14580960126672846,0.040992464109738884,0.03991397881541142,0.0315819691519131,0.0924524733960275,0.057147269689635495,0.018229349461406412,-0.15646173717407752,0.10708815796807983,0.0960391496576845,0.041023564050214255,0.07638544136982225,0.1317396248429321
HALLMARK_COAGULATION,0.10885802272941755,-0.006594970363240931,-0.010896508217797056,0.11108789635896432,0.10483664153274615,0.03973168461356497,-0.02135443250261415,-0.02393887777596142,-0.0017053476051175232,0.0930756827242819,0.08506244140597034,0.08640208754969733,0.03855385974177262
