,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09077005576323881,0.06441910704852169,-0.02210936057332278,0.051236848953899024,0.02589665718095627,0.06510409156724577,0.05882609172536476,-0.04884571928809259,0.10713056930456563,0.013179422591179714,0.16520458979678762,0.13381965153527162,-0.05000713344890669,0.1470000803528073,0.06752531490042832,0.07200556881831602,0.04143959941883333,0.13939029717377058,0.10062198521409668,0.09408977682032788
HALLMARK_ALLOGRAFT_REJECTION,0.14162212246937164,0.006536837368142675,-0.018776223919171275,0.07110778756401881,0.021787635556967687,0.030676782022362743,-0.12413207328873284,-0.23155686936425984,0.08379757099645843,-0.03770417181409686,-0.28245033910821093,-0.11644247954303155,-0.025416191118143548,0.11594772923625359,0.06054688964842911,0.02785578724061479,0.00328825884144784,0.07581862991565913,-0.012218825694297242,0.058543179152544166
HALLMARK_ANDROGEN_RESPONSE,-0.05218795377687673,0.040157075784801446,0.04906222709544174,-0.047117792535275864,-0.011045725718985723,0.15382166274781883,-0.04793544851394643,-0.2060441706307138,0.04139140871121452,0.0010746263792061684,-0.14631705276439724,-0.07198065589318665,-0.021634774651367296,0.15543714535270453,0.11069595245988732,0.0558098690970886,0.03792360449184305,0.06719886323720453,0.047664875608997875,-0.03817367334866459
HALLMARK_ANGIOGENESIS,-0.19995344251792826,-0.07918478313354296,0.003025425629236309,0.008081842504098557,-0.06838112996991341,-0.23857993826071658,-0.12552716401422934,-0.24421020883246272,-0.18009984270703902,-0.003684989526973049,-0.3051046878810976,-0.292699029604243,-0.04670208977981063,0.0076390119385859765,-0.056562316807102976,0.07267748132696145,-0.02780386710899459,-0.05028879873712895,-0.024841359185596937,-0.046056116652571706
HALLMARK_APICAL_JUNCTION,0.03031430929341842,0.07646063091068858,-0.0017489160556970133,0.039417954047658146,0.002586198703696857,-0.013723567367494867,-0.04278578852908932,-0.181013136002044,-0.11941385201481326,0.08324526359966856,0.07421246234071006,-0.15954552673525116,-0.08816279840701101,0.15424386334298568,0.053360566642953494,0.046390350684205287,0.009072605922524074,0.10316029208737827,0.059477296219223,0.11090108596967191
HALLMARK_APICAL_SURFACE,0.13955265986706195,0.11535970777764237,0.01543639384306043,0.11180909186646519,-0.0009220781332157523,0.011883720570522085,0.11343999469312324,0.1928088381196018,0.16012757687703713,0.1293129413250202,0.17183767693218494,-0.057371502880251404,-0.06206581581129238,0.15979579721593767,0.09275599159671043,-0.011278179211189213,-0.053166210449372135,0.08362738286166879,0.02260522060064253,0.12446203419052668
HALLMARK_APOPTOSIS,0.08878661852315141,-0.016959817370604664,0.00591401490884463,-0.09360385255556611,0.019474350464253064,0.04524687271955722,0.06221242184064728,-0.03919744681519938,-0.12138621269058435,-0.004564662019292714,-0.09614333772375655,0.12419223721967458,-0.000921755034608802,-0.049959954791380795,-0.08081756145406957,0.015142446656137221,0.005493811117563284,0.08135042239418018,0.027410384491673153,0.054924655939289156
HALLMARK_BILE_ACID_METABOLISM,-0.030355880194818868,-0.005427362730166954,0.017494180897535537,-0.036820819339852075,0.06723597432976848,-0.07372396112257798,-0.028326971595629045,-0.2524029803757549,-0.03969438889730144,-0.06614351294872761,0.0049877758611784374,-0.09185949365639806,-0.005705112470461029,0.12537565290605945,0.047942586177722395,0.05096057310838177,0.04875250003762635,0.14767641106114243,0.10601090196671721,0.0669694858434875
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04692936379024459,0.05709685277362992,0.023123664523817845,0.04795421202854431,0.019937958184770233,-0.012463339745287537,-0.0897326559118422,-0.21743461824008636,-0.1933073462818578,0.04142616872535271,-0.2286812943121232,-0.19975232610777044,-0.002758159906889474,0.1666439904702379,0.12725252448178917,0.08379889315034603,0.012878386681843861,0.15788037572315583,0.0730581934809082,-0.078619736268255
HALLMARK_COAGULATION,-0.011675556912741674,0.026895348726105286,0.008534399154276619,0.06210714928916738,0.04793740451363458,0.05852584178762195,-0.1592839770778364,-0.290900017735322,-0.05366483949046368,-0.0273652246802993,-0.3082511761475596,-0.154949566709194,-0.11273461621657715,0.14430813621034536,0.01970342372997734,0.05940367545094832,0.007893311503849686,0.0674699877386452,0.034283073482115865,-0.03743817583679294
HALLMARK_COMPLEMENT,0.16643866764483764,0.01683597944782445,0.030866293805979154,0.047206095778068224,0.018973516719299987,0.16490429021104624,0.023948361999621734,-0.16440077358375216,-0.06938173240861928,0.0307531504156067,-0.16253398104409694,0.04376357224765649,-0.03547240717171622,0.12112472453441507,0.10086512095894633,0.05526795476400739,0.029278600961530624,0.1473759918098301,0.052294817276936564,0.06274378068176613
HALLMARK_DNA_REPAIR,0.03656301233817891,0.07706815932407177,0.01485474260128761,0.050733446340214726,0.01764375486059007,0.08588567365892365,0.014469930415491739,-0.08844837667748945,0.05793990394538952,0.06655736361330572,0.17872786195676493,-0.1199074423481762,0.01287819649843119,0.17945301921455176,0.11301008671149693,0.08616093849745787,0.046106476432310375,0.14165572555660805,0.0639038593682769,0.14748865732852043
HALLMARK_E2F_TARGETS,0.12260597866593467,0.08345080450958563,-0.0034579182659510072,0.0816334801301988,0.017912945750305817,0.10211452171690769,-0.0893893350137461,-0.1600816538476249,-0.027040162395715675,0.0457790071070898,0.25326731076117903,-0.15558001656993756,0.045949173339927776,0.1595209840270376,0.04674995328460881,0.05776318410964529,-0.03566654083208636,0.1402252093903238,0.05709323564491944,0.060597030899463694
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.1939731338387281,-0.029222961220647513,0.03320592490678033,-0.10651672519679968,-0.04324094983137577,-0.18985867103275672,-0.1221305250929043,-0.2010146857011318,-0.20130374724609973,0.018829693201939085,-0.2619301240529548,-0.2493145812809019,-0.11108113409843294,0.016505085594224395,-0.042135726503187705,0.07442397625892808,0.010827952091005089,0.0457442901091848,-0.003197354870896213,0.08133075830161203
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.040953060330412905,0.020867502609642874,0.019392591051676348,-0.004348462429164318,-0.00787489045382703,0.21164881802855173,0.07974875726782206,-0.0477549716535977,0.048335079589256376,0.048247101566724244,0.2111144161720111,0.2663365702926671,-0.0017049136452105228,0.12095543579825456,0.07502411875167768,0.011447005193543781,0.03911745341543871,0.11909476756441616,0.07114677444699682,0.13956892345424357
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1707180906840194,0.019399369558460458,-0.0013188025714232251,0.07295475635034893,0.0711914833100728,0.07764656855872785,0.02240439793993372,0.18139761911316,0.039015281474216464,0.008020076258982323,-0.042955064128573674,-0.15212672902295757,0.008334927995116634,0.17641154750395663,0.0872341285160682,0.04944328578378659,-0.001333925676841613,0.10289969849282161,0.057818164972810754,0.008398989462942527
HALLMARK_FATTY_ACID_METABOLISM,-0.02539354740092737,0.011441326712584406,-0.015824525702396473,-0.04907593206052013,-0.0660141892112207,0.13187232260307732,-0.009752142930582457,-0.23391326139596752,-0.08483364837012232,0.013153081047547761,0.000712603546725666,0.17929998470100839,-0.058981619335821016,0.02329651070475054,0.05865459488339214,0.02566013276783875,0.07144695549774285,0.051907994681769994,0.019796322712166223,0.03042066456852611
HALLMARK_G2M_CHECKPOINT,-0.08212603549380744,0.05011419410131547,0.0071098745037878955,0.06396724963436994,0.013341723268864066,-0.1359226292021292,-0.09389011880215568,-0.17982121431730114,-0.08798929206211846,-0.0033264123961756335,0.0520254776048477,-0.24101473806174464,0.03914361193524359,0.11984173193581647,0.05285054563571592,0.034649574511969865,-0.007939448135199215,0.10917791122749625,0.02657114705790894,0.06635067643733247
HALLMARK_GLYCOLYSIS,-0.06204184063676195,0.05440148847897452,-0.01584231891205709,-0.021592470947376725,-0.0007019818926950113,0.034124114521645245,0.1156010880550527,-0.04027478569788589,0.07128853796546634,0.09532898925129074,0.3151824537228639,-0.010614153856395468,-0.02321832287681754,0.11335061435491024,0.0888739676249404,0.10105081107206682,0.024575583126535495,0.13070840082274784,0.07161326525072072,0.17854411297621717
HALLMARK_HEDGEHOG_SIGNALING,0.22311979264571757,0.0672886058385872,0.018439852330220205,0.001598500835490253,0.06739271301502264,0.24696898699565636,0.19534141484652498,0.3439743310244747,0.21129868042612104,0.08306158999707076,0.3520372139531777,0.30340761431538704,-0.020690919568925475,0.1372263115000299,0.08765114607121037,0.10315216405344219,0.022911684363738048,0.0882791349327809,0.07256869965976445,0.08437425751423423
HALLMARK_HEME_METABOLISM,0.026457327709472,0.021562919901780053,0.0061922759735223605,0.049135447674119447,-0.009598782504636241,0.15349507640740087,0.07477220607355456,-0.09264118471773541,0.10374780764561572,0.028625200129548778,0.18040017474348294,-0.008252938493700634,-0.019979236714820024,0.16473670809544427,0.06769151913372685,0.023707826882152738,0.030167464541964797,0.12605777662165119,0.08971617120083353,0.06644002298982303
HALLMARK_HYPOXIA,-0.31209784775062854,-0.02658863361296188,-0.010194925859451155,-0.07653512506902518,-0.04300943708720729,-0.1281231120839085,0.09910431538133485,0.20416220198777857,-0.16648212928443837,0.044612078343003465,0.016154515257895095,-0.19518296770406063,-0.0782073895891679,-0.08967354051635094,0.0404523877796796,0.06028094622088518,0.05621737260154321,-0.010607641185754175,-0.0366171474098929,0.016603036570410144
HALLMARK_IL2_STAT5_SIGNALING,0.04655160261674961,0.020730523441549308,0.013255056415583588,0.03575334385088758,-0.015516706830659482,0.016364437438126787,0.026387565904363964,-0.20215530186727576,0.0009286507472668355,0.02116531312056904,-0.07744962008230816,0.014187813521561793,0.018980893427949418,0.17332163615383356,0.10886008489439906,0.03737196680417954,0.021653506791256483,0.09840661455747243,0.047450478941393745,0.015126787298004188
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.20357950360104976,-0.07020341077161757,-0.01643007372140528,0.04862753578423545,-0.025301274276968395,-0.18866346245950216,-0.15289775957546767,-0.2643439233206171,-0.1447334240728266,-0.02415511562578846,-0.2899679593889774,-0.21927911888600823,-0.06176242029538642,0.11977855197123374,0.061719027913077644,0.09582820793129318,-0.011204292549375185,0.1107521612945169,0.07067111286723603,-0.08868566044465263
HALLMARK_INFLAMMATORY_RESPONSE,-0.05365984707929773,-0.036555564720033844,0.011556726403421678,-0.07948156470862763,0.00276454117340891,0.06748922397961944,0.10918341219820839,-0.15147629032654242,-0.19425779338243046,0.014917824056792584,0.16805405466422446,0.037364675639149025,0.0733073915091835,0.026742945762653673,-0.03628287862789016,0.024280927951083893,0.023756703578303656,0.06317870498450835,-0.017662650297545206,0.014423593685317801
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1949209637910206,0.09297847557873665,0.012639413992646916,0.07392672741907488,-0.006337255665693825,0.057662827884217734,-0.12182863014863066,-0.2233711085006857,0.12152830154761582,0.02234083670536989,-0.23732818689439558,-0.14210253662498662,-0.11294578844026108,0.16982991246436555,0.06567767743007033,0.00420018220246483,-0.0019102420216143665,0.1618018664648746,0.08240130848701811,0.016234436431589165
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1391576891543351,0.036053904385620714,-0.006513881467969198,-0.026726387800397933,-0.041411787825927915,-0.19630321694039665,0.021934099998406457,-0.2334330204561123,-0.01812042358690154,-0.025116430644892905,-0.26914967424913117,-0.2668417335944685,-0.07985530837417747,0.08793358509584655,0.0010348419551730827,0.052043900040436505,0.08530818775384799,0.10543593413146982,0.014562434647134248,0.015450629022291369
HALLMARK_KRAS_SIGNALING_DN,0.06767413694654953,0.024915863490161023,0.04554619830521739,0.004689606254262919,0.09950857650479308,0.13512155970057046,0.16171062969239863,0.058917030155069126,0.08028882056637882,0.03354462979946716,0.28760385370690095,0.04444940073585712,-0.02457873365480806,0.1429628048309949,0.10977429242408548,0.005963306036285405,0.03018977960833363,0.11112474156641611,0.12566093950476462,0.14851031679070487
HALLMARK_KRAS_SIGNALING_UP,0.24460716424413578,0.010904260698752706,0.035472624569623266,0.04581793218058375,-0.020543435093596536,0.23953540009467325,0.17347618555747968,0.21615960948614546,0.15038241590668291,0.11119943180303034,0.2788200873785675,0.26776235933414855,-0.06517669284226674,0.18109832086566918,0.08224385923757918,-0.005971714798134873,0.02101242436955616,0.07308418888961038,0.048194705782929975,0.1467166963039389
HALLMARK_MITOTIC_SPINDLE,0.16061456003945862,0.05809629434588856,0.014134133507595023,0.04761653556355381,0.02462624438718657,0.16129119626678964,-0.01641354720681302,-0.14386656130546374,-0.004318853032324087,0.08592377262908886,0.17764479392618393,0.027426285312305655,-0.0827010840153768,0.16760149590713275,0.07938076030362785,0.009064034138949214,0.011770142693265588,0.11071856415829404,0.08955794726548551,0.10717253976242976
HALLMARK_MTORC1_SIGNALING,-0.18760587729328085,0.029792775001563156,0.02267031318885968,-0.07988400394497709,-0.03334289463908477,-0.13226330047330073,-0.030092087251514767,-0.12964705760968476,-0.13123298920762144,0.05332162441220406,0.21265940114729678,-0.20836265065566456,-0.07737050919766486,0.005126284070129867,0.040048863870501536,0.005313168033425135,0.06709610198106469,0.07211666902977003,-0.009923698747507436,0.084115729019851
HALLMARK_MYC_TARGETS_V1,0.009772586366112439,0.07599100898918092,-0.003983172631038113,0.06442716164555551,-0.018313192944984062,0.0643349291521106,-0.053492257996733024,-0.11783724823927637,0.06450447344499344,0.01749978062354665,0.19381159624485766,-0.186894538321666,0.0556541419992388,0.1729222738359261,0.1374861566968527,0.062183039085217516,0.011545939885957703,0.120555312883605,0.01074363405687961,0.13692472281475845
HALLMARK_MYC_TARGETS_V2,-0.003086828026673689,0.04973787252649106,0.00275672393328314,0.04597218358779665,-0.03744619909953243,-0.13566780724971128,-0.05724368567162255,0.0212813141837993,0.06078665916053924,-0.05291163460739171,0.021275441964152424,-0.1211048391971979,-0.033585986401708186,0.057311636764879575,0.00954040431799937,0.020608119223670302,-0.052767891681862814,0.08922722761786196,0.03438343254101193,-0.1179900160993905
HALLMARK_MYOGENESIS,0.20472506086068984,0.0633148643740959,0.026610738919197945,0.03926455667002851,0.024506888572588287,0.19343484855670703,0.056591734100602996,0.09790807114640385,0.13311168373410537,0.05812027543705404,0.15860532656235837,0.22851533179624983,-0.10889959518661554,0.13895529819710814,0.07406349421578318,0.06392076121517386,0.032302218510460265,0.10629071746066059,0.09137794747918132,0.08764558678692357
HALLMARK_NOTCH_SIGNALING,0.029079731442449668,0.05914082617070992,0.05572599626357192,0.07568703269941252,0.012771287231454494,0.11577170778777111,0.02009341401900017,-0.13621637944805645,0.11138584563609957,0.03880262706363925,0.05772777187936665,-0.10202133826803317,-0.035838820735074224,0.15028532380422246,0.10347285252470302,0.028620777084886934,0.049211134875814744,0.1319167420462621,0.060512227593325904,0.0531548498480822
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1827725205040089,0.1400098309747734,-0.002861568905457979,0.07366879682045231,0.0046847357743460384,0.19208536764687895,0.15510474881179023,0.2803217407356119,0.20769247848981678,0.08163677966047098,0.3177859474825495,0.15238050490502086,0.03720461451125173,0.1653708558010324,0.13441287778000238,0.08121201433644797,0.03650593673545266,0.13847925527620178,0.041837917899346724,0.14266776255440075
