,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.04689166020111252,0.19519484532631998,0.03334338212140087,0.042627818650566134,0.03288958846249817,-0.0571053875100056,0.15076628961613786,-0.05190670997458266,0.04287284331931554,-0.05175330680257278,0.04172592319981408,0.026017471379782588,-0.0038379246260825646,0.06197452988690126,0.150974701272188,0.23127905858533268,0.11074628411335453,-0.011781117051950486,0.2520740582980607,0.14454737177094082
HALLMARK_ALLOGRAFT_REJECTION,0.07997096399221014,-0.017472760033698843,0.0464793322704141,0.07411594222685229,-0.012275002963221114,-0.009061575285806754,0.2588236205904703,-0.022223516886189905,0.03732043086045393,0.1577450504643998,0.04946639524083625,0.003135515319395717,-0.010953148995351216,0.03258513136733031,0.1190394653994825,0.1854264368257399,0.10511797813067598,0.05811465511334464,0.1431837899004999,-0.14241857608932157
HALLMARK_ANDROGEN_RESPONSE,-0.01736130974964715,0.12153417407035659,0.03547770751396795,0.04658233094960354,0.0621048997417385,0.02229069451048703,0.18554010176636063,-0.024297285521501896,0.03150824533777222,0.059029547553501,0.09540675127223124,0.04204608711621139,0.07584751130259268,0.0008884391605685357,0.21741046818779416,0.264974172205134,0.008707537434338223,0.06908016729165624,0.2619792230667862,0.1452332746689747
HALLMARK_ANGIOGENESIS,0.059465415835932005,0.025668687337826353,0.041873272649826855,0.014675611962692079,-0.009067299532834309,0.08851745312798902,0.23365746283289143,0.024752961447725486,0.0015566976561008003,0.043704491354012005,0.014685907677243603,-0.009201925972989588,0.0867575902350827,0.029139490267861546,0.16912311256439122,0.013788090499414906,0.07366811012621166,0.1574456104911862,0.009341122543415271,0.2848591895789819
HALLMARK_APICAL_JUNCTION,-0.07977447971985363,0.22092301700429756,0.05855312093194138,0.09543794290408991,0.056277516470098876,0.10401131593240262,0.26445816064364885,0.010604175692969293,0.019760372790473046,0.14512023785532102,0.06016123743046096,0.07439827241384131,0.07293202865006869,0.03952554144782855,0.16361904578600484,0.26407888329090473,0.08497701700623347,0.027678346964688315,0.2265924188541326,0.17869212552709315
HALLMARK_APICAL_SURFACE,-0.08110078869157732,0.15122392966592263,0.010953556932312043,-0.03153595325361524,-0.003958599046196792,-7.097708602054783e-05,-0.07767054988428802,0.0003176854203639601,-0.0010735814113037173,-0.16095254038454182,0.08860052358089733,0.04597047103490383,-0.02097998816126382,0.024083363673583363,0.18038070358273248,0.17332975884165208,0.06678658009810062,0.1096780973413054,0.2479408787579767,0.0788682235270539
HALLMARK_APOPTOSIS,0.017107485528275495,-0.0027894254918460104,0.07489994180449905,0.01832793665713592,0.07877125001178548,0.1809716442605294,0.08700550567483388,0.062380675575738044,0.013180915302697625,0.14589449913152513,-0.009739270131087404,-0.0037399843605410714,-0.06048250737403507,0.0476306158041908,0.0874150432416919,0.13519458600310658,0.011133070719103596,0.07095102147849398,0.13696745427431503,0.022444822415575136
HALLMARK_BILE_ACID_METABOLISM,-0.058079627175697396,0.16859765680585942,-0.07955554013557052,0.008615985479550585,0.039355340834653,-0.06256495199430646,0.21824700403202843,-0.0016511025050370291,0.0016070170999921936,0.03314524717019631,-0.052153270484653326,0.05186103602082826,0.05656244139015534,-0.0015036262681612388,0.19067834205142947,0.1982194708644375,0.03424911934212807,-0.01552886081731116,0.20687794606985507,0.1273785931184969
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02169031114246234,0.1912248903286908,0.009973626483310878,0.04013371325193125,0.06919908496420069,0.02456081739120671,0.13051416049444275,0.014231228272408325,0.03831714631909122,0.06793973171463524,0.05660813522904449,0.10134028326474827,-0.004924268480194982,-0.03496267351818004,0.1459696037626014,0.1951358342644843,0.03292835677814729,-0.04800663040273745,0.23822392840006626,0.166060385837165
HALLMARK_COAGULATION,0.10975046207744237,0.13709165415061833,0.05509246403465227,0.026917543682187815,0.008700408482639435,0.19570223503316922,0.2655097248981671,-0.07522313328561696,0.06406253545876145,0.14595957672201643,0.06294623412175611,0.04397783247597201,-0.02626270572223149,0.0365177890160718,0.24317807021735657,0.3166598528786117,0.10424327620332006,0.14128766696547754,0.23732994971114407,0.2344132620629533
HALLMARK_COMPLEMENT,0.08266733358834852,0.058878623792465126,0.011214988192349454,0.030237171834977213,0.027518543640804524,0.08874652438554911,0.2507553232935717,-0.0005219768634501539,-0.03752487500348962,0.12303148343909849,0.06899123595839,0.06506182103220035,-0.003078170621386269,0.03593278638410931,0.15358682501313922,0.24985602479906185,0.12816109749069537,-0.0023377048946864026,0.28732937860303387,0.13434552729161597
HALLMARK_DNA_REPAIR,-0.01860425759678956,0.17650092847009125,0.01469217133229287,0.07283873692239444,0.10580151132949293,-0.02264469352369951,0.23170754036300267,-0.004118960226641957,0.020660648458877835,0.00506579001014531,0.08926230913436922,0.06893570450497985,0.017014293379094544,0.08537050445049643,0.14882708186757665,0.22057473311339554,0.10279778897716958,-0.043832514310285384,0.20165353272879075,0.1982997476256392
