,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04383383667403425,0.03223096954108714,0.037335351179123524,0.0327569395032587,0.0808773502343999,-0.04865718853161137,0.06449927530659907,0.013804675514640184,0.09656653792899121,-0.05304978025972993,0.1141149830376288,0.009204996401408726,0.10174904298330142,0.07371700022788351,0.010652272909898414,0.10560521564556535
HALLMARK_ALLOGRAFT_REJECTION,0.08225778278534397,-0.07112064119989119,0.046167881408654556,-0.008036316546161514,0.032295655880202334,-0.09724710088637596,0.024263550813612016,-0.02763159887442213,-0.22592777091926644,0.016499986547810905,-0.12038329033897764,0.07565081293435467,0.10662472602249268,0.09043238672569727,-0.03131844552275787,0.09369694847381238
HALLMARK_ANDROGEN_RESPONSE,0.01699090970510884,0.06354573642932393,0.04370271606483463,0.07115406459483886,0.030305430457844902,-0.08280245657031221,0.01867202454256546,0.01619664503964549,-0.08095932315542811,0.04039902848397359,-0.05876738816602527,-0.003310554065033379,0.0888247291101401,0.07785478651681253,0.006198384498234351,0.08231838892101873
HALLMARK_ANGIOGENESIS,-0.03651960532182484,-0.016894258042670626,-0.060427955552013024,-0.0422008003721531,0.0033108640750134813,-0.10735392645575832,-0.013018978124855684,0.0031460691971531922,-0.24109976273528622,0.034954189533311725,-0.2492983930480633,-0.11228136039552898,-0.06797337375162522,-0.10928776157149948,-0.052746394317882424,-0.1181340802049987
HALLMARK_APICAL_JUNCTION,0.07858409175136886,0.0553891391678123,0.062348774003133996,0.01453786061544133,0.01582428733589163,-0.08865205717466518,-0.02323206214858036,0.007412319212661871,0.019020664836352258,-0.0296319126505956,-0.141385583071988,0.02346722770037696,0.10481244734610973,0.0833554136144352,0.030991461865207546,0.07133761344298581
HALLMARK_APICAL_SURFACE,0.02020445288672146,0.1125582018355155,0.07079970422255283,-0.02639339076751663,0.05361159465768938,0.11393188438534217,-0.024584838467265165,0.07632554969668498,0.09538779089732748,0.012779809216964894,-0.042164026321495955,0.033554281939109525,0.12538738542037584,0.09278371635907162,-0.02852772392585872,0.0617264604565435
HALLMARK_APOPTOSIS,0.08212363138946907,-0.05393932726909948,0.013259133708960208,-0.014157520788019741,0.029367926988877146,-0.03921658378320404,-0.07787632839965065,0.009857660638075744,-0.008018063237306763,-0.044976002794702395,0.13618367018968713,-0.015004126406314244,0.07072371765717063,-0.06225985286272984,0.05062770361122197,0.048018258637068566
HALLMARK_BILE_ACID_METABOLISM,0.02800751887975798,0.04331814073478976,0.03496667019298856,-0.01804703774170829,-0.02133649391049771,-0.10437451039060268,0.047404717807419366,-0.04689820298535287,-0.0441516538217327,-0.08356240332183729,-0.03766826135689464,0.05644971940491307,0.12819242031460962,0.05560356462342109,0.02427784483446727,0.04005000939412106
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04322545356222016,0.06134884056167392,0.0588138100116462,-0.03604886573755949,0.014151575345294364,-0.046377613897371765,0.006697857710736004,-0.007728873170701491,-0.17455233032812761,-0.035450975307829244,-0.18981361994148738,0.041767725786139735,0.15819486059174465,0.08080876546016792,0.022481944169808005,0.0604548178636386
HALLMARK_COAGULATION,0.09026778987212672,-0.026202119449715542,0.07094300337204973,0.004462031384055946,-0.008565546089974072,-0.12849419484357694,0.016191634745673193,-0.05489944121748671,-0.2249454534133648,0.05855927927581977,-0.15327721121615728,0.013630459065518755,0.12585764649382247,0.06425931453604519,-0.03612325094936253,0.007562757817086786
HALLMARK_COMPLEMENT,0.03153659078141604,-0.0390480545994875,0.03186297698534471,0.05119609561352903,0.007954027302497061,-0.05293526482673815,0.012166662721579465,0.02455311363154137,-0.163416824634091,-0.02691640426728553,0.043613583259734606,0.09914877844285942,0.10625177995048192,0.004521422235084643,-0.006975358138526884,0.04341648645257112
HALLMARK_DNA_REPAIR,0.03167760243762037,0.08610631720562688,0.07124774612458527,0.03818337140487177,0.07357645503298661,-0.045062566841089,0.04851972304334654,0.0029482325606808133,0.13007354913748553,0.014523829329051812,-0.0901401674694922,0.06952275208897536,0.1572523448316069,0.0805159821113471,-0.0016270716524029952,0.09136808169009598
HALLMARK_E2F_TARGETS,0.05053218447848299,0.1037824696421436,0.058249829375616034,0.012420693814790733,0.03575915998840001,-0.09012814197868868,-0.013221318338492037,0.01609170773137943,0.19754123585296574,0.0331257518726462,-0.0929672909753185,0.07623614343863015,0.1270560467257441,0.06105669223799182,-0.010185991482463783,0.04440450977917149
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0019117806682784663,-0.056059876871472944,-0.000982755517589702,0.009386859597223872,0.026165649584120994,-0.08258775488780434,-0.024716910637122134,-0.0012642657340568206,-0.18233701899783103,0.030364075783804033,-0.2130956305169751,-0.07238751022286925,0.06215337789247026,-0.0607254676740441,0.0013396858338174202,-0.020701146711525037
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03809948953671195,-0.008951258416414408,-0.03336266945792711,0.08030415445111454,0.08076545258012384,-0.08345766394984526,-0.02697987558886087,-0.016535114754991146,0.1520468068410422,0.04912342005501657,0.2172213881680866,-0.0726543791673684,0.12241781425559056,0.03536264687555826,-0.014693568409289355,0.05324424712974918
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06142735925938121,0.03272005321374572,0.050680948245981086,0.03234023393502546,0.026550120260687354,0.12233932405486089,-0.0048504917510347545,0.02926285389660585,-0.06082271205261641,-0.013678775319869456,-0.15685619051921543,0.07549738911549339,0.042577050520019276,0.0667389940310655,-0.01512741409174438,0.05126103649106329
HALLMARK_FATTY_ACID_METABOLISM,0.024295166429121703,0.018808790724490883,0.01211785941819814,0.014134937556212842,0.09291094128737758,-0.060486244876716846,-0.0069637507424375085,-0.010590981158212826,-0.01435911058110843,0.008152330343317525,0.1484139505754427,-0.05460744706009851,0.13684971390768666,-0.02848105633354819,0.02196251482296152,0.04706926795303404
HALLMARK_G2M_CHECKPOINT,0.008690608929025918,0.07352974791433046,0.06388056350914685,0.025590109843345265,0.017996150530895608,-0.0765419837873509,-0.02824342956901045,0.0015770994108016696,-0.0033393836509865104,0.004680310470329289,-0.1955322202353064,0.05652194348268474,0.10340006361936231,-0.009132438974736725,0.022020524905328895,-1.7924031430992893e-05
HALLMARK_GLYCOLYSIS,-0.0065574572625503565,0.07001499273145388,-0.006448325239325671,-0.0016335295713948302,0.08298801706406365,-0.05161401141105388,0.08232024904171795,0.044713533376227056,0.2152613388811414,0.05483102547741804,-0.03797374727247117,-0.02395339317788593,0.07483104530451559,0.058644237595654784,0.014022036530511884,0.12354056631430191
HALLMARK_HEDGEHOG_SIGNALING,0.09488872454389896,0.12028463952378642,0.03648156296350708,0.0642869731261523,0.06462571591875677,0.11427515778425744,0.033379282028037596,-0.004961526895880587,0.2398413454981502,0.02259215350569139,0.24527374187042586,-0.05247851185074611,0.07731930628583042,0.04141583746637253,0.02715516731142883,0.04171804335768651
HALLMARK_HEME_METABOLISM,0.034040438734293785,0.059249219936824464,0.046500643463615564,0.0692714933237819,0.057759123538351984,-0.0630697912937711,0.012862618171866697,-0.02161878714698881,0.11065494398927092,0.045331393388297926,-0.026517716533092026,0.08540427401294282,0.13020297225187089,0.06505546613845138,0.005615606286143679,0.0751813009130626
HALLMARK_HYPOXIA,-0.10024734050010062,-0.028915144755794937,-0.024264018965971808,-0.0320124502928886,-0.024923916003976518,0.07846676720217023,-0.033108285797516256,0.0006631280036759454,0.01666753596916808,0.02021142449147214,-0.1944037916997301,-0.0816368126201897,0.06783027584321649,-0.06877020539094632,-0.0026962197020340105,-0.08352283705801848
HALLMARK_IL2_STAT5_SIGNALING,0.05514942516392399,0.01992681263500668,0.05900630162282567,-0.006236197948570606,0.013828622375853227,-0.09853325151681315,0.06295794419997434,-0.027177443056943393,-0.07625296435494215,0.025441313920835443,0.013003569455585607,-0.0154594982395317,0.03758570983359022,0.056519588829662584,-0.008283270377188248,0.0683021198995005
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.000920702302752048,-0.06699182608671111,-0.0006841112436809982,-0.07016135749017056,-0.02267980640369953,-0.11227201983107195,-0.04676117164549019,-0.03762263398354172,-0.16787710034027073,0.07847430062966286,-0.23598866343176816,-0.022660255544215437,0.06681036015479254,0.04495313683991945,-0.0039878308996287,-0.019956109805719914
HALLMARK_INFLAMMATORY_RESPONSE,0.008081265553786144,-0.011016213567961123,-0.02506540845895995,0.050412202248868374,0.04912796643767937,-0.08895030001033997,-0.021845100920454833,0.05221665943735396,0.09262493138800819,-0.04266134642231701,0.04477379695838298,0.06964634543736932,0.08170126117736312,-0.0488421486275105,0.02724037031964153,-0.03660838258513289
