,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.042034782399228476,0.024735408300717122,-0.0028183222303776894,0.07801779445805748,0.1359417357465797,0.0730453664486985,0.01077827287007715,0.033822941099526334,0.15475718960359944,0.2289437406422083,0.1354667288227022,0.11585085785767506,0.12422951308039844,0.14731656449684002,0.0765502939029782,0.026971058960973883
HALLMARK_ALLOGRAFT_REJECTION,0.027427521196978267,-0.003487549549027274,-0.06441179847482069,0.13653097789635898,0.21781853753676614,0.15548037832994485,0.03449842127624388,0.10231918248600658,0.15787659908822635,-0.08228239157942269,0.06585578589940211,0.05043036683835713,0.0871212940721638,0.11723659283801828,-0.00974127220474084,0.038426446881254336
HALLMARK_ANDROGEN_RESPONSE,0.06752866738254507,-0.009861168933090018,-0.028945941234332907,0.1633368783211429,0.10594002054578211,0.15407016607465054,0.04579244575099481,0.08953582294444526,0.17654898764133703,0.09559453729580866,0.07495332207408836,0.0723015755902641,0.11491594442599229,0.13917583527292346,0.06365137201907177,0.10141231054105748
HALLMARK_ANGIOGENESIS,-0.03092818688685863,-0.032323820567617435,0.006719816638838574,0.15757776966088172,0.18500491792677815,0.11379673889057712,0.06518629147059424,0.12373317284693228,0.18396090047175917,-0.10538983560086927,-0.063333499591382,0.06438686862066045,0.03023066589467054,-0.08253967589904859,0.013583949397274895,0.13844046608501698
HALLMARK_APICAL_JUNCTION,0.054982845662290336,0.060087127820222186,0.016037889283358833,0.20429684961049993,0.19250743767692366,0.15950286173778705,0.04732840446437664,0.10395533393732244,0.16522136490726877,0.19968108354051184,0.08459402695746532,0.17609252485576332,0.10332097295719775,0.11624421565713833,0.1259540028136685,0.0702906454720655
HALLMARK_APICAL_SURFACE,-0.017149600515059336,0.02530500407140952,0.10166888376968969,-0.06420524935635545,-0.015209815208510296,0.12713728352520767,0.020579301507644913,0.11624258640298497,0.05553035149532705,0.21469025530140284,0.09949079484790677,0.08943047868999791,0.05082943563260714,0.10256618384292777,0.056824091640533786,0.07392478548071321
HALLMARK_APOPTOSIS,0.01675912880838077,0.03128673875124245,-0.01318538830655868,-0.037978064065166066,0.10464364518182918,0.21962421974491075,0.0025903073539535037,-0.05375826585574006,0.0036101012367058946,-0.013655776313695555,0.027190787856217667,0.07404630952459632,-0.04534836708444682,-0.004273895910426371,0.024592406847653483,0.02777963329215385
HALLMARK_BILE_ACID_METABOLISM,0.03127934053920367,0.04009625300932914,0.03125819914732292,0.0907932091273739,0.18040035006171368,0.172833588423682,-0.01099509504574217,-0.07627994952686823,0.13178535008131154,0.28660201351126774,0.12427503769797128,0.14384349740323296,0.13949748738124984,0.10171665376543457,0.0469108831841376,-0.04028445684389458
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05760352092337279,0.05408633116135966,0.019505682908936926,0.17041005361948147,0.07933149973365844,0.06364101557443805,0.06986758945791373,0.059518171112270694,0.15264361712175845,0.2148995053530376,0.14080410405405344,0.08462635597910809,0.11564634000737208,0.13064034034910563,0.08006720545006143,-0.014446338139988569
HALLMARK_COAGULATION,-0.02063880244369538,-0.007801324554090435,-0.08355879633991449,0.13907167590738162,0.15605771074788785,0.15388395130187993,0.11545667873106123,0.14912637843337956,0.11730201803209314,0.1665177460960646,0.040405001035042985,0.15520303663813703,0.08360512948862248,0.09255924299338295,0.007522706366610211,0.0938836763262487
