,UKF266,UKF304,UKF334,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.023594734845573114,0.17384112054162776,0.062115990249576473,-0.04955629705700047,0.14709999036195467
HALLMARK_ALLOGRAFT_REJECTION,0.04066138035868165,-0.2754693286946261,-0.08095685523842784,0.021554680024819365,-0.0002784161496680435
HALLMARK_ANDROGEN_RESPONSE,0.00399598151257381,-0.09445930467941964,-0.033342696825779075,-0.0368092307357437,0.09368685638036992
HALLMARK_ANGIOGENESIS,0.06729428012137008,-0.2866630089372601,-0.16098652433557756,-0.10949910080049081,-0.17426586348361342
HALLMARK_APICAL_JUNCTION,0.027267546903603723,0.034152939524162415,-0.08492703447465089,-0.07011661613213344,0.24489640471746427
HALLMARK_APICAL_SURFACE,-0.01823242809495904,0.21398573620076514,-0.06802730056048784,0.009358909781028556,0.0647723603312466
HALLMARK_APOPTOSIS,0.02010953814805212,-0.0337598610765555,0.09541177524012978,-0.018621702633314408,0.08172645455648422
HALLMARK_BILE_ACID_METABOLISM,-0.0020979663709914404,-0.012069453511263317,-0.03580054515096445,-0.03063258225173343,0.02148369190745646
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03359983053875024,-0.1800497241164869,-0.08027757204421837,-0.034372087612591494,0.085809704959978
HALLMARK_COAGULATION,0.012206021149750465,-0.29844039756032836,-0.0784765541615875,-0.05932474784662348,-0.04234863040783027
HALLMARK_COMPLEMENT,0.01827113790186062,-0.1515517533614825,-0.0031191761527291292,-0.018486531479147087,0.148707955925039
HALLMARK_DNA_REPAIR,0.047527826800597105,0.15859997563165693,-0.06982772310841306,-0.056281033502421904,0.21079274016117647
HALLMARK_E2F_TARGETS,0.041910179854352095,0.13972800368511454,-0.051962652170468644,-0.07910379574773424,0.1315768280153488
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.026695631662034484,-0.2556439716420786,-0.12628831873165017,-0.13111489638530108,0.12546374166015956
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0484287472156473,0.24985030511786352,0.15030304609688463,-0.0432920897842162,0.16144946548669353
