,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03245510020249302,-0.03924916599417304,0.02540833841691891,-0.028376974765395153,0.01426357206626548,-0.05775490734737526,0.022780499058081473,0.038430137669891735,0.02179133946241402,0.044955617661653846,0.014540217086059402,0.027911150848948834,0.015739532505362114,-0.012380494868077846,0.09479212320021133,0.053673327717455345
HALLMARK_ALLOGRAFT_REJECTION,0.05520648418852232,-0.07035904057845002,0.03877789542740135,-0.007156273179874394,0.03406286811036006,-0.03405878951435456,-0.01449993978097085,-0.06146497233359141,-0.04174233728497748,0.0017369133724088126,-0.043866457381441154,-0.043443934371005063,0.039938657380810524,0.019374732654308512,0.09223625628540645,0.03292622320462583
HALLMARK_ANDROGEN_RESPONSE,0.06633674284182577,0.16771829189652662,0.031284419297107055,-0.02722052335595099,0.034535437995001625,0.03477287656539213,0.014390603812626019,0.0033141512420246503,0.02221146436124298,0.008413896582178225,0.025111392582911965,-0.000915894704676439,-0.03864364392062734,0.051502484003374184,0.1499243699187164,0.08421720207449529
HALLMARK_ANGIOGENESIS,0.006876036265381897,-0.06954622436122786,-0.023569768817698688,0.030083184464443725,0.014438626677440771,0.046860221036982,0.004062976019621313,-0.042347154288437744,0.019215350435965298,0.01952622901512488,-0.026582633379036682,-0.04157191691006455,-0.04957944673034785,0.04101777439724692,0.04459541836157886,0.08860685255431583
HALLMARK_APICAL_JUNCTION,-0.004137754608340128,-0.03514706729537787,0.04558412779381083,0.023948049220552194,0.03797299174799582,-0.015526255908019489,-0.0005335967236355843,0.11697154907844681,0.05691688533413355,0.065184511553726,0.028101621287742264,0.04709877983321784,-0.056824583185471095,0.02427083106010558,0.10496626381910075,0.04467456116436606
HALLMARK_APICAL_SURFACE,-0.02915089582594945,-0.04941997454238238,0.049605153680469125,-0.030354276991786368,0.009911959981325177,-0.0457764970445467,-0.06693869584173892,0.03467880168152531,-0.011290424327514823,0.0001597441546818444,0.02339256230945411,0.012824534104959368,0.019654186832838365,-0.015694489089681928,0.07065076284790403,-0.02867170591161383
HALLMARK_APOPTOSIS,0.028927134136243614,0.0991459841224574,0.009799441027454479,-0.031634647161882364,0.04814427915702665,0.08313530259872041,0.021623834552348415,-0.014168918124495852,0.0974429946391198,0.03216390647343157,0.01970785825466855,-0.06839127231931391,0.04486824191196922,-0.006216180799057752,0.04668611741767877,-0.06758899663069592
HALLMARK_BILE_ACID_METABOLISM,0.023273250021401636,-0.0515137530970613,0.028776063889541355,0.045023123293156546,0.014364477543415691,-0.05079217591915622,-0.02593570141970013,0.0019878868632530566,-0.019876440485755688,0.08245151282136466,0.020904736605039997,0.009664059623840641,0.014150112023513729,0.03049858611278566,0.0821204310934991,0.03490921074701132
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0037600719513384757,-0.08899754613990489,0.07994032210726633,-0.019635052425625,0.03478021623753481,0.0662938623307198,0.03250768771847437,-0.035060992202482606,0.037016951484280976,-0.012393349644094892,0.014535777703837134,0.007050432435149158,0.058725179665698374,-0.03493472095323488,0.0817321104916181,0.06517452550993531
HALLMARK_COAGULATION,0.0491079390958972,-0.1269860628401883,0.0766018342103174,-0.02198498399409383,0.056849949527899415,-0.03915036867097078,0.0068158337772911476,-0.05119294016450766,0.0012484663306041345,0.05970424452627195,-0.00429127905203371,-0.009469880100846957,0.0317118040000398,-0.03264249177637307,0.11594852665186445,0.06253441692648747
