,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02655276175797151,0.06887392089095498,0.027896720098772934,0.10221200862939456,0.06549118920495864,0.015122662442760856,-0.0142478732251947,0.05299600397848817,-0.0008177829438615788,0.009069288649577026,0.03867953689312362,0.016687758512897017,0.07562371506953652,0.052306688043842586,0.15399188642598194,0.042942338421085136,0.10872536313851039,0.025386835793738894,0.04143783497959871,0.09901535786858941,0.1358038863576802,-0.023150561041347814
HALLMARK_ALLOGRAFT_REJECTION,0.02275652695664352,-0.04110409636043051,-0.0014357005462414822,0.09189655775168405,-0.009857361366601227,0.0845353182340985,0.06467059739441709,0.1147784958099565,-0.0022872126129694983,-0.05713385613391193,0.04424633199770926,0.04493677204587781,0.007488885977413317,0.20114559338817375,0.09972054715065379,0.04015322053400867,0.07016304417068468,0.055321994562597,0.04132740017677601,0.04130894726411877,0.04778373119997066,0.007861569660453645
HALLMARK_ANDROGEN_RESPONSE,0.023046254649906537,-0.05046458614431578,0.05894962262161594,0.0251919904138138,0.01594188280024319,-0.020098310629759423,0.09494019504192952,0.08962307816396997,0.018950277452164505,0.035038587948047636,0.04821910235298794,-0.00452039426824274,0.16485856023222678,0.099890288084558,0.08934931411753287,0.03310812820881002,0.07210661491208191,0.10280590469217567,0.03551428264134318,0.09047455538679844,0.07716310602737766,0.019243103233107947
HALLMARK_ANGIOGENESIS,0.03897674855058576,-0.024332746536942174,0.012627226714920984,0.042368793850182225,-0.01569867264669596,0.029774545600059026,0.07580645626591835,0.11185661640619869,0.008561091520149968,-0.007504253037961012,0.02707933507982671,0.07248692507440577,-0.1139267595165831,-0.11191853071505335,0.05705048827217769,0.02256408694100686,-0.07453634938861912,0.06942217686164813,-0.004178022540009703,-0.07205452971952334,0.07689224693881308,0.12363206360424445
HALLMARK_APICAL_JUNCTION,0.025641115277398843,0.06289894151656383,0.008022861927258472,0.09552632876449893,0.05435394584480195,0.04508982023380867,0.10676246215431993,0.09884577236636856,0.05408759065496397,0.0058886862044859765,0.0693157696667006,0.02460723617294751,0.09841244144987071,0.10217538114527769,0.15498993761360244,0.04263747158513347,0.11297991862226901,0.0015399737268823146,0.06726676917303076,0.08610351284743586,0.12324703153326658,-0.07532088504537982
HALLMARK_APICAL_SURFACE,0.010457071384754015,0.0742005231556365,-0.022062996625026504,0.07309023573528863,0.011099904541991062,0.008274470217358816,-0.00329058829103369,-0.048559216730820844,0.06268377062788934,0.0875711604143116,0.07682265764024801,0.05093940518888243,0.11173206962821844,-0.0215483521960562,0.13090691631783377,0.021308302539621543,0.08986659685545598,0.03976924722025459,-0.0038256922261629077,0.057039041378480634,0.11912623613390848,-0.09593210153483163
HALLMARK_APOPTOSIS,-0.0313714022451585,0.025159002930110818,-0.02584194155841725,-0.09532595625833339,-0.020459694878423938,0.0036130050027185978,-0.03773943726897157,0.047105543478033474,-0.02953408509566313,-0.06113304001485358,-0.0743802597411109,-0.0503755048260346,-0.07520222539907208,0.024311135831526113,0.11279216586599689,-0.0018149388513977191,-0.07715884858923167,0.02773681775006732,-0.011789314328199716,0.04023360990340553,0.041728136868173164,-0.09966262459200863
HALLMARK_BILE_ACID_METABOLISM,-0.02268474958964743,0.06457224117468256,-0.00015261460174325307,0.09590688656144125,0.04251824407027002,0.055430344362742204,0.0597951424161656,0.08716616165093834,0.024160719084675507,0.059154152600090236,-0.006332529418487841,0.09116588190365342,0.11104388535503049,0.04689078565846184,0.12546407773950605,0.020315370023565347,0.04553299155166356,0.13789235696498292,0.025747841819672462,0.1241250114747749,0.10862602510994063,0.15105079054805018
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.010583628344433584,0.024761231460366937,-0.0073294564756848845,0.13736414946853745,0.05669673941774253,0.03179915772410619,0.10119506244452679,0.06289295779062223,0.004444702740264481,0.023179875982963935,0.06166029910510484,0.05791380398443117,0.08178966527509382,0.06909966778677795,0.08099806461531206,0.03473432264785414,0.1085455891808733,0.06083222836179868,0.03161680936030466,0.06586720355695626,0.1375786910743624,0.056368161383194094
HALLMARK_COAGULATION,-0.01844979089142981,0.04412004040275591,-0.07003862606954894,0.05648872811377392,0.00792541029898049,0.01019134093320681,0.04999900471875676,0.11011420654127838,0.007371083695371136,-0.046499926476620615,0.09961658925077913,0.011013296708003564,0.10802055018740461,0.11090212049129664,0.18458943950840254,0.040502135008683916,0.04330914698671257,0.08020108171376544,0.030950404025235197,0.041291783015366186,0.10704000588505645,0.0941663233586438
HALLMARK_COMPLEMENT,-0.06397129008596768,0.08412849770426696,-0.023187844147838622,0.043912115682999776,0.05517255940876227,0.04605039229250807,-0.007934240417184013,0.10064030529077518,0.005855514916046413,-0.06578987514288799,0.012795220077338456,0.005428781419191157,-0.009443928272272504,0.17004104399399422,0.1195182281701912,0.019549158778687237,0.07386497107651427,0.04656214845752611,0.047083772301789374,0.10159555832044967,0.07408075141011539,-0.07198873761623187
