,UKF243,UKF248,UKF251,UKF260,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.053927569494036424,0.03553991296637773,0.029911312836144555,-0.1153749536987147,-0.02407028370525399,-0.010607761832446598,-0.014912904526629392,0.06829682461615631,0.007917261859261861
HALLMARK_ALLOGRAFT_REJECTION,-0.005271950051013412,0.0230560664470536,0.061285871610594275,-0.07145116800716562,0.045462465909330965,0.15592518845139647,0.0499801016660356,0.07592079793345383,-0.02804065267311452
HALLMARK_ANDROGEN_RESPONSE,0.060823555550562076,0.011858712020940241,0.055780215356331916,0.019888396179582664,0.017559969541877052,0.14749525774878622,-0.03752481154876885,0.09891390619632102,0.005423330403990754
HALLMARK_ANGIOGENESIS,-0.01572666632400468,0.00937084400542537,0.04257708574103483,0.09822633713771112,-0.012495059835564745,0.0871613004744801,-0.001964932492488083,0.02867308903685409,0.012581822649005972
HALLMARK_APICAL_JUNCTION,0.06076221814915789,0.05566460256620449,0.04047491575516938,0.0038192456782311333,0.03215387774552356,0.1052114803162488,-0.010422976784043433,0.09452400723416045,-0.017090183419428414
HALLMARK_APICAL_SURFACE,-0.02952751758836226,-0.0047298223547038885,-0.012863935937821293,-0.08746902613998432,-0.05640103486720158,-0.09618200874538768,-0.04268229231862278,0.05585517367027931,-0.026582501006786816
HALLMARK_APOPTOSIS,0.016256917390470856,0.016993992744622228,0.059938508839746815,0.16763171745235037,0.02586814713033893,0.13249720392384554,0.039420099673341265,0.05482561109145815,0.07708813101089318
HALLMARK_BILE_ACID_METABOLISM,-0.019984151320544714,0.00010185212832604246,-0.04148806943095262,-0.16125617038783968,0.001168066582562528,0.020093669151627434,-0.04118860641332477,0.051906984677899975,-0.043825277138941576
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.019221288907910125,-0.06470071907910424,0.05600928082099744,-0.07070921738053261,-0.029108882601297608,0.13594203185090742,-0.03343664965392818,0.05432948929392683,-0.06327111739310297
HALLMARK_COAGULATION,0.054967222835263174,0.05564223431542284,0.06749468131696429,0.0828413238182949,0.01851078714865381,0.2034904051052022,-0.020246756334526425,0.11088358092863847,0.036218695471138214
HALLMARK_COMPLEMENT,0.007140198746465734,-0.04574067808078044,0.013651107160357286,0.0583781990137404,-0.017937298121725617,0.10416670090700804,-0.015655041456277535,0.055331177026586756,0.006882453128103963
HALLMARK_DNA_REPAIR,-0.0020817006105333788,0.020196775802745467,0.04659177788124829,-0.06915080798969994,-0.009359597172251868,0.05552108016927348,-0.06321319290174804,0.06274453129399093,-0.03552785435507679
HALLMARK_E2F_TARGETS,-0.01449063882219304,-0.016443938802792192,0.02347754910823744,-0.10826987688541864,-0.03808831417806865,-0.05993187125328452,0.02529954897228589,0.05337595527092214,-0.059864626640943164
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10259752848619334,0.07706090189254823,-0.0017986692070020174,0.1574384070718404,-0.012518341103691948,0.19190685814837083,-0.028047856178008788,0.10183256367921834,0.01693739758826818
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018356072058576502,0.022319225392994246,0.012991965409029605,-0.01264313599357215,-0.038442978262214184,-0.07344894588705993,0.015539206134604784,0.018099341822783235,-0.03666518164655066
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.037278680407893276,0.044397724779654736,-0.010151178204897707,-0.03818991634285976,0.03570375028195509,0.1272639042658688,-0.019785160418191422,0.06956338882125916,-0.004037443291250741
HALLMARK_FATTY_ACID_METABOLISM,0.013712700267169193,-0.02268127636244056,0.04110537636545846,0.08491863246131945,0.004662747957153304,-0.007144106069523908,-0.01887665764970882,0.018031379055701294,0.015327247139491955
HALLMARK_G2M_CHECKPOINT,0.04388886828134567,-0.0002539323932460863,0.08886827990508754,0.005128698591086431,-0.0053800267826804105,0.07109758785075414,-0.04052669175044899,0.08889263585346922,-0.02337595342109705
HALLMARK_GLYCOLYSIS,0.016021087452034528,-0.03556889692682302,0.004280958514755415,0.10146604308956962,-0.051728949374351185,-0.04942871193506185,-0.0043034083304222025,0.05481421711745729,-0.03320927808152295
HALLMARK_HEDGEHOG_SIGNALING,0.01683258103241864,-0.0207736799896518,-0.014376986593423234,-0.05460437752608694,-0.01497343158570016,-0.12348402349821824,0.009711421333816311,0.033069852439969905,0.02757139674122309
HALLMARK_HEME_METABOLISM,0.029470463636866853,0.023024247863620898,0.05543225755281697,-0.06238863516084265,0.03157110687806702,0.00439256350233426,-0.055462105418602956,0.057585882732493286,0.019634569798361628
HALLMARK_HYPOXIA,0.07986814214167405,-0.0027212821726456064,-0.006061468403885111,0.1362947254718374,0.009021268962413492,0.0802940308123559,-0.0007169620076189107,0.01270222949307502,-0.01870336364137031
HALLMARK_IL2_STAT5_SIGNALING,0.03916533592828075,0.05051123055863691,0.04559163070746322,-0.057022043784649756,-0.024202936532889303,0.003173841942291275,-0.05712546382141767,0.06091520814941062,-0.0493409454824126
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08524019681737834,0.018320362666857746,0.09225707809809788,0.09777180403010939,0.04761505117651421,0.16127993885404962,-0.014998536759720016,0.07350942084830749,-0.09205898354625497
HALLMARK_INFLAMMATORY_RESPONSE,0.043523045646238066,0.020540036964727296,0.04409031071999845,0.12756533739584633,-0.026732532023586233,-0.04705361302351243,-0.05158898201482876,0.047557260254211586,0.01730120356776694
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0006508201733381029,0.01249574049248157,0.06326735197613907,-0.13020422348795938,0.054491959879256126,0.18517550494562476,0.006834532830324892,0.07632613700506724,-0.024023242686571966
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05238435057895284,0.05002212697113501,0.08343027025000381,0.17424042494289577,0.07159695490011694,0.19798755842796448,-0.01423692122418494,0.07754715450051554,0.03920591152834406
HALLMARK_KRAS_SIGNALING_DN,-0.002489533080540838,-0.01995472546245923,0.0775762146745419,-0.14677113870904246,-0.0016074038254622006,-0.09424399355171867,-0.04744976803707547,0.050497436549682306,-0.013903579866717959
HALLMARK_KRAS_SIGNALING_UP,-0.0004199061942363495,0.012652687774078481,0.08370450221256572,0.017949533580736837,-0.024928445866685488,-0.06769844091162747,-0.05144266407260282,0.09319469426197706,-0.02069240881369706
HALLMARK_MITOTIC_SPINDLE,0.002498099980358419,0.03596304183626641,0.07721716335858288,-0.08118355399295775,0.030196884972217744,-0.04466715861842714,-0.009334424745849543,0.0775232169869664,-0.02313876572496627
HALLMARK_MTORC1_SIGNALING,0.02529657396835988,-0.011309832218573034,0.04623744852080224,0.09340541911092803,-0.018511566881016146,-0.05505869532640402,-0.021118875630724947,0.052770888365019586,0.025842321774610235
HALLMARK_MYC_TARGETS_V1,0.027466697795328187,0.003861227356658609,-0.00011948229782451866,-0.043611883501413505,0.016478399619148824,-0.007488382679029219,-0.0331686534900487,0.06095772606924855,-0.026538307857250035
HALLMARK_MYC_TARGETS_V2,-0.0008153446820778114,0.049265553221981624,0.023791048740182123,-0.03336653891242712,-0.021157845125408744,-0.02378392292467916,-0.03002656073346208,0.03425190145220094,0.014129043816413932
HALLMARK_MYOGENESIS,0.0070599180880817234,0.05916182642505119,0.039070453329143336,-0.0577841703494998,-0.012075351357874539,0.009076515464700454,-0.025613521327554428,0.10096129844171756,0.026874468750750065
HALLMARK_NOTCH_SIGNALING,-0.030154438513143846,-0.00098994022549375,0.01885122784822014,-0.08364911702230098,-0.002055793252268504,-0.05787788366220064,-0.03737539489237572,0.0519574271622037,-0.06729354299331064
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.018392573456958144,0.0029335224827934233,0.025993870294624244,-0.12254550414589502,-0.048211799468539984,-0.07549796493580561,-0.06774489362937748,0.06412807909284095,-0.08977488255689473
HALLMARK_P53_PATHWAY,0.04704092696282583,0.03285502077294141,0.01272644580836451,-0.07599066714074901,0.0030588295491026274,0.07246407472331443,-0.021078902558861065,0.03843875851723293,-0.055663646651754904
HALLMARK_PANCREAS_BETA_CELLS,-0.026064272275844767,-0.027495336369488588,0.036553411250950824,-0.09504563710861236,-0.013317473262207821,-0.09216777394351125,-0.05331299203751403,0.04666640626914334,-0.029265832455160724
HALLMARK_PEROXISOME,0.015609604041544066,0.0007840462285439887,0.04095314487399801,-0.0756630005223984,0.015232834928273917,0.07430642337857422,-0.0665598655629711,0.025797998299363804,0.033302639913077234
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.038471585178473613,0.03643417930195744,0.020844655834557486,-0.03404771993465829,-0.0212787015787864,-0.04920620058698011,-0.0270074824977078,0.09396508394582158,-0.005068455241123456
