,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04028494576956856,0.2705707466362739,0.0782850611680694,0.12482253284904879,0.04684096125879872,0.0716437604881565,0.20680864152145342,0.029897232639917448,-0.046505869671163436,0.03309368739515643,0.0028261178556549895,0.10221582436929494,0.08682599735435363,0.06509240622000399,0.11269000144957919,0.14771411852604543,0.1689521627540028,-0.04647408213561604,0.04555373131277043,0.04784766188761037,0.06464970610361205,-0.09061332655562197
HALLMARK_ALLOGRAFT_REJECTION,-0.02996218834956303,0.07085448818643608,-0.005751246915065886,0.05928791933000967,0.06913613171949311,0.10607989507176893,0.12212500177707024,0.014938315677017349,-0.059316370076592725,-0.009698701515859677,0.020881384281869624,-0.09036478160009936,-0.0133939975662143,0.10258580784988496,0.10289383364182163,0.13846928369832592,0.09184853551996154,-0.007318246088432105,-0.09975232836232167,0.04276121871373083,-0.03878503143787881,0.0019062489703595658
HALLMARK_ANDROGEN_RESPONSE,0.10828197394799158,0.21808022995782625,0.03824523006448866,0.08190308141194372,-0.0030089730517143544,-0.02824257235135366,0.13769191317757282,0.03464902554627344,-0.07449200252335451,-0.062358265950684805,0.02117192568288854,0.0003829121190744227,0.02501868367939484,0.1356704113112776,0.1085880190921446,0.11333646379845272,0.12317202467463575,0.009224063358873134,-0.05607582372914467,0.003248682816015952,0.038142146234659884,-0.01597335693726411
HALLMARK_ANGIOGENESIS,-0.05460466739037267,-0.020771176301420127,-0.13449098210164415,-0.017191196235121775,-0.07224606337276607,-0.1540853007240312,-0.182477214209598,-0.03059697782182284,-0.09144662775601221,-0.032132828322740316,-0.018717803745906154,-0.064907178615302,-0.10278574782922709,-0.02297902618529049,-0.05178001956249009,-0.058704293840492305,-0.16358777684238363,-0.11846411018453314,-0.14178870377737207,-0.002828167058289359,-0.0894574773865615,0.01616187256849607
HALLMARK_APICAL_JUNCTION,0.04282785579567768,0.2426946881940389,0.042041446298465984,0.15185176382836355,0.006616747511215182,0.015056076379390758,0.13036435447865477,-0.035107454451908375,-0.056106903545345053,0.00685612298087465,-0.02074504079119109,-0.006485635453593306,0.028144166491704137,0.05097899689932891,0.11336994466434162,0.1204589921777857,0.177936211039059,-0.030474007842693444,-0.0151420425200622,-0.002237490032533709,0.04454682247897542,-0.06780465104754585
HALLMARK_APICAL_SURFACE,0.09193646794701532,0.2703869962213767,0.1452511080099002,-0.017677404335564688,-0.03219270061424503,0.01246624898373562,0.07098342593056788,-0.016691048379614094,0.0495674103548922,-0.05361976468666373,0.014456116853781495,0.08162491401354743,0.07472072495572422,0.17225101148623675,0.11194549089627857,0.0840507548286453,0.1571055837130322,-0.008708162455965118,-0.008868492395642604,-0.02715340152800967,0.053107836615283045,-0.03186037626830521
HALLMARK_APOPTOSIS,-0.00777006400859804,0.05520051521571151,-0.05252363255646677,0.06455431683501887,0.09865367205601928,-0.02438186142502873,0.0028523415194007208,-0.005275855754085632,-0.017518038778603546,-0.06431497786661886,-0.04852294547191445,-0.06820082509494614,0.01614800663564524,-0.05979238998067332,-0.012268110200682384,-0.06582946634017943,-0.059360219996823005,-0.057798241419193735,0.0035509883050792927,-0.01274688463511663,-0.025617715881298776,0.006495032057870056
HALLMARK_BILE_ACID_METABOLISM,0.021822366064566685,0.2975300529852815,0.09682715864745207,0.042660472296264754,0.03245659726190774,0.04382431941843919,0.09148855183097371,-0.0339058354852757,-0.09057838235069134,-0.007803385150265725,0.04388836632059611,0.025162949508378784,0.07779611913165539,0.09089285106879509,0.1636274898067847,0.13092934285284008,0.17344635603035297,0.06579362304940586,0.027458770488097802,-0.05611684863647431,0.09440081325634932,0.03150154997855433
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03510495623801181,0.3062173955111405,0.060074587627155326,0.12970854331929035,0.10611777970158262,0.011838176207384945,0.14162463536746622,0.018795681529291217,-0.08266924995360651,-0.001898654491054716,-0.01633587248417996,-0.0320518750054059,0.03971840150572678,0.10795879171741202,0.13826081310001798,0.13043537631507215,0.19238776267496918,0.040889647127361865,0.09268569751032961,0.030719346225649036,0.06160786374664099,-0.008809867576729488
HALLMARK_COAGULATION,-0.020124707237062087,0.18932907886104905,-0.011995238470749455,0.08281729862156136,0.07601308844695238,0.05097899508979222,0.09408123819009391,0.0482179187338031,-0.0789105367706704,-0.012251677932866484,-0.02165254005269761,-0.09378525849880316,0.0016330652408927406,0.08290654861059293,0.12780109795586772,0.06404785450432211,0.10183881190341663,-0.10632631612575766,0.03579448790205112,0.01806557904341669,0.03625705160684006,0.07458707057121007
HALLMARK_COMPLEMENT,0.016891197584648188,0.14400029678212664,-0.015191284129138186,0.021879756822384255,0.01650388005771849,0.05198691068777278,0.153247275945479,0.04428525606178581,-0.04594189389558506,-0.06053635760532744,-0.007505807013654762,-0.04749551577311566,0.06606217730743166,0.08029529828856222,0.061401509579917066,0.09259435329800078,0.07328766653267256,-0.05133281800156398,0.01029697911906801,0.007234688357106262,0.0857004018043262,-0.13618100101404923
HALLMARK_DNA_REPAIR,0.0662829699307981,0.2575878870971052,0.09858977788596351,0.15231928726394153,0.09173139526658959,-0.02548736732830384,0.17238630471712232,-0.016234776559656827,-0.03455960539215834,-0.010374067370293446,0.022033907623182213,0.024096076917311443,0.05234981112090576,0.12100517457260915,0.15516694538935052,0.13774417795660862,0.20282586353807205,-0.01784457851316723,-0.017947043086894016,0.03556178038075288,0.0700583817338988,-0.07877423522046605
HALLMARK_E2F_TARGETS,0.05996759895921729,0.314750905290473,0.12881099931706086,0.11539346689440239,0.02871337432014029,0.054686444096072914,0.15422390912791714,-0.014536206406344326,-0.06911632596468503,0.012290614001295089,0.013328877771722055,0.054053468633987564,0.05491124388846196,0.09909125670042479,0.13002153258097587,0.07736527505032732,0.046597261482713405,0.006056992812360886,-0.06511228768603289,0.004701900637334848,0.09467458904095526,-0.07712965657628648
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.021794088494047563,0.012048321287822336,-0.12830503463505671,0.038110953044794636,0.005506769988315929,-0.11674223579040757,-0.043002391150126926,0.03385736672011021,-0.051721712746441974,-0.04792940346543816,-0.037381352326296295,-0.060064342536488305,-0.06510421413250747,0.004431399007304057,0.08375050431083607,-0.05157973367894522,-0.09858548164486344,-0.10375967423762855,-0.13157737082823953,0.03665642077264476,-0.0058972700151111055,-0.02006121032158202
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04404075174998882,0.05390469829848729,0.041443815493031104,0.027696654036074686,0.010120659319091674,0.05986134517074714,0.1828611264251275,0.05566462276336647,-0.021737613530033253,0.006431383707476632,0.023514994291554684,0.13060520483080348,0.05337691255720369,0.0165261002929819,0.08582948500020181,0.08203941437983113,0.10111067670057404,-0.04917482588636046,0.034714233226158596,0.015577606212030776,0.047039871462187216,-0.10746717641451761
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.011016364974260893,0.32840502349679845,0.025694682017999335,0.027896242520828257,0.043115072937405484,0.028788144227008934,0.05264980525412129,-0.01387077201923036,0.09187090303897123,0.013745368014482258,0.017173672803871883,-0.03040351886461527,-0.030637534977698236,0.026966258941348673,0.07165963170773974,0.12387632591875483,0.1718156854581774,-0.002926632848349761,-0.04383894961600525,0.0004828390134901828,0.053805084054334415,-0.12307779403916035
HALLMARK_FATTY_ACID_METABOLISM,0.013268694624759908,0.07970321894357735,-0.046811200278557924,0.029353788789773155,0.03728448422205052,-0.08068871669251262,0.039163818778760746,-0.040093312808973214,-0.08767331469737756,-0.023639663340877876,0.01416284386667549,0.04038593042792637,0.03521527076564127,0.07572740467045194,0.04009721122776162,-0.051718383264502246,0.026893430152530068,0.05829374086723637,0.0059566861480652294,-0.015771038094929447,-0.031724166106177815,0.05006164521103796
HALLMARK_G2M_CHECKPOINT,0.04681577511258432,0.12076102053140432,0.09243730519667898,0.1200000023267976,0.07146721613619941,-0.014443924856036374,0.014295092252418762,0.006249462102715755,-0.054942594477952515,-0.03451373074792775,0.00328400711937281,0.020744370255657188,0.008332439279793527,0.04167861551002053,0.15793806339276786,0.024444128358055477,0.04305989667900465,-0.030090316235791247,-0.019428590723849972,-0.05162065090301199,0.011360427442280826,-0.006547700927201931
HALLMARK_GLYCOLYSIS,0.07053573343541336,0.08282952810966802,0.018881861918930307,0.11627510676720239,0.016390495498067547,-0.07894065878175953,0.023870088853522015,-0.032110256550745196,-0.03572488511346817,0.01665238383190925,0.01612891444838853,0.09803827821561634,0.0619027759038461,0.006911814657990919,0.05848958727752299,0.04569558910096973,0.1106230870296417,-0.004141309404454911,-0.08065931839284207,0.017417279542745797,0.038509630709904506,-0.07022735626104405
HALLMARK_HEDGEHOG_SIGNALING,0.08740259095148555,0.11937293610271531,0.09418746384299001,0.08949336108174431,0.03692815912533836,-0.014730864700015634,0.14695318060647802,-0.02189997230780025,0.13319988891718446,0.026098234488274155,0.03586825744665784,0.11399820750710028,0.11330622352384638,0.0028270396839293133,0.08662916997880517,0.026415529605002423,0.011268076421995092,-0.042824639744762014,0.047920746823431004,0.01730796014296733,0.07626901311052313,0.03155248205163886
HALLMARK_HEME_METABOLISM,0.003949254665495008,0.2466344581135683,0.049568684162657195,0.13829260651493996,0.09884680853010032,0.009856851210226066,0.2010977700169279,0.0154004230843293,-0.05317995675819411,0.034458775396435895,-0.02188795418149596,0.0957619093725326,0.08003298551139257,0.10976961651419971,0.1519687806120737,0.12617033198161162,0.1962197019760966,-0.03859910169478972,0.04697352305959368,-0.033015321903774854,0.056592207027773865,-0.05630469533625231
HALLMARK_HYPOXIA,0.052363192538323555,-0.3054980808840414,-0.0943754713627273,-0.0368107788434474,0.00023236093232582676,-0.07630251419637199,-0.11888384300940986,0.05920260511748989,0.07512254111749472,-0.02983611299662783,0.06597582539654556,-0.03255271300905192,-0.09069198037985653,-0.10779752236176864,0.0252200852766024,-0.07004539230172631,-0.054198686500425794,-0.024350711424805202,-0.049225338028042534,0.019767086743489804,-0.0623296402221244,-0.1066902844353025
HALLMARK_IL2_STAT5_SIGNALING,0.06516906715945628,0.14098439341907226,0.0008617382221493624,0.06290703440694198,-0.025353066601072883,-0.06245778044625732,0.16511593215134066,0.06261767619881058,-0.06665490014332702,0.014236682701159662,-0.007506776055625377,0.01978375075753811,0.09773759936805809,0.03462245015629187,0.0916234284338591,0.11662003337936291,0.13475240315521447,-0.0033997843812314486,-0.01639147665093647,-0.006171087116175805,0.028386154723298467,0.01813405702048644
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05763260638462645,-0.019317018987601346,-0.14963483733303226,0.07661116038958667,0.025400446665860145,-0.013829038711461924,-0.0893685220520586,-0.009138419428421531,-0.09039480338957964,-0.0159619182348842,-0.005557351931027935,-0.08397301763691563,-0.09497174970364386,0.05335240188711609,0.03966090861998416,0.0061070504160899465,0.017143969289171463,-0.06373194793350735,-0.09219040811701788,-0.02323585475316988,0.052541532982216366,0.14004782091932358
HALLMARK_INFLAMMATORY_RESPONSE,0.04165948561505133,0.12023386649680425,-0.02149075849431009,0.052866197003413634,0.0157719433846569,-0.026367480333581852,-0.0238142685756819,-0.0490661794043239,-0.059471785856802226,-0.004466328375415375,0.007889974522016624,0.06691634443721804,0.01403027545663212,0.05976614187242012,0.08199742969887969,-0.002182311159570759,-0.0333388248126161,-0.04562815246726325,0.05524495079401549,-0.011150648764215593,-0.04418863387540844,-0.02687817744288906
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.001335439126574032,0.3157105390331549,0.06145896146126244,0.01610148553606208,-1.3910953720871004e-05,0.043190414246187143,0.1878062177528405,0.016418246895199284,-0.10202081649997778,-0.03590333780443333,0.05225981364876834,-0.06829059327117772,0.0311007801440943,0.05710654855075763,0.08622027429457668,0.1344036919144591,0.16998963421061045,0.09100498610114457,-0.03398776969643227,0.030151029986211712,-0.0030059495861467656,0.11514542707245554
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04039239772420251,0.09100172674479463,-0.07538417044453485,0.03641968650192492,0.06315366725228987,0.03841442665670317,-0.11264729564651008,0.03782483824458998,-0.061335833000001054,-0.1323946511992351,-0.03994859430117765,-0.1013078796480556,-0.04597213750517159,0.08496933523110838,0.05582154994089731,0.0057335315282268234,0.012884014353714513,-0.1394764320170605,-0.05446458640003749,0.03976151398011687,-0.05564889751216691,-0.10125593267841111
