,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04325320805461,-0.021136138597458554,-0.03381302243138296,0.021925361548653557,-0.0245406048528551,0.09740162984483822,-0.020255472762436146,0.07004906926428411,0.010968400879738563,-0.006585938123284412,-0.0733006405885771
HALLMARK_ALLOGRAFT_REJECTION,0.07260273626966253,0.07286853237152759,0.08054161307669129,0.07028585625475403,-0.09261944545945111,0.025690020128808323,-0.005985832905984373,0.02179216164234226,0.004974683518871661,0.03300710845516028,-0.046876620255964827
HALLMARK_ANDROGEN_RESPONSE,0.06639053918481734,0.08129747801737776,0.15533878440828977,0.13337024667489894,0.02029708387153738,0.045463005650793614,0.0930089413645324,0.03132506343021623,-0.051845089112343874,-0.050885978846772595,0.12271481105574131
HALLMARK_ANGIOGENESIS,0.08758291352291096,0.061198780919288175,0.13431124364247113,-0.021927929048013342,0.026382959170340045,-0.08191850087469704,-0.09430545601969727,-0.04074705226318208,0.01688437001569022,-0.07655435075340153,0.022389345791204912
HALLMARK_APICAL_JUNCTION,0.08396717700626566,0.04506200900703066,0.03970825276826949,0.1052161834899366,-0.04960680579018511,0.059601201292717926,-0.029365328866008383,0.051184176050506486,0.0008172903592155315,-0.05903015536906879,-0.03505369131104928
HALLMARK_APICAL_SURFACE,-0.00627486844767031,-0.05817647083595173,0.04468541466102841,0.141333748910018,-0.0896865930631334,0.035812665668960526,-0.03558054650263002,-0.039315562933251835,0.01375426101021091,-0.011623716182209354,0.04235964227277684
HALLMARK_APOPTOSIS,0.001503126512437688,-0.016911006989689763,0.04150777333190754,-0.04954829201291708,0.021734527856018877,-0.04433047817635095,0.046910255024815155,0.02120599281080897,0.036912151426998135,-0.05283514843957167,0.040549676392417126
HALLMARK_BILE_ACID_METABOLISM,-0.010606580340152997,0.08181095152997422,0.05719349848279583,0.06429695027964334,-0.004624790357568435,0.07407289217457103,0.05531331212251007,0.008346585304696851,0.06106971646268559,-0.005527839002394025,-0.10228833486467244
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06355691215764322,0.06582296801184083,0.13177725049124198,0.11696487994305682,-0.02357991674557617,0.08176285457544594,0.07936993304973775,-0.024590563781631044,0.030579647661968343,-0.025051352838381353,0.08709268475985378
HALLMARK_COAGULATION,0.08089295274072941,0.07863481668970276,0.12825145030728813,0.07903148586070954,-0.07451215390381591,0.0522720953387627,-0.01644547952104264,0.03148679415097226,-0.006055049870292216,-0.06423035782406016,0.1176374696777535
HALLMARK_COMPLEMENT,0.06480585357787079,0.05404455422208301,0.13652326030088902,0.03470370296083465,0.03841907669863113,0.02718060900572907,-0.03564983606999946,0.06778609954818735,0.005177205332989255,-0.06594198730851222,-0.008366628441375697
HALLMARK_DNA_REPAIR,0.04508091826856084,0.013404246973194681,-0.02292481959665194,0.08348430690845154,-0.041132373704742174,0.06877752057532455,0.010470635339006778,0.05037652407766835,0.04322407894175005,0.03037739155412314,-0.029741132594564436
HALLMARK_E2F_TARGETS,0.0652574203848562,0.02439056987934622,-0.054653993910148004,0.13278862819534837,-0.011815967525989166,-0.055746473579550815,0.007842609033029472,0.020459264273122932,0.04582647930014354,0.020842069827398467,-0.12803948753207817
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09308246763770411,0.040671373204573404,0.11468465933968383,0.07097528811969667,0.07836058590363454,-0.1069502442280277,-0.05380169359382832,-0.0006207631103260719,-0.000630872928052714,-0.10345544836929278,-0.028867201414005332
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.027354388588953536,0.02258239467188708,-0.024676815036544272,-0.003829919653877863,0.08129721101117729,0.03637789988354271,0.0033346806662846954,0.06492145506003585,0.05709705670820668,-0.024996335397003945,-0.09587934712705831
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02022346567413818,-0.07415633194791951,-0.02001773348879915,0.008522311850542082,0.023863690242070395,0.022814445112060044,-0.04320441382605858,-0.054359967654620894,0.01151921889182012,0.00906183978207066,0.04812138808733717
HALLMARK_FATTY_ACID_METABOLISM,0.039220829819213765,0.08174854772994222,0.0981466337147799,0.004327741804827885,0.039306258448617286,-0.06416627772216708,0.06433465526246752,0.005642747262677149,-0.017340627845958224,-0.008676776090830271,0.010882599080235892
HALLMARK_G2M_CHECKPOINT,0.08472696798466522,0.03596574261266512,0.08422603769199534,0.1048715693795391,0.010301408503912672,-0.026068645698385153,-0.01434479335522668,0.04442725107214947,-0.01723105294506293,-0.00033621803881749685,0.06354476492910051
HALLMARK_GLYCOLYSIS,-0.012633061796014715,0.02964321155733211,-0.054572981406450574,0.007320884777645428,0.027565909178052305,0.002207800347305958,0.029256906886146752,-0.01668476544535052,0.0031827383553991845,-0.03225719306678553,0.03449855681262395
HALLMARK_HEDGEHOG_SIGNALING,-0.08678783347394757,-0.10858810013902205,-0.0909022663026251,-0.04111005497254847,0.0909279790871035,-0.054186120305748056,-0.033344652890310515,0.06466293424728081,0.024544211741390824,-0.03905817869305383,-0.051502346833988986
HALLMARK_HEME_METABOLISM,0.013381709504588888,0.010233423595679364,0.05227816486838986,0.046093257488373916,0.039406153280620165,0.07082983890890693,0.009451615977497649,0.05823221419225697,-0.01732172147018706,-0.008568293376114316,-0.056419812630367806
HALLMARK_HYPOXIA,0.004510589532624054,-0.09334692091545321,-0.03484273344587343,-0.05516588706534106,0.14401332714612777,-0.07382687569233884,-0.060106893793055345,-0.055156250916207974,0.04239775993901506,0.0008527057957481954,-0.07756302111734037
HALLMARK_IL2_STAT5_SIGNALING,0.05751089759953426,0.059120409396341764,0.09216832149926146,0.04850396164832527,0.02816695948702858,0.005194434571134988,0.03427031076870041,-0.013977315663529336,0.0328358603927496,-0.02680498921508509,0.06777411211251382
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.040974722941174026,0.08488246810896526,0.11783462122391458,0.029429633997779016,0.03215906207138009,-0.031101357596224313,-0.05447040018886135,-0.010708439068290549,-0.013105797793922003,-0.10451161419573476,0.12361884988963132
