,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.011047460954374337,0.002404308042256084,0.014324924993913326,0.14746757119303924,0.039493829712079716,0.11682280361015465,0.09170557813636676,-0.10776732014704055,0.06022001126459302,0.014043882783898617,0.11891228631677521,0.12785511321943935,0.08062907478404152,0.01615393224294263,0.0016872534762520917,0.06734883042861921,0.011625128934030773,0.14357152582259686
HALLMARK_ALLOGRAFT_REJECTION,0.10887638351290377,-0.038332823410636985,-0.03301620934914391,0.12357191199774945,0.03521899713514032,0.0848129703114033,-0.2157548932509477,-0.25190165742504705,0.051610085330180556,-0.06948461977718742,-0.26627475597621636,-0.09682277706057717,0.08277301890338326,-0.01203197905253183,-0.008672676489146457,0.1627725814906055,0.07929736893769625,0.02387995309734322
HALLMARK_ANDROGEN_RESPONSE,-0.04828523763458593,0.02016592290788347,-0.08793251003722796,0.09257417451883901,0.05962841814593332,0.18993662664900413,-0.07678116000171387,-0.24635152482340242,0.021826571747726547,0.008430092749558537,-0.0872969187433218,-0.10085932651077538,0.03306508953336342,-0.030755215944950967,0.025824477976305712,0.16698717302806276,0.0011494321628280444,0.03682300513823279
HALLMARK_ANGIOGENESIS,-0.15838995155622157,-0.01887377672548144,0.12118654549188847,0.1508184177624848,-0.020180824002900794,-0.20541452576716257,-0.13510088524978703,-0.28437404975164676,-0.08810444716239131,-0.018910265235407255,-0.2825802389817126,-0.24174890436101226,-0.06396227687769628,-0.04988654212676428,-0.0412533893261067,0.14535972696780702,-0.15590945338074952,-0.172447519429347
HALLMARK_APICAL_JUNCTION,-0.012298932815981368,0.01669657423880084,-0.09637404036891033,0.15343971813628615,0.023630557086745215,0.015434332159218496,-0.10876047065777818,-0.22026759154802103,-0.01510943293065992,-0.037564322850441347,0.04683849968073946,-0.09121421065365143,0.06008855433591327,0.02572386849185369,0.05771732755838178,0.1647005959585202,-0.004543497272084654,0.12916468148705956
HALLMARK_APICAL_SURFACE,0.11231797472874656,0.029558659845567523,-0.03663789619775957,0.14883080484037262,-0.024159932401415604,0.05578348942548655,0.1570548133818563,0.19224579428744243,0.03545970215173805,0.04169639530383323,0.16596552468368883,-0.06596187003069491,0.11229244984719124,0.0687588643540077,0.06256102508656272,0.14168795238986998,0.085490028908273,0.038629114474232874
HALLMARK_APOPTOSIS,0.014646562513264301,0.059390370941682785,-0.0037964086384285273,-0.03176739047529451,0.025219695083692047,0.024087147955900817,0.022281747193287158,-0.07453999037746119,-0.1499868924417278,-0.03536558372922644,-0.03380484106362465,0.14257444449017204,-0.015753544665253107,0.005669901977533173,-0.047637869470219064,0.048487645351377215,0.10147394869851703,0.07168307187555156
HALLMARK_BILE_ACID_METABOLISM,-0.07792979932188097,-0.00361579761984171,-0.04091627814924236,0.161096438724016,0.0763872587246613,-0.05651305153376518,-0.05424534239381622,-0.291480582672618,-0.05340628295558662,-0.0013309917338869145,0.002419008457951699,-0.055506878768587474,0.05160037076187349,0.03152974473306369,-0.018483196309229562,-0.011627577939199413,-0.10274024166645457,-0.04126418520412821
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.12221769503054229,0.01627626585508103,-0.011460101419897322,0.08428532644124981,0.021707184217610906,0.00018826980347789633,-0.06463021954790987,-0.23102546676551472,-0.12816668785725488,0.008486878638075925,-0.21128058065852254,-0.14853571565383278,0.07627821585641158,0.05577104699523056,-0.00906675142858939,-0.04702626959807597,-0.026800931749345586,-0.08885580692260858
HALLMARK_COAGULATION,-0.10388356085412738,-0.005138871955673907,-0.03715462143586248,0.036789277868602616,0.01143986189707148,0.1287947119694702,-0.23437764398317185,-0.3016001011578928,0.03036724792491372,-0.04074782409773045,-0.3060434106532242,-0.14132834206313633,0.04325591931903967,-0.033114765055855706,-0.08937935555825116,0.17219091656722,0.00032635097559082025,-0.1576841305131657
HALLMARK_COMPLEMENT,0.12543098002479655,0.0033096612705637513,-0.026898284565050102,0.1749670305348659,-0.012517627106362438,0.2461847623313519,0.012537696506100099,-0.19885169628882463,-0.07909512154649721,0.0067737130158973475,-0.15047999272888543,0.07681181475122298,0.06866362685610002,-0.018257252072008658,0.10432558835284607,0.019867397603607687,0.028354936756615965,0.1128276750875437
HALLMARK_DNA_REPAIR,-0.00951800651409035,0.057716006957313964,-0.05011857969408452,0.15368183999397977,0.03591555481441471,0.15170872856895604,-0.05481091776422921,-0.16530096327226565,0.017398322759105432,-0.016087144536811312,0.1862969284023672,-0.05511903804040909,0.08350327223215473,0.031500564319841946,0.050814781196427725,0.014829089175753181,-0.07427229710608949,0.13711653065367863
HALLMARK_E2F_TARGETS,0.06599458321869588,0.007707449895689277,-0.030860300422003314,0.17082248206331835,0.0796745831913106,0.09432355595069108,-0.14760870527328526,-0.23760018924956233,0.004281693186393318,0.0027424844286018804,0.1974062961341873,-0.11753305779346136,0.05989307320849748,-0.01488301243324444,-0.007769011239799617,-0.008194273837598564,-0.05813743472228918,0.09057803220889774
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.22824801447180734,0.03985886388088362,0.002171976619451504,-0.08660003058165439,-0.04614564098091569,-0.13934546710640716,-0.20049639398017088,-0.21476035778650454,-0.07241557862756416,-0.04290765384077163,-0.2070119377996302,-0.20229218427274903,-0.036819962749153966,-0.03560084302326452,-0.023486242898628405,0.22954066373037277,-0.10894913771386602,0.036697797356921205
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04427246493132661,-0.005365415981910494,-0.010215318564002568,-0.003551638543486155,0.0004089562654389305,0.27144635744973616,0.12820781992736474,-0.11868270541722191,0.10173807493831699,-0.04157811996323661,0.26386128340177034,0.2384324105187413,-0.0038161573029581813,0.03647898779306368,0.06739563915053774,0.054141868339030404,-0.04567761718687153,0.13329375255347975
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07981832333187876,-0.006805300008582189,-0.009760223842603827,0.17013396832669814,0.07454396419746806,0.06269354832954815,0.025127504677699253,0.19570929819937205,-0.0011752824746214525,0.011940629399991179,-0.04990127199914271,-0.19945871632874831,0.0699910385554584,0.008359176347975398,0.013396177475619945,-0.047612756107019136,0.06343798954979055,0.03096935791226894
HALLMARK_FATTY_ACID_METABOLISM,-0.04473192881625302,0.05338602903498849,0.003434454183384411,-0.12120360465532694,-0.012147386718021305,0.10799800576019161,0.04187666589877611,-0.21111401458738654,-0.13946880969472536,0.015603507043605927,0.022488852309574824,0.16142368763397966,-0.06330928330186882,0.04099703699073583,0.08471621180104077,-0.05169545156771374,-0.008532524323558582,0.007565313965901899
HALLMARK_G2M_CHECKPOINT,-0.058778027184929006,-0.011691333670733503,-0.05711083391066449,0.14205915317981263,-0.0106558988898766,-0.07324104150746201,-0.15504262387691,-0.22302230442703933,-0.023404742196830888,0.0009501215522643572,-0.006189242725745384,-0.18779041447498948,0.02179777892371162,0.019436280984789032,-0.007786012855369274,-0.0060157187133284395,-0.09340889400088825,0.09675123513111981
HALLMARK_GLYCOLYSIS,-0.06415039323649245,0.07056448571109104,-0.027755815789755896,0.06517904141805896,0.002475610413408917,0.024186038704337984,0.08191076633064072,-0.13500615746560374,0.07161893565782931,0.05992760749315771,0.27412019024040724,-0.025512860309190703,0.03472132343188639,0.012944228087162274,0.03794768563098693,-0.0005014074714948618,-0.010517499965573907,0.10894059448884615
HALLMARK_HEDGEHOG_SIGNALING,0.10540281844445303,0.041029576982177476,-0.02946220872599303,0.1334972601879473,0.10561117868040854,0.2526166242427582,0.22890240024536065,0.3185282182599066,0.1567301688720163,0.0924290669936275,0.3093199670174298,0.1950706359512934,0.06324666549634173,0.05341856281489335,0.07177500433082329,-0.0584316008673108,0.24875335127181666,0.19631479411775127
HALLMARK_HEME_METABOLISM,-0.044982450361289,0.008968295278194956,-0.025311524708990916,0.11159139300541907,0.06166999879795335,0.2165033250279512,0.059081682872269795,-0.14720997164223174,0.06718686155474254,-0.009081856734388842,0.1575718614534756,0.020191540403385673,0.07739202631718305,0.04040480411106167,0.01944777654441356,0.04706959915866045,0.039669580014775156,0.1269329417922314
HALLMARK_HYPOXIA,-0.2593129122863587,0.03959825758990837,0.07530737050817067,-0.17039341972144997,-0.004045321615237254,-0.10788252689954375,0.03297725731765434,0.22204221744241254,-0.1289929530539317,-0.020804401728798338,0.01859522723086154,-0.16934063339394323,-0.10195389220420638,-0.010979617594893415,-0.01984314627590339,-0.039928500102313635,-0.2099354330885788,0.19153943673928642
HALLMARK_IL2_STAT5_SIGNALING,0.01599714907614187,0.011765494378207052,0.004031050936824156,0.16218599315352766,0.025725309798481078,0.043432336823286004,0.03595374631390835,-0.2212336689001235,0.05518052363458671,0.041591283489760066,-0.06434816295929181,0.019268498254411105,0.07319187032553595,0.02236129183846839,-0.06846900183753885,0.04358351150175562,-0.05634274585676772,-0.09829738952285132
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.21459590522973965,-0.010452230494312351,-0.07063059132056466,-0.01598717169403954,0.011367478854438508,-0.19647321914551902,-0.20281658526370214,-0.31036230098831236,-0.10098572315495104,-0.0731071878496764,-0.2576127112584772,-0.2278824172772169,0.04398774705075917,-0.012507237381804436,0.02883623399696308,-0.01824592398751596,-0.08603961521311022,-0.11912570530292056
HALLMARK_INFLAMMATORY_RESPONSE,-0.06614863412662893,-0.021730253381517475,-0.015151708904589728,-0.027499820500304768,-0.015097529343729363,0.1057299770183314,0.18223547736234483,-0.11004895309017272,-0.07121477732791266,0.025968424666253657,0.14521119724390566,0.04748463078122164,0.006962261378834529,0.01936086082600066,-0.0023412031394463486,-0.016952040566116544,-0.10603752954765265,-0.08284602366373066
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11299860916119772,0.041886399381378864,0.0250177216016206,0.16342846026169802,0.07929972340518641,0.12906959350182287,-0.1765338888546324,-0.2840733031721506,0.03464332452140607,-0.050430131813096135,-0.23200808283268906,-0.10732039186067423,0.10759225262129084,0.0422767902136213,0.008260693579701038,0.1439379881505527,0.07434320575391232,-0.09176087476633937
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.11861506569619876,0.04498744672981136,-0.04011854066451726,-0.04188950326726041,0.03378300169446942,-0.22105034572516552,-0.03774310094753943,-0.21292477252710149,-0.027382096285128443,-0.038965723593793716,-0.2592260251439472,-0.20848746954572636,0.0026544017482720518,-0.017492370289087424,-0.04707182622707039,0.10628877552658318,-0.1420179872861736,0.1714003888441171
HALLMARK_KRAS_SIGNALING_DN,0.05103985997547973,0.003240406335295805,-0.0698313481166884,0.058427271683465426,0.0874368582217521,0.19106120200587823,0.14306161261126682,0.08455487579426467,0.04862311679447209,0.06902699761211481,0.2851340153479166,0.09968766290990057,0.08735365922679386,0.02881323843025051,0.003475132214425832,-0.0013465090835817813,0.147835951126169,0.18661351476163204
HALLMARK_KRAS_SIGNALING_UP,0.19447008530432489,0.024495179763562542,0.0477445959392328,0.2068432450399847,0.058125670189098935,0.2823453685632904,0.23278715268445183,0.16587946278230864,0.09174587050680065,0.08585048720831813,0.2571101877937651,0.18055604280629173,0.06273632187590077,0.018446907208122462,0.06414944608988118,0.1565312093039002,0.15395138603521363,0.20441555004230524
HALLMARK_MITOTIC_SPINDLE,0.0734994695011575,0.01879037649881107,-0.015302488756694236,0.17094278122092146,0.08454346681100496,0.26676805788549696,-0.0222090708289875,-0.1710216867580001,0.03892238133562219,0.03595351261763769,0.13899889628148715,0.021374578736011958,0.06457609496499561,0.012932824299236027,0.02708198001225341,0.09063656069526038,0.09118458998253963,0.05304605533478806
HALLMARK_MTORC1_SIGNALING,-0.18311733391425553,0.034369033989224834,-0.03597695389072103,-0.08114722952990949,-0.0319912775030308,-0.13932728693774404,-0.050500459390971954,-0.18590445895722238,-0.0716599328841372,0.042882402124493416,0.17346602457839194,-0.1915673855571906,-0.016612044876924196,-0.0024873163552382315,0.055659185880265055,0.04616850311362863,-0.09496059622921882,0.14252544157979816
HALLMARK_MYC_TARGETS_V1,-0.013220422170281763,0.020589960476166076,-0.07961828639016809,0.15011989781155968,0.046770370629235516,0.1093831541195535,-0.12284998953392802,-0.1612665907664759,0.05186083235366442,-0.00992575830763817,0.17097446474049582,-0.1416660477310752,0.05828552636389916,0.022390135654998124,-0.014287442601133026,0.021707925452095673,-0.0966891767452999,0.17182145334506357
HALLMARK_MYC_TARGETS_V2,-0.04355706647516725,0.05347814188790591,0.01739700520026117,0.0971133902983704,0.02039847684664441,-0.08899195729565518,-0.08858558882064843,-0.09530765230754833,-0.03556238687460716,-0.0030466246073773177,0.05827749661657201,-0.050585537382331125,0.04193473465478963,0.06764470230373103,0.00037019100614706703,0.005365404198100313,-0.10643288907587801,-0.05736484051395963
HALLMARK_MYOGENESIS,0.10628553290408865,0.03262657591341763,-0.03197978938683501,0.15215568441873759,0.007575536475823117,0.24305915457321134,0.0990621526093737,0.1243641223758034,0.0694073782983145,-0.012766648182724575,0.06067314408415645,0.1906783506432703,0.09432080487408448,0.04605850354782961,0.0292911940424267,0.21273222522960428,0.1636297348712688,0.0852193185417499
HALLMARK_NOTCH_SIGNALING,-0.04507624394233631,0.010422654166759566,-0.006392631432768591,0.18366007564834838,0.017913433083200904,0.19026500293152845,0.01316671442488509,-0.23170117152224193,0.09330035876112423,-0.054472519981038726,0.1486822541760656,-0.05538657604323001,0.07470110384949183,0.025397175302517734,0.0013869414008822476,0.05090243394067665,-0.06166985030615015,0.11144884036276351
