,UKF248,UKF296,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.006400695912391343,0.016164706304812145,0.07890067746710713,0.04498779383499812
HALLMARK_ALLOGRAFT_REJECTION,0.04163976269330331,0.015979107715556596,0.0439544431622973,0.010193801489547594
HALLMARK_ANDROGEN_RESPONSE,0.015775933040413526,0.033943964631786276,0.08521071097977098,-0.005227578868150132
HALLMARK_ANGIOGENESIS,0.046535244457314454,-0.039656161454565145,-0.0806858929560311,-0.025544852081265813
HALLMARK_APICAL_JUNCTION,0.015970105557887276,-0.014261091785624125,0.07731948296309558,0.020247468200622093
HALLMARK_APICAL_SURFACE,0.013948693279792805,0.04361748986278184,0.09397033489087198,0.07512613059043353
HALLMARK_APOPTOSIS,0.015584085652551469,0.006554877911057919,-0.08015897573413619,-0.02074334232640987
HALLMARK_BILE_ACID_METABOLISM,-0.023608068020935475,0.005688113118205405,0.08221435615079058,0.011433660868587986
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06001099524443556,0.05528371988838676,0.12455696509362917,-0.014434721788306796
HALLMARK_COAGULATION,0.0641266355532039,-0.004962299256805754,0.021778901300985337,-0.013564671976065487
HALLMARK_COMPLEMENT,0.05414418635103124,0.06852527617171043,0.06098999243491889,0.047648744528705815
HALLMARK_DNA_REPAIR,-0.007116065225321066,0.06531666163525654,0.11010837668133193,0.03974244416871568
HALLMARK_E2F_TARGETS,-0.02438842240799689,0.04942082799371553,0.05921279332616146,0.01658997565357635
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07585163148842951,0.017440511123439095,-0.07230812148900895,-0.012922005101966111
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008560544133245888,0.026451822803666633,0.07705294293545721,0.06937548427357457
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0006307198361767421,0.0330841289353693,0.108118410530707,0.020754720517848595
HALLMARK_FATTY_ACID_METABOLISM,0.04918414050409801,0.02210615571837265,0.03547086185126481,0.020522514113924657
HALLMARK_G2M_CHECKPOINT,-0.04623807547261374,0.016128973794212468,0.029883954810226113,0.01097462614402757
HALLMARK_GLYCOLYSIS,-0.018773677162367122,0.024763473980242853,0.07087479472813223,0.0005451250135294052
HALLMARK_HEDGEHOG_SIGNALING,0.012151522937292967,-0.0014876517059067864,0.06047289146260227,0.05773792809157159
HALLMARK_HEME_METABOLISM,-0.004837052297249799,0.0062865938708382705,0.08414451061118776,0.04432499263893551
HALLMARK_HYPOXIA,-0.010518524649602746,0.03810201237794916,-0.04010415849090142,-0.027910924592933768
HALLMARK_IL2_STAT5_SIGNALING,-0.022536472398963833,0.021090744362789775,0.08477357251897125,0.020272851763959966
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04085168529508629,-0.012739118245584005,0.013562589694379753,-0.020180725530016288
HALLMARK_INFLAMMATORY_RESPONSE,0.046668763996983,0.022302315454339573,-0.043860895243170286,-0.02234808882857406
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03929535216810472,-0.0024306220490141676,0.08476166956151952,0.036394167946112096
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0021378187670413346,-0.0019039173477675593,0.0009216371387206617,0.024993977817349147
HALLMARK_KRAS_SIGNALING_DN,-0.019191406899847458,0.0012741588191185857,0.10909986103707332,0.05975927084003689
HALLMARK_KRAS_SIGNALING_UP,0.02783695738457861,0.03926006230342296,0.06649337077397532,0.04581148871613394
HALLMARK_MITOTIC_SPINDLE,-0.020039863873532415,0.013184656685907197,0.0846132616898194,0.03877175261067779
HALLMARK_MTORC1_SIGNALING,-0.012596329184122413,0.005430156794333734,-0.00875762275154068,0.0014154512812657343
HALLMARK_MYC_TARGETS_V1,-0.01928805825530889,0.0358242638739214,0.11587180679557138,0.0338520077894947
HALLMARK_MYC_TARGETS_V2,-0.027657114294914714,-0.039162723734566474,0.06513989413761587,0.016019031062024014
HALLMARK_MYOGENESIS,0.05058830708421296,-0.007077378342191948,0.07092276552537073,0.004289330727665642
HALLMARK_NOTCH_SIGNALING,0.0037168926778109674,0.03423739858553651,0.10413307023413239,-0.03958748745072386
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.013150845982125188,0.05932392693996562,0.13072097266801758,0.04972121874488506
HALLMARK_P53_PATHWAY,-0.008701859268761342,0.024223025908628237,0.11282290014105475,0.02959112552682782
HALLMARK_PANCREAS_BETA_CELLS,0.0030776042188248366,0.0493402768533443,0.11360528307758123,0.03466792522668872
HALLMARK_PEROXISOME,0.003380213426139389,0.011804391148768783,0.10751996149968424,0.0166847811167002
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006897123181937074,0.03344282370979562,0.09512046654173459,0.02295496068887172
HALLMARK_PROTEIN_SECRETION,0.015483132444384944,0.02356294729934594,0.10572779479096321,0.021744040398007987
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.079609582906626,0.03677778842391854,0.15228190189937713,0.09666330548497042
HALLMARK_SPERMATOGENESIS,0.010729315432152395,0.05988358317602316,0.12321135554724275,0.07366994137350596
HALLMARK_TGF_BETA_SIGNALING,0.012590136500208638,-0.023040915621617322,0.05134104684103122,-0.0004318192169391538
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0017949613483942439,0.01659693669085041,-0.00874014237955584,-0.010601090400849564
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01052374953763236,0.019651721879613723,0.10565463924130357,0.03659895662033971
HALLMARK_UV_RESPONSE_DN,0.058699620933693936,0.005835246799823824,0.0672788317723569,0.044436193448778166
HALLMARK_UV_RESPONSE_UP,-0.006941981730912782,0.04982753056139166,0.11032251585104551,0.07285993615892004
