,UKF248,UKF255,UKF259,UKF260,UKF266,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf
HALLMARK_ADIPOGENESIS,0.08280003286940878,-0.0629098715322882,-0.05345819551496334,0.06979344462324093,0.0008467022835943652,0.05034122367676983,0.09821789087274503,0.013498913452880026,-0.09761163524374791,-0.005315346423995391,0.047397770983429156,0.011825720752933139,0.022132153590981554
HALLMARK_ALLOGRAFT_REJECTION,0.010113508219020151,-0.028453383583822392,-0.09245917940019073,-0.1703560324583072,0.0011124277428971358,-0.0029313119117518184,-0.10623298763506409,0.08695941758990647,0.022888549410760108,-0.04773173627549825,0.04616522326898873,0.009586992581892106,-0.01650974161936256
HALLMARK_ANDROGEN_RESPONSE,0.0614294547647096,-0.09861926581450872,0.05933002375670335,-0.0709346769209941,-0.058855348169663396,0.059901772528944616,-0.010335098663601598,0.03803113882867536,-0.07276241764621298,0.03260718261293348,0.036404563193645524,-0.00795312821808038,0.027829577349958882
HALLMARK_ANGIOGENESIS,0.013269012861570655,-0.034097490639103716,0.16540027093150486,-0.014474509754720892,-0.052760376267936046,0.08946389376418927,-0.13392044967388694,0.03060185821276971,0.06415891552182226,0.03218752958991387,0.026787793224291836,0.010854994852930068,-0.018872464382957452
HALLMARK_APICAL_JUNCTION,0.057925157785418555,-0.06965412016065482,-0.03474441586911681,0.0661285678511752,-0.08976192610854354,0.005219928341318718,0.013704082566840808,0.027092357831146503,0.0006035717834081702,0.04037969888462456,0.04315429234063682,0.02715643143054349,-0.015538468943990757
HALLMARK_APICAL_SURFACE,0.09333456225615148,-0.047514634181548165,-0.06511632622265659,0.16872284058605308,0.06588295117030972,0.05523535175731879,0.018166957832069557,-0.016409357110525734,-0.08944863375940725,0.1242792023204485,0.05162701057511165,0.011472677137361312,0.01203109229949135
HALLMARK_APOPTOSIS,-0.02926511242891864,0.02484402655976141,0.07375078306555463,-0.2283816512585831,0.017340520112197007,-0.017457556454404013,0.028015010259953184,0.025390857671575003,0.011496456174552175,0.02910465938657668,-0.031230908277089686,-0.01767601986521168,-0.026169848718285142
HALLMARK_BILE_ACID_METABOLISM,0.09706902383560527,-0.08432227500067876,-0.03069484322445309,0.2048903824553944,-0.012322281290037674,0.0465115699372259,-0.006923974936715989,-0.010371013854486452,-0.0907477027265647,-0.0036286030667032443,0.05792283393367682,0.015622150646997589,-0.0759669807743415
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04319558153797293,-0.040231715430929495,-0.010689574464594306,0.1460953944897144,-0.0895541361480184,0.058244794370701604,-0.08237077417731291,0.022366158023726587,-0.03950093992913475,0.03730130137970528,0.06224950175100454,-0.011530004845775705,0.013500302131639373
HALLMARK_COAGULATION,0.015510736705420249,-0.03274265425544654,-0.038869429446000685,-0.13628138431302408,-0.04126026151786845,0.004349467792253294,-0.09633489355764337,0.07682764606467771,0.08917567788628904,0.012831881956906982,0.028916385807945522,-0.019105451457507923,-0.08870325814409763
HALLMARK_COMPLEMENT,0.07187924393819946,-0.09899923031075544,-0.0038349574349124936,-0.23363403286256032,0.010894188642360298,0.05946984339671299,-0.05635712054869271,0.06029939851672526,-0.03298385371501359,0.055316816330456195,0.056368015324764466,0.01836624638145726,0.0014458707686060845
HALLMARK_DNA_REPAIR,0.0955463721119811,-0.08275237393314727,0.08975881164824452,0.07924658098569422,0.009543049570534604,0.048360360209081486,0.07883246125785386,0.05312829599319713,-0.07458693207205,0.04441763091429142,0.08808598094589606,0.02047750732711662,-0.057996941614398244
HALLMARK_E2F_TARGETS,0.043319511472885236,-0.07230553152658756,-0.08968528444916213,0.10846327378335506,-0.07751573709079199,0.04026138128109667,0.11367219133695405,0.016872657266089195,-0.07014552074927996,0.06475708625559472,0.09739066334934161,0.038117927276245266,-0.04090829095591547
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.012156723423697113,0.0390387438788294,0.09261988911595391,-0.12442258091324726,-0.04335411044974175,-0.0053164755802111874,-0.053241657619159694,0.04920822911777231,0.09977413517233202,0.07813202750782469,0.0320130464177078,-0.03014467307533509,-0.06917575889821571
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03315786159693766,0.02042543793752259,-0.010339654849135557,-0.039958225687154715,0.0008519433062841535,0.001386345685484759,0.10696722412762948,0.014079775526488494,-0.005808622005520651,0.046381277858018335,0.0069797337736103755,0.023714136143035285,-0.005219167912745626
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04338491563049716,-0.04287152518079211,-0.030051955010115892,0.17841150467249478,0.02720267029511223,0.02243796460932975,-0.015592930740693836,0.005391995728629876,-0.05757630260878627,0.06600339278115154,0.1015617836985016,0.017161526922434427,-0.011820465142116845
