,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07064392994996459,0.07377112660585168,0.08831844287258699,0.04785052148800787,0.03325863046216505,0.05617489180982197,0.13213912654545257,0.08646926584564375,-0.11330841970508289,-0.01678983437964939,0.001435809531011059,0.20150891620635877,0.10884696284060134,0.039172487461880644,0.041911221739218955,-0.008950882803415649,0.04196991431950647,0.0314024876043653,0.1739192310524625
HALLMARK_ALLOGRAFT_REJECTION,-0.02576583010246919,0.076483428903189,0.02333237525031122,0.002484831686913481,0.07436980811408812,0.0738105361820655,0.08437468745576938,-0.13836622681452324,-0.2128769151279563,0.006664929759132036,-0.07161537348058362,-0.35108747261987483,-0.10164181675534334,0.058970541698421024,-0.031231540159649428,0.0035974793738007007,0.1235193704386452,-0.004474994927004579,-0.011605856202208895
HALLMARK_ANDROGEN_RESPONSE,0.05425956748529441,-0.02748561323438241,0.07072313718904719,0.05204799698411029,-0.011324743452415726,0.03990105133463953,0.137477016154827,-0.02005022274157974,-0.1892133630212868,-0.04477422301161059,-0.025128801354786456,-0.058528804639950915,-0.0388156299133276,0.09046733451349956,0.04147223195395201,0.021033400529623398,0.12808469455199142,-0.04247126485897326,0.04414323764239422
HALLMARK_ANGIOGENESIS,0.08769297676327717,-0.26352551287472537,-0.05794736510248282,0.005211287280472435,0.1423626118243456,-0.0049168507772413056,-0.06518898197455938,-0.1429056817794284,-0.27421370921954963,-0.17539717796839613,-0.0648316937151675,-0.3654721265752572,-0.22397014632783624,0.060011059733830474,-0.049760789885446924,-0.028626962201494834,0.08814411330483089,-0.23643561759832513,-0.25854135978184706
HALLMARK_APICAL_JUNCTION,0.06032674527505664,0.04368755377293037,0.06330561596235675,0.09221679941030304,-0.005089245490689958,0.04942041565202505,0.057174045478751274,-0.058265485721630414,-0.18901811702933308,-0.09744958606096665,0.05709217813825913,0.1079777119368119,-0.09817575099921687,0.02969920984209674,0.040816985567324514,-0.03089286607335843,0.14873767907538143,-0.05433480751455145,0.27837787217659377
HALLMARK_APICAL_SURFACE,0.07531742098647144,0.1409248500192195,0.05227365214255322,0.02081576089700391,-0.035738421698853065,0.049834853149839216,0.04773648189854481,0.12609326328518483,0.2326805623975266,0.0633341031517811,0.09981049929587897,0.17340722550756799,-0.024719489715089627,0.06176782154722141,0.05400043239958561,0.035925956370024,0.14736399858243326,0.1454667729697829,0.1003212696851789
HALLMARK_APOPTOSIS,-0.04971277672964052,0.0448046314757396,-0.01680789151087346,-0.007077754227043336,-0.05029025493941614,0.021323187760113042,-0.06970811843318128,0.03680192130688982,-0.047190500534112854,-0.10503118317498285,0.023657485159610907,-0.07880235574140806,0.10714890798220555,-0.00467851393336594,-0.012815331232717187,-0.01973792660242388,-0.0032623898962142127,0.014922100165657688,0.21092329899118925
HALLMARK_BILE_ACID_METABOLISM,0.01023327687958557,-0.04069927116964517,0.03805847271520966,0.0721473626471649,0.01572371231779118,0.012594061825378991,0.06952845803588738,-0.03247740911251657,-0.2706377808683497,-0.1022356531503076,-0.004097492869186329,-0.02052945073409227,-0.046195826200478664,0.08130754820332713,0.031560744643972634,0.023913420601717472,-0.02020793244692814,-0.029250254688928244,-0.06167386256793953
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08235737704086965,-0.06139647725692974,0.056071086205626335,0.030111009741998804,0.010798630371451708,0.05055234619522915,0.06744088737060794,-0.10253691636842699,-0.18777346284362967,-0.14055209444995997,-0.02783086904456455,-0.20924496314434873,-0.13698239668422782,0.08346491838542576,0.08284468083181118,-0.034542269406030605,-0.041824506090780506,-0.049152593368956506,0.10003302286771898
HALLMARK_COAGULATION,0.016981624893150082,-0.010655797444194768,0.04595262456944224,-0.040037361107295805,0.01957095213939364,0.02173379685351537,0.022499442649061518,-0.1502318644135693,-0.24878162372059448,-0.06336864668847797,-0.07200743417619154,-0.33996209421356716,-0.14593020432147383,0.027215816816437782,0.03228137285407922,-0.030649443669504565,0.15225712127252644,-0.01399340894974552,-0.1115489352661411
HALLMARK_COMPLEMENT,0.05918883326734527,0.11840738784459014,0.0461757591509724,0.021425876933221424,0.10472488901515797,0.030140157305220006,0.09306297428240659,0.04088551127513938,-0.142593725967408,-0.1291004576161001,0.013360960536479363,-0.2253594242177362,0.07490181670933181,0.1092941844607537,0.029701771018198608,-0.039799988518102944,-0.021737046736514817,0.04052184679657745,0.21683309159230754
HALLMARK_DNA_REPAIR,0.0841646183027598,0.05495975314721003,0.08103746746933647,0.08434628410231405,0.009020706404515284,0.07233742228759425,0.1365973629692095,-0.027520123102553574,-0.13027063509856127,-0.04769841799380855,0.0327103301446158,0.2299530030471279,-0.061266823128697905,0.09720807680851032,0.042728045439178214,0.009284119232795254,0.02835726015442896,-0.05336254475667041,0.2556512294051828
HALLMARK_E2F_TARGETS,0.076022921149238,0.12350004412041321,0.0746656196506866,0.07735861773810473,-0.004735749461279514,0.06254308098596123,0.10727553949577573,-0.11920023543023657,-0.21004163237808302,-0.06481500277063958,0.05813930832530455,0.24914384541289447,-0.0653252898949261,0.09664083234468551,-0.004388543689421851,-0.004297515302641565,0.0007645481788382944,-0.06061393896880038,0.10266882037810916
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0806810943436888,-0.20264571046820257,0.012620057929624817,-0.013455888058511686,0.002103105935865905,0.004220016930689181,-0.009302403445251952,-0.14612898049626505,-0.16955633138297183,-0.15499519221038408,-0.062469129220977054,-0.280168053465753,-0.19026916733390634,0.019056674532905667,0.027378431241752373,0.00033912114471837607,0.18570299780082258,-0.17861646697418362,0.12731905317326184
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.040621985973417624,-0.011116316591477337,0.04845960470473758,-0.0332932320173731,-0.10521422122420877,0.03834948161808732,0.07201621022536392,0.12629882949768953,-0.1353582487817484,0.034605865269539356,0.0004721834036240981,0.33575323908643734,0.23608910781941805,0.016429684075249012,0.03437969268301564,-0.008688508154573695,0.02576767226435078,-0.023906755514368494,0.21501121439863058
HALLMARK_ESTROGEN_RESPONSE_LATE,0.029843986373520617,0.15814658115376765,0.02761556134844993,0.04376526634074313,0.04571313712400578,-0.008765599851273143,0.020299144432182475,0.07401342804182341,0.244519104705825,0.027888129941547286,0.03742818344738052,-0.063087477193458,-0.12935635102057605,0.11267505493124154,-0.007390973105507578,0.054389221898762684,-0.061711020460605566,0.0585247671621788,0.06889701174764991
HALLMARK_FATTY_ACID_METABOLISM,0.02863083833140911,-0.06747877563024003,0.036918001464317285,-0.015285446978030226,-0.1108281189915019,0.03074418587994239,0.09241538505881158,0.07724128986324671,-0.1774362682683007,-0.12701462462857638,0.034564371651564174,-0.013430802959100702,0.13679644216317147,0.11604595429747441,0.04129637312225412,0.03359849376025389,-0.03372312505050639,-0.11124431842360955,0.09234327750808669
HALLMARK_G2M_CHECKPOINT,0.05710045814492531,0.012984712193166275,0.045429519628879256,0.057876705960737185,0.02262580537694116,0.03990362673194222,0.1134273196119119,-0.1257356204757802,-0.20335691720428806,-0.053227457375454874,-0.0491127363224956,0.0011301378484849095,-0.13979578704875306,0.05270461860023695,0.039605281325871315,0.025743581495396024,0.00565303628526065,-0.1552099313721385,0.17235831859313488
HALLMARK_GLYCOLYSIS,0.08041030397444426,0.010819006200127067,0.06013271073958541,0.08736804783190841,-0.0736055120794644,0.021668351130680125,0.07397731093266306,0.07452831774803019,-0.12557480921574873,-0.020090425250605004,0.12141436174598429,0.4022702076711417,0.006403969462351502,0.03206796639357582,0.019408681537476068,0.0035643057334105903,-0.016206840775006313,0.029978473879371265,0.194332280617368
HALLMARK_HEDGEHOG_SIGNALING,0.06891160344530382,0.23115598213527647,0.10068579558760138,0.019594692715099234,-0.027180508227076492,0.06490072590266342,0.08348216687338228,0.24060894354167894,0.2642355647650046,0.1413952277761198,0.1538030128888119,0.4224870495712249,0.1859632777993979,0.09584040663433005,-0.0060379867927863,0.07677312132866747,-0.03903597017897598,0.27254851836179295,0.35540375472798497
