,MGH258,UKF259,UKF260,UKF266,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.01923744314910493,0.01664229790973229,0.03245475436732515,0.020228070300717858,0.0007617657154024816,0.03431940729870512,0.0648138472655655,0.12309990942175156,0.03998191481430077,-0.03965261975457327,0.046527845137761835,0.10451569994073485,-0.01897016444404663
HALLMARK_ALLOGRAFT_REJECTION,0.047209204977749754,0.05633370618731632,0.01669272255653052,-0.002491593976718063,0.07577528256655704,0.05023022519926411,0.0844244274144581,0.09550618035396595,0.03907010283986339,0.04579241129164907,0.09440177235286944,0.12083495066558556,0.058915053794321964
HALLMARK_ANDROGEN_RESPONSE,-0.0455389904518685,0.014686584061045395,-0.038480646023054045,-0.0025091881814261387,0.015617898834075859,0.03617009271658015,0.026048638327475393,0.04280915371860724,0.047361411047830516,0.03818485713642187,0.09586587908093666,0.11421002390753816,0.01274929103786324
HALLMARK_ANGIOGENESIS,0.03358283380942091,-0.05472987062411091,0.017193135382591897,0.05171358092314843,0.003535165578955051,0.10295783729814822,-0.04253020032952287,-0.10165749541689569,0.09925222939480349,0.0625096288343162,0.022728990291045144,-0.009760977876012905,0.0004957074338178539
HALLMARK_APICAL_JUNCTION,-0.09402237807559231,0.057226091957945056,0.10984840709158723,0.04012700227599667,0.021336014026892842,0.12291270282317851,0.12670527521589403,0.16393641335195328,0.061438673135628605,0.03689973624989038,0.023254830991294256,0.14169577234338535,0.02723146078541923
HALLMARK_APICAL_SURFACE,-0.040699996793080354,0.06934414876391261,0.0633324404274472,-0.03000399671080526,-0.04382874823501088,0.02875888988980297,-0.013737291095115756,0.17070272490065658,0.016302031330204657,0.0032439702464505706,-0.043901581581627304,0.11373350387582488,-0.03175036820610672
HALLMARK_APOPTOSIS,-0.026189964681924808,0.03994638427555858,-0.02381439879249858,0.029107753062587314,0.02710656228286879,-0.04074555858214638,0.07015482877925053,0.07121877724498242,0.03886915507934652,0.005675766035288474,0.013043133490106194,0.1435599090261346,0.06244495474010455
HALLMARK_BILE_ACID_METABOLISM,-0.07374451243498346,0.01095521107013381,0.046319877387025234,0.055759698187108714,0.06235311416086603,-0.012904511740921703,0.01545229077825068,0.07440491610144778,0.055013662289963634,0.011488279825448448,0.034671441916766514,0.05192432252048452,0.018734417918094853
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04832929586975419,0.025062595505768816,0.06891038530097648,0.06899778638206826,0.014905720136593118,0.01810379550918812,0.029492304465260095,0.08258344180266819,0.021255398273625187,0.06682795746771816,-0.014543604046855617,0.07411085961613458,0.02245599431159792
HALLMARK_COAGULATION,0.024427731642842593,0.0825197314776958,0.05037366831545905,0.039714195857516496,0.07231131181658519,0.05406255164282514,0.1232896271606613,0.14057574712794885,0.08197054288198391,0.04455134289239122,0.04303418775341222,0.12990340930397842,0.04601911923531943
