,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0647150081773998,0.06695884541074254,0.15873741345770973,0.02506971455097571,-0.004666580032396593,0.05483903897113948,-0.04860264304780483,0.22182864952372208,0.2286428575784866,0.02065892493980058,0.09626036846375628,0.11682433801191101
HALLMARK_ALLOGRAFT_REJECTION,0.07396447561440445,0.007322877836370363,0.10890846244686814,0.054065988106747974,-0.035855417671788826,-0.0015544739968210756,0.0034574539901570988,0.16932280348432174,0.174959231960612,-0.0039001924127784675,-0.06605972330098174,0.15952720875533413
HALLMARK_ANDROGEN_RESPONSE,0.08379846120358996,-0.02058762519122076,0.19077187163127482,0.07086585098606177,0.034560782851531316,0.06086077542739199,-0.053175120593399496,0.23676840150485834,0.23653309554759866,-0.054541397867444524,-0.01164505520029557,0.16049691035073274
HALLMARK_ANGIOGENESIS,0.04639165238876221,0.03152862337878505,0.09304528554280658,0.046243417421504604,-0.025056942376967956,0.08880533528562894,-0.02039889031906416,0.08101069284844457,-0.14178378158309424,0.017352520195452508,-0.07841008396705683,0.018770224211198117
HALLMARK_APICAL_JUNCTION,0.0413165754924457,0.058652369010335936,0.13357144021311645,0.061122292334135284,0.020022313454784946,0.029537120546948036,-0.07719692058002674,0.25419247831345426,0.22883828210814205,0.006414865921369647,0.10533804292181831,0.15924793338830998
HALLMARK_APICAL_SURFACE,-0.012325259328228196,0.06126177564778157,-0.02818902898160773,0.033793951309410986,0.061990973097076386,0.0506053337052694,0.08749375117674009,0.19262246000511207,0.1693625852917102,0.00795902262500325,0.06191023233475131,0.15585138971546153
HALLMARK_APOPTOSIS,0.020467157357115084,-0.0004450022195066508,0.05837627389713464,0.025746185601616997,0.03735469306130125,-0.08900610418548585,-0.014416976921855526,-0.10253952512177689,-0.11407657500791228,0.017846050452941253,0.014921835351475303,0.05821123579102921
HALLMARK_BILE_ACID_METABOLISM,0.06323520682007938,0.029688677918757362,0.1648294307293542,0.03419994522522722,-0.02980314849386144,0.07981571177756273,-0.04580494483163069,0.2443824398616706,0.218379133003616,0.06967863433436701,0.06244056842736943,0.05311215758774878
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011620622689714743,0.02110891113159433,0.12046286715816557,0.010670962991725916,-0.01556188593035949,0.046953074181091396,-0.0043159632705913244,0.24154933325947614,0.23938592852918486,0.06759344909346063,0.056852091884786224,-0.003558265643366314
HALLMARK_COAGULATION,0.07181390612450722,0.04408669945700246,0.11255041127720598,0.03847584657676821,-0.03038663991506425,0.059310459366366766,0.000977698367974472,0.15496397080464377,0.11880482849939925,0.009842321349649767,-0.03303124592234462,0.1533255797258911
HALLMARK_COMPLEMENT,0.10189448474906829,0.011895471148853524,0.14252024274564656,0.03142834644879522,0.03291571423549057,0.02942804007129797,-0.017650294427629023,0.1520465111336996,0.17529368295134803,-0.009869749857987116,0.06011155862024005,0.05917113076625717
HALLMARK_DNA_REPAIR,0.047823307349723856,0.00280464956864179,0.18187861940172853,0.052336319807066135,0.013549705154563635,0.00447624360075048,0.030755838495090945,0.24917806075379134,0.2563061454632767,0.0472263884418279,0.12485046217953484,0.06648409364142531
HALLMARK_E2F_TARGETS,0.008162212979793044,0.041540594750559136,0.1987248873398316,0.0785940958587495,0.0324978936671115,0.03650857705823963,0.01312468842867305,0.2227943525734273,0.19204663979403444,0.026822520657757778,0.056329338926469144,0.03442009546358891
