,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03787978192286595,0.1920175397186882,-0.03040105113270346,0.006522290491036873,0.05557983707478362,-0.014186618556047376,0.029550140932532217,-0.03896488005587722,0.04049917818695245,-0.023040563606589615,0.02287483505980619,0.06525605987412096,0.13176049010227925,0.04228234303446484,-0.00941819183830265,0.1570979189037967,0.06141489872585204
HALLMARK_ALLOGRAFT_REJECTION,-0.10295096330856353,-0.0004806616000172776,-0.07299540292279108,0.04540104025228254,-0.010511344056519467,-0.10876758803905635,0.1264189198632547,-0.005878445100848688,0.0938433551430589,-0.047329827670573275,-0.1299088045943911,-0.0029537289610451233,0.07234401620242294,0.0015653800768831122,-0.0719035759090608,0.015573289717322369,-0.06616475849144758
HALLMARK_ANDROGEN_RESPONSE,0.06280101884889258,0.16008933516060161,0.008226034134128955,0.044035035107930796,0.06786776427382164,-0.03460880582794692,0.16847476760523467,0.07441177747715531,0.08151774429903536,-0.061332684188227155,0.08251182254663733,0.08201947834173658,0.09728090346260562,-0.006351202773540176,-0.09232903189795133,0.08245312520146013,0.06337215223900709
HALLMARK_ANGIOGENESIS,-0.06970654694451812,0.054862901771575476,0.061067805608610505,-0.05915637969608994,0.010774413556056087,0.05138578365276959,0.13570497296577774,0.01220234203699787,0.17864848288327637,0.04411777885333772,0.013587640391568404,0.06049205781155638,-0.03458629964976341,-0.08178380181070924,-0.04908546147283657,-0.11026781311366705,0.04008993634977535
HALLMARK_APICAL_JUNCTION,0.047923481080798185,0.16159853273327032,0.03379450184781139,0.06072321835446037,0.10566105161876224,0.08359649331980791,0.11493975482140167,-0.011290687372839923,0.11532756760764269,-0.07703605360198205,-0.00022079703285575464,0.06612423635886994,0.08294686935460323,0.03746028486742699,-0.02006361962248824,0.09886017639712791,0.03021061987797263
HALLMARK_APICAL_SURFACE,0.05996769974686917,0.12223754824880739,0.005110253457726265,-0.0370701859398735,0.04027682317590802,0.06110208786872045,-0.09269372040261338,-0.02928745362530764,0.14446974575951865,0.04104136804261019,-0.008067194430200876,0.09163697093941667,0.11954236816179958,-0.00043376689143913907,0.005341549558989365,0.055571208531052754,0.05066249357322022
HALLMARK_APOPTOSIS,0.03255435236112694,0.05983776601402097,0.025582989070981856,0.03306640204464624,0.10414456836351953,0.09294860106260854,0.01728036395773061,0.05848411392539662,-0.007718824606304973,0.018542619939428236,0.07682184435734098,0.060690639801644984,-0.028286174889224115,0.037120050218335,-0.02968577576262386,0.024453585432194423,-0.06451163533382435
HALLMARK_BILE_ACID_METABOLISM,0.03283547694475155,0.1336802118900393,7.157334913113691e-05,0.024063734244081886,0.04062614417022502,0.023915178428325617,0.15560263365263982,-0.08428910585225413,0.06593791610532738,-0.06776833049744871,-0.034193968464965134,0.053089637634299414,0.1149622957244128,0.006046111230488202,0.029575343683693207,0.18710554021097137,0.07991849903068653
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.046330664122102384,0.15244062604065403,0.0657593589664828,0.0004377317082213675,0.08937451359396205,0.038201735366579184,0.16191492671169183,0.0369506734812237,0.13230348461231675,-0.008116935964825949,-0.0038660572664285324,0.08630694428396071,0.12051343479157543,0.042950009046931685,-0.0009024449926801471,0.19334331181178327,0.03207661521164107
HALLMARK_COAGULATION,-0.02348939668800803,0.12736896877935022,-0.005285172279352984,0.04282242585616627,0.04133566014844191,0.02264837748765625,0.17240363048456053,-0.008801317727878472,0.0499433375868012,-0.033322463634458115,-0.016335487381227497,0.06129079315114256,0.08469575984751061,0.00530461173049627,-0.04931672903669382,0.007120777257365482,0.09416395824362711
HALLMARK_COMPLEMENT,-0.0020499146347920075,0.13869235181926728,-0.006637118397602809,0.020019557448429193,0.018592933998930465,-0.037432272775643656,0.09172188521760291,0.0246608211462929,0.08743426311348923,-0.04819048381808019,-0.03412514774294556,0.05390269449926442,0.09501392946301251,0.021746511357179338,-0.011560193064679699,0.1479837190187176,0.05489956095721253
