,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06203011128611981,0.04006946131382911,0.05550968804328891,0.007058041956281847,-0.04502936928878997,0.039375145913962024,0.06642454501526701,0.1473937570079319,0.034500829586838935,0.06663138819190588,0.028725061274193445,0.10055513836586243,0.08473214052329141,0.020097166013001596,0.11980805564807528
HALLMARK_ALLOGRAFT_REJECTION,-0.006482745740228525,-0.03923806175377362,0.06123676068016423,0.013470005192152548,-0.006355229248652108,0.046251345716932096,0.028908167930057113,0.06763375399730119,-0.038329515965892715,-0.025363029021454164,-0.004421907688607473,0.017531142476071664,0.05870491347097708,0.0010366672088153242,0.0518642312087942
HALLMARK_ANDROGEN_RESPONSE,0.008600926237462217,-0.03370100397765398,0.05515507306071136,-0.022607280156092674,-0.0699078868415893,0.03726562597848741,0.019336404218423295,0.09677315613176911,-0.060012149347095825,0.026605084945444373,0.01817408326145977,0.07973411790841733,0.016415494058385712,-0.011461315003363452,0.06729103681015827
HALLMARK_ANGIOGENESIS,0.04301528278447028,0.005695767830775508,0.08004036247020645,0.039669831275680245,-0.009601023815678731,0.06710549691607333,-0.00681828979750325,0.0850692107517951,0.01775123840940414,-0.09550486696040279,0.06231495421928254,-0.11287307333543238,0.006649969542078451,-0.058489564156447446,-0.05304433212357317
HALLMARK_APICAL_JUNCTION,0.0559583440857022,0.0026810994188043308,0.05464741496315627,-0.018611516172391283,-0.03559315274269995,0.05029499544279105,0.04844287022938286,0.12594370713893474,-0.03647448858771196,0.041675149061037926,0.05565220613618794,0.09320797671849693,0.0840871416976954,0.05317142274613532,0.10342226672319398
HALLMARK_APICAL_SURFACE,-0.003569207126892603,0.028093126528917597,0.021804044426853717,-0.02031898921688419,-0.012488497351561169,0.009171062067077431,0.043463514666445636,0.10813149395853117,-0.036600975122992624,0.08781148974243093,0.07474284823001223,0.08265029466282448,0.010829923736980555,0.039136741320962065,0.09874107306026698
HALLMARK_APOPTOSIS,0.006894003376615093,-0.04125407128425659,0.034940871845005134,-0.01456502447070436,0.053543259306431334,-0.001407869780747254,-0.01576491981672613,0.06677391680885163,-0.024985725116359502,0.06564723883449156,-0.06517713211139478,-0.09233584816408288,-0.0010330371689978167,0.00961240882503394,0.05576733789117584
HALLMARK_BILE_ACID_METABOLISM,0.060898664367049354,0.01806500596396967,0.053101705905894664,0.014454563302883068,0.021753839678301197,0.03197576109506191,0.03872988561287868,0.0029329835555270472,-0.08484574724922538,0.06120136637745081,0.06114766793079966,0.06909826217765977,-0.026429038101660397,0.0005786318669917936,0.10401224566941161
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08161121260828572,0.05747714274159861,0.04879592176702459,-0.0024047508488882854,-0.09637438616855636,0.02037949898921697,-0.006455217634897074,-0.024788776596956524,0.06450734750188292,0.1200827773512475,0.05545087816824093,0.07652077522793424,0.024548511856814177,0.06628668907802039,0.11830645901335386
HALLMARK_COAGULATION,0.04662073007178049,-0.0012452133478793271,0.0750945754360573,-0.02014373046236605,-0.009850678577524485,0.0191487707681436,0.014728885547012066,0.15897118236722302,-0.027005896421059564,0.040123197447742544,0.02606256446682203,0.0041965379397930465,0.040326378834047175,-0.0055750284191564345,0.07169640262880535
HALLMARK_COMPLEMENT,0.02331173578869216,0.0022706450923982535,0.07440612573164054,0.0020959624371122802,-0.008446220193381052,0.06061638566550665,0.03173377064925648,0.11598293440824585,-0.027183428666861145,0.01785531032804673,0.060708472211769705,0.004909577221246524,0.05282522694764008,0.0005461151894500443,0.09240676152643407
HALLMARK_DNA_REPAIR,0.011758999378349866,0.0293969653214371,0.07084543548974163,0.01845654139394237,-0.04729390355743507,0.06466852374118477,0.05843123922989153,0.07952787144216648,0.006433644704656669,0.05364553275074823,0.031605643962136304,0.10434723892770338,0.06591660727995537,0.07222687553641446,0.12847079281191984
