,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06243094209320532,0.11759126038973422,0.02480768443100762,0.038819951932238424,-0.027467107854819935,0.051139929573547516,0.05176909813291994,-0.005623373214704178,0.06130643978641086,-0.02180648535454273,-0.007656760756912556,0.09019224141674402,-0.03816093774195783,0.10508607515813556,0.1292407418416991,0.08787599602303649,0.06013932773127751,0.11525041998093419
HALLMARK_ALLOGRAFT_REJECTION,0.049137816770283074,-0.005876002271930167,0.028524964785904855,-0.008353671858830847,-0.026015029898577482,0.05711540999457684,0.05369678996953932,-0.014447185120456625,0.0012226060328712188,0.03934774684791222,0.06709953366831098,-0.012144236695230926,-0.07309742860876133,0.008017442013835285,0.12289010540062961,0.028963887281413116,0.0561744134873512,0.03724094668071554
HALLMARK_ANDROGEN_RESPONSE,0.06067405474388524,0.10434539299401771,0.049387329899063206,-0.032858965147711486,-0.02127161916117966,-0.043566987387229916,0.0975436039013754,-0.03458934833555412,0.056739778709048214,0.06349272678678321,0.027243716475254195,0.1036816738878122,-0.0539570086727543,0.10417510358764911,0.10931764569625621,0.07993817087816611,0.051226643749604034,0.11307941738282982
HALLMARK_ANGIOGENESIS,0.006260620380778206,0.026358231266903228,-0.03877100992406764,-0.043562493688809746,-0.010194329115830451,-0.022575679169770366,0.0723482081922575,-0.014386838573438015,0.04894038296946771,-0.00795436359403425,-0.013428182203454937,-0.08106464121588136,0.051504012473021964,0.033953800111636644,-0.11456724255912082,0.074033865758293,-0.03466063245960243,-0.02293531227107061
HALLMARK_APICAL_JUNCTION,0.041184034321545215,0.15056080042442055,0.030037259498872575,0.07597498016348923,-0.0007802823836186429,0.0007840194252249655,0.062285366788400714,0.01413806715385975,0.017313935879028294,-0.04207013459514626,0.031865646105097414,0.06534596175622148,-0.01755834190773817,0.08814663784138689,0.126177781358321,0.07736467770852505,0.05811667041246809,0.09394142236332917
HALLMARK_APICAL_SURFACE,0.029782499151158274,0.06138107552871136,0.03186465325549743,0.025867904075855874,-0.018865188138657767,0.045670471678430476,-0.05386509158191132,-0.017432975840272976,0.09719287138728969,-0.010430307138170324,-0.031178473873800825,-0.05457227779122034,-0.004021842370062991,0.08160403591972153,0.14487909247414632,0.05313368462267951,0.04534401336535255,0.09001620133931616
HALLMARK_APOPTOSIS,-0.023042366771751102,0.027602705916228876,-0.011335653956448215,-0.03824132719071838,-0.018372441036008113,-0.041257279035917374,0.02080432883191518,0.01073305141882437,0.021127373320767542,0.006376116554570206,0.016190400352403208,0.04291243991761527,0.027183276912844622,0.010031864084985452,-0.07486436573379221,0.05313475733392826,0.0909655710499121,0.033831333027148414
HALLMARK_BILE_ACID_METABOLISM,0.014901323405216538,0.1315390231418391,0.01798949425428752,0.0018138820552920046,0.0218835278889239,0.019524474096580365,0.06326131191220377,0.014884794629768846,0.06879260425841885,-0.029721162850598615,0.03141849870358233,0.04791523618484804,0.03558035480373084,0.06820491555465706,0.10673989154139393,-0.02411331742990964,0.049740511730608304,0.10232501501424067
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0323403533713867,0.17104614247212863,0.02692453977210579,-0.00712493832580487,-0.04032966811373119,-0.007779179709727109,0.06161434354008311,0.03784449015829388,0.027482821852928548,0.022068124671310484,-0.04862494023777931,0.06840002623671088,-0.059185927592096295,0.1053693722214614,0.14991378315790405,0.08528514234032213,0.11490703088007216,0.15191973679893198
HALLMARK_COAGULATION,0.046173685803017187,0.07102061064429778,0.0070341316453827055,-0.02096838082481548,-0.03321775201376447,0.01717462267976103,0.06360802572151408,-0.04081468441253786,0.0461465033921751,0.018556386034463565,0.041271885405974276,0.015520932596657868,-0.038151436996155336,0.047711017408630825,0.055665780961765166,0.055404854992248745,0.04232052084177359,0.01938828398571264
HALLMARK_COMPLEMENT,0.023781086773157076,0.008237457441773297,0.03516124533069441,-0.020739874792431973,0.0055880945142267645,-0.02150573857268732,0.08744355918859663,0.013109956917177958,0.03390657831094669,-0.019229518433551154,0.03556884985063868,-0.004353701846254121,-0.07894079498160318,0.1306545899996645,0.08246720233489241,0.0821679791404927,0.06638290244717035,0.04477828800252529
HALLMARK_DNA_REPAIR,0.039360391519583565,0.11585925760324094,0.04489147538887704,0.06348454301692007,-0.01860748148625787,0.03038105621263286,0.08512615510293213,-0.029836782603560288,0.050468957888594665,-0.007969871147948468,0.035919816076630695,0.08084248750550034,-0.06824447483313296,0.09566120634834388,0.1415697254852734,0.11764576339044899,0.07911232272824582,0.14839956216381678
HALLMARK_E2F_TARGETS,0.011212133420535326,0.10810898431490765,0.03287443761175743,0.06065778163634367,0.01743987544003676,0.04089508267377198,0.10223075361615712,0.038803455387810104,0.02968493511051296,-0.03987236185952292,0.030775002399769397,0.07521167050235836,-0.04766510578969184,0.061016869644850494,0.06130836440542524,0.07605397305242595,0.058314571348524115,0.13484014404118935
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.046747944518800114,0.050876421338139646,0.021888209233994045,0.023560990066068443,-0.053023998971012634,-0.012494780453880918,0.06770587589018179,0.020846345729841564,0.044526322133298775,-0.0006255796125786341,0.03438702039053868,0.025743803702238548,-0.03965388913795202,-0.014777569163144148,-0.0759273925209294,0.05092610631685129,0.03565286294630083,0.040020129381366815
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03418157666784639,0.008890097768202553,0.046882786670962115,0.0027293258744498254,0.002108059403334206,0.010850003051319905,0.08270959964613811,-0.009331967560924682,0.01691711770676052,-0.04481753921620921,0.01536297764706327,-0.09731287294359452,0.002091819603126099,0.0993823046897781,0.06971048392919844,0.038356173190564134,0.014054829203379944,0.10857057310385891
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027106642451432055,0.12830902969875807,-0.0074629241282129066,-0.011357267532520804,-0.013883679675312318,0.026042085607531795,-0.017929869151881547,-0.029556305725370317,-0.013711908814723768,0.02374710430165996,-0.052514835724522924,0.13590386792683948,0.02828895863663456,0.09965421030969991,0.12380293178527726,0.11334557889516121,0.05175496131184341,0.03685280174353186
HALLMARK_FATTY_ACID_METABOLISM,0.03985877447143318,0.025838145069915552,0.016583778213965148,0.022645639630358736,-0.0094568638301064,-0.04074469203051151,0.0573070448126547,-0.01038390492752203,0.0207408440422462,-0.07748550543317351,0.009755026329608814,-0.00011937082215243018,-0.02088281223935156,0.01792256607755436,-0.010723177143850501,0.022297194244260465,0.04064922442328098,0.03761393345594954
HALLMARK_G2M_CHECKPOINT,0.0409828625796144,0.09365799400830614,0.03268178570993645,0.05080167197018426,-0.03270801643412679,0.007483676035842937,0.0789654204789911,0.0225194560235925,0.014998326986565235,0.03189979011421416,0.03935855901844409,0.054518106115927265,0.022882206511725407,0.08961276453422894,0.022364796110426965,0.04215749831195644,0.059143488417103575,0.1319629987536906
HALLMARK_GLYCOLYSIS,0.036894487640591556,0.07883753421969632,-0.008205342163222072,0.06309012528969697,-0.007556081522250427,0.014694560980756421,0.0781705802391707,-0.005410494693817363,0.047315694006066965,-0.04267102214801149,-0.020713976459207698,0.012358680520830436,-0.01400552010061431,0.0809951491844357,0.14092830764497327,0.06911674684664686,0.08547497169677697,0.0660439957632266
HALLMARK_HEDGEHOG_SIGNALING,0.05533657535627542,0.025109112837254595,0.012345373039620806,0.14763495215803155,-0.028379349348365827,0.019117682805207342,-0.05125628434062052,0.008475622247530817,-0.04221541843763945,-0.06888367903557936,-0.09278852353291422,0.054114902505141775,-0.060824182331891755,0.08040300266364589,0.05816476045727818,0.0015315090817767333,0.07504186662412889,-0.05427592924183835
HALLMARK_HEME_METABOLISM,0.014647971747086526,0.12682700676680683,0.027444313891031236,0.06881419434816784,-0.02668422889479865,0.021413325376412023,0.054372167696060285,-0.019578800536444417,0.04347434999725174,-0.022841726716523333,0.01241297766901516,-0.004788944311576083,-0.06027048282001854,0.11896735199329989,0.12328070506581316,0.07912987399164449,0.03658118241535929,0.05130435759767893
HALLMARK_HYPOXIA,0.050733839156778995,-0.04714274284220425,-0.018835510373039693,-0.022807803579682668,-0.025748224562081236,0.007799748262548135,-0.039839096150316826,0.011475057769776566,0.012469508720904838,-0.021856955281155627,-0.02616709811089099,-0.028939885817955736,-0.0021524069339654292,-0.012594371778714643,-0.042696191441624794,0.06015338158610944,0.013955339637732192,0.043161294800342365
HALLMARK_IL2_STAT5_SIGNALING,0.07083425801546915,0.06508922355238217,0.023493284793704043,0.03628820323094375,-0.022057390317217502,-0.009891182902447889,0.08669100194026254,0.011602385223148227,0.05186455183545831,-0.0013436755656544804,0.022365697407897716,-0.024407190040572214,-0.049013581605173155,0.10576630323151526,0.10478737266072866,-0.03218434822220724,0.07084525883465052,0.08396351766630503
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.057301804172009994,0.0648227393585885,-0.009581773206683953,0.04797592605297724,-0.0392147494065346,-0.056724024081417176,0.0583552046810313,-0.05135579407909031,0.011581480146967327,0.010610170634526676,0.0019152863929688653,-0.08385795583550776,0.00627093699798205,0.06012385414038278,0.06972880982179325,0.09012571728797099,0.09592008282397221,0.03670282917313197
HALLMARK_INFLAMMATORY_RESPONSE,0.040529460022032004,0.06870067087054212,-0.008467737389538653,0.04097657083304809,-0.00917016664598099,-0.055291802976579096,0.021018554633753368,0.02826036944643347,0.03027257509009814,-0.06508466860805022,-0.02751635391674819,0.06752949457949253,-0.06143394736320806,0.012428586704084983,-0.03058758764379006,0.062360091994292495,0.008161756052933804,-0.00893462668518858
