,UKF243,UKF255,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.009618672758340462,-0.08204399513523832,0.005232202378931523,0.06359564861122427,0.018672099622334713,0.04979446055101067,0.02790352567531921,-9.995800660516418e-05,-0.059978376853012536,0.06171561897430969,0.12449564840921971,-0.020932011348071565
HALLMARK_ALLOGRAFT_REJECTION,0.011205695115081831,-0.0776781496171744,0.0040175279243272,0.05844609344575398,0.0037643533011127456,0.040680542806981,0.05154196244342904,0.03446370544280581,-0.10556602799959766,0.043815289720399525,0.07177429523756013,-0.043240573639544415
HALLMARK_ANDROGEN_RESPONSE,0.0020308930047463446,0.053130390373652865,0.02217920345052158,0.008341069559202349,0.03448194304105565,-0.006317727521976466,0.06766010102067684,0.008699306196369055,-0.09157323467387175,0.05559405625182417,0.15045073778800003,0.035002792303016714
HALLMARK_ANGIOGENESIS,-0.01726377965653147,-0.1627563278920863,-0.017983656656433453,-0.06316341319432342,0.001061599032024707,-0.06279328681064753,0.06772820941445115,0.011685024058956986,0.2296516556141019,0.0027957292648768135,0.08253703128057414,0.06773974338592303
HALLMARK_APICAL_JUNCTION,0.011991715595493346,-0.05326441690833625,0.02153608503303413,-0.02605784307913636,0.011354951906827414,0.036229119680302124,0.03469144728833556,-0.008149108229356628,-0.0543840465218744,0.10774734300646281,0.1667891768823359,0.007609768705801482
HALLMARK_APICAL_SURFACE,-5.66151429290464e-05,-0.07406779390181502,-0.04392819760546178,0.03442072782014423,-0.01542309427831459,0.02835366162493045,0.030105966716771175,-0.018743275772701472,-0.05129003864219391,0.04654133817889559,0.1673432304533702,0.020919686533382584
HALLMARK_APOPTOSIS,-0.019085747883216177,0.12437976065188827,0.023867866584661907,-0.054983536808100815,-0.007430048968596497,0.04241063277200567,-0.044022306348125935,-0.014282962847345357,-0.0382182227410024,0.07187523903116742,0.028114472342398982,0.0470541651409554
HALLMARK_BILE_ACID_METABOLISM,0.018903130465748035,-0.1364694047879018,0.03736698275922387,0.008706027730722578,0.056360268872537866,0.03364180154888054,0.01035423250377231,-0.006559671265247615,-0.06608288015352265,-0.07100012694675102,0.0380081890077904,-0.06098664013760163
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.031125696086538736,0.0012379572778713924,-0.03394410390887624,-0.06503716501289294,0.01447802904861259,0.013224698970718768,0.052971750131243514,0.04124280048877321,-0.06321278786003248,0.022626624392360215,0.07765287429087783,-0.04830220731372229
HALLMARK_COAGULATION,0.016460847301452707,-0.06528306982049922,0.025425781668757114,-0.0014279992999034034,-0.0004000570176491912,0.005359919351653811,0.06431763193193364,-0.019303802390585215,-0.06330527176471973,0.1274181667249458,0.14930179587908776,0.016165285924025753
HALLMARK_COMPLEMENT,-0.03674091559058645,0.021111843933499328,0.014589798859258818,-0.052425302816157864,-0.02224931988736485,0.03875243156124571,0.024170229983512065,0.049951757625532826,-0.12480320675941325,0.08012130721104052,0.08775627383463262,0.01015398328259238
HALLMARK_DNA_REPAIR,0.055897085576909235,0.008401571645334276,0.02937041562674684,-0.018554418996901575,0.004997615321431053,0.03831937231164637,0.041596024205638904,0.026214827936344994,-0.07175669554445685,0.10967790222093758,0.12955500461738984,-0.03673637319656539
HALLMARK_E2F_TARGETS,0.03729323069880583,-0.14258401162419934,-0.01614397181074174,0.013956371453606392,0.0026834950302563627,-0.008683777936150485,0.044117561504685064,-0.05969023419008902,-0.13889553437606525,0.03529989430294333,0.07656621731302732,-0.0485864995303517
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0017747705903520474,0.1754445747960556,0.06886149109550763,-0.05211904916226766,0.009993747424682219,-0.00797936334269165,0.06612861759333874,-0.027699648706620332,0.06796229078895832,0.2066187470270565,0.13646296849892015,0.05550705806904247
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.021225334915771842,-0.023044314805730205,-0.0014378091153800794,0.046701480745202625,-0.022390497298116863,-0.00038188283268967345,-0.03460131978353802,-0.011862798670257947,0.06913973454555462,0.10796905103089333,0.12459257802158591,-0.004489065595410751
HALLMARK_ESTROGEN_RESPONSE_LATE,0.011049539202898176,-0.08626699759001027,0.015413702489837419,-0.006026024671117802,-0.02142229016703472,0.021331580603940713,0.053948983822081076,0.011949262517543687,-0.03148661537652892,0.03324924490667664,0.041403127563354,-0.03731881481839676
HALLMARK_FATTY_ACID_METABOLISM,0.00835914914813938,0.11660419441241582,0.008753625340360734,-0.04692731769254866,0.03682892524305391,0.016335476493673395,-0.012899783195353889,0.011609789616979015,0.06211437083936886,0.13803139791042077,0.09908076080025117,0.05103975639549009
HALLMARK_G2M_CHECKPOINT,-0.012539266898739182,0.08281960421797811,-0.011845068490249215,-0.04935910573824135,0.016883245025881403,-0.009250988587512726,0.04141526799699947,0.009648212391409994,-0.13148426197691304,0.11368403583724893,0.09305021712671807,0.0305079368619531
HALLMARK_GLYCOLYSIS,0.03592469743119009,-0.002957913473532385,0.03207322176850008,0.03425276572546987,-0.00031380027950898723,-0.01732257835967153,0.04563783910275991,-0.016817986083000957,0.19107343410577138,0.08249357108606976,0.11724269086692157,-0.008571875704373086
HALLMARK_HEDGEHOG_SIGNALING,-0.012439865593728791,-0.12535235826844576,0.013251715987035206,0.06657821116996938,0.020859069905162973,0.03224853835391466,0.008875669386720034,-0.10554313019907985,-0.09995956671343727,0.136339360944011,0.0883663562588063,0.06147263699078159
HALLMARK_HEME_METABOLISM,0.018530606788995534,0.015351622660192485,0.018829262920569693,0.03956077545432896,0.02562850330565544,0.029014398053700312,0.056054560963188164,0.03127101994656219,-0.025379147598264186,0.09041859081055016,0.12560824039364696,-0.014538402486246374
HALLMARK_HYPOXIA,0.02801839602424928,0.17313434786634443,0.013522374092815197,-0.08887117556814514,0.04493492932678785,-0.019266168319579256,0.044390455622120975,0.020606516349650942,0.24313669436020305,0.13924019076002578,0.06305545020826706,0.024893255761882272
HALLMARK_IL2_STAT5_SIGNALING,-0.04002466728270493,-0.13514002782202494,-0.036386748429162105,0.004182101453485928,-0.0010491231538993983,0.03147716424811817,0.021250852799669283,0.06062104808887779,-0.12799266302153567,0.09216685720443307,0.157984372814451,-0.017855681256683888
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.002890712091019213,-0.018497883449517322,0.010070757669580065,-0.07128325187715535,-0.02261054103509474,0.0027100295982527183,0.04939621016829438,-0.04399499132975061,-0.07485778306509083,0.16309200270242194,0.10453937488600315,0.019407452044720237
HALLMARK_INFLAMMATORY_RESPONSE,-0.017214989191725382,0.06444723358372495,0.006480351612690835,-0.05880168498598588,0.027438292437928925,-0.009202371591483282,0.06901126424749522,0.0730258950431517,-0.1600921939254063,-0.007259309650523585,0.09470681864146464,0.05718674784807416
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.006814311055162205,-0.1289071341539613,0.0035673564098661543,0.026225898153504325,0.012451047060288016,0.04950610785961759,0.05914443554725879,-0.008376604485549758,-0.09779150955978744,0.022195727448621114,0.06727094333527014,-0.04225610767358576
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03548957632945394,0.1394660077134411,0.035006295860662076,0.04094275481249562,-0.03165431546244095,0.020925314541637725,0.03988401168643112,0.0380854760381206,-0.06037846433102911,0.15287635299104507,0.05656650892307112,0.039932531239525386
HALLMARK_KRAS_SIGNALING_DN,0.023315191934928797,-0.014526059623600967,0.009116184090667648,-0.000665077311317582,-0.02667044045236196,-0.017604080836355798,0.0496522871301032,-0.02147324800424639,0.015855099704643077,-0.03756587896640559,0.04865091394250874,-0.026079842369672587
HALLMARK_KRAS_SIGNALING_UP,-0.01921437061750188,-0.030239768762589787,-0.0006643948663981811,0.033073979898342216,0.02201934403252655,0.04266213023911253,0.020608867995208162,0.004836399349109151,-0.11286822907083685,0.08499978938590358,0.1425222386568371,0.02552315094815274
HALLMARK_MITOTIC_SPINDLE,0.02180526394434635,-0.05280111884858954,0.003023647007596646,-0.004975530079544317,0.016361566685379737,0.023197371151312214,0.022512482249788836,-0.04492646578179279,0.02396836823734937,0.05445002313483126,0.1530931810367112,-0.018322971036938154
HALLMARK_MTORC1_SIGNALING,0.01888068406265235,0.09936477320408843,0.022688693696832,-0.07828516852506659,-0.006617666541372486,-0.03660339843646362,0.043395641410957975,-0.01931486022361938,0.18609100513853258,0.11047020175679219,0.1251721152112962,0.0757724578153687
HALLMARK_MYC_TARGETS_V1,0.011303988046361858,-0.007282306007303189,0.0020561037235134563,0.010746095188161194,-0.014800259225353125,0.015522038862106388,0.04060300309539267,0.05347379325819814,-0.12170253855635643,0.06789927779001963,0.13667408605169312,0.0017270432915677469
HALLMARK_MYC_TARGETS_V2,0.03873496801418915,-0.07286774514698847,0.019361229103801593,0.01841369494585528,0.005560226991355719,0.03132657953147091,0.010203991255691358,-0.05875134781582691,-0.15340016818990004,0.05745818429997112,0.12612482744907344,0.003344721954266444
HALLMARK_MYOGENESIS,0.013605294880423136,-0.1357833284137979,0.01425820406272107,0.00349345808120936,0.022292388681189497,-0.042451862794983135,-0.0024351642307264124,-0.055538734200003485,0.02412089256813949,0.09729809212078964,0.13400258503683468,-0.01673468130428824
HALLMARK_NOTCH_SIGNALING,0.020709508057973867,-0.10838175512112146,0.04748344150054427,0.005305004339070334,0.005342033168465086,0.04416465975899659,0.04349772829602953,0.0023138494177449963,-0.07736489261035513,0.03715208258753516,0.11003755668484236,-0.06704032265881149
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0540919851835515,-0.02464487493175245,-0.014866233599019783,0.01683214826470031,-0.011883299593341569,0.020921572506846956,-0.0031283365286374596,0.06557436536383844,-0.12376559078743431,0.08282556044024718,0.09130083824035289,-0.07017223421528875
HALLMARK_P53_PATHWAY,0.061029193598763104,0.0574304083614114,0.014916650664217124,-0.042854450928797874,-0.005283493813271728,0.056064395851972815,-0.00312811642164455,0.018955862398317896,0.014426396955198612,0.07936450732912477,0.08111830591011897,-0.00817270547242756
HALLMARK_PANCREAS_BETA_CELLS,0.004789444373810745,-0.049763802430672216,-0.042451382952703565,0.035369553408128564,0.05243844638536061,0.015395714095209075,0.006841981012039372,0.07001584823216586,-0.17828455030185916,0.0417730973791886,0.05147982262934455,-0.03786279964822914
HALLMARK_PEROXISOME,-0.01600876294348564,-0.07918007682155369,-0.039841648016928244,0.03514832467744339,0.015650583380234943,-0.049069781148152865,-0.002741517414995398,0.041860434937928036,-0.049731981295988936,0.016281189438441732,0.10286494618887326,-0.015474058921185106
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.003896946613050631,-0.0031512555472169826,-0.02286771149712277,0.006296956054634989,0.0019381475936591386,0.02358661913760902,0.017866932797512846,-0.021859122626208878,-0.04677235982399457,0.07665756382413658,0.1444628463115424,0.01445916927786454
HALLMARK_PROTEIN_SECRETION,0.016331358420808167,0.08558272532118204,0.04512651891162389,-0.02664863390663215,-0.007362770541190879,-0.006886720821982468,0.03024403198247363,-0.022344028764499032,-0.053561881771970556,0.1278387553842547,0.13231341364130977,0.04220730077551066
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.015552846988914276,0.03490546550237021,-0.007654252152897974,-0.010382081118145288,-0.011337595994372009,0.014502871139965323,-0.02387546185743361,0.047323793689262705,-0.09484079127262854,-0.11142036188095546,0.09805645738554088,-0.0172841953182366
HALLMARK_SPERMATOGENESIS,0.02495352245309556,-0.09984572982077354,0.0012036524711230114,0.02780080894544939,0.02566965593361126,0.027561094292356852,-0.018366132653522264,-0.002936322205015621,-0.04443516166161417,-0.004370539461836382,0.07949139568839787,-0.05980395818697512
HALLMARK_TGF_BETA_SIGNALING,0.015056992878932965,-0.04183046622860406,-0.027618441895512387,0.028386295639039084,-0.007746818765943479,0.030680583228665497,0.06220162213994922,0.04295819723755298,-0.23993825690067272,0.050190823799398376,0.14381695378057788,-0.010801885178467181
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.016514041900286724,0.0028065375660302795,0.007142087164029839,-0.083891653083603,0.028759779233806182,0.05151416227834505,0.04446772509325306,0.04055022327050555,-0.07654060201785094,0.0825015153905434,0.05102224728277574,0.02912374511269251
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04465068158296256,0.023545878384618704,0.031741189216691536,-0.052000667416366796,0.049788084949590264,0.001714642889047265,0.030483299499409883,0.001492901824362367,-0.002724715864654473,0.16980745712187492,0.19001305533798643,0.04030938463120093
HALLMARK_UV_RESPONSE_DN,-0.005302012172428054,0.017056690206131587,0.02808268039597718,0.024634720921776865,0.01951822474957152,-0.04660669857178476,-0.004657459764112097,-0.006372451600284423,-0.07840266460747909,0.04798614945554121,0.1516069269804294,0.0021074985517531256
HALLMARK_UV_RESPONSE_UP,0.009093193506797935,0.039897549111252005,0.019915957596896437,-0.013439886421099523,0.043696349188653484,0.04326720853700175,0.02827295423358832,0.004083051231528847,-0.001741386891557202,0.011672933479455102,0.11766351241562055,0.003245999688348225
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.030386344746376533,0.03170364400799243,0.0010338680287026883,-0.026418492714700505,-0.0013630620999279736,-0.0031370612262138597,0.03144021044522054,0.04159696855457258,-0.0011035560988764044,0.04962127776643396,0.13518690810204728,0.07616004309011887
HALLMARK_XENOBIOTIC_METABOLISM,0.023431211505671245,0.18647165511161518,-0.0048126534848346595,-0.02731030172410799,0.025657640736478807,0.01693801719012724,0.032438324158344134,0.02407735481587104,0.004775188568418295,0.04906186022224106,0.07474197534737262,-0.018997818490071445
