,UKF243,UKF248,UKF251,UKF266,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.01694096492757028,0.014540939441892466,0.030854295529487586,-0.014823201737665615,0.06590630229031953,0.08462672577803342,0.12505129654831698,0.08646091286503156,-0.070146387842373,0.015073152474517716
HALLMARK_ALLOGRAFT_REJECTION,0.04229658232586243,-0.03875712430984248,0.017553116446324565,0.10752499512411369,0.13479784985951335,0.04255461093658674,0.10224385384250441,0.05697202818333424,0.016141483694221616,0.056029022068160995
HALLMARK_ANDROGEN_RESPONSE,-0.016785281944518532,-0.006974376665587354,-0.02430209454174076,0.053904889097350465,0.06577330681842393,0.09103117571821556,0.12242861172265543,0.04040377294057068,0.041703695284335464,0.011947525535019049
HALLMARK_ANGIOGENESIS,-0.006263785679394032,0.008912788525860424,-0.024768513077862247,0.1640888753674513,-0.13575819289449265,-0.05797934357187845,-0.09246251085290752,0.06400093735501922,0.06446726593878342,0.08267929595938767
HALLMARK_APICAL_JUNCTION,-0.00529970838354562,0.0011091192895421734,0.022893745579925472,0.12048336535426045,0.06953252436825162,0.08400867378516487,0.10612198906095724,0.0842095085448577,-0.04452798693843711,0.008904358959340303
HALLMARK_APICAL_SURFACE,0.0052239839666532875,0.003983796429302716,-0.02484025193769427,-0.09014517044781317,0.15528029759634054,0.024498761436300417,0.09530608201538796,0.07271922943921784,-0.005969644949895123,0.03528299904158437
HALLMARK_APOPTOSIS,-0.011638942956243315,0.024085534166690816,0.040104275886947253,-0.07790687120835085,-0.0010498718430605677,-0.0726365044439475,-0.05224317619035428,0.08471562447880451,-0.04014789278333218,-0.05742505278392226
HALLMARK_BILE_ACID_METABOLISM,0.008015386376197257,-0.008827169064032466,0.05614840505519251,0.13015250584116084,0.12168510092487779,0.06468472585391757,0.13547003370322921,0.04216991541830364,-0.057955743964272666,-0.07315095440446943
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00753008804111002,0.027519287381275105,0.05660773148676527,0.1088560998156771,0.02790880435054503,0.06304341841739308,0.10694365416406788,0.02670277077335586,-0.03620569239607651,-0.062473249331374305
HALLMARK_COAGULATION,-0.025506815019393024,-0.017975592730667744,0.030631213864020575,0.07959276372540998,0.132502162666756,0.0042010024512345884,0.07903250449389362,0.07737658656213438,-0.006075648962020126,0.010595275625939099
