,MGH258,UKF269,UKF296,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,0.06805493573858279,0.13399091178554984,0.007407382410156934,0.08641782412572395,0.07351820437352695
HALLMARK_ALLOGRAFT_REJECTION,-0.05151603017294849,0.14486702484223893,0.04839955582908974,0.11379868267594785,0.07023984542862534
HALLMARK_ANDROGEN_RESPONSE,0.15542565665012087,0.1131372688495432,0.03835843356617698,0.025560465114879864,0.09785721938223788
HALLMARK_ANGIOGENESIS,-0.04768725020698862,0.15307714027956723,-0.037673418285176605,-0.10649730095839209,-0.05932189664866918
HALLMARK_APICAL_JUNCTION,0.13931673223273344,0.14187717008140804,-0.020062328991929338,0.06537925721377316,0.04803152681277557
HALLMARK_APICAL_SURFACE,0.06992204043640306,-0.017165280775603968,0.004915191781356376,-0.061559096991446675,0.0350676374592846
HALLMARK_APOPTOSIS,0.025968828311358598,0.011082881368956856,-0.024577505492380157,0.04265028165710165,0.006481848342788729
HALLMARK_BILE_ACID_METABOLISM,0.11480156555420819,0.13225340486881304,0.003728693448320255,0.00714980016923054,0.10959388637715443
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1476987543438044,0.09058289980642283,0.057922640619786886,0.00899999652383661,0.11374569326619714
HALLMARK_COAGULATION,0.020735396856152496,0.14876466546421716,0.023533354103906525,0.14910127641811885,-0.007360221360468847
HALLMARK_COMPLEMENT,0.026843395551295952,0.14733100511862252,0.0025595174846801405,0.01617313170173992,0.08078116456290838
HALLMARK_DNA_REPAIR,0.17659967607802707,0.14621920768047478,0.0455950243760146,0.07228503524380371,0.10741881615546361
HALLMARK_E2F_TARGETS,0.14825100117552126,0.15684760120030478,-0.006663379316256092,0.04365431360886926,0.11320606054482446
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.14581138594065302,0.16209210151604028,0.021825512147506616,0.13617252951682846,0.0006531803520237812
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.024791136813707995,0.09011572953864279,0.012889042083330152,0.024210864827661053,0.07877226439574535
