,UKF248,ZH8811Bbulk,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.0011758693783207727,-0.050774991959663035,-0.003037842345611202,0.02242670849442781
HALLMARK_ALLOGRAFT_REJECTION,-0.017732042672936113,-0.02596812297999735,0.006092947801138342,0.00656709387089637
HALLMARK_ANDROGEN_RESPONSE,0.017816821577864638,-0.01577370606555346,0.03396474867474567,0.05706518893759152
HALLMARK_ANGIOGENESIS,0.07724440113627602,0.03654244272246151,0.10600726606674912,-0.08476373830730838
HALLMARK_APICAL_JUNCTION,-0.023329502125141913,-0.0029623363092520388,0.06284485184914247,0.08965698543836173
HALLMARK_APICAL_SURFACE,-0.07594470350553546,-0.038083953213715514,0.07017218334443524,-0.030603611468474748
HALLMARK_APOPTOSIS,0.04314798897291283,0.03667463260833693,0.03808891109388551,0.03431421600585953
HALLMARK_BILE_ACID_METABOLISM,-0.005903308303845864,-0.05730393115126081,-0.03943259259026559,0.09980110096310514
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05813954749531103,-0.06306404069866417,-0.006993868661664052,0.13517116006335153
HALLMARK_COAGULATION,0.04258021225882128,0.014504841751040269,0.04606935213214426,0.05363083616821236
HALLMARK_COMPLEMENT,-0.02030850480512601,0.003818051621566658,0.03045773582999272,0.10845803728081312
HALLMARK_DNA_REPAIR,-0.06372341788588637,-0.05016457723622441,0.003958198075518859,0.16534250192593147
HALLMARK_E2F_TARGETS,-0.030890974754831116,-0.016905542757967653,0.03414498181271712,0.048483118778232456
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0822674447957623,0.06397691165872076,0.1150329874416687,0.11536093978882557
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.013099977595966318,-0.021846250727564236,-0.01184850140844672,0.1596203750250951
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.017250224364804844,-0.009107221787189453,0.033909926279466256,-0.027848592850830058
HALLMARK_FATTY_ACID_METABOLISM,0.020848606190906345,-0.007583381411353103,0.00032683658941856327,-0.023676095855202944
HALLMARK_G2M_CHECKPOINT,-0.03585347311417666,0.0077575566678553575,0.010372201675672325,0.09800624238210716
HALLMARK_GLYCOLYSIS,-0.02486888041425812,-0.028016972211189733,0.00783503002895153,-0.01806682828783766
HALLMARK_HEDGEHOG_SIGNALING,-0.03535649912509584,-0.07457416364830863,0.01607788055383269,0.1286838176321261
HALLMARK_HEME_METABOLISM,0.014054554434560338,-0.04244342178791057,0.023417344311251878,0.05125842531576221
HALLMARK_HYPOXIA,0.03945905534042277,-0.004235154202733639,-0.019290856894143567,0.07487101251377891
HALLMARK_IL2_STAT5_SIGNALING,0.017155040446159276,-0.04262033327844463,0.02096412446617615,0.051631573682728124
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09591976155436766,-0.02654936237539888,-0.01071590859125912,0.05179306801432861
HALLMARK_INFLAMMATORY_RESPONSE,0.04040043991363087,0.027781669114140164,0.015127567577373638,0.14765566762219887
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.040710278503119875,-0.052170925493506416,0.0190957226328287,-0.0064048527446988815
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05475897777358412,0.042985201710359515,0.03214381554992128,0.09448694172731963
HALLMARK_KRAS_SIGNALING_DN,-0.05443024781167268,-0.023222915217395862,-0.0015359922942529288,0.031960723949866626
HALLMARK_KRAS_SIGNALING_UP,0.04903875343450407,-0.06442967835148598,0.02267088609985157,0.04865705968644955
HALLMARK_MITOTIC_SPINDLE,-0.014659683224402075,-0.02821381353694731,0.017650028327857524,0.07474626669963896
HALLMARK_MTORC1_SIGNALING,-0.0062239329766160196,-0.010330510121927948,0.07670882178061536,0.027329726188125205
HALLMARK_MYC_TARGETS_V1,-0.04915550830996729,-0.058526223645722415,0.00036163053628923133,0.0814928402053468
HALLMARK_MYC_TARGETS_V2,-0.016140534067450328,-0.05403869745745509,0.004121331910249422,0.071070014713716
HALLMARK_MYOGENESIS,0.00149267004825875,-0.028742712684226117,0.08206272846614525,0.1337858872023646
HALLMARK_NOTCH_SIGNALING,-0.056472403234945935,-0.04119622211822473,-0.018273365567292327,0.11821052127231493
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07912448464957375,-0.06503524230901515,-0.014583613166303425,0.11775805709585968
HALLMARK_P53_PATHWAY,0.016814088434069566,-0.03543267831790389,-0.028913618372384806,0.04926855999562351
HALLMARK_PANCREAS_BETA_CELLS,-0.07341750943387808,-0.06972700323907703,-0.016978893005187463,0.15598099602239887
HALLMARK_PEROXISOME,-0.04695984959805996,-0.059896706480302604,0.005386586997883765,-0.03675184691978071
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02321266377729799,-0.054163998362274916,0.04021624548507523,0.08462651480011027
HALLMARK_PROTEIN_SECRETION,0.04230797132324599,-0.054113400369290826,0.015090140394167458,0.09324847623752557
