,UKF260,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04228170047106557,0.06832939127909189,0.01484315110897466,0.11504261876978987,0.019727041417750227,0.06187342734958364,0.1517677378948258
HALLMARK_ALLOGRAFT_REJECTION,-0.041712269390728744,0.037158010193067637,0.0806365340555104,0.03332556390523289,-0.008904467074050843,0.0797882742244455,0.09886181730100799
HALLMARK_ANDROGEN_RESPONSE,-0.0031567726731385366,0.06244494376602224,-0.017737422795408547,0.1275418081179522,-0.02136571746363705,0.04271604097580628,0.1422539319848981
HALLMARK_ANGIOGENESIS,-0.02797000464397439,-0.0044183192522487345,0.08559894450209045,-0.08406288772497159,0.04008876787639091,-0.017601222151866696,-0.03254931091869478
HALLMARK_APICAL_JUNCTION,0.0369856576070389,0.03599555447663191,-0.025263715821053405,0.09751048504802363,0.019225265367624186,0.023184069951742128,0.13249744313871717
HALLMARK_APICAL_SURFACE,0.07485826614129372,-0.024006349954812427,0.02974080191441262,0.09081390526779837,0.07493621804074047,-0.013357803028496438,0.11045949153256238
HALLMARK_APOPTOSIS,-0.0745394303663558,0.04812954861944858,-0.032810293668698906,-0.048725703277849454,0.03132035048033209,0.006494926622015223,0.026178184249014625
HALLMARK_BILE_ACID_METABOLISM,0.1021143931267835,0.028949632436439315,0.03728581500130846,0.14082318278569947,0.0602132771134794,0.05866190131433307,0.11305779265352102
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10070857134554259,0.061181133888280455,0.008971005330594821,0.1284164634569704,-0.01428235971074542,0.01052865655297065,0.09674662364029028
HALLMARK_COAGULATION,-0.0008017617527316073,0.03253602520569476,0.053099279773834884,0.024795622600700847,-0.0035652987870906762,0.034351776293762855,0.10045804929007662
HALLMARK_COMPLEMENT,-0.03558773279556537,0.026909017040425733,0.0381845196902706,0.08525423297837008,-0.027389271357409338,0.008143676916324118,0.1090036874429224
HALLMARK_DNA_REPAIR,0.0733453314597405,0.06902701371023831,0.013632219582709524,0.13025729869487307,0.003890005553532401,0.02917898275454844,0.13426715229496988
HALLMARK_E2F_TARGETS,0.08181218216145233,0.07007894534586159,0.09374382979266256,0.08217526327169954,0.02219621517934116,0.0271303719916665,0.06328568741514728
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.014697035719209368,0.03286613121208306,0.03331993624486454,-0.05501347448894759,0.029305655386299544,0.044662246882012875,0.05911864844823398
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006368406513177408,0.022545121300075195,0.030457344520478852,0.05546515973430292,-0.013896709941284285,0.05541791448624124,0.140071456915126
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07415648549133297,0.002012515972834828,0.04367401703403255,0.09666601651858751,-0.0395298766482285,-0.04089359348387814,0.07571946704891551
HALLMARK_FATTY_ACID_METABOLISM,0.041064199346500796,0.0035951775045889316,0.01076676894838945,-0.009127490422346502,-0.00707229519478746,-0.03973249050606621,0.06693493991718207
HALLMARK_G2M_CHECKPOINT,0.024403307067070983,0.06133007018333615,0.11255528411679562,0.05001626746852297,0.03551214261894632,-0.012860373407081368,0.048850104597594216
HALLMARK_GLYCOLYSIS,0.016001260566953272,0.03258905064170625,0.03884699705109343,0.09397580383012233,-0.004576628855024454,0.03939085109450865,0.10625894767252873
HALLMARK_HEDGEHOG_SIGNALING,0.03077733044889571,0.0078040659400809296,0.03291960233198545,0.046610481075881526,-0.009094167460663207,-0.029714114523110517,0.0866780719435153
HALLMARK_HEME_METABOLISM,0.06901047103874307,0.06337408566186332,0.04845680951460617,0.12433230558156573,0.06113428634116494,0.0059658854472371655,0.14721613469112668
HALLMARK_HYPOXIA,-0.030527560576539048,-0.020851033754198535,-0.04600274000405781,-0.025080431686382923,0.018247587061806323,0.007166167256649721,-0.017195422844932442
HALLMARK_IL2_STAT5_SIGNALING,0.06638813192579929,0.04850917377629122,0.002522814052518604,0.06751445630623491,0.01073400192726858,0.007615236921382912,0.12221378150703918
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.046808012308359404,-0.02483702894832404,0.10058081993555035,0.03032396062872089,0.01646564459270569,0.0625903751619112,0.08843255598390827
HALLMARK_INFLAMMATORY_RESPONSE,-0.028926186840662907,0.012751401573683225,-0.008258860622682648,-0.00912121508299513,0.05627271477001597,0.00812537886983354,0.0464026844733785
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0661095195450518,0.033334175950599655,0.05477384622843552,0.08079434064453928,0.014909554590343871,0.04024654596015382,0.11525936784526114
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03211664951437068,0.030374953366616927,0.017107659979623692,0.022248607147388598,0.004076018420776708,0.0725613571616122,0.1026618686557896
HALLMARK_KRAS_SIGNALING_DN,0.05362470463984337,-0.000892646091741829,-0.012975358792530487,0.14664169881970682,0.02772615233413546,0.021982384416594013,0.11987231837573792
HALLMARK_KRAS_SIGNALING_UP,-0.019620153820695343,-0.01765083170904508,0.1026891141383229,0.05831171782633211,0.03955486903559424,0.020562137908914424,0.09434925440051155
HALLMARK_MITOTIC_SPINDLE,0.0742996707965809,0.08945632310410773,0.011146330202092998,0.11522716500862132,0.007092394873528277,0.004278671316764664,0.14117017995856132
HALLMARK_MTORC1_SIGNALING,-0.02252207789593384,0.0422316307561689,0.05367236511437191,-0.015361806673516748,0.002347755440935379,0.016958047276897252,0.06911284668551891
HALLMARK_MYC_TARGETS_V1,0.028009091491140642,0.10846993800188114,0.028264032263939535,0.1069189093600178,-0.013891968331013945,0.03684163846515019,0.11633067560381871
HALLMARK_MYC_TARGETS_V2,0.10320825166897629,0.014642137528209585,0.02495588872279946,0.07308810679949294,0.03446481876440043,0.009880427098013695,0.04077940660127265
HALLMARK_MYOGENESIS,0.05744475690696767,0.010361512899601001,0.0025855370269451438,0.08495242768686564,0.013481890994226848,0.07236978507806716,0.09643474260174088
HALLMARK_NOTCH_SIGNALING,0.03434188806611238,0.03461948639673976,0.03416031217576419,0.1437668669036106,-0.013039331108782005,0.051142107528747774,0.1124778396124106
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03368182331660689,0.043787329395822215,0.010372169423434132,0.12768084668894208,-0.05098978025402372,0.044551810729653,0.11389173712101137
HALLMARK_P53_PATHWAY,0.06283930098022937,0.07228710159099246,0.008605788330728198,0.11316270057582407,-0.04727988753674672,0.02690368925464008,0.10972590402796048
HALLMARK_PANCREAS_BETA_CELLS,-0.0011649298686848256,0.028186179969493633,0.06283766586680503,0.12117756840867197,0.007809158699181877,0.016089701369539685,0.12155386402387997
HALLMARK_PEROXISOME,-0.000253888629081826,0.006037603397706339,0.013320554218381409,0.07557969489787425,-0.027036794871941234,0.006688594079943088,0.08202483142584213
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.037107371843288446,0.06658526941874368,0.028322812041276926,0.08479800545330031,0.04508145324594851,0.018755659621196238,0.13471431682828688
HALLMARK_PROTEIN_SECRETION,-0.005883861901828934,0.04019607981872451,0.05274271866225641,0.12371638874746206,0.0380858152830582,0.017119615817225455,0.15913779470049247
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0021417675112298325,0.0011781991288016833,0.00016191591969025283,0.10187636271573208,-0.009740738905448349,0.004058700781800183,0.11390632370420828
HALLMARK_SPERMATOGENESIS,0.052986525777978875,0.06471501638554161,0.028340055704738222,0.11148470504723554,-0.001957594306315665,-0.0029523489443725945,0.11718378152746091
HALLMARK_TGF_BETA_SIGNALING,0.059389914395740706,0.06459584388972026,0.01267189461542561,0.10453316181070747,-0.002258902413274613,0.05860049925720998,0.12023579460585061
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.031115354388883312,0.0016393026266063881,-0.06395353541618556,0.03501573668145646,0.03169324323156968,0.06470959245378724,0.05566789417458865
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05593001299951034,0.07417350699753412,0.02301997224599991,0.10730415442877284,0.0032997146482534956,0.03488787695410084,0.13911911009168873
HALLMARK_UV_RESPONSE_DN,-0.001334513615726559,0.021993276019718958,0.02233904911728104,0.07349871292998689,-0.053631404006744245,0.041348564049728385,0.16756982989726885
HALLMARK_UV_RESPONSE_UP,0.0012703120222956911,0.02683878671135945,-0.006157543411958591,0.09738004048383278,0.021227167467634485,-0.005736765889027397,0.11265282494336265
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05135404204532085,0.07883263610310791,0.041650615704166775,0.09352560721679598,0.061353141515054124,0.01642054289082371,0.13890853121960936
HALLMARK_XENOBIOTIC_METABOLISM,0.00253309144255063,0.09167893722924159,-0.015987490099524083,0.10694301773026599,0.0408927658187632,0.054699650498639805,0.1284687587567715
