,UKF251,UKF260,UKF334,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.04373678818125812,0.034292896054560186,-0.0551150330659288,0.05219940058944656,0.03674813483234356
HALLMARK_ALLOGRAFT_REJECTION,0.008725260404897456,0.05362231296236736,-0.013121555100369919,0.03887802937679591,0.08273422318511953
HALLMARK_ANDROGEN_RESPONSE,-0.009399240415981327,-0.07210951774803465,-0.028886868849062726,0.0405751540000852,0.038025538555877106
HALLMARK_ANGIOGENESIS,0.04346324382650107,-0.03159898330821287,0.05889546845418029,0.02167448423886735,0.014956171149244446
HALLMARK_APICAL_JUNCTION,0.01882669243599598,0.02561050461264633,-0.0438484750340258,0.034820481402561325,0.08386409118117628
HALLMARK_APICAL_SURFACE,-0.042615592710175135,0.1077251324762211,0.0053999819093971,0.09874533949381574,0.055089277542965054
HALLMARK_APOPTOSIS,0.034523680957353954,-0.08076238525426732,-0.026784991665786965,-0.006189707901407022,0.0821900551311337
HALLMARK_BILE_ACID_METABOLISM,0.0066122882861382164,0.11193599333299153,-0.04847606807024936,0.06743293099061011,0.028789080518851297
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.012279490934613177,0.07656332741496102,0.010133536130828883,0.05030184582251485,0.009013126303205214
HALLMARK_COAGULATION,-0.00634495639007932,-0.02260551248036561,-0.04801765413932089,0.05946888824322868,0.09461607334479923
HALLMARK_COMPLEMENT,0.07574286741185045,-0.10047895958545096,-0.01711336281186143,0.08804719490381342,0.0455501650338783
HALLMARK_DNA_REPAIR,0.06026298454991673,0.013120599717045921,-0.003660060052863277,0.05218720107644082,0.03864852774774987
HALLMARK_E2F_TARGETS,0.04630281962178008,0.08356717134269093,-0.03432235126463558,0.030287496777206845,0.020734847926535776
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07142991158311894,-0.09243669866966163,0.027179366991670145,0.04090001396451001,0.08376932753793928
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008737282653373672,-0.07267496470212156,-0.06810328611514803,0.06809901434924819,0.04186024219882207
HALLMARK_ESTROGEN_RESPONSE_LATE,0.009345137200385132,0.04167500225646727,0.03776219695554173,0.0524797343789232,0.0053433591058791976
HALLMARK_FATTY_ACID_METABOLISM,-0.00951812789840065,-0.05892604281335226,0.018862282128831082,0.03663478017045109,0.007997071893219004
HALLMARK_G2M_CHECKPOINT,-0.014353548715939534,-0.03520296580626909,-0.0220448198789874,0.013221401843563161,0.0027343741618174266
HALLMARK_GLYCOLYSIS,-0.006583293026437296,-0.010655627845975188,0.0376765462319678,0.05526992159328288,0.02439251459768922
HALLMARK_HEDGEHOG_SIGNALING,-0.014337021737980177,-0.004737323010651136,-0.03318501519663455,0.03802467772322819,-0.011409294485560675
HALLMARK_HEME_METABOLISM,0.04722108750936422,-0.015698675007454248,-0.03309163345678599,0.07449722894097628,0.050817785592277696
HALLMARK_HYPOXIA,0.049932149970064545,-0.04990431747841875,0.08659117189434576,0.045395949595835455,-0.06356051861732225
HALLMARK_IL2_STAT5_SIGNALING,0.005659700616748049,0.017511684362992438,-0.047109423041281184,0.0773109812811603,0.030357295976690138
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03165930798398724,-0.01979427632232466,0.06485932764452129,0.05651855310386517,0.028092401110353667
HALLMARK_INFLAMMATORY_RESPONSE,-0.001162897516424302,-0.10805199547222763,-0.061871657159615207,0.0680518431471439,0.022549743605233794
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.012574608018643857,0.10682250317715947,-0.03147310567643737,0.043760565229929056,0.06398382272732896
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0011420702408950862,-0.06796089548855429,0.018182102047222558,0.0477301143978073,0.07162807545431958
HALLMARK_KRAS_SIGNALING_DN,0.035346748619865156,0.041697357160870405,-0.0596699980186829,0.06319893308726666,0.03232169185483727
HALLMARK_KRAS_SIGNALING_UP,0.019441177597891865,-0.06120795698168096,-0.058363895820320776,0.04758187933261988,0.08116870363506246
HALLMARK_MITOTIC_SPINDLE,0.06799164041003429,0.01690781527434678,-0.04524871665311529,0.035001584792535956,0.061316327577337515
HALLMARK_MTORC1_SIGNALING,0.02229041538228462,-0.04471290956670551,0.07920061782269462,-0.001573796742039901,-0.03646186700712206
HALLMARK_MYC_TARGETS_V1,0.04060254856260465,0.0067272457295641875,0.023516021226534352,0.032493065980229226,-0.0078544030868183
HALLMARK_MYC_TARGETS_V2,0.024320142412960453,0.07033369235766289,0.0005840128931446137,0.017278506808323317,0.03128786557350623
HALLMARK_MYOGENESIS,0.006699981317062191,0.002726916364975719,-0.07923780489736504,0.02758224080780079,0.08740896144344643
HALLMARK_NOTCH_SIGNALING,0.013024324155885275,0.054641764001041274,-0.0527845123209192,0.03487786602057384,0.01752109446226227
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.041242835509919695,0.016848476158706226,-0.05205505141215162,0.04800223948231668,0.0031499228781247243
HALLMARK_P53_PATHWAY,0.001769851737029781,0.03109972809692025,0.013656553083202374,0.08700575780758805,0.013822872703711917
HALLMARK_PANCREAS_BETA_CELLS,0.040257925916057875,0.0027150714144349043,-0.017036573554719433,0.042377565967539395,0.016069663369057647
HALLMARK_PEROXISOME,0.03537081686395902,0.09057214517623322,-0.05375810432284557,0.022085161467194636,-0.001787927283226652
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.048754679968670014,-0.003468011828360064,-0.02799115041361292,0.01903570016585251,0.07196985320100395
HALLMARK_PROTEIN_SECRETION,0.001455221730124494,-0.0668067401591008,-0.021000109084188295,0.06029609861503675,-0.008851637389427021
