,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.032696433019894985,0.0779343867894074,-0.019420345238507945,0.058266526009596364,0.10805086538891535,0.10624656239371691,0.049146121782793824,-0.008936214267274234,0.0034328779735895254,0.23739462787863205,0.16553265537525177,-0.005573209205703549,0.06029211414607942,0.05735145153429498,-0.0061196004022420905,0.22448635674374498,-0.003271790787543771
HALLMARK_ALLOGRAFT_REJECTION,0.21615825355338347,0.16419503053049098,0.029374818103422566,0.14442365363546394,0.132560815886213,0.14859301312859657,0.15378448738283107,0.04155819686812756,0.001295517073807435,0.23633850442560056,0.2815555771824593,-0.003882433301920567,0.1300071556602948,0.020084095006656377,0.0640360425666498,0.34802806019042937,0.20470170964267922
HALLMARK_ANDROGEN_RESPONSE,-0.05214138280317509,0.07263741090774667,0.06000706710835828,0.04056663729928356,0.055713779492060675,0.1346904138714717,0.09973004338854731,0.034129819391405074,0.03071710448538886,0.1937913198772545,0.11829121610557296,0.06184995382589631,0.03309976882813325,0.07477117175429017,0.07269871264903308,0.2316342984245624,0.028899312306170537
HALLMARK_ANGIOGENESIS,0.15563793237843063,-0.038185994628567796,0.045213531002726244,-0.014325417145461782,-0.05373243695344853,0.17350744501790544,0.09962590697162178,-0.028135870191474524,0.04652630157591384,-0.1432687688563509,0.15855184009467865,-0.012366694782654637,0.003922072794680501,0.09209881052907062,-0.040555449135192496,0.021039475377674366,-0.12725027036178324
HALLMARK_APICAL_JUNCTION,-0.11225449720730948,0.13595123173011464,-0.037690266311378035,0.043192869410941394,0.03772585403185271,0.12477789555693729,0.04212546722858297,0.025626708176879717,-0.018180436996192918,0.2262403379583784,0.12040466919224291,0.08069664757945887,0.10225783359238992,0.052273253838285474,-0.02657840207163367,0.3040559942832634,0.047036411696665476
HALLMARK_APICAL_SURFACE,-0.07099674339098344,0.08763442614868881,-0.02245703987618942,0.02304334750584792,0.033640294775308235,-0.0872297782529194,0.08973640109484611,0.00039806473829933053,0.04914927723176644,0.2693639958535547,0.0670128651186418,0.011549196419523984,0.039035497558365,-0.03035790348289757,-0.015664026137007903,0.2607512836100521,0.057097734528495675
HALLMARK_APOPTOSIS,-0.05934728420132792,0.06438626980486258,-0.012908855373594305,0.009467764707302375,0.0036464274619191495,-0.0003896827559851748,0.08621744898099652,0.054022586707224984,-0.008018316317310193,0.026896540291957864,0.059955498692481304,0.06645706925520821,0.09143952706793272,0.14279128660960605,0.017506856228916,0.22043668836018707,0.056994913250667155
HALLMARK_BILE_ACID_METABOLISM,-0.1395752941615941,0.08360867917738914,-0.06472753187194429,0.02139060722734168,0.0801383994048058,0.11249142277336972,0.09565284355806733,0.0225273781327635,0.07423341710873767,0.10776925248773246,-0.009463788977883721,0.030948315783618327,0.050716481680862055,-0.0027880792156640736,0.03590112331352969,0.13624623976522288,-0.0395378180248597
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06335216881554874,-0.018347110293955197,-0.018200219977620283,0.06262042855975793,0.003571517092893069,0.07405814024562717,-0.001201493571868911,0.0014749977635893428,0.06042757962575361,0.23241697006841472,0.08897709679403425,-0.030789790335217313,-0.009332114787159316,-0.03612863727210645,0.00884689745167051,0.05705068706809729,-0.10740635131008025
HALLMARK_COAGULATION,0.15808298414837874,0.13407615541443385,0.04117406283628546,0.06766165025304896,0.08707995798340262,0.1583398226039589,0.04333887333858064,-0.011816284290481373,0.037549134331471744,0.07723743019417856,0.19047213369028296,0.08768439357895065,0.13079391110117297,0.10124352159841814,0.018995102792639225,0.332968369096005,0.0006019796399540909
HALLMARK_COMPLEMENT,0.1211895669442839,0.06593006799928536,0.08043690964322169,0.1126570516469169,0.035653859110226976,0.12521496781552294,0.1303389499675289,-0.006519128892904764,-0.008018838175524862,0.21545317999989475,0.20767349297372492,0.03735063689023881,0.16193708159371864,0.08733602198385276,-0.015763626125072358,0.12749416829289087,-0.0331298205417573
HALLMARK_DNA_REPAIR,-0.10750729384659134,0.060588107000321266,-0.03720793996812872,0.028941932240365346,0.0984176385940002,0.15123010612395185,0.1251891385679452,-0.009607492304779352,-0.04003673780329645,0.25266982566046825,0.10998783970526954,0.020851758557618564,0.09124515784956122,0.03041469184580857,-0.002293317203087308,0.18315989453500497,-0.025159718692441848
HALLMARK_E2F_TARGETS,-0.13103195109882998,0.08374700647814294,-0.06409473518487782,0.04522735243903319,0.07314073329515768,0.13891078253220668,0.09126689831297234,-0.003962896500879643,0.004294944481364729,0.2091318350178136,-0.07157270501486761,0.0050263338929586385,0.08671868700025004,0.022845307332464093,0.015329101281314988,0.11261547383767483,-0.06095386121924477
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12870533651411417,0.0825119682023571,-0.021359986438793232,-0.0003864490528015332,-0.022380560414392,0.14604740058942006,0.014630794343724234,0.019846188094404093,0.0022527456437952988,-0.08949817145013493,0.13245770309685662,0.034387672232827245,0.12964831545064875,0.14398942785536953,0.03190558079128153,0.3434508421585696,-0.02145467614695638
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04474548787317499,0.06996102908893666,0.03784063480339943,-0.0065531393828995674,-0.00741228692333938,0.07099184576388656,-0.11271558209272267,-0.047528053816068394,0.012405878464100002,-0.1901886554453714,0.1356255603018995,-0.006374622227143798,0.05115431268230731,0.07756464380386946,0.01405355877195955,0.13563315343985236,-0.03977091305753796
