,MGH258,UKF248,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0034020590923780378,0.1594464974123959,0.007870660832439182,0.08296911971486914,0.18545776175112355,0.038429676150892655,0.1371499577721608,0.05240752794852348,0.24463615683603557,0.11906229855224916,0.2020034736147405,0.15078311655831197,-0.012780732446382694,0.13749433356523677,0.1625060399620927,0.10403504899671301,0.2215145975799294,0.15397735250680578
HALLMARK_ALLOGRAFT_REJECTION,-0.06314169458872465,0.16300225204520724,-0.0018566984847556776,0.06215227671037615,0.23995223522304232,0.03298619072071571,0.13669658774500654,0.16195237795969722,0.21788425783367404,0.06770864829951839,0.26022126098912013,0.17975233868219553,-0.01697903611206752,0.09606684521153003,0.1340532427299168,0.11694763892290108,0.33065490818357596,0.10009568853234346
HALLMARK_ANDROGEN_RESPONSE,0.05851204487864989,0.1770000897823528,0.030208322269153553,0.048506543011772006,0.1685315283653956,0.03850296463909221,0.25238426446407997,0.15540519428756855,0.20786189831918214,0.13670133971301585,0.18608685293098817,0.11331003461311975,-0.012741730186185109,0.14670887029042254,0.06730805593821176,0.13211749988756596,0.3074377322869598,0.224636910022837
HALLMARK_ANGIOGENESIS,-0.051665245377939324,0.0022973318063151415,0.07908306782957204,0.04407163347974556,0.2352730873434967,0.025665127317839667,0.11737535415398145,0.046136844719951914,0.17945691027240618,-0.14847318140312468,-0.20442216605624636,-0.05937116438417152,-0.005813804940342796,0.017706296283844066,0.09235868654398663,0.0546281092576555,0.12686659690919858,0.16484419043095222
HALLMARK_APICAL_JUNCTION,0.05185840198232843,0.2431250586611188,0.029408075661313673,0.058953183661724945,0.21906950142459194,0.020382877977661217,0.23559460441771998,0.1659775083646912,0.33300343420216455,0.20184395730684568,0.22483874263670786,0.178177691290497,-0.012766143578372642,0.14905812017933653,0.17799062904124996,0.14557482408469294,0.40908694258323525,0.24523480981577211
HALLMARK_APICAL_SURFACE,-0.05133790684827979,0.13232027724990447,-0.056786840897845935,0.028284337859019522,-0.039107676739148424,0.008942484083452594,0.23337512080821837,0.047289030535293215,0.2664134743579441,0.08633657032417917,0.013080877057798961,0.06046735718074659,-0.05091057936895581,0.11413787439681537,0.12057782435857008,0.027250534295015824,0.32320816304701316,0.1509399292191421
HALLMARK_APOPTOSIS,-0.00020963478779220334,0.11920995236423483,-0.010532233236928765,-0.011592213982537175,0.07146801631591174,-0.006414070572774763,-0.1068820136170301,-0.012961924880785198,-0.049596825848871796,-0.028405450330536073,0.08902905327982341,0.052594191108740376,0.018461744632235506,0.02380759562832268,0.10148302384260005,0.10856045150261966,0.1361097546894184,0.12085146582375135
HALLMARK_BILE_ACID_METABOLISM,0.04210863585325738,0.045539571118573194,-0.029466426013503556,0.011052032950721605,0.1927138533576335,-0.019363382448846368,0.005023536678063701,0.09764955183137783,0.17669471019628066,0.18724554410468067,0.09098689970702627,0.06888463958331466,-0.05266367558149023,0.10864535803543944,0.017932913735021927,0.12636574309815488,0.06713882957801304,0.14734029022821807
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.015514518518355778,-0.08680040543251762,0.014159534776578745,0.03824397789635528,0.08562966431119037,0.020876980963358462,0.16733123390461033,0.09760313380329134,0.047785523315784284,0.023738608691391248,0.1323412139641038,0.05921556854636849,-0.04498594065524591,0.09117679097729527,0.02572793225116655,-0.05357538589904483,0.05331004287853864,0.12476719325613178
HALLMARK_COAGULATION,-0.08071385816787434,0.26412794604058853,0.023671248153133446,0.04830926475322695,0.23348826816357862,0.037040652962752274,0.24736242101576447,0.1951874876316828,0.2250370893668695,0.2167012319671189,0.2140449638608074,0.21985156063125166,0.01877288724413722,0.15525486977041458,0.12518795850280326,0.15466327147292194,0.42152313317376694,0.18767710661232645
