,UKF243,UKF251,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.0560880999405308,0.04460795381331437,0.0450724583270692,-0.0569672817235402,0.08208339194333593,0.03646919306027635,0.11357343853854772,0.1287187507790727,0.014856598918532044,0.04694783681229099,0.06314856906299432,0.11983119540580439
HALLMARK_ALLOGRAFT_REJECTION,0.043039686918471765,-0.002443441288387777,0.03265527151014047,0.049741098968948405,0.08099183322336018,0.08622772356558316,0.0833015442731711,0.04263468705226292,-0.03836403086721921,0.057556956048164895,0.05982175629178735,0.08934276625660673
HALLMARK_ANDROGEN_RESPONSE,0.033335954909551255,0.05256844734827798,0.032644130728344344,0.05164479196417014,0.017153981097694646,0.04879857238314705,0.03527841736294518,-0.0072059260265317235,-0.02861960986086188,0.052299140180513494,-0.023654339752487798,0.10490450207202263
HALLMARK_ANGIOGENESIS,-0.10268160277396894,0.08778512492836331,0.04888785997716936,0.04714500394633938,-0.039028735220867694,0.04104268117708329,0.13626735813832924,0.0067794423748507625,0.015547346384192572,0.01620104930747266,-0.059228286817655025,-0.0735012913630651
HALLMARK_APICAL_JUNCTION,0.03325120654058536,0.02196869497943193,0.014788274316097465,0.018663851075622035,0.07270561551542729,0.0716242074857873,0.08331624880201151,0.07575721253223129,0.00489891568586986,0.06953099418195742,0.04230226538614606,0.057391705682193664
HALLMARK_APICAL_SURFACE,0.04474764995795416,-0.013459570757307266,0.008913632805835715,0.08055733858040733,0.07818775042420972,-0.024041632165262224,0.06636184160272486,0.1436024978283835,0.05407793174378654,-0.009618135286451205,-0.005174613752041582,0.07059773862512099
HALLMARK_APOPTOSIS,0.041236332512474994,-0.042395592269541524,-0.012023898135972998,0.042783284392726495,-0.013548342307107743,-0.006763498226642677,0.02821648388301066,0.011820522486825294,-6.0149515782226326e-05,0.045141709901012295,0.010877379219182403,0.0981866249678165
HALLMARK_BILE_ACID_METABOLISM,0.07526261534952922,-0.025375989653872177,-0.013208542065743581,0.045313310170103295,0.07155603494570041,0.013159280516239352,0.07857701721918081,0.10214299240200378,0.03560735878250511,0.0661882494929999,0.021561981397391093,0.10576281964594123
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05647045662943241,0.016643694192574224,0.011202645166542033,0.003708567468311256,0.07728924376232478,0.09334280523687892,0.09814563020030155,0.02953717567124472,0.0573430374713391,0.05054718027422922,0.07807425333522085,0.11512255254952546
HALLMARK_COAGULATION,0.053387278267243564,0.022145264136858935,0.05857096167039632,0.07962701252664198,0.06469603080941644,0.07803945702625373,0.05389107284471311,0.08575099108464239,-0.04740578799441201,0.03285492815303174,0.09131548225381036,0.08561463755284282
HALLMARK_COMPLEMENT,0.11486634704792605,0.006576681909857365,-0.020334760848751122,0.04225432423911232,0.07883356522253379,0.02758084969286128,0.17131343928488937,0.04615770673929718,0.027089530568515728,0.05268011219614393,0.037883941631881406,0.10523867209904728
HALLMARK_DNA_REPAIR,0.013856304060640397,0.016933688964665246,0.03981892251744734,0.05812506930487982,0.06417291002680606,0.10639650663912627,0.12302277228891507,0.12715477397144292,0.015786048271198134,0.06425436802657639,0.05588732186532423,0.10202111808131853
HALLMARK_E2F_TARGETS,0.062227211991578796,-0.0052993148344930045,-0.00821758660234276,0.04560101903852272,0.05148871729341566,0.07269156006549639,0.06845407933386653,0.09326223369982753,0.026469318045493722,-0.002873762435804566,0.02024438131625284,0.06423133192674031
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03344126106851872,0.04294576568363678,0.050008718183598554,6.955940664056351e-05,-0.014498551578880588,0.04036388761752187,0.05514095002830455,0.01466016246357489,0.002342729814113983,0.03915813815168382,0.05856579824481109,0.022679425371236198
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04715498047088365,-0.008511225398165454,0.05751302552825987,-0.016838186824723156,-0.056636413269882446,-0.010586610410195874,0.0018307720994626114,0.002987700319830822,-0.0030084140451486444,0.06876472160750934,0.0636470972532615,0.11663684352851082
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07147922577625865,-0.03058170877897236,-0.020026959949305808,0.04838407459730527,0.06789750023090976,0.03667495379258135,0.09942595733268034,0.1471435094985523,0.06405219176949145,0.023594129276273405,0.029065621518092572,0.09108701327856496
HALLMARK_FATTY_ACID_METABOLISM,0.03485265207993195,-0.005181774379158294,0.0002565072040399259,0.0647224507174553,-0.04517515323035354,-0.003448823799539497,0.08164471750615615,0.06590444483243352,0.05458715475772226,0.013158313885611147,-0.021335917914117986,0.08555707964001076
HALLMARK_G2M_CHECKPOINT,-0.006166146665215579,0.007770656925902475,-0.0012914007734493999,0.07520457395997407,0.05568458172400348,0.0821810463964623,0.03658384239954129,0.0526406706926483,0.023526775754295074,0.049472501892650185,0.042982364139121466,0.06775738696614939
HALLMARK_GLYCOLYSIS,-0.019188571867931704,0.02962881867812714,0.010070562192023482,-0.02907960215926589,-0.020538174434677686,0.04859073745398875,0.08138033116510363,0.0047192866545558085,0.022360860597874063,0.0347269362327297,0.05328923755906298,0.09542111288633018
HALLMARK_HEDGEHOG_SIGNALING,0.061443876869051756,0.03050478354226384,0.0019518223243094157,-0.0018621464460104732,0.006567879640191521,-0.029014592934668845,0.0526077317888319,-0.01706330219920255,0.012675164868344078,0.03485764712034028,0.023613778704868627,0.06582249211758105
HALLMARK_HEME_METABOLISM,0.022588235866760707,0.016994626678566178,0.032656552301112134,0.054203474223921716,0.04891457709431844,0.06608852526665733,0.09183226831851461,0.08131189537211708,-0.002226700690264315,0.03361285166477787,0.03591786427758199,0.09827332591229945
HALLMARK_HYPOXIA,-0.07079422985048804,-0.04399165605540899,0.01956880585455025,-0.003168733300522785,-0.09109393992529684,0.03743708126101335,0.10784731790124401,-0.01882876817468376,-0.03248769397733762,0.048606551236603984,0.02295394126459721,-0.0019998040188296587
HALLMARK_IL2_STAT5_SIGNALING,0.06932547168189403,0.037339930855266934,0.02585337233068381,0.04013135104647545,-0.018906375405965493,0.0710585139418403,0.08584140401933077,0.02954548775702032,0.009546322570739613,0.04988873335491197,0.04418453109042342,0.08557493123552232
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.009700185510066356,0.0465962635907281,0.0040600677199765685,0.08222455291048095,0.016941217041725222,0.04128285389351692,0.1173799151722878,0.0818290123236347,0.011434071244644718,0.05262410978693556,-0.04984340558497475,0.10340606197604318
HALLMARK_INFLAMMATORY_RESPONSE,0.06797628969134892,0.031121782293635814,0.011655722289872217,-0.029689402457812673,-0.03521549716534309,-0.01675756378211572,0.047888207226428114,0.07039398122750086,0.01154141166812476,-0.009455810284995083,0.0026323313038405533,0.06840419214018484
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10928971391632977,0.060622815366097954,0.06512406825343618,0.08987402207866955,0.0792267514936418,0.09678893332201596,-0.008208405123154253,0.12373871715022475,0.004712933113392834,0.01842234580993164,0.043518840666646484,0.09206468288064681
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.014001062831244021,0.02692166942155583,0.028254258633278868,0.07470418883743883,0.008165186271272058,0.08540439886376494,0.15327980666856972,0.08360718842521328,0.018537349261471017,0.0717793944516289,0.014890118112062825,0.14065528997758012
HALLMARK_KRAS_SIGNALING_DN,0.06507834149833623,0.03782179574899785,0.006902751320131335,-0.05173993825729159,0.042316127591490095,0.02573753110484328,0.08547109535642511,0.12081484102319741,0.0006327385220353177,0.014865824586373245,-0.008694485327104361,0.11911953550266419
HALLMARK_KRAS_SIGNALING_UP,0.011913515883800284,0.029934457242638653,0.04690609047364894,0.061665847103777066,0.059148725680686756,-0.0019690282644506674,0.11891630151686708,0.07349754571006693,0.037122249001815835,0.0982530506067208,-0.04062899089596708,0.06364579857318978
HALLMARK_MITOTIC_SPINDLE,0.03549897261296631,0.019535575526631394,0.029188697130544408,0.05683922910690261,0.06935182218451981,0.03157324047232031,0.09957247440768717,0.08313664019729411,0.05586822258325149,0.05328626341217638,0.04111448114923511,0.061610158663017785
HALLMARK_MTORC1_SIGNALING,-0.05229768388828661,-0.021355518762574695,0.01578528726771991,-0.028058857714067208,-0.017470269848817686,0.03321478561252705,0.04760332931269674,0.015288934926802162,0.004575031949104142,0.0064424077490286375,0.017318606778105244,0.021268909444477412
HALLMARK_MYC_TARGETS_V1,0.014291504632764683,0.0031424941668898683,0.010563386761802858,0.06024734670115295,0.05720284603614771,0.0993600287371757,0.10450835673120673,0.07739547203046321,0.051302292279539384,0.03327035944853527,0.062355688312755134,0.08520892163830815
HALLMARK_MYC_TARGETS_V2,-0.0005149915448636467,-0.04488451423056493,0.013049594273093433,0.07384287545514527,0.008140919814412263,0.027248027045291077,0.0024932293781570205,0.11508545707923824,-0.011942645344973777,0.029872559581061497,-0.008835251501522513,0.06548631967676462
