,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06327746633010589,-0.024766718687543134,0.0537954809550711,0.006854215743068688,-0.010307659409006036,0.04929505295462934,0.14059261005828358,0.08590361177636999,0.22807531653514146,0.028423739090692887,0.10541316369441449,0.1078517312087391,0.2999954373393547,0.34878606325276723,0.0171683787677387,0.19917238778678062,0.12756571760951607
HALLMARK_ALLOGRAFT_REJECTION,0.08811719848377743,0.007414343879004471,-0.07596905024148039,-0.13142640545275436,-0.04333414474696968,-0.05022160980875755,-0.26162596742600774,-0.05706588344437339,0.12763352053903718,-0.0026592380705385828,0.18683208967154968,0.1631541954483652,0.16560012349237968,0.2608772512200042,0.031944443822959676,0.10980569509811129,0.05105727425328882
HALLMARK_ANDROGEN_RESPONSE,0.1046012640105548,0.0400279697618844,-0.030171542423526716,-0.13523782132587908,-0.021032760977875098,-0.029677386830569828,-0.0978855526859861,-0.08962026632021466,0.19026599580635922,0.05393624505131442,0.10302786179022698,0.09103470997239009,0.29698632709201733,0.3300404655235261,0.06194605203187528,0.2061586778496367,0.16229374963255103
HALLMARK_ANGIOGENESIS,0.0016341175916467219,0.05592623198943899,-0.03158183375153001,-0.15252171864480077,-0.007420886500800798,-0.045970840413433814,-0.2732730126732144,-0.21863968563654715,0.13304013804529655,-0.09113940146495918,-0.15511391216374695,0.09959403738199019,0.06382377120529853,-0.10467524545383082,0.13855436979304853,-0.009745566127515115,0.07484180332264798
HALLMARK_APICAL_JUNCTION,0.11931196660297913,-0.013608273065164628,-0.030958716593304555,-0.07870649760227626,-0.08708733852724655,0.04321803183897934,0.0630162482187178,-0.10207701157454327,0.2310200912483516,0.03587581416785444,0.14155542134479362,0.15946382628049685,0.29285583615969973,0.33623409196074355,0.06098396290689042,0.210345105804551,0.12744433066018712
HALLMARK_APICAL_SURFACE,0.051748782865098604,-0.03103546112272262,0.10245615067177473,0.10325440175660613,0.0054860703116382265,0.0775688959130528,0.1834307552217608,-0.12215149036322985,0.17573506535324793,0.05414838978985237,-0.025115652903602695,0.062196647955862855,0.25887590994109383,0.35128031580471475,0.13483623733293978,0.23414121096661666,0.18005741818673907
HALLMARK_APOPTOSIS,0.025891898141884043,0.018594858445896045,0.0018883510939073564,-0.0003777908966555087,-0.0083166539657224,0.040144005620114546,-0.045991936852781155,0.1529068633539599,0.01976044011410329,-0.07607908957282969,0.039462626008563255,0.08713856356463424,-0.029629811659114425,-0.08733911641108784,-0.009222409226467722,0.08598650937715546,0.11274415253809461
HALLMARK_BILE_ACID_METABOLISM,0.07060437472730603,-0.014169239056407391,-0.03523945405592491,-0.11638605701983755,-0.062851848966802,0.028424351252466666,-0.027877446794729564,-0.09152241932060623,0.19238204359679326,0.05454314605482957,0.06767000102540942,0.07234923356080862,0.20924898128956237,0.3413388731698351,0.017273393559027544,0.12208635192239974,0.03072188587042187
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11305225058860331,0.003483136868573653,-0.05073676643010729,-0.12468822413487443,-0.029395347159954694,-0.04683010524440344,-0.20426636979424362,-0.18654194655784315,0.28110054146747154,0.10971743116345617,0.09132403382957935,0.06687023813355218,0.3362531421630716,0.35526931784435994,0.03890389983847044,0.20285259341087414,0.09387837811524728
HALLMARK_COAGULATION,0.09115114158038491,0.013959076646948515,-0.06250108114562523,-0.13715506173589295,-0.08334923416201862,-0.04287787803114708,-0.2743630314102091,-0.09664891723560845,0.11689560147158524,-0.008973633970621099,0.1867528329029044,0.17360934470278314,0.21969019168451637,0.3232476979746804,-0.023442365407861775,0.17996182410701442,0.14865787795763608
HALLMARK_COMPLEMENT,0.06657373121478342,0.011259477640788435,0.065510602047509,-0.10058836141042239,-0.011454979096347899,-0.01486132210730532,-0.19477840104505598,0.04966220035264316,0.21985439576661128,-0.02439759467833223,0.09997824653757648,0.1744803520933124,0.24131709311182561,0.26269704111167647,0.03608980039857444,0.18144508376199336,0.0877348520453592
HALLMARK_DNA_REPAIR,0.07519381722863482,0.012715790326152438,-0.012037027433206608,-0.07472446965917515,-0.06331626662825199,0.019914057336666662,0.16444293991317144,-0.11156749270808732,0.2724112171994312,0.06959411660498248,0.14422119960757537,0.1280283585598314,0.3316344945270594,0.3703719377264992,0.030583119714482424,0.1517764519480183,0.06098711080976937
HALLMARK_E2F_TARGETS,0.08017743446164768,-0.0031264277434541877,-0.05630421839404949,-0.11718067069477796,-0.10528768229286417,0.048724671419715225,0.19877584631009393,-0.10415573862087574,0.12138829000366516,0.033228623566216024,0.07584180964878617,0.07880599396753396,0.29624020325992495,0.32997088409925396,0.09429588927027757,0.13238927674144868,0.09181407361444836
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1236779007983381,0.0379881177354617,-0.0517708461586071,-0.11721711143164142,-0.005178369888236824,-0.02258535384840686,-0.22303289404920587,-0.18860239979997895,0.1620963559970172,-0.024181221616476185,0.13714730149995816,0.1553687159115885,0.06530329407979983,-0.0284035157320554,0.07504497352900928,0.12499011349497191,0.08096945597442602
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.024062590958200118,-0.022360653254831497,0.08864764421367205,-0.009972507023937654,0.031976044367393965,0.038781894203840775,0.18610284892169338,0.2021563315252366,0.0576574508248106,-0.004797728851446364,0.01093634463293093,0.06423372637242103,0.19175439068425584,0.23132899047474897,-0.005025564374375847,0.13931217276559488,0.09413094426004764
HALLMARK_ESTROGEN_RESPONSE_LATE,0.051588742166363,0.016196322717344953,-0.016478247572445905,0.063339275814966,-0.10908864793991026,-0.0015438464629739556,0.02686330619662855,-0.1519287022178563,0.1690698065300693,0.06439373428162326,0.029439177723210593,0.09268240950924637,0.32232086289245837,0.34545244010897885,0.12835462605660608,0.1532759713571957,0.022139240706243537
HALLMARK_FATTY_ACID_METABOLISM,0.01816979217952737,0.024648716946978785,-0.025300782741723846,-0.11076936162585431,0.012325585002564574,0.02861104581486082,-0.024180187018765405,0.1374049142065239,0.13039374548733165,-0.004958873505655306,0.02937773330050826,0.032920789521703034,0.09894932176210619,0.014553384443405868,-0.017987859613463303,0.12943975809763827,0.07677696478106796
HALLMARK_G2M_CHECKPOINT,0.08760117786797132,-0.008788120215405409,-0.072755150746533,-0.11437016628983485,-0.10571310527237424,-0.025572819601981774,-0.09726699709574081,-0.16602048734820868,0.2283342909645194,0.1074644894279968,0.039150446942510915,0.09001500547715276,0.23513466659034749,0.23352285702349945,0.06650764896880122,0.1547529486162956,0.05179904729375113
HALLMARK_GLYCOLYSIS,0.0271093589866476,0.05993452752905939,0.0379931938133087,-0.025455594104547105,0.041312051367249365,0.0706925825504593,0.2623979268317788,-0.05757582859954154,0.23207851704003749,0.03797137120430158,-0.0780840408293676,0.04544394190782605,0.26464414758349963,0.2570548041251472,0.07573697164459874,0.15885989936871434,0.09211830243366233
HALLMARK_HEDGEHOG_SIGNALING,0.04076634892214279,0.021776987812447086,0.06841235329554539,0.13298421075059982,0.10576212896865955,0.12734254562247285,0.2958648544883286,0.1871300407194413,0.030956023569978515,0.01932570134294068,0.1211618921642778,0.09133438608944601,0.20360323384220883,0.17987620948319583,0.05126735417445217,0.20889886007591904,0.1142983688540184
HALLMARK_HEME_METABOLISM,0.1282877186843366,0.05204645855723463,0.0339602187219737,-0.07213993430221272,-0.01877719303665378,0.030778333696566847,0.16520237254795486,0.004220632189023989,0.22843890434197095,0.022809150215093235,0.13860837687933153,0.12955260256748338,0.30506910689874966,0.38144937842535287,0.011320703330418153,0.18843289211850675,0.10776862859199136
